_step,losses/approx_kl,losses/old_approx_kl,charts/SPS,losses/clipfrac,losses/policy_loss,global_step,charts/learning_rate,_runtime,losses/value_loss,_timestamp,losses/entropy,charts/episodic_return,losses/explained_variance,charts/episodic_length
4851,2.2705644369125366e-06,0.00038089044392108917,1094.0,0.0,0.00011875107884407043,474880,1.5130568499444053e-05,461.57545709609985,382.58245849609375,1763260546.6365652,0.5237551927566528,,0.00020933151245117188,
4852,9.79844480752945e-06,-0.0008983323350548744,1094.0,0.0,-0.001060687005519867,475008,1.5053763490868732e-05,461.6889193058014,0.0014204728649929166,1763260546.7500274,0.5333343148231506,,0.24517059326171875,
4859,1.2886710464954376e-05,0.0010654991492629051,1094.0,0.0,-0.0009080544114112854,475776,1.4592934348911513e-05,462.35128235816956,0.001295297872275114,1763260547.4123905,0.5304802656173706,,-0.1096869707107544,
4867,9.515322744846344e-06,-0.0009991517290472984,1094.0,0.0,-0.00034318119287490845,476544,1.4132104297459591e-05,463.0655927658081,0.0019036245066672564,1763260548.1267009,0.5429503321647644,,-0.30905067920684814,
4868,2.905726432800293e-06,-3.944709897041321e-05,1094.0,0.0,-0.00015427172183990479,476672,1.4055299288884271e-05,463.1852934360504,0.0014854411128908396,1763260548.2464015,0.48495376110076904,,-1.1060309410095215,
4874,4.670582711696625e-06,0.000944177620112896,1094.0,0.0,0.0002582855522632599,477312,1.3671275155502371e-05,463.81087350845337,0.0010537198977544904,1763260548.8719816,0.5521160960197449,,-0.34269487857818604,
4878,1.1885538697242737e-05,0.0006681028753519058,1094.0,0.0,-0.0006596297025680542,477696,1.344086012977641e-05,464.1432394981384,0.0011408019345253706,1763260549.2043476,0.5254930257797241,,0.19652748107910156,
4882,7.063150405883789e-06,-0.0010436829179525375,1094.0,0.0,-7.107853889465332e-06,478080,1.321044510405045e-05,464.47328543663025,0.0017169900238513947,1763260549.5343935,0.5119151473045349,,0.09213030338287354,
4915,3.320164978504181e-06,0.0008355537429451942,1094.0,0.0,-0.0004511624574661255,481408,1.1213517609576229e-05,467.48733615875244,357.9205322265625,1763260552.5484443,0.581028938293457,,0.0004748702049255371,
4920,1.5581026673316956e-06,-5.8175064623355865e-05,1094.0,0.0,-9.923428297042847e-05,481920,1.0906297575274948e-05,467.96912121772766,74.84346771240234,1763260553.0302293,0.5153270363807678,,0.00020301342010498047,
4932,1.955777406692505e-06,-3.768317401409149e-05,1094.0,0.0,-1.360476016998291e-05,483200,1.0138248399016447e-05,469.1018137931824,0.0013131859013810754,1763260554.162922,0.5341583490371704,,0.24961239099502563,
4933,2.6728957891464233e-06,0.00035602226853370667,1094.0,0.0,-0.00048356130719184875,483328,1.0061444299935829e-05,469.2121105194092,0.001142523717135191,1763260554.2732186,0.5392748713493347,,-0.024390697479248047,
4939,1.5674158930778503e-06,-0.000544949434697628,1094.0,0.0,-0.0002539828419685364,483840,9.754224265634548e-06,469.6560845375061,674.86865234375,1763260554.7171926,0.5091791749000549,,2.2530555725097656e-05,
4946,9.76957380771637e-07,9.609479457139969e-05,1094.0,0.0,3.480538725852966e-05,484608,9.293395123677328e-06,470.349556684494,0.0013305764878168702,1763260555.4106648,0.4987151622772217,,0.2682356834411621,
4953,,,,,,485337,,470.96399879455566,,1763260556.025107,,500.0,,500.0
4958,,,,,,485837,,471.4025402069092,,1763260556.4636483,,500.0,,500.0
4963,,,,,,486337,,471.87277460098267,,1763260556.9338827,,500.0,,500.0
4971,1.1799857020378113e-06,-0.00010535959154367447,1095.0,0.0,-0.00027040019631385803,487168,7.757296771160327e-06,472.61596512794495,0.0013953216839581728,1763260557.6770732,0.5546925067901611,,-0.1230924129486084,
4972,7.273629307746887e-07,4.266854375600815e-05,1095.0,0.0,-0.0001312633976340294,487296,7.680491762585007e-06,472.72603940963745,0.0011589375790208578,1763260557.7871475,0.5404760837554932,,0.1851070523262024,
4978,,,,,,487837,,473.21957302093506,,1763260558.2806811,,500.0,,500.0
4981,2.8777867555618286e-07,0.00011502299457788467,1095.0,0.0,-3.2201409339904785e-05,488192,7.142857157305116e-06,473.53917598724365,0.0012671459699049592,1763260558.600284,0.5040648579597473,,-0.0824354887008667,
4989,9.778887033462524e-08,-1.4853663742542267e-05,1095.0,0.0,0.0001144707202911377,488960,6.682027560600545e-06,474.2348232269287,0.001346692442893982,1763260559.2959313,0.5907913446426392,,0.00021892786026000977,
4994,2.8219074010849e-07,-2.745445817708969e-05,1095.0,0.0,5.9567391872406006e-05,489472,6.374807981046615e-06,474.6732711791992,0.0014708744129166007,1763260559.7343793,0.5330156087875366,,0.1542934775352478,
5008,1.4435499906539917e-07,-4.4158659875392914e-05,1095.0,0.0,-1.4197081327438354e-05,490880,5.529953796212794e-06,475.9256064891815,347.3779602050781,1763260560.9867146,0.5656502842903137,,0.00013494491577148438,
5013,3.175809979438782e-07,8.686725050210953e-05,1095.0,0.0,0.00011841580271720886,491392,5.222734216658864e-06,476.43788266181946,246.06991577148438,1763260561.4989908,0.5121252536773682,,0.0007814168930053711,
5015,3.939494490623474e-07,-0.00022141728550195694,1095.0,0.0,-0.00020536407828330994,491648,5.069124199508224e-06,476.65819239616394,0.0014674311969429255,1763260561.7193005,0.5478655099868774,,-0.32285308837890625,
5039,3.91155481338501e-07,9.759701788425446e-05,1095.0,0.0,-6.13182783126831e-05,494080,3.609831082940218e-06,478.8275969028473,0.001397336833178997,1763260563.888705,0.5717632174491882,,0.4917656183242798,
5071,,,,,,497337,,481.75017976760864,,1763260566.8112879,,500.0,,500.0
