_timestamp,losses/policy_loss,losses/value_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,losses/entropy,losses/clipfrac,_step,losses/explained_variance,global_step,charts/SPS,_runtime,charts/learning_rate,charts/episodic_return
1763260718.6076632,-0.003893636167049408,0.0007783710025250912,8.78162682056427e-05,0.0026694461703300476,,0.6141067743301392,0.0,4675,-0.09826254844665527,445184,742.0,627.671117067337,3.2949308661045507e-05,
1763260719.9745543,-0.00016930699348449707,933.9716796875,9.911134839057922e-06,0.0007655080407857895,,0.5487101078033447,0.0,4691,-0.00041425228118896484,446720,743.0,629.0380082130432,3.2027648558141664e-05,
1763260721.5966513,0.00011597201228141785,530.3370971679688,6.463378667831421e-07,-0.0001449156552553177,,0.5412628650665283,0.0,4709,0.0003128647804260254,448512,744.0,630.6601052284241,3.095238207606599e-05,
1763260721.949322,,,,,500.0,,,4713,,448948,,631.0127758979797,,500.0
1763260724.211722,0.0006778696551918983,0.0022511824499815702,4.580058157444e-05,0.0016947388648986816,,0.5590066313743591,0.0,4738,0.04701340198516846,451456,746.0,633.2751758098602,2.9185868697823025e-05,
1763260724.3203297,0.0009299367666244507,0.0012072395766153932,9.919516742229462e-05,0.0035022348165512085,,0.578798770904541,0.0,4739,-0.2938232421875,451584,746.0,633.3837835788727,2.9109063689247705e-05,
1763260724.4743145,,,,,500.0,,,4741,,451728,,633.5377683639526,,500.0
1763260724.6860769,-0.00023944023996591568,0.002438358962535858,1.0130926966667175e-05,0.0007678065448999405,,0.578086793422699,0.0,4743,-0.9048237800598145,451968,746.0,633.7495307922363,2.8878648663521744e-05,
1763260725.7171254,-0.0007016211748123169,0.0011933987261727452,2.152472734451294e-05,-0.0013669542968273163,,0.5208965539932251,0.0,4754,-0.4001021385192871,453120,747.0,634.780579328537,2.8187403586343862e-05,
1763260727.266413,,,,,500.0,,,4772,,454811,,636.3298668861389,,500.0
1763260728.549886,,,,,500.0,,,4786,,456311,,637.6133399009705,,500.0
1763260728.6217303,0.00018378719687461853,314.0442810058594,8.991919457912445e-06,-0.0008941655978560448,,0.49906986951828003,0.0,4787,-0.00023233890533447266,456320,749.0,637.6851842403412,2.6267282009939663e-05,
1763260728.6588342,,,,,117.0,,,4788,,456428,,637.7222881317139,,117.0
1763260729.4817882,-0.0038242489099502563,0.0014366301475092769,0.00011140946298837662,0.0032210582867264748,,0.5224219560623169,0.0,4796,-0.14147818088531494,457216,749.0,638.5452420711517,2.572964694991242e-05,
1763260729.7302547,0.0001324787735939026,395.0829772949219,1.1371448636054993e-06,0.00033912528306245804,,0.5856121778488159,0.0,4799,-0.0003809928894042969,457472,749.0,638.793708562851,2.557603693276178e-05,
1763260730.4049337,-4.740804433822632e-05,0.0012723654508590698,4.231929779052734e-06,0.0001134779304265976,,0.5855928063392639,0.0,4806,-0.1648010015487671,458240,750.0,639.4683876037598,2.511520688130986e-05,
1763260730.6337745,-0.0005464851856231689,655.2327880859375,4.111789166927338e-06,0.0004016337916254997,,0.6011661291122437,0.0,4809,-0.00021958351135253906,458496,750.0,639.6972284317017,2.496159686415922e-05,
1763260731.014833,,,,,500.0,,,4813,,458928,,640.0782868862152,,500.0
1763260734.5503156,,,,,500.0,,,4851,,462928,,643.61376953125,,500.0
1763260734.6326632,-0.00033492594957351685,429.6752014160156,1.6177073121070862e-06,0.0003167716786265373,,0.5497018694877625,0.0,4852,0.0009064078330993652,462976,752.0,643.6961171627045,2.2273425202001818e-05,
1763260735.3359168,-0.00015664100646972656,0.0011546306777745485,8.270144462585449e-07,-0.00020852871239185333,,0.5833353400230408,0.0,4859,-0.09088802337646484,463744,752.0,644.3993706703186,2.1812595150549896e-05,
1763260736.14909,-0.0017526894807815552,0.0020154002122581005,3.041885793209076e-05,0.0019097793847322464,,0.5474532246589661,0.0,4868,-0.2667447328567505,464640,753.0,645.212543964386,2.1274961909512058e-05,
1763260736.6992824,-0.000727631151676178,0.0011427983408793807,7.653608918190002e-06,0.0002971123903989792,,0.6346173882484436,0.0,4874,-0.0186769962310791,465280,753.0,645.7627363204956,2.0890936866635457e-05,
1763260737.0655584,2.22623348236084e-05,0.0017753236461430788,5.659647285938263e-06,9.74191352725029e-05,,0.5074818730354309,0.0,4878,0.04403001070022583,465664,753.0,646.1290123462677,2.0660521840909496e-05,
1763260737.3987439,0.000307232141494751,367.2496643066406,3.6815181374549866e-06,-0.0006110062822699547,,0.5172325372695923,0.0,4882,-0.00018477439880371094,466048,754.0,646.4621977806091,2.0430106815183535e-05,
1763260740.265745,-0.00025950372219085693,0.0017779902555048466,9.061768651008606e-07,-7.584411650896072e-05,,0.5294155478477478,0.0,4915,-1.3375508785247803,469248,755.0,649.3291988372803,1.8509985238779336e-05,
1763260740.6000185,-1.7002224922180176e-05,0.0014880532398819923,2.0274892449378967e-06,-6.843451410531998e-05,,0.591279923915863,0.0,4920,0.024864017963409424,469632,756.0,649.6634724140167,1.8279570213053375e-05,
1763260741.6400747,,,,,500.0,,,4932,,470810,,650.7035286426544,,500.0
1763260741.7396905,-0.00013368576765060425,284.6644592285156,1.0933727025985718e-06,-0.00025009550154209137,,0.5533010363578796,0.0,4933,-0.00019657611846923828,470912,756.0,650.803144454956,1.7511520127300173e-05,
1763260742.3260272,-0.00029274262487888336,0.001776932505890727,4.713423550128937e-06,-0.0007001860067248344,,0.5387225151062012,0.0,4939,-0.5773059129714966,471552,757.0,651.3894810676575,1.7127496903412975e-05,
1763260742.9136105,,,,,500.0,,,4946,,472310,,651.977064371109,,500.0
1763260743.5708115,0.00021839141845703125,0.0013996221823617816,1.6260892152786255e-06,0.0005229581147432327,,0.6177768707275391,0.0,4953,0.056529343128204346,472960,757.0,652.634265422821,1.6282641809084453e-05,
1763260743.9189665,,,,,69.0,,,4958,,473379,,652.9824204444885,,69.0
1763260744.3894143,,,,,500.0,,,4963,,473879,,653.4528682231903,,500.0
1763260745.1534507,-0.0018601268529891968,0.0012379171093925834,1.0311603546142578e-05,-0.0008849631994962692,,0.5925703644752502,0.0,4971,0.10880017280578613,474752,758.0,654.2169046401978,1.5207373508019373e-05,
1763260745.1982348,,,,,500.0,,,4972,,474879,,654.261688709259,,500.0
1763260745.7456124,-9.619724005460739e-05,412.3648681640625,1.296401023864746e-06,4.764832556247711e-05,,0.6136260032653809,0.0,4978,-0.00034165382385253906,475392,759.0,654.8090662956238,1.4823348465142772e-05,
1763260746.0750875,-0.001386888325214386,0.0012307807337492704,3.903638571500778e-05,-0.00036127399653196335,,0.5324286222457886,0.0,4981,-0.21162879467010498,475776,759.0,655.1385414600372,1.4592934348911513e-05,
1763260746.768585,-0.0006523430347442627,0.001726541668176651,1.0672025382518768e-05,-0.00010388996452093124,,0.5346704721450806,0.0,4989,-0.21504557132720947,476544,759.0,655.8320388793945,1.4132104297459591e-05,
1763260747.21059,9.064003825187683e-05,0.001926531782373786,2.171844244003296e-06,7.889978587627411e-05,,0.5949816107749939,0.0,4994,-0.07675552368164062,477056,759.0,656.2740437984467,1.3824885172653012e-05,
1763260748.4957411,3.7632882595062256e-05,692.7908325195312,4.880130290985107e-07,-0.0003047492355108261,,0.5185335278511047,0.0,5008,-0.00027501583099365234,478464,760.0,657.5591950416565,1.2980030987819191e-05,
1763260748.93847,0.0003434177488088608,580.4354248046875,1.7639249563217163e-06,-0.0002314932644367218,,0.5269827842712402,0.0,5013,-0.00022482872009277344,478976,760.0,658.0019237995148,1.267281095351791e-05,
1763260749.1573846,-0.00011742860078811646,0.0011261515319347382,3.847293555736542e-06,5.008932203054428e-05,,0.6043996810913086,0.0,5015,-0.04170358180999756,479232,761.0,658.2208385467529,1.251920093636727e-05,
1763260751.3278205,-0.0003300793468952179,0.00145864044316113,1.5096738934516907e-06,0.00044020917266607285,,0.5342618823051453,0.0,5039,-0.15932047367095947,481664,762.0,660.3912744522095,1.1059907592425589e-05,
1763260754.173287,-8.751451969146729e-05,503.43017578125,1.6521662473678589e-06,-0.00043691322207450867,,0.5487456321716309,0.0,5071,-0.00013899803161621094,484864,763.0,663.2367408275604,9.139785106526688e-06,
1763260758.3823214,0.0003887917846441269,0.0013995462795719504,9.080395102500916e-07,0.00024917442351579666,,0.5293501615524292,0.0,5117,-0.20770704746246338,489600,766.0,667.445775270462,6.298002972471295e-06,
1763260758.8519266,0.0001312829554080963,0.0012821712298318744,1.5273690223693848e-07,8.129701018333435e-05,,0.6421398520469666,0.0,5122,-0.09274911880493164,490112,766.0,667.9153804779053,5.990783392917365e-06,
1763260759.2907374,-0.00019545108079910278,0.0012224364327266812,2.0023435354232788e-07,0.00013954471796751022,,0.5834949016571045,0.0,5127,0.4888760447502136,490624,766.0,668.3541913032532,5.683563813363435e-06,
1763260759.400882,0.0003087371587753296,0.0013584527187049389,7.813796401023865e-07,-0.00013912003487348557,,0.6140838861465454,0.0,5128,-0.013866782188415527,490752,766.0,668.4643359184265,5.6067588047881145e-06,
1763260760.4335158,8.479505777359009e-05,0.0014749905094504356,4.880130290985107e-07,0.00043431296944618225,,0.5567420721054077,0.0,5140,-0.11095619201660156,491904,767.0,669.4969696998596,4.915514637104934e-06,
1763260760.9217503,,,,,500.0,,,5146,,492467,,669.9852042198181,,500.0
1763260761.3436303,-0.0006374642252922058,0.00135708786547184,3.1534582376480103e-06,0.0003739073872566223,,0.554355263710022,0.0,5150,0.022946953773498535,492928,767.0,670.4070842266083,4.301075477997074e-06,
1763260761.3591354,,,,,500.0,,,5151,,492967,,670.422589302063,,500.0
1763260762.4719326,-0.0004518069326877594,0.001694992184638977,3.9674341678619385e-07,9.02228057384491e-05,,0.5507792830467224,0.0,5163,-0.26800596714019775,494208,768.0,671.5353865623474,3.533026074364898e-06,
1763260762.6878996,0.00017089582979679108,0.0015007797628641129,5.131587386131287e-07,9.294133633375168e-05,,0.5397102236747742,0.0,5165,0.31685811281204224,494464,768.0,671.7513535022736,3.3794162845879328e-06,
1763260765.431856,1.290440559387207e-05,499.9817199707031,7.450580596923828e-09,-6.712973117828369e-06,,0.5834540724754333,0.0,5196,0.0017527341842651367,497536,770.0,674.4953098297119,1.5360983525170013e-06,
1763260765.5414104,-4.2263418436050415e-05,0.0014529128093272448,3.259629011154175e-08,-6.826315075159073e-05,,0.5760008692741394,0.0,5197,-0.08667337894439697,497664,770.0,674.604864358902,1.459293343941681e-06,
