charts/SPS,charts/episodic_length,losses/entropy,charts/learning_rate,losses/old_approx_kl,_timestamp,losses/approx_kl,losses/value_loss,losses/policy_loss,losses/explained_variance,_step,global_step,charts/episodic_return,_runtime,losses/clipfrac
1069.0,,0.5686285495758057,0.0002701228950172663,0.009513366036117077,1763260123.6519012,0.00030134711414575577,235.204833984375,-0.0023501217365264893,0.5827866792678833,689,49920,,72.56689023971558,0.0
,500.0,,,,1763260124.4710872,,,,,698,50848,500.0,73.38607621192932,
1070.0,,0.5460458397865295,0.00026927803992293775,0.008256693370640278,1763260124.920391,0.0007969187572598457,5.955739974975586,0.00025085359811782837,0.6108095645904541,702,51328,,73.83538007736206,0.0
1071.0,,0.580401599407196,0.00026897081988863647,-0.008443629369139671,1763260125.3703809,0.0007040053606033325,3.9081263542175293,0.0031113624572753906,0.37658655643463135,707,51840,,74.28536987304688,0.0
1068.0,,0.5446773767471313,0.000267665134742856,0.00015025213360786438,1763260127.5051746,4.369765520095825e-06,2.098212957382202,0.00037524476647377014,0.22030162811279297,729,54016,,76.42016363143921,0.0
1067.0,,0.5809746384620667,0.0002661290345713496,0.0004934379830956459,1763260129.9620204,6.9802626967430115e-06,1.4007060527801514,0.00023642554879188538,-0.07404947280883789,757,56576,,78.87700939178467,0.0
1068.0,,0.6197539567947388,0.00026582181453704834,0.0010180016979575157,1763260130.4119334,4.3109990656375885e-05,1.2258796691894531,1.1492520570755005e-05,0.48246920108795166,762,57088,,79.32692241668701,0.0
1068.0,,0.6148025989532471,0.00026551459450274706,0.0035360679030418396,1763260130.892929,0.00013869628310203552,1.0649663209915161,0.0017586424946784973,0.3185240626335144,767,57600,,79.80791807174683,0.0
,180.0,,,,1763260131.3963866,,,,,775,58235,180.0,80.31137561798096,
1068.0,,0.6062255501747131,0.0002645161293912679,-0.02693326398730278,1763260132.4199326,0.0031630825251340866,840.0048828125,0.033539000898599625,0.004453539848327637,788,59264,,81.33492159843445,0.0078125
1068.0,,0.6018648743629456,0.00026397849433124065,-0.009627248160541058,1763260133.2574701,0.0007996084168553352,42.16323471069336,0.00732237845659256,-0.19570469856262207,797,60160,,82.1724591255188,0.0
1068.0,,0.5550314784049988,0.0002634408592712134,-0.0010391250252723694,1763260134.0860302,0.0004007164388895035,0.4952838122844696,0.0069649964570999146,0.002601027488708496,806,61056,,83.00101923942566,0.0
1069.0,,0.5721476078033447,0.00026290322421118617,0.003693937323987484,1763260134.8705301,0.00014481786638498306,0.22213387489318848,0.002297542989253998,0.015815675258636475,815,61952,,83.78551912307739,0.0
1071.0,,0.4999419152736664,0.000259984633885324,-0.021236011758446693,1763260139.3489888,0.00829245988279581,0.0043897791765630245,-0.022767502814531326,-0.31208956241607666,863,66816,,88.26397776603699,0.0078125
1071.0,,0.40832722187042236,0.00025944699882529676,-0.0024620136246085167,1763260140.1403549,0.0006951568648219109,653.912353515625,0.008792733773589134,-0.00013566017150878906,872,67712,,89.05534386634827,0.0
,500.0,,,,1763260140.5395253,,,,,876,68186,500.0,89.45451426506042,
1073.0,,0.5328748226165771,0.00025637479848228395,-0.009014810435473919,1763260144.8292913,0.0005967868492007256,0.0033816429786384106,-0.004748053848743439,-0.5539028644561768,922,72832,,93.74428033828735,0.0
,500.0,,,,1763260145.5729887,,,,,930,73686,500.0,94.4879777431488,
1073.0,,0.5370298027992249,0.0002553763333708048,0.01336588617414236,1763260146.333336,0.001380464993417263,0.0018240107456222177,-0.012104138731956482,0.3573266267776489,938,74496,,95.24832510948181,0.0
1073.0,,0.5577894449234009,0.00025522272335365415,0.001345801167190075,1763260146.5990863,0.0005181422457098961,520.4411010742188,-0.0021466538310050964,0.00040024518966674805,941,74752,,95.51407527923584,0.0
1073.0,,0.473196804523468,0.0002551459183450788,-0.004997319541871548,1763260146.711074,0.0016281241551041603,0.00564521923661232,0.006089676171541214,-2.3593714237213135,942,74880,,95.62606310844421,0.001953125
1074.0,,0.54276043176651,0.0002547618933022022,-0.009685976430773735,1763260147.276403,0.0004526376724243164,0.0007714583189226687,-0.00477868877351284,-1.1908485889434814,948,75520,,96.19139194488525,0.0
,500.0,,,,1763260149.6807983,,,,,974,78186,500.0,98.59578728675842,
1074.0,,0.5583261251449585,0.0002528417680878192,-0.005256183445453644,1763260150.2182465,0.0004779193550348282,650.101318359375,-0.005862973630428314,-0.0001704692840576172,980,78720,,99.13323545455933,0.0
1074.0,,0.49345341324806213,0.00025253454805351794,-0.013073422946035862,1763260150.681387,0.0013686204329133034,158.02235412597656,0.022733505815267563,-0.00018012523651123047,985,79232,,99.59637594223022,0.0
1075.0,,0.5101435780525208,0.00025192013708874583,0.006001429632306099,1763260151.615717,0.0007693246006965637,506.20367431640625,0.008153753355145454,-0.00019085407257080078,995,80256,,100.53070592880249,0.0
1074.0,,0.5162396430969238,0.0002517665270715952,-0.0017981678247451782,1763260151.8713741,0.00037624500691890717,0.0009159597102552652,-0.0035408735275268555,-0.5397689342498779,997,80512,,100.78636312484741,0.0
1075.0,,0.4189774990081787,0.0002506912569515407,-0.004206804558634758,1763260153.4876778,0.0004320107400417328,185.57359313964844,-0.0016640238463878632,0.00029540061950683594,1015,82304,,102.40266680717468,0.0
1075.0,,0.5525897145271301,0.00025038403691723943,0.00042992737144231796,1763260153.9793518,4.835333675146103e-05,0.00602217810228467,-0.0017550736665725708,-0.058351755142211914,1020,82816,,102.8943407535553,0.0
1075.0,,0.5571277737617493,0.00024969279184006155,-0.013971146196126938,1763260155.035088,0.0016555245965719223,0.0008637246210128069,-0.004231784492731094,0.1762104034423828,1031,83968,,103.95007705688477,0.0
1076.0,,0.5292760729789734,0.00024854071671143174,0.0015618465840816498,1763260156.7688556,0.000749681144952774,0.004050206393003464,-0.012463446706533432,0.16902244091033936,1050,85888,,105.68384456634521,0.0
,500.0,,,,1763260157.0460103,,,,,1053,86186,500.0,105.96099925041199,
,500.0,,,,1763260157.4914591,,,,,1058,86686,500.0,106.40644812583923,
1076.0,,0.5399215817451477,0.0002465437864884734,-0.002133673056960106,1763260159.8116462,0.0014073997735977173,304.5157470703125,0.016706086695194244,-0.00017011165618896484,1083,89216,,108.72663521766663,0.001953125
1076.0,,0.5287191867828369,0.0002460061514284462,0.0005898578092455864,1763260160.638048,0.001694423146545887,0.000240005407249555,0.012381330132484436,-0.27531254291534424,1091,90112,,109.55303692817688,0.0
1077.0,,0.46716710925102234,0.00024508449132554233,-0.015506315045058727,1763260162.0288048,0.0009367251768708229,0.00029041743255220354,-0.0005615018308162689,0.18630450963974,1106,91648,,110.94379377365112,0.005859375
1077.0,,0.48088347911834717,0.00024439324624836445,0.0051291324198246,1763260163.0841746,0.00024013034999370575,99.3435287475586,-0.004626741632819176,-0.00012195110321044922,1118,92800,,111.99916362762451,0.0
1077.0,,0.5232406854629517,0.00024393241619691253,-0.001330503262579441,1763260163.7931502,0.003962392918765545,0.00015986656944733113,-0.016063760966062546,0.19533610343933105,1125,93568,,112.70813918113708,0.001953125
1077.0,,0.4278176724910736,0.0002434715861454606,0.007158726453781128,1763260164.5104008,0.0005017630755901337,0.005199836101382971,-0.0071448348462581635,-0.753791332244873,1133,94336,,113.42538976669312,0.005859375
1077.0,,0.528840959072113,0.0002427035360597074,0.0013735797256231308,1763260165.6763458,0.0009769201278686523,0.00012193746078992262,0.00044284388422966003,-0.1039586067199707,1145,95616,,114.5913348197937,0.0
1078.0,,0.5635328888893127,0.0002415514609310776,0.0006576180458068848,1763260167.44476,1.6337260603904724e-05,0.0009214613819494843,-0.001117415726184845,0.06629163026809692,1164,97536,,116.35974907875061,0.0
1078.0,,0.484553724527359,0.00024147465592250228,0.013164100237190723,1763260167.5637047,0.006567761301994324,0.0001535416959086433,-0.031195485964417458,-0.09647345542907715,1165,97664,,116.47869372367859,0.015625
1078.0,,0.589806854724884,0.00024109063087962568,0.005276856943964958,1763260168.1297798,0.0011833719909191132,221.0076904296875,0.017711959779262543,0.00027245283126831055,1172,98304,,117.04476881027222,0.0
1078.0,,0.509950578212738,0.00024055299581959844,0.002524268813431263,1763260168.9571345,0.00024104025214910507,443.91314697265625,-0.002952493727207184,-1.6689300537109375e-06,1181,99200,,117.87212347984314,0.0
1078.0,,0.49981755018234253,0.00024024577578529716,-0.012896506115794182,1763260169.4113812,0.0014859642833471298,510.7578430175781,-0.00021126866340637207,0.00017452239990234375,1186,99712,,118.32637023925781,0.0
1078.0,,0.5234493017196655,0.00023955453070811927,-0.0007623312994837761,1763260170.4661288,0.0002318834885954857,0.005027120932936668,-0.005701545625925064,-0.11051082611083984,1197,100864,,119.38111782073975,0.0
1078.0,,0.558161735534668,0.0002385560655966401,0.0030302386730909348,1763260172.0560694,0.0020515136420726776,0.0011379529023543,-0.006664738059043884,0.025367140769958496,1213,102528,,120.97105836868286,0.0
,500.0,,,,1763260172.1808958,,,,,1215,102686,500.0,121.09588479995728,
1078.0,,0.4964406490325928,0.0002377880155108869,0.009328455664217472,1763260173.221159,0.0006190212443470955,132.09182739257812,0.0029251687228679657,-0.0002473592758178711,1226,103808,,122.13614797592163,0.0
1078.0,,0.5133690237998962,0.00023755760048516095,0.004260260611772537,1763260173.5580716,0.000650038942694664,659.408203125,-0.00033276528120040894,4.869699478149414e-05,1230,104192,,122.47306060791016,0.0
,500.0,,,,1763260173.9730682,,,,,1234,104686,500.0,122.88805723190308,
1078.0,,0.47042906284332275,0.0002366359403822571,0.0029163341969251633,1763260174.9894776,0.000370291993021965,604.31005859375,0.007074333727359772,-0.00016248226165771484,1245,105728,,123.90446662902832,0.0
,500.0,,,,1763260175.7957,,,,,1254,106686,500.0,124.71068906784058,
1079.0,,0.46871066093444824,0.00023502303520217538,0.002891385927796364,1763260177.42827,0.00010625459253787994,0.005158366169780493,-0.00032822415232658386,-0.17727255821228027,1271,108416,,126.34325909614563,0.0
1079.0,,0.46706193685531616,0.00023333333956543356,-0.00332778412848711,1763260179.9708953,0.00044258963316679,532.690673828125,0.00774875283241272,-2.6702880859375e-05,1299,111232,,128.88588428497314,0.0
1080.0,,0.4604332447052002,0.00023087557929102331,-0.007883663289248943,1763260183.725494,0.0007648738101124763,0.004470697604119778,0.0006169676780700684,-0.0797034502029419,1339,115328,,132.64048290252686,0.00390625
1080.0,,0.5014106035232544,0.000230798774282448,0.006971319206058979,1763260183.835932,0.00046950671821832657,0.001418326748535037,-0.0021030735224485397,-0.04458487033843994,1340,115456,,132.75092101097107,0.0
1080.0,,0.5950681567192078,0.00023026113922242075,-0.00542200542986393,1763260184.6678371,0.0010657589882612228,0.004244939424097538,-0.013696402311325073,0.03776031732559204,1349,116352,,133.58282613754272,0.0
1080.0,,0.5339927673339844,0.00022941628412809223,0.00028397515416145325,1763260185.9636364,9.357184171676636e-05,622.5545654296875,0.0005069701001048088,-0.00015783309936523438,1363,117760,,134.87862539291382,0.0
1080.0,,0.5240058898925781,0.0002292626741109416,-0.005696045234799385,1763260186.1907248,0.0022229142487049103,0.0008189946529455483,-0.012422241270542145,-0.2520291805267334,1365,118016,,135.10571384429932,0.0
1080.0,,0.5447531938552856,0.0002289554540766403,0.0028805145993828773,1763260186.6771996,0.00012068171054124832,0.00029468617867678404,-0.00162590853869915,0.18672388792037964,1370,118528,,135.59218859672546,0.0
1080.0,,0.5290796756744385,0.00022834101400803775,0.0019600922241806984,1763260187.6150835,0.00022018980234861374,0.0006983181810937822,-0.0030935369431972504,-0.04635035991668701,1380,119552,,136.53007245063782,0.0
1080.0,,0.5406285524368286,0.00022826420899946243,-0.0065021757036447525,1763260187.727711,0.0007140394300222397,0.00026871205773204565,0.0013510584831237793,0.12176144123077393,1381,119680,,136.64269995689392,0.0
1080.0,,0.5160749554634094,0.00022788018395658582,-0.0009425906464457512,1763260188.2909696,0.0014701196923851967,0.006926253437995911,-0.0056508686393499374,0.10488414764404297,1388,120320,,137.20595860481262,0.0
1080.0,,0.5509616732597351,0.0002274193539051339,-0.00026249606162309647,1763260188.9998217,0.000665697269141674,0.00013354838301893324,-0.004298150539398193,-0.04069328308105469,1395,121088,,137.91481065750122,0.001953125
1080.0,,0.5544328689575195,0.00022718893887940794,-0.0017823725938796997,1763260189.3372905,0.0001501515507698059,0.0005744538502767682,-0.0008873417973518372,-0.011531949043273926,1399,121472,,138.2522795200348,0.0
,348.0,,,,1763260189.844241,,,,,1405,122034,348.0,138.75922989845276,
1081.0,,0.48119688034057617,0.00022542242368217558,-0.001409107819199562,1763260192.052127,8.962675929069519e-05,0.0006173798465169966,-0.0021685101091861725,0.11275464296340942,1432,124416,,140.96711587905884,0.0
,500.0,,,,1763260192.0594866,,,,,1433,124432,500.0,140.97447562217712,
1081.0,,0.581928014755249,0.00022411673853639513,-0.0023830709978938103,1763260194.0295005,0.00043507013469934464,0.01044156402349472,-0.008431907743215561,-10.019790649414062,1455,126592,,142.94448947906494,0.0
1081.0,,0.47984302043914795,0.0002240399335278198,0.026102742180228233,1763260194.1410077,0.0031588850542902946,0.00210745120421052,-0.019183676689863205,-17.112255096435547,1456,126720,,143.05599665641785,0.0
1081.0,,0.5286308526992798,0.0002239631285192445,0.0023288968950510025,1763260194.2518756,0.0021143238991498947,0.006340803578495979,-0.015334256924688816,-34.914756774902344,1457,126848,,143.16686463356018,0.0078125
1082.0,,0.5623534917831421,0.0002205069176852703,0.001864447258412838,1763260199.4945848,0.0009042983874678612,0.0053775617852807045,0.013581380248069763,-0.10009145736694336,1514,132608,,148.40957379341125,0.0
1082.0,,0.4877359867095947,0.0002200460876338184,0.008338239043951035,1763260200.2042265,0.0005291290581226349,0.00024834900978021324,-0.0005970187485218048,-0.03989875316619873,1521,133376,,149.11921548843384,0.0
1082.0,,0.4779917001724243,0.00021981567260809243,0.0009690001606941223,1763260200.5435846,0.00029551610350608826,0.0005920417024753988,-0.0028920210897922516,-0.3663029670715332,1525,133760,,149.4585735797882,0.0
,500.0,,,,1763260200.666566,,,,,1527,133910,500.0,149.58155488967896,
1082.0,,0.450888991355896,0.00021958525758236647,0.0012301523238420486,1763260200.8847625,8.052214980125427e-06,0.005120104178786278,0.00034227967262268066,-0.030046820640563965,1529,134144,,149.79975152015686,0.0
1082.0,,0.5076097249984741,0.00021927803754806519,0.019039642065763474,1763260201.3691607,0.002153961919248104,0.005271710455417633,-0.006281659007072449,0.3719664216041565,1534,134656,,150.28414964675903,0.0
,500.0,,,,1763260201.5228908,,,,,1536,134910,500.0,150.4378798007965,
1082.0,,0.4645708203315735,0.00021874040248803794,9.783171117305756e-05,1763260202.1901932,6.320886313915253e-05,0.006675819866359234,-0.0012699589133262634,-0.09360933303833008,1543,135552,,151.10518217086792,0.0
1082.0,,0.5061705708503723,0.0002185867924708873,0.022074036300182343,1763260202.4140205,0.00111493282020092,0.00019176513887941837,0.00999470055103302,-0.13772118091583252,1545,135808,,151.32900953292847,0.00390625
,500.0,,,,1763260202.4498544,,,,,1546,135910,500.0,151.36484336853027,
1082.0,,0.6019359827041626,0.0002178187423851341,0.007984735071659088,1763260203.5761995,0.00022117048501968384,0.004260683432221413,-0.0015673022717237473,0.033802807331085205,1558,137088,,152.49118852615356,0.0
1082.0,,0.5602462291717529,0.00021774193737655878,0.0053650569170713425,1763260203.6864781,0.00010339543223381042,0.0003223731473553926,-0.0016681519336998463,0.024140775203704834,1559,137216,,152.60146713256836,0.0
1082.0,,0.524234414100647,0.00021751152235083282,0.003934146836400032,1763260204.0259044,0.0007517952471971512,0.005452529061585665,0.0017305649816989899,-0.004822373390197754,1563,137600,,152.94089341163635,0.0
,500.0,,,,1763260204.3063512,,,,,1566,137910,500.0,153.22134017944336,
1082.0,,0.5621920824050903,0.00021597542217932642,-0.00014686305075883865,1763260206.3914092,8.676666766405106e-05,0.004046498332172632,-0.0009910538792610168,-0.05814790725708008,1588,140160,,155.30639815330505,0.0
1082.0,,0.5926563143730164,0.0002158986171707511,-0.0008081896230578423,1763260206.5045955,0.0006744721904397011,0.0005381054943427444,0.00405757874250412,-0.09595227241516113,1589,140288,,155.41958451271057,0.0
1083.0,,0.5613371729850769,0.00021543778711929917,-0.0029237400740385056,1763260207.1879928,0.0003870967775583267,0.006436576135456562,0.008769601583480835,-0.3114882707595825,1597,141056,,156.1029818058014,0.0
1083.0,,0.5691214203834534,0.0002148233470506966,0.004371293820440769,1763260208.1235185,0.00047241244465112686,0.005681381560862064,-0.00375361368060112,-0.03439486026763916,1607,142080,,157.03850746154785,0.0
1083.0,,0.5560064315795898,0.00021466973703354597,-0.007460074499249458,1763260208.383096,0.00037646666169166565,0.00022472778800874949,0.001729041337966919,0.04704004526138306,1609,142336,,157.29808497428894,0.0
,500.0,,,,1763260208.4093318,,,,,1610,142410,500.0,157.32432079315186,
1083.0,,0.5279128551483154,0.00021451612701639533,0.0014381138607859612,1763260208.6099057,0.001467880792915821,0.006219175644218922,-0.00803646445274353,0.06444913148880005,1612,142592,,157.52489471435547,0.0
1083.0,,0.48641541600227356,0.0002136712719220668,0.011244061402976513,1763260209.8859773,0.0011304570361971855,630.9273681640625,-0.020990556105971336,-1.0967254638671875e-05,1626,144000,,158.80096626281738,0.0
1083.0,,0.5999626517295837,0.0002129032218363136,0.0018058381974697113,1763260211.050445,0.0010864883661270142,0.0005660276510752738,-0.0026778653264045715,-0.055229783058166504,1638,145280,,159.96543407440186,0.001953125
1083.0,,0.6039236783981323,0.00020990784105379134,0.0023441407829523087,1763260215.635064,2.5870278477668762e-05,0.00016857429000083357,-0.0030143223702907562,0.016954541206359863,1687,150272,,164.55005288124084,0.0
,500.0,,,,1763260219.729961,,,,,1732,154786,500.0,168.6449499130249,
1083.0,,0.574637770652771,0.0002063748106593266,0.00036516040563583374,1763260221.0311325,0.0011162981390953064,0.00023372762370854616,0.005967944860458374,-0.047261714935302734,1745,156160,,169.9461214542389,0.0
1084.0,,0.522914707660675,0.0002059139806078747,0.013752833008766174,1763260221.707423,0.0016449037939310074,0.0061919051222503185,0.002351522445678711,-0.0424884557723999,1753,156928,,170.62241196632385,0.0
1084.0,,0.5195751190185547,0.00020583717559929937,-0.0027281949296593666,1763260221.8178742,0.0014433013275265694,0.0004605435242410749,-0.006921343505382538,-0.5881366729736328,1754,157056,,170.73286318778992,0.001953125
1084.0,,0.5359126329421997,0.0002051459305221215,0.009600715711712837,1763260222.8704965,0.0010744854807853699,0.00023953334311954677,0.003669328987598419,-0.44780194759368896,1765,158208,,171.78548550605774,0.0
1084.0,,0.5578790307044983,0.00020499232050497085,0.003984833136200905,1763260223.1336205,0.00016265921294689178,0.005054003093391657,-0.0028458386659622192,-0.0433964729309082,1768,158464,,172.04860949516296,0.0
1084.0,,0.6168752908706665,0.0002044546854449436,-0.000948706641793251,1763260223.9219654,0.00011884979903697968,541.5264892578125,0.004007786512374878,-0.00012874603271484375,1777,159360,,172.83695435523987,0.0
1084.0,,0.5302026271820068,0.00020199692517053336,0.00035830866545438766,1763260227.6762493,0.00028889160603284836,455.0983581542969,0.0006069056689739227,-0.00013196468353271484,1818,163456,,176.59123826026917,0.0
1084.0,,0.582733690738678,0.00020168970513623208,0.001095559448003769,1763260228.1345892,0.00021154247224330902,466.5888671875,0.0020099617540836334,-1.8596649169921875e-05,1823,163968,,177.04957818984985,0.0
,350.0,,,,1763260230.638268,,,,,1851,166740,350.0,179.5532569885254,
,500.0,,,,1763260231.083891,,,,,1856,167240,500.0,179.99887990951538,
1084.0,,0.5506661534309387,0.00019900152983609587,-0.00018551480025053024,1763260232.2346296,0.00021895486861467361,0.005665072239935398,-0.006849881261587143,-0.3961101770401001,1868,168448,,181.14961862564087,0.0
1084.0,,0.5793981552124023,0.0001986943098017946,-0.002708817832171917,1763260232.7173955,0.00021027866750955582,0.005528793670237064,-0.0022934675216674805,-0.1617058515548706,1873,168960,,181.6323845386505,0.0
1084.0,,0.584291934967041,0.00019846389477606863,0.005426453426480293,1763260233.0566773,0.00035478919744491577,699.969970703125,0.002321111038327217,-0.00013697147369384766,1877,169344,,181.97166633605957,0.0
1084.0,,0.5584239959716797,0.0001978494692593813,0.0059121279045939445,1763260233.9931326,0.001108911819756031,0.005248172674328089,-0.009761534631252289,0.013652980327606201,1886,170368,,182.90812158584595,0.0
1084.0,,0.5351523160934448,0.00019731183419935405,-5.2941031754016876e-05,1763260234.8176112,0.0003020772710442543,461.31036376953125,-0.005357986316084862,-3.1828880310058594e-05,1895,171264,,183.73260021209717,0.0
1084.0,,0.5911617875099182,0.0001967741991393268,0.009934866800904274,1763260235.6441777,0.00022755004465579987,0.00026596325915306807,-0.007206708192825317,0.01393282413482666,1903,172160,,184.55916666984558,0.0
1085.0,,0.5681425333023071,0.00019662058912217617,0.007862923666834831,1763260235.870191,0.0008647609502077103,0.0040662819519639015,-0.010073287412524223,-0.11889398097991943,1906,172416,,184.7851800918579,0.0
1085.0,,0.5367298126220703,0.00019585253903642297,0.008047631941735744,1763260237.0356486,0.0013698497787117958,0.00010923847003141418,-0.0062779709696769714,0.08950453996658325,1918,173696,,185.95063757896423,0.0
1085.0,,0.5644828081130981,0.00019577573402784765,-0.004230816848576069,1763260237.1507735,0.00022898148745298386,609.3768920898438,0.0003636889159679413,-7.271766662597656e-06,1920,173824,,186.06576251983643,0.0
1085.0,,0.5806782841682434,0.00019423963385634124,0.0011529158800840378,1763260239.4971519,0.000261940062046051,0.004649448674172163,-0.0031615914776921272,-0.09712684154510498,1945,176384,,188.41214084625244,0.0
1085.0,,0.5106750726699829,0.00019339477876201272,0.0002245623618364334,1763260240.8096917,0.0004063975065946579,381.5268859863281,-0.012140726670622826,9.834766387939453e-06,1959,177792,,189.72468066215515,0.0
,500.0,,,,1763260242.1049485,,,,,1973,179240,500.0,191.0199375152588,
1085.0,,0.58014315366745,0.000191781873581931,0.01055278442800045,1763260243.2442055,0.00029996223747730255,0.0033737863413989544,-0.007486157119274139,0.03130388259887695,1985,180480,,192.1591944694519,0.0
1085.0,,0.5521218180656433,0.0001913978485390544,-0.000963960774242878,1763260243.834835,0.0018983585759997368,0.00011873752373503521,-0.016102120280265808,0.09625387191772461,1991,181120,,192.74982404708862,0.0
,500.0,,,,1763260244.7643127,,,,,2002,182240,500.0,193.679301738739,
,500.0,,,,1763260245.2426288,,,,,2007,182740,500.0,194.1576178073883,
1085.0,,0.5415700078010559,0.000189861748367548,0.004549219273030758,1763260246.156189,0.0004931008443236351,0.00010567199933575466,0.0010327920317649841,0.32266491651535034,2016,183680,,195.07117795944214,0.0
1085.0,,0.5494852066040039,0.00018970813835039735,-0.006373546086251736,1763260246.3808997,0.0005718162283301353,0.003818747354671359,-0.0015317071229219437,-0.11969387531280518,2019,183936,,195.29588866233826,0.0
1085.0,,0.5599498748779297,0.00018940091831609607,-0.010880463756620884,1763260246.8305933,0.0019118255004286766,0.004798803012818098,-0.01161622442305088,-0.08403491973876953,2024,184448,,195.74558234214783,0.0
,500.0,,,,1763260247.1068494,,,,,2027,184740,500.0,196.02183842658997,
1085.0,,0.5310367345809937,0.0001890936982817948,0.018943674862384796,1763260247.3165264,0.0011069001629948616,0.004431264474987984,-0.021529488265514374,0.022787272930145264,2029,184960,,196.23151540756226,0.001953125
1085.0,,0.5614999532699585,0.0001887864782474935,-0.004761991091072559,1763260247.7649894,0.0014174068346619606,0.0036129155196249485,-0.005225859582424164,-0.08342945575714111,2034,185472,,196.6799783706665,0.0
,500.0,,,,1763260248.848712,,,,,2045,186740,500.0,197.76370096206665,
1085.0,,0.5452151298522949,0.00018771120812743902,-0.0029064472764730453,1763260249.4107392,0.0005666688084602356,145.647216796875,0.004470024257898331,-7.95125961303711e-05,2051,187264,,198.3257281780243,0.0
1085.0,,0.5652437806129456,0.0001876344031188637,0.001965222880244255,1763260249.5216465,0.00013345852494239807,0.0034222127869725227,-0.001545242965221405,0.22700077295303345,2052,187392,,198.43663549423218,0.0
,500.0,,,,1763260251.1735356,,,,,2070,189218,500.0,200.08852458000183,
1086.0,,0.545072615146637,0.00018617510795593262,0.0018079513683915138,1763260251.7209203,5.162600427865982e-05,375.2699279785156,-0.001471780240535736,0.0001404881477355957,2076,189824,,200.63590931892395,0.0
1086.0,,0.5858635306358337,0.00018509985238779336,0.0065694041550159454,1763260253.3689675,0.00013449229300022125,0.0001718908315524459,-0.001252608373761177,-0.31485986709594727,2093,191616,,202.28395652770996,0.0
,500.0,,,,1763260253.4070792,,,,,2094,191718,500.0,202.3220682144165,
1086.0,,0.5613199472427368,0.00018364055722486228,0.009513593278825283,1763260255.5744655,0.001218496821820736,0.000340531172696501,0.0049395449459552765,-0.11271679401397705,2117,194048,,204.48945450782776,0.0
1086.0,,0.5264502167701721,0.0001822580670705065,7.933471351861954e-05,1763260257.673977,0.0005725780501961708,543.9967651367188,-0.004676256328821182,-1.049041748046875e-05,2141,196352,,206.58896589279175,0.0
1086.0,,0.5664889812469482,0.00018195084703620523,0.0006151841953396797,1763260258.1244278,4.309229552745819e-06,552.2838134765625,-0.0004670582711696625,-0.00011324882507324219,2146,196864,,207.03941679000854,0.0
1086.0,,0.5162988901138306,0.0001818740420276299,-0.006258719600737095,1763260258.2340474,0.0003817649558186531,0.004287881776690483,0.002771984785795212,0.041163086891174316,2147,196992,,207.1490364074707,0.0
1086.0,,0.5883541107177734,0.0001817972370190546,0.014093482866883278,1763260258.345835,0.001906462013721466,0.00040404809988103807,-0.02002181112766266,0.010698199272155762,2148,197120,,207.26082396507263,0.0
,500.0,,,,1763260258.9755738,,,,,2155,197846,500.0,207.89056277275085,
1086.0,,0.48710525035858154,0.0001803379418561235,-0.005978977307677269,1763260260.5959122,0.0007720701396465302,0.006024828180670738,-0.011206075549125671,-10.021188735961914,2172,199552,,209.51090121269226,0.0
1086.0,,0.4787296652793884,0.0001795698917703703,-0.0033390317112207413,1763260261.7514882,0.0004959311336278915,0.005038668401539326,0.0057586245238780975,0.013234853744506836,2185,200832,,210.66647720336914,0.0
1086.0,,0.4529869258403778,0.00017926267173606902,-0.0013353852555155754,1763260262.2119648,4.6594999730587006e-05,595.2742919921875,0.00048800185322761536,0.001879870891571045,2192,201344,,211.12695384025574,0.0
,189.0,,,,1763260262.6300902,,,,,2198,201821,189.0,211.5450792312622,
1086.0,,0.4816369414329529,0.00017895545170176774,0.0002398686483502388,1763260262.712716,1.941155642271042e-05,447.11322021484375,0.0007128939032554626,0.04691582918167114,2199,201856,,211.6277050971985,0.0
1086.0,,0.5765162110328674,0.0001784178166417405,0.0006713122129440308,1763260263.5041714,3.956817090511322e-05,449.98114013671875,-0.0007056109607219696,0.41114574670791626,2211,202752,,212.41916036605835,0.0
,113.0,,,,1763260263.6851676,,,,,2214,202954,113.0,212.60015654563904,
,359.0,,,,1763260264.1196997,,,,,2220,203406,359.0,213.03468871116638,
1086.0,,0.483661413192749,0.00017788018158171326,0.0032839570194482803,1763260264.3384948,0.00027064792811870575,306.7315673828125,-0.008695941418409348,0.47984957695007324,2223,203648,,213.25348377227783,0.0
1086.0,,0.4604479968547821,0.00017780337657313794,-0.0015584975481033325,1763260264.454522,6.458163261413574e-05,423.35211181640625,0.00163283571600914,0.5071898698806763,2225,203776,,213.36951088905334,0.0
,95.0,,,,1763260264.478776,,,,,2226,203841,95.0,213.39376497268677,
1086.0,,0.5583735704421997,0.00017772657156456262,-0.0028302622959017754,1763260264.5689487,0.00012619327753782272,267.632080078125,-0.002295956015586853,0.44930338859558105,2227,203904,,213.48393774032593,0.0
1086.0,,0.4698200225830078,0.00017757296154741198,0.004829388111829758,1763260264.8910017,0.00025898590683937073,702.1478271484375,-0.0037527233362197876,0.3921976685523987,2231,204160,,213.80599069595337,0.0
,192.0,,,,1763260265.1306484,,,,,2235,204444,192.0,214.04563736915588,
1086.0,,0.4700978398323059,0.00017718893650453538,0.0009549828246235847,1763260265.4654753,8.449889719486237e-06,263.3772888183594,-0.0009928755462169647,0.7852131724357605,2241,204800,,214.38046431541443,0.0
