losses/old_approx_kl,losses/policy_loss,losses/value_loss,_runtime,losses/clipfrac,_step,charts/episodic_return,losses/entropy,losses/explained_variance,global_step,losses/approx_kl,_timestamp,charts/SPS,charts/learning_rate,charts/episodic_length
-0.0004200991243124008,-0.0010483041405677795,376.0247802734375,332.93920373916626,0.0,3498,,0.5324693918228149,-7.18832015991211e-05,328960,8.291192352771759e-05,1763260383.9161687,1071.0,0.00010268817277392372,
-0.0008291751146316528,-0.0009663552045822144,572.8857421875,333.43270778656006,0.0,3503,,0.5630031228065491,-8.845329284667969e-05,329472,5.060061812400818e-05,1763260384.4096727,1071.0,0.00010238095273962244,
0.003920088522136211,-0.0006842780858278275,696.32861328125,334.38011050224304,0.0,3513,,0.5497520565986633,-1.4781951904296875e-05,330496,0.0001398501917719841,1763260385.3570755,1071.0,0.00010176651267101988,
0.009960821829736233,-0.0016564391553401947,0.00028074756846763194,335.551486492157,0.0,3525,,0.5636357069015503,-0.06199753284454346,331776,0.0001683095470070839,1763260386.5284514,1071.0,0.00010099846258526668,
0.0049373675137758255,-0.0015273690223693848,381.0579833984375,336.6178102493286,0.0,3537,,0.49622610211372375,-4.124641418457031e-05,332928,9.49520617723465e-05,1763260387.5947752,1071.0,0.0001003072175080888,
0.010027535259723663,-0.0016905907541513443,0.00023910209711175412,338.2939398288727,0.0,3554,,0.587384045124054,-0.00358736515045166,334720,0.0004436299204826355,1763260389.2709048,1071.0,9.923194738803431e-05,
0.0012243222445249557,-0.0017520561814308167,0.00017048064910341054,338.40747022628784,0.0,3555,,0.4980875253677368,0.018093228340148926,334848,2.2001564502716064e-05,1763260389.3844352,1071.0,9.9155142379459e-05,
-0.002115922048687935,-0.0011877603828907013,599.0834350585938,340.3015253543854,0.0,3576,,0.5713862776756287,-1.2874603271484375e-05,336896,5.453638732433319e-05,1763260391.2784903,1071.0,9.792626951821148e-05,
-0.00794724840670824,-0.0020168963819742203,0.0003549072134774178,340.5297875404358,0.0,3578,,0.5969911813735962,-0.16959989070892334,337152,0.0007028384134173393,1763260391.5067525,1071.0,9.777265950106084e-05,
0.0006776917725801468,-0.001461363397538662,478.0794372558594,340.76099824905396,0.0,3581,,0.5629739761352539,-9.894371032714844e-06,337408,7.735192775726318e-05,1763260391.7379632,1071.0,9.76190494839102e-05,
-0.0030525662004947662,0.0002951826900243759,0.0001998595689656213,341.59629559516907,0.0,3589,,0.5246581435203552,0.017604947090148926,338304,0.00011047534644603729,1763260392.5732605,1071.0,9.708141442388296e-05,
-0.00075477734208107,-0.001001015305519104,106.95560455322266,343.72951221466064,0.0,3613,,0.5629212260246277,-2.09808349609375e-05,340608,3.5762786865234375e-05,1763260394.7064772,1071.0,9.56989242695272e-05,
0.0027063367888331413,-0.004813306033611298,315.5819396972656,344.5612576007843,0.0,3622,,0.5896465182304382,0.00013685226440429688,341504,0.00020587164908647537,1763260395.5382226,1071.0,9.516128920949996e-05,
-0.005107329227030277,0.0010254532098770142,241.43890380859375,346.104079246521,0.0,3640,,0.5306147933006287,-7.82012939453125e-05,343168,0.0001527508720755577,1763260397.0810442,1072.0,9.416282409802079e-05,
,,,347.53661346435547,,3656,500.0,,,344726,,1763260398.5135784,,,500.0
-0.0035225916653871536,0.0016580857336521149,0.0003000024880748242,348.734760761261,0.0,3669,,0.6095821261405945,-0.40069591999053955,345984,0.0001304764300584793,1763260399.7117257,1072.0,9.247312118532136e-05,
0.0007653096690773964,0.009896967560052872,0.0008810270228423178,349.5380518436432,0.0,3679,,0.5781934857368469,-18.605424880981445,346880,0.0003336304798722267,1763260400.5150168,1072.0,9.193548612529412e-05,
0.003038947470486164,0.0017089508473873138,0.0052129304967820644,349.9140613079071,0.0,3683,,0.543707549571991,-39.797119140625,347264,6.790738552808762e-05,1763260400.8910263,1072.0,9.170507109956816e-05,
0.0007508667185902596,-0.00261896476149559,0.016913076862692833,350.02739095687866,0.0,3684,,0.5224783420562744,-30.79498863220215,347392,0.0002793138846755028,1763260401.004356,1072.0,9.162826609099284e-05,
0.0059079816564917564,-0.0006918460130691528,293.99371337890625,352.28055334091187,0.0,3711,,0.5818332433700562,-0.00016832351684570312,349824,0.0005429768934845924,1763260403.2575183,1072.0,9.016897092806175e-05,
0.0026050200685858727,0.0021158456802368164,0.0003477207792457193,352.5117447376251,0.0,3713,,0.6388717889785767,-0.0004609823226928711,350080,0.000274057500064373,1763260403.4887097,1072.0,9.001536091091111e-05,
-0.0005043921992182732,0.0006744116544723511,461.0290222167969,352.6267240047455,0.0,3715,,0.6014200448989868,-0.00010466575622558594,350208,1.2085773050785065e-05,1763260403.603689,1072.0,8.993855590233579e-05,
-0.00024227052927017212,-0.00518885999917984,0.0018965076887980103,353.96385502815247,0.0,3731,,0.5555185675621033,-0.08806884288787842,351616,0.00012631528079509735,1763260404.94082,1072.0,8.909370080800727e-05,
-0.004785266704857349,0.0028466880321502686,298.7618408203125,354.1940860748291,0.0,3734,,0.5673246383666992,-0.0005316734313964844,351872,0.00010196585208177567,1763260405.171051,1072.0,8.894009079085663e-05,
0.004359487444162369,-0.0034938976168632507,0.002467687241733074,356.20696234703064,0.0,3755,,0.6119654178619385,-0.4362611770629883,354048,0.0003250725567340851,1763260407.1839273,1072.0,8.763440564507619e-05,
-0.0004618130624294281,-0.001775849610567093,0.00046298527740873396,358.10846853256226,0.0,3775,,0.5506678819656372,-0.08587658405303955,356096,0.00020816363394260406,1763260409.0854335,1072.0,8.640553278382868e-05,
0.0010978113859891891,-0.0023138802498579025,0.0031389757059514523,358.45202565193176,0.0,3779,,0.5746015906333923,0.06921571493148804,356480,8.955411612987518e-05,1763260409.4289906,1072.0,8.617511775810272e-05,
-0.008833729662001133,0.002457164227962494,0.002986402716487646,360.8112187385559,0.0,3804,,0.5501822233200073,0.04327470064163208,359040,0.0007793372496962547,1763260411.7881837,1072.0,8.463901758659631e-05,
,,,361.0774335861206,,3807,500.0,,,359323,,1763260412.0543985,,,500.0
-7.592048496007919e-05,-0.0006709061563014984,486.2931823730469,364.9082279205322,0.0,3847,,0.5417187809944153,-9.167194366455078e-05,363392,0.00019979383796453476,1763260415.8851929,1072.0,8.202764729503542e-05,
-0.016179602593183517,-0.004059389233589172,0.0003261517849750817,367.97530913352966,0.0,3879,,0.5990305542945862,-0.042520999908447266,366720,0.0007335534319281578,1763260418.952274,1072.0,8.003072434803471e-05,
-0.004137946292757988,-0.00435667484998703,0.00047914922470226884,368.3167395591736,0.0,3883,,0.5964733362197876,0.048056960105895996,367104,0.00015663355588912964,1763260419.2937045,1072.0,7.980030932230875e-05,
-0.004801112227141857,-0.0008200258016586304,0.00034245787537656724,368.42926239967346,0.0,3884,,0.5456804633140564,-0.02373325824737549,367232,0.00020047742873430252,1763260419.4062274,1072.0,7.972350431373343e-05,
-0.0004317415878176689,-0.00027893856167793274,0.002647455083206296,368.6953330039978,0.0,3887,,0.5564253926277161,-0.01853179931640625,367488,0.00016737449914216995,1763260419.672298,1072.0,7.956989429658279e-05,
0.0009458372369408607,0.0012270249426364899,287.13336181640625,369.03798484802246,0.0,3891,,0.5790966153144836,1.8298625946044922e-05,367872,4.531536251306534e-05,1763260420.0149498,1072.0,7.933947927085683e-05,
-0.00434527825564146,-0.0031238868832588196,0.0007443686481565237,369.760027885437,0.0,3898,,0.5255137085914612,-0.3754885196685791,368640,0.00019721593707799911,1763260420.7369928,1072.0,7.88786492194049e-05,
-0.004718677140772343,0.0005942508578300476,0.002529292367398739,371.05931973457336,0.0,3912,,0.5738623738288879,-0.08508574962615967,370048,0.00029643531888723373,1763260422.0362847,1072.0,7.803379412507638e-05,
,,,371.29258728027344,,3915,500.0,,,370323,,1763260422.2695522,,,500.0
-0.005598587915301323,-0.0032438039779663086,0.002466457197442651,372.46344447135925,0.0,3928,,0.552483081817627,0.13921648263931274,371584,0.00023881345987319946,1763260423.4404094,1072.0,7.711213402217254e-05,
,,,373.949125289917,,3944,500.0,,,373247,,1763260424.9260902,,,500.0
0.0015245657414197922,0.0023050568997859955,454.1028747558594,374.02220487594604,0.0,3945,,0.4708670675754547,0.00043720006942749023,373248,6.542354822158813e-05,1763260424.9991698,1072.0,7.611366891069338e-05,
-0.0013101184740662575,-0.0008017085492610931,0.00450606644153595,374.1350693702698,0.0,3946,,0.5230704545974731,-1.1812748908996582,373376,8.951779454946518e-05,1763260425.1120343,1072.0,7.603686390211806e-05,
-0.002649090252816677,-0.0018999576568603516,0.0013121158117428422,374.8707227706909,0.0,3954,,0.496608167886734,-0.18305981159210205,374144,0.00013777147978544235,1763260425.8476877,1072.0,7.557603385066614e-05,
-0.0007461551576852798,-0.00728505477309227,0.0026779486797749996,375.67631793022156,0.0,3963,,0.5405761003494263,0.47094249725341797,375040,0.0008920338004827499,1763260426.6532829,1072.0,7.503840606659651e-05,
0.003076382912695408,-0.000622674822807312,0.0004780067829415202,376.2797923088074,0.0,3969,,0.49063658714294434,0.018724501132965088,375680,0.00020410772413015366,1763260427.2567573,1072.0,7.465438102371991e-05,
,,,377.35801124572754,,3981,500.0,,,376845,,1763260428.3349762,,,500.0
0.001507563516497612,-0.002039670944213867,0.00452862773090601,377.58223843574524,0.0,3983,,0.5157220363616943,-17.34499168395996,377088,2.4538487195968628e-05,1763260428.5592034,1072.0,7.380952592939138e-05,
-0.0004022866487503052,-0.0021560192108154297,0.0021455809473991394,378.9171702861786,0.0,3997,,0.5217711925506592,-0.05586349964141846,378496,9.248219430446625e-05,1763260429.8941352,1072.0,7.296467083506286e-05,
-0.0016691405326128006,-0.000811256468296051,690.9227294921875,380.8047912120819,0.0,4020,,0.45621466636657715,-0.0032929182052612305,380544,3.978051245212555e-05,1763260431.7817562,1072.0,7.173579069785774e-05,
-0.003149399533867836,0.002632133662700653,0.0028626301791518927,384.38302397727966,0.0,4059,,0.5174258351325989,0.01073843240737915,384384,0.00025850720703601837,1763260435.359989,1072.0,6.943164044059813e-05,
-0.002011295408010483,0.001291927881538868,0.000936172204092145,386.97154092788696,0.0,4087,,0.5582468509674072,0.08057403564453125,387200,0.0005429387092590332,1763260437.9485059,1072.0,6.77419375278987e-05,
-0.0025682318955659866,-0.0004683099687099457,0.0012601889902725816,387.3519060611725,0.0,4091,,0.5152178406715393,-0.23702991008758545,387584,3.721378743648529e-05,1763260438.328871,1072.0,6.751152250217274e-05,
,,,388.5480532646179,,4105,110.0,,,388897,,1763260439.5250182,,,110.0
0.00952855870127678,-0.009095460176467896,0.0017521583940833807,388.99348163604736,0.0,4109,,0.5190362334251404,0.05423456430435181,389376,0.0005615409463644028,1763260439.9704466,1072.0,6.643625238211825e-05,
,,,389.4851474761963,,4115,500.0,,,389897,,1763260440.4621124,,,500.0
,,,389.86581659317017,,4119,500.0,,,390397,,1763260440.8427815,,,500.0
,,,392.20687103271484,,4144,500.0,,,392897,,1763260443.183836,,,500.0
-0.0014292318373918533,0.00016760826110839844,435.8103332519531,392.79248428344727,0.0,4150,,0.5585740804672241,-0.00020706653594970703,393472,3.3408403396606445e-05,1763260443.7694492,1072.0,6.397849210770801e-05,
0.00775526836514473,-0.004628583788871765,0.0004114683251827955,394.5588843822479,0.0,4168,,0.5240517258644104,-0.014537930488586426,395392,0.0003367457538843155,1763260445.5358493,1072.0,6.282642425503582e-05,
0.0006140843033790588,0.0003898143768310547,152.4263153076172,395.9672029018402,0.0,4184,,0.5043285489082336,-0.00016033649444580078,396928,2.1222978830337524e-05,1763260446.9441679,1072.0,6.190476415213197e-05,
-0.007056165486574173,-0.004688851535320282,491.1383056640625,396.91443133354187,0.0,4194,,0.5367815494537354,-0.0002930164337158203,397952,0.00045125745236873627,1763260447.8913963,1072.0,6.129032408352941e-05,
0.0009718602523207664,0.001301255077123642,622.0094604492188,397.3733160495758,0.0,4199,,0.5337870121002197,6.23464584350586e-05,398464,3.1198374927043915e-05,1763260448.350281,1072.0,6.098310404922813e-05,
-0.0009076995775103569,-0.0002625212073326111,0.0006543281488120556,399.7463388442993,0.0,4224,,0.5592907071113586,-0.00012934207916259766,401024,9.191222488880157e-06,1763260450.7233038,1072.0,5.944700387772173e-05,
0.0005443375557661057,-2.5823712348937988e-05,0.0021819276735186577,400.2065622806549,0.0,4229,,0.5558605790138245,-0.757475733757019,401536,8.56444239616394e-06,1763260451.1835272,1073.0,5.9139783843420446e-05,
0.0030081551522016525,-0.0042525529861450195,463.3592529296875,401.49665236473083,0.0,4243,,0.5516440868377686,-0.0001366138458251953,402944,0.00011414848268032074,1763260452.4736173,1073.0,5.829493238707073e-05,
0.0003401581197977066,-0.0020955614745616913,0.00037199261714704335,401.87406635284424,0.0,4246,,0.5631335377693176,0.0034492015838623047,403328,5.9621408581733704e-05,1763260452.8510313,1073.0,5.806451736134477e-05,
,,,402.3512682914734,,4252,500.0,,,403897,,1763260453.3282332,,,500.0
0.006881278939545155,-0.007184013724327087,0.002016404876485467,402.55853819847107,0.0,4254,,0.5685893297195435,-0.04256463050842285,404096,0.00021161232143640518,1763260453.5355031,1073.0,5.760368730989285e-05,
0.00693141296505928,-0.004797842353582382,0.000644053565338254,402.67318391799927,0.0,4255,,0.5461707711219788,-0.011951088905334473,404224,0.00045935623347759247,1763260453.6501489,1073.0,5.752688230131753e-05,
-0.001073993742465973,-0.0014380402863025665,633.3499145507812,404.34228920936584,0.0,4273,,0.6106749176979065,-4.315376281738281e-05,406016,1.6110017895698547e-05,1763260455.3192542,1073.0,5.6451612181263044e-05,
,,,404.6126317977905,,4276,500.0,,,406397,,1763260455.5895967,,,500.0
0.001177995465695858,0.0011525843292474747,558.9817504882812,404.6857078075409,0.0,4277,,0.5408515930175781,6.783008575439453e-05,406400,4.56077978014946e-05,1763260455.6626728,1073.0,5.6221197155537084e-05,
-3.650877624750137e-05,-0.0008238237351179123,0.002952761948108673,404.79972863197327,0.0,4278,,0.6137930154800415,-0.9974509477615356,406528,1.9994564354419708e-05,1763260455.7766936,1073.0,5.6144392146961764e-05,
0.0013977829366922379,-0.0007834285497665405,0.0025066861417144537,405.74462938308716,0.0,4288,,0.6059378981590271,0.0399741530418396,407552,1.901388168334961e-05,1763260456.7215943,1073.0,5.552995571633801e-05,
-0.003254387527704239,-0.002235978841781616,0.0004995069466531277,406.0024540424347,0.0,4290,,0.6267195343971252,-0.03193056583404541,407808,0.00017936713993549347,1763260456.979419,1073.0,5.537634569918737e-05,
-0.001834014430642128,0.0018553100526332855,614.189697265625,406.11805272102356,0.0,4292,,0.553137481212616,-0.00039649009704589844,407936,3.022514283657074e-05,1763260457.0950177,1073.0,5.529954069061205e-05,
0.005016072653234005,-0.0035217367112636566,0.0006633105804212391,408.2473990917206,0.0,4314,,0.5669867992401123,-0.05693185329437256,410240,0.00047600362449884415,1763260459.224364,1073.0,5.3917050536256284e-05,
-0.00039973948150873184,-0.006376013159751892,0.002655266085639596,408.5878915786743,0.0,4318,,0.6074826717376709,0.046829402446746826,410624,0.00018641632050275803,1763260459.5648565,1073.0,5.368663551053032e-05,
0.0017839521169662476,-0.0010794028639793396,937.9244384765625,411.2552309036255,0.0,4346,,0.5356153249740601,-0.0002969503402709961,413440,3.472156822681427e-05,1763260462.2321959,1073.0,5.1996928959852085e-05,
-0.0011664396151900291,0.0009135976433753967,798.636962890625,413.1309893131256,0.0,4366,,0.5468891859054565,-4.0650367736816406e-05,415488,5.8067962527275085e-06,1763260464.1079543,1073.0,5.076804882264696e-05,
0.0004546167328953743,0.0002698376774787903,0.002281813882291317,413.7326912879944,0.0,4372,,0.6030499935150146,-0.007875919342041016,416128,1.4780089259147644e-06,1763260464.7096562,1073.0,5.038402377977036e-05,
-0.00104463379830122,-0.0009191706776618958,0.002126934239640832,414.18807673454285,0.0,4377,,0.5981067419052124,0.092803955078125,416640,0.00014997366815805435,1763260465.1650417,1073.0,5.007680374546908e-05,
-0.0007145898416638374,-0.006832055747509003,0.0008806751575320959,414.30007672309875,0.0,4378,,0.5551095604896545,-0.07958769798278809,416768,0.0007091974839568138,1763260465.2770417,1073.0,4.999999873689376e-05,
-0.0011749863624572754,-0.0006795823574066162,0.0004896004684269428,415.14176630973816,0.0,4387,,0.5953086018562317,0.0908888578414917,417664,1.358427107334137e-05,1763260466.1187313,1073.0,4.9462367314845324e-05,
-0.0005943626165390015,-0.0005250275135040283,0.00205222493968904,415.9864330291748,0.0,4396,,0.5658885836601257,0.0494767427444458,418560,3.841333091259003e-05,1763260466.963398,1073.0,4.892473225481808e-05,
0.0006179828196763992,-0.002058058977127075,0.0006079802988097072,417.6524610519409,0.0,4413,,0.5910608768463135,0.0063073039054870605,420352,3.2767653465270996e-05,1763260468.629426,1073.0,4.78494621347636e-05,
0.00094588752835989,-0.0028781965374946594,412.5097961425781,417.769083738327,0.0,4415,,0.5883569717407227,-0.00011968612670898438,420480,5.1773153245449066e-05,1763260468.7460487,1073.0,4.777265712618828e-05,
,,,421.43795585632324,,4456,85.0,,,424499,,1763260472.4149208,,,85.0
-0.0011921878904104233,-0.0018710717558860779,0.003728671930730343,422.7379083633423,0.0,4470,,0.555555522441864,-0.008436083793640137,425856,0.0001034960150718689,1763260473.7148733,1073.0,4.4546850404003635e-05,
-0.002739759162068367,0.00041866302490234375,525.660888671875,423.4251284599304,0.0,4478,,0.6038423180580139,4.416704177856445e-05,426624,3.104656934738159e-05,1763260474.4020934,1073.0,4.4086020352551714e-05,
0.0020810887217521667,-1.735985279083252e-06,0.0011814447352662683,423.65302562713623,0.0,4480,,0.49246349930763245,0.3765084147453308,426880,3.690086305141449e-05,1763260474.6299906,1073.0,4.393241033540107e-05,
,,,424.73844480514526,,4492,500.0,,,428119,,1763260475.7154098,,,500.0
0.0008445745334029198,-0.00041590631008148193,0.0009138049790635705,425.20342683792114,0.0,4496,,0.5200464725494385,-0.46531224250793457,428544,0.00025833677500486374,1763260476.1803918,1073.0,4.293394886190072e-05,
,,,425.24021220207214,,4498,18.0,,,428637,,1763260476.2171772,,,18.0
-0.0027748439460992813,-0.004341356456279755,0.001530264737084508,427.25049662590027,0.0,4520,,0.5484417080879211,-0.021300077438354492,430720,0.00013787858188152313,1763260478.2274616,1073.0,4.162826371612027e-05,
,,,427.3778235912323,,4522,500.0,,,430882,,1763260478.3547885,,,500.0
-3.986619412899017e-05,-0.00010211579501628876,0.002668025204911828,427.59221863746643,0.0,4524,,0.5927200317382812,-0.05579686164855957,431104,2.8405338525772095e-06,1763260478.5691836,1073.0,4.139784869039431e-05,
0.00038475915789604187,0.0007495060563087463,0.0011181680019944906,427.7058689594269,0.0,4525,,0.558150053024292,-0.13572680950164795,431232,4.839897155761719e-05,1763260478.682834,1073.0,4.132104368181899e-05,
,,,427.82981157302856,,4527,500.0,,,431382,,1763260478.8067765,,,500.0
-0.0026503093540668488,0.002955913543701172,0.0010658642277121544,428.30357336997986,0.0,4531,,0.5628423690795898,-0.35721075534820557,431872,0.00014083832502365112,1763260479.2805383,1073.0,4.093701863894239e-05,
0.0007561156526207924,0.0006384104490280151,92.7955322265625,428.4192953109741,0.0,4533,,0.5616816878318787,-3.7550926208496094e-05,432000,2.3731030523777008e-05,1763260479.3962603,1073.0,4.086021363036707e-05,
,,,428.42446970939636,,4534,125.0,,,432007,,1763260479.4014347,,,125.0
0.000586402602493763,-0.0001261197030544281,0.002435945440083742,430.4311275482178,0.0,4555,,0.5404773950576782,-0.03272712230682373,434176,2.9246322810649872e-05,1763260481.4080925,1073.0,3.955453212256543e-05,
,,,430.9210877418518,,4562,82.0,,,434775,,1763260481.8980527,,,82.0
-6.133224815130234e-05,-0.00328250415623188,0.0007593510672450066,432.3310594558716,0.0,4576,,0.6010270714759827,-0.2859678268432617,436224,4.487205296754837e-05,1763260483.3080244,1073.0,3.832565198536031e-05,
,,,435.67891931533813,,4613,500.0,,,439887,,1763260486.6558843,,,500.0
-0.005620723590254784,-0.002710893750190735,0.0010406122310087085,436.9398946762085,0.0,4626,,0.5813155174255371,-0.12750744819641113,441216,0.00015088729560375214,1763260487.9168596,1073.0,3.533026028890163e-05,
0.0007528550922870636,-0.0006422474980354309,0.0021030933130532503,437.78036403656006,0.0,4635,,0.613760232925415,-0.2231665849685669,442112,1.2002885341644287e-05,1763260488.757329,1073.0,3.4792625228874385e-05,
-0.0016031526029109955,-0.00023041293025016785,0.0010443920036777854,438.3540768623352,0.0,4641,,0.562211811542511,-0.2304161787033081,442752,8.532777428627014e-06,1763260489.3310418,1073.0,3.440860382397659e-05,
-0.0002477634698152542,4.31351363658905e-05,408.0760803222656,438.62344574928284,0.0,4644,,0.5445701479911804,-1.1444091796875e-05,443008,3.7085264921188354e-06,1763260489.6004107,1073.0,3.425499380682595e-05,
-0.0003103688359260559,-0.0009137168526649475,0.0006920815212652087,440.2587163448334,0.0,4661,,0.5783157348632812,-0.005505919456481934,444800,2.3871660232543945e-05,1763260491.2356813,1073.0,3.317972368677147e-05,
0.001557840034365654,-0.0002410411834716797,0.0009250918519683182,441.5906660556793,0.0,4675,,0.5828016400337219,0.01599651575088501,446208,3.341957926750183e-05,1763260492.567631,1073.0,3.2334868592442945e-05,
0.0006913729012012482,-0.00040423497557640076,0.0005346594844013453,443.1093325614929,0.0,4691,,0.5867047905921936,0.13250643014907837,447872,1.4351680874824524e-05,1763260494.0862975,1073.0,3.133640711894259e-05,
-0.0001680208370089531,6.494298577308655e-05,0.0007333308458328247,444.7840235233307,0.0,4709,,0.6027249097824097,-0.04901719093322754,449664,1.928769052028656e-06,1763260495.7609885,1073.0,3.0261136998888105e-05,
0.0003427807241678238,0.0005115792155265808,0.0016986806876957417,445.12883496284485,0.0,4713,,0.6017783880233765,0.09529900550842285,450048,1.9120052456855774e-05,1763260496.1058,1073.0,3.0030721973162144e-05,
5.662441253662109e-06,-0.0011865869164466858,0.0016472551506012678,447.4842338562012,0.0,4738,,0.5819409489631653,0.031829774379730225,452608,2.8697773814201355e-05,1763260498.4611988,1073.0,2.8494623620645143e-05,
0.0009373752400279045,9.948015213012695e-05,0.0008502320852130651,447.5976779460907,0.0,4739,,0.550915002822876,-3.555112361907959,452736,4.612840712070465e-06,1763260498.574643,1073.0,2.8417818612069823e-05,
,,,447.7225251197815,,4741,500.0,,,452887,,1763260498.69949,,,500.0
-0.0007810788229107857,-0.0014154911041259766,0.0017436303896829486,447.9788672924042,0.0,4743,,0.587352454662323,-0.05841183662414551,453120,3.217626363039017e-05,1763260498.9558322,1073.0,2.8187403586343862e-05,
-0.0002679796889424324,-0.00096101313829422,0.0006074255215935409,449.0382957458496,0.0,4754,,0.5755960941314697,0.18483966588974,454272,4.955567419528961e-06,1763260500.0152607,1073.0,2.7496160328155383e-05,
0.0007663574069738388,0.0009029656648635864,0.0016094704624265432,450.65864539146423,0.0,4772,,0.6096798181533813,-0.090606689453125,456064,3.894977271556854e-05,1763260501.6356103,1073.0,2.64208902081009e-05,
-0.003380998969078064,0.0017137713730335236,0.0018812674097716808,451.9910202026367,0.0,4786,,0.6071082353591919,0.2441864013671875,457472,2.4538487195968628e-05,1763260502.9679852,1073.0,2.557603693276178e-05,
-0.0007373783737421036,-0.004982009530067444,0.0014075012877583504,452.10368943214417,0.0,4787,,0.5442616939544678,-0.792608380317688,457600,9.904429316520691e-05,1763260503.0806544,1073.0,2.549923192418646e-05,
-0.00042632222175598145,-0.0001235753297805786,0.0022022349294275045,452.2171936035156,0.0,4788,,0.5830064415931702,-7.697142601013184,457728,4.209950566291809e-05,1763260503.1941586,1073.0,2.542242691561114e-05,
-0.0001007765531539917,-0.0006481260061264038,0.0016560107469558716,452.9070453643799,0.0,4796,,0.5759222507476807,0.1760265827178955,458496,2.0015984773635864e-05,1763260503.8840103,1073.0,2.496159686415922e-05,
,,,453.1973056793213,,4799,500.0,,,458819,,1763260504.1742706,,,500.0
-5.485769361257553e-05,0.000422600656747818,0.0009773317724466324,453.85614919662476,0.0,4806,,0.5866486430168152,-0.05888092517852783,459520,4.5960769057273865e-06,1763260504.8331141,1073.0,2.434715861454606e-05,
-7.94408842921257e-05,-0.00013259053230285645,738.37548828125,454.12370014190674,0.0,4809,,0.5398200154304504,-5.257129669189453e-05,459776,1.0924413800239563e-06,1763260505.100665,1073.0,2.419354859739542e-05,
,,,454.4879400730133,,4813,500.0,,,460232,,1763260505.464905,,,500.0
,,,458.13923144340515,,4851,500.0,,,464232,,1763260509.1161964,,,500.0
0.001028955914080143,-0.0030334219336509705,395.8857116699219,458.2502558231354,0.0,4852,,0.5336054563522339,-0.0008577108383178711,464256,2.367887645959854e-05,1763260509.2272208,1074.0,2.150537693523802e-05,
0.0002121906727552414,-0.001137062907218933,0.0009686180856078863,458.93763542175293,0.0,4859,,0.575386643409729,0.013020992279052734,465024,7.731840014457703e-06,1763260509.9146004,1074.0,2.1044546883786097e-05,
-0.00022559333592653275,-4.7292560338974e-05,0.0014296347508206964,459.7786226272583,0.0,4868,,0.5773285031318665,0.0838618278503418,465920,2.0703300833702087e-06,1763260510.7555876,1074.0,2.0506911823758855e-05,
0.0022605210542678833,-0.001712404191493988,0.0010876752203330398,460.38363218307495,0.0,4874,,0.5720552802085876,-0.026293396949768066,466560,2.7162954211235046e-05,1763260511.3605971,1074.0,2.0122888599871658e-05,
-0.0013902820646762848,-0.0022168681025505066,0.0015992021653801203,460.7259683609009,0.0,4878,,0.574876070022583,0.01683783531188965,466944,4.306994378566742e-05,1763260511.7029333,1074.0,1.9892473574145697e-05,
-0.0005550188943743706,0.0008204057812690735,541.8336791992188,461.0701677799225,0.0,4882,,0.593600869178772,-0.000125885009765625,467328,6.400980055332184e-06,1763260512.0471327,1074.0,1.9662058548419736e-05,
,,,464.1621880531311,,4915,500.0,,,470732,,1763260515.139153,,,500.0
,,,464.70075726509094,,4920,500.0,,,471232,,1763260515.6777222,,,500.0
0.0017853854224085808,0.00012277811765670776,0.0015383186982944608,465.85515451431274,0.0,4932,,0.5892643928527832,0.24674910306930542,472448,2.6739202439785004e-05,1763260516.8321195,1074.0,1.6589861843385734e-05,
,,,465.889196395874,,4933,306.0,,,472538,,1763260516.8661613,,,306.0
6.934162229299545e-05,-1.971796154975891e-05,527.3802490234375,466.4286460876465,0.0,4939,,0.4996508061885834,8.189678192138672e-05,473088,1.51805579662323e-07,1763260517.405611,1074.0,1.6205836800509132e-05,
-3.395974636077881e-05,-6.73048198223114e-05,0.0012801518896594644,467.15125274658203,0.0,4946,,0.5191318392753601,-0.35370147228240967,473856,2.1923333406448364e-06,1763260518.1282177,1074.0,1.5745008568046615e-05,
,,,467.7766206264496,,4953,500.0,,,474538,,1763260518.7535856,,,500.0
,,,468.22801423072815,,4958,500.0,,,475038,,1763260519.2049792,,,500.0
,,,468.6802976131439,,4963,500.0,,,475538,,1763260519.6572626,,,500.0
0.0011936314404010773,-0.0007392838597297668,0.0010795628186315298,469.50565934181213,0.0,4971,,0.5332239270210266,-0.003805875778198242,476416,1.2110918760299683e-05,1763260520.4826243,1074.0,1.4208909306034911e-05,
,,,469.54882860183716,,4972,500.0,,,476538,,1763260520.5257936,,,500.0
0.000119037926197052,0.00045313499867916107,523.133544921875,470.1140356063843,0.0,4978,,0.5233318209648132,-9.548664093017578e-05,477056,1.1492520570755005e-06,1763260521.0910006,1074.0,1.3824885172653012e-05,
3.336649388074875e-05,3.6954879760742188e-06,0.0012171724811196327,470.45168375968933,0.0,4981,,0.5324363708496094,-0.9189354181289673,477440,2.5564804673194885e-06,1763260521.4286487,1074.0,1.3594470146927051e-05,
-0.0002810005098581314,-0.0006037652492523193,0.0013666140148416162,471.18112659454346,0.0,4989,,0.5169398188591003,-0.035047173500061035,478208,3.17208468914032e-06,1763260522.1580915,1074.0,1.3133641004969832e-05,
-0.0006028637290000916,-0.0006915386766195297,0.0016443126369267702,471.63829612731934,0.0,4994,,0.5168542265892029,-0.04217219352722168,478720,3.6265701055526733e-05,1763260522.615261,1074.0,1.282642097066855e-05,
