losses/value_loss,losses/old_approx_kl,charts/SPS,charts/episodic_length,losses/clipfrac,losses/entropy,_step,_runtime,charts/learning_rate,losses/explained_variance,_timestamp,global_step,losses/approx_kl,losses/policy_loss,charts/episodic_return
0.00089121307246387,3.7466175854206085e-05,760.0,,0.0,0.5773563385009766,4953,655.547336101532,1.4362519323185552e-05,0.12913203239440918,1763260745.758264,476160,1.58604234457016e-06,-0.0003895387053489685,
0.000852655794005841,0.0010701417922973633,760.0,,0.0,0.5490951538085938,4958,655.9881572723389,1.4055299288884271e-05,-0.1934196949005127,1763260746.1990852,476672,2.8498470783233643e-06,-0.00027980655431747437,
0.0010938108898699284,0.00021941307932138443,760.0,,0.0,0.54667067527771,4963,656.4277670383453,1.3748080164077692e-05,0.0816228985786438,1763260746.638695,477184,1.0347925126552582e-05,0.000793851912021637,
0.0013483891962096095,-0.00027551595121622086,761.0,,0.0,0.5890693664550781,4971,657.1273453235626,1.328725011262577e-05,0.4643169641494751,1763260747.3382733,477952,9.695068001747131e-07,0.0003027394413948059,
0.0012674633180722594,0.00027233734726905823,761.0,,0.0,0.5947252511978149,4972,657.2386138439178,1.321044510405045e-05,-0.09435534477233887,1763260747.4495418,478080,3.5669654607772827e-06,0.0006263107061386108,
0.001127038849517703,-0.00020534638315439224,761.0,,0.0,0.5406183004379272,4978,657.819610118866,1.282642097066855e-05,-1.0216097831726074,1763260748.030538,478720,4.0335580706596375e-06,-0.0002084001898765564,
0.0015072326641529799,3.369152545928955e-05,761.0,,0.0,0.5885420441627502,4981,658.0441017150879,1.267281095351791e-05,-0.15717589855194092,1763260748.2550297,478976,1.0617077350616455e-07,3.0487775802612305e-05,
,,,500.0,,,4989,658.7484755516052,,,1763260748.9594035,479772,,,500.0
,,,500.0,,,4994,659.1863281726837,,,1763260749.3972561,480272,,,500.0
,,,500.0,,,5008,660.4634840488434,,,1763260750.674412,481772,,,500.0
,,,500.0,,,5013,660.9387557506561,,,1763260751.1496837,482272,,,500.0
0.0012308888835832477,-0.0005417875945568085,763.0,,0.0,0.5707162022590637,5015,661.1263592243195,1.0599078450468369e-05,0.7177318334579468,1763260751.3372872,482432,3.563240170478821e-06,-0.0007206983864307404,
,,,60.0,,,5039,663.2028188705444,,,1763260753.4137468,484832,,,60.0
0.0011467533186078072,6.87725841999054e-05,766.0,,0.0,0.5925385355949402,5071,666.1363034248352,7.219662165880436e-06,0.17234575748443604,1763260756.3472314,488064,3.688037395477295e-07,-0.0002873912453651428,
,,,500.0,,,5117,670.3605968952179,,,1763260760.5715249,492832,,,500.0
,,,500.0,,,5122,670.7948203086853,,,1763260761.0057483,493332,,,500.0
0.0012523706536740065,3.8562342524528503e-05,769.0,,0.0,0.550269365310669,5127,671.2643082141876,3.763440872717183e-06,0.3551744222640991,1763260761.4752362,493824,1.0244548320770264e-07,3.8173049688339233e-05,
,,,500.0,,,5128,671.2938990592957,,,1763260761.504827,493911,,,500.0
0.0012718482175841928,0.00013858824968338013,769.0,,0.0,0.526482105255127,5140,672.3937289714813,2.9953916964586824e-06,-0.06989443302154541,1763260762.604657,495104,1.8440186977386475e-07,2.1792948246002197e-05,
0.0011727032251656055,-4.84297052025795e-05,770.0,,0.0,0.58497554063797,5146,672.9407198429108,2.611367108329432e-06,0.11682212352752686,1763260763.1516478,495744,1.816079020500183e-07,-5.843117833137512e-05,
0.0013341641752049327,-4.9804337322711945e-05,770.0,,0.0,0.5458413362503052,5150,673.3045840263367,2.380952309977147e-06,0.1884937882423401,1763260763.515512,496128,5.8673322200775146e-08,-8.244812488555908e-05,
0.0011591657530516386,2.1782703697681427e-05,770.0,,0.0,0.5939961075782776,5151,673.4127781391144,2.304147528775502e-06,0.019770026206970215,1763260763.623706,496256,8.381903171539307e-09,3.186613321304321e-05,
,,,500.0,,,5163,674.4314942359924,,,1763260764.6424222,497411,,,500.0
0.0012165403459221125,-3.128964453935623e-05,771.0,,0.0,0.6262242794036865,5165,674.6505017280579,1.459293343941681e-06,0.05610048770904541,1763260764.8614297,497664,3.259629011154175e-08,5.91278076171875e-05,
