_timestamp,losses/old_approx_kl,losses/entropy,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/clipfrac,losses/approx_kl,losses/explained_variance,_step,charts/episodic_return,_runtime,global_step,losses/policy_loss,charts/SPS
1763260187.130288,,,,80.0,,,,,425,80.0,96.1924557685852,29471,,
1763260189.78755,-0.0033497074618935585,0.5228527188301086,104.05689239501953,,0.00028164361719973385,0.0,7.168110460042953e-05,0.04106771945953369,441,,98.84971785545349,30720,0.002590436488389969,436.0
1763260191.1831386,,,,281.0,,,,,450,281.0,100.2453064918518,31462,,
1763260195.156439,0.01179414987564087,0.5189418196678162,35.21167755126953,,0.00028003071201965213,0.0,0.000936754047870636,0.009732604026794434,471,,104.21860694885254,33408,0.0011009033769369125,441.0
1763260197.0167706,0.003784770146012306,0.5748226642608643,47.732303619384766,,0.0002794930769596249,0.0,0.0008622631430625916,-3.8392868041992188,481,,106.0789384841919,34304,-0.005397409200668335,442.0
1763260198.8530457,-0.002088317647576332,0.5486031174659729,12.048745155334473,,0.00027895544189959764,0.0,1.901388168334961e-05,0.8355945348739624,490,,107.9152135848999,35200,0.00038374587893486023,443.0
1763260201.1286535,,,,220.0,,,,,504,220.0,110.19082140922546,36272,,
1763260203.047185,0.00113588385283947,0.5574939846992493,23.501689910888672,,0.00027780336677096784,0.0,7.46510922908783e-05,0.02081596851348877,515,,112.10935282707214,37120,0.0015986524522304535,443.0
1763260205.5543807,,,,201.0,,,,,530,201.0,114.61654853820801,38398,,
1763260206.940492,,,,115.0,,,,,539,115.0,116.00265979766846,38961,,
1763260208.33083,,,,215.0,,,,,547,215.0,117.3929979801178,39678,,
1763260209.690944,,,,235.0,,,,,555,235.0,118.75311183929443,40217,,
1763260210.4470062,0.0022625448182225227,0.5363918542861938,5.937575340270996,,0.00027572966064326465,0.0,0.0001747244969010353,0.925674557685852,559,,119.50917410850525,40576,-0.000988643616437912,445.0
1763260212.184552,-0.0051514459773898125,0.5566458106040955,8.085443496704102,,0.0002751920255832374,0.0,0.0004773372784256935,0.8344733119010925,568,,121.24671983718872,41472,0.0018338710069656372,447.0
1763260216.819058,,,,181.0,,,,,595,181.0,125.88122582435608,43730,,
1763260219.8017063,,,,138.0,,,,,612,138.0,128.86387419700623,45079,,
1763260220.2988214,-6.079673767089844e-05,0.5496209859848022,13.16951847076416,,0.0002728878753259778,0.0,1.0484829545021057e-05,0.7063716650009155,614,,129.3609893321991,45312,-0.0007867105305194855,449.0
1763260223.1079392,0.015122619457542896,0.615517795085907,14.994208335876465,,0.0002721198252402246,0.0,0.00045495014637708664,0.9387038946151733,630,,132.17010712623596,46592,-0.007309608161449432,449.0
1763260224.2107866,,,,319.0,,,,,636,319.0,133.27295446395874,47107,,
1763260224.8368285,,,,289.0,,,,,640,289.0,133.8989963531494,47473,,
1763260226.748695,0.0015240637585520744,0.5478582978248596,15.24816608428955,,0.00027112136012874544,0.0,0.00010337959975004196,0.922162652015686,650,,135.8108627796173,48256,-0.0013737082481384277,449.0
1763260229.417028,,,,324.0,,,,,664,324.0,138.47919583320618,49592,,
1763260233.576126,-0.008564561605453491,0.5603345632553101,299.2964172363281,,0.0002691244299057871,0.0,0.0013678669929504395,-0.044844627380371094,684,,142.63829398155212,51584,0.014935009181499481,451.0
