losses/old_approx_kl,charts/episodic_return,_timestamp,charts/episodic_length,losses/approx_kl,losses/value_loss,losses/clipfrac,charts/learning_rate,losses/explained_variance,_step,losses/policy_loss,global_step,losses/entropy,_runtime,charts/SPS
0.0002815220504999161,,1763260189.1650422,,5.2265822887420654e-06,38.06092071533203,0.0,0.0002822580572683364,0.4343653917312622,471,-0.00025366805493831635,29696,0.5492060780525208,98.66064405441284,425.0
,152.0,1763260190.741854,152.0,,,,,,481,,30474,,100.23745584487915,
-9.659770876169205e-05,,1763260192.4874475,,4.5175664126873016e-05,33.90163803100586,0.0,0.00028125959215685725,0.6004180908203125,490,-0.0004649609327316284,31360,0.5333764553070068,101.9830493927002,429.0
,342.0,1763260194.8835082,342.0,,,,,,504,,32628,,104.37911009788513,
0.0024763625115156174,,1763260196.770525,,0.0024680588394403458,38.891700744628906,0.0,0.00028003071201965213,0.8566509485244751,515,-0.018691234290599823,33408,0.5564869046211243,106.26612687110901,431.0
-0.00073201023042202,,1763260199.5696568,,5.5247917771339417e-05,27.78355598449707,0.0,0.0002791858569253236,0.14668673276901245,530,0.0003743162378668785,34816,0.5327876806259155,109.06525874137878,434.0
,265.0,1763260201.035168,265.0,,,,,,539,,35569,,110.53076982498169,
,405.0,1763260202.5452533,405.0,,,,,,547,,36250,,112.04085516929626,
0.010066407732665539,,1763260204.2725527,,0.0006956560537219048,23.651071548461914,0.0,0.00027780336677096784,0.06153768301010132,555,-0.010628599673509598,37120,0.47328153252601624,113.76815462112427,437.0
0.002232728525996208,,1763260204.9696026,,0.00038494542241096497,22.087772369384766,0.0,0.0002775729517452419,-0.041205406188964844,559,0.002443850040435791,37504,0.5199145674705505,114.46520447731018,438.0
-0.00043425988405942917,,1763260206.7655206,,6.866641342639923e-06,20.75132942199707,0.0,0.00027703531668521464,-0.022266507148742676,568,-0.0010794419795274734,38400,0.528925895690918,116.26112246513367,439.0
,399.0,1763260211.8747685,399.0,,,,,,595,,41042,,121.370370388031,
,299.0,1763260214.8851075,299.0,,,,,,612,,42612,,124.38070940971375,
0.004019726999104023,,1763260215.3058705,,0.0003000004217028618,12.992833137512207,0.0,0.0002744239754974842,-0.015510320663452148,614,-0.00524553656578064,42752,0.49703431129455566,124.80147242546082,445.0
,314.0,1763260218.4669468,314.0,,,,,,630,,44333,,127.96254873275757,
0.0005130162462592125,,1763260219.7101102,,0.00026447419077157974,7.922356605529785,0.0,0.00027311829035170376,0.21023237705230713,636,0.004098228178918362,44928,0.5057005882263184,129.20571208000183,448.0
-0.0009329682216048241,,1763260220.4872026,,0.00010494422167539597,12.975284576416016,0.0,0.0002728878753259778,-1.7314636707305908,640,0.0007186010479927063,45312,0.5379228591918945,129.98280453681946,448.0
,102.0,1763260222.113591,102.0,,,,,,650,,46099,,131.60919284820557,
-0.00018828921020030975,,1763260224.5501628,,1.5255063772201538e-06,157.80593872070312,0.0,0.000271735800197348,0.006457805633544922,664,0.00017488747835159302,47232,0.5610712766647339,134.04576468467712,449.0
-0.0001545073464512825,,1763260228.3427978,,1.2810342013835907e-05,9.584661483764648,0.0,0.0002706605300772935,-0.23998939990997314,684,-0.00028748996555805206,49024,0.5714641213417053,137.83839964866638,450.0
0.0003384482115507126,,1763260229.1694329,,7.353723049163818e-06,7.734420299530029,0.0,0.00027043011505156755,-0.3352316617965698,689,-0.0005755685269832611,49408,0.5970197319984436,138.66503477096558,450.0
