losses/old_approx_kl,_timestamp,losses/entropy,losses/policy_loss,charts/episodic_return,losses/clipfrac,losses/explained_variance,losses/value_loss,charts/learning_rate,_runtime,charts/SPS,losses/approx_kl,_step,global_step,charts/episodic_length
0.000345754437148571,1763260147.3325167,0.595436155796051,-0.0048675537109375,,0.0,0.05981999635696411,72.92620086669922,0.0002947004686575383,56.35937476158142,321.0,6.138067692518234e-05,217,8960,
0.004396848380565643,1763260149.2217267,0.6262636780738831,-0.0004352293908596039,,0.0,0.00577932596206665,88.14720153808594,0.00029416283359751105,58.24858474731445,330.0,0.00012825429439544678,228,9856,
,1763260149.8265088,,,123.0,,,,,58.85336685180664,,,233,10153,123.0
-0.000476716086268425,1763260152.4971864,0.5681255459785461,-0.003076329827308655,,0.0,-0.06943607330322266,146.76478576660156,0.0002932411734946072,61.52404451370239,344.0,2.2022053599357605e-05,251,11392,
,1763260153.6737986,,,101.0,,,,,62.70065665245056,,,259,12018,101.0
0.0005051521584391594,1763260154.783464,0.5727521181106567,-0.003931969404220581,,0.0,-0.0012624263763427734,124.17884826660156,0.00029254992841742933,63.81032204627991,354.0,9.338092058897018e-05,265,12544,
,1763260155.9992282,,,165.0,,,,,65.02608633041382,,,273,13254,165.0
-0.00015875138342380524,1763260156.217078,0.5737978219985962,-0.0015496090054512024,,0.0,-0.005372881889343262,75.76840209960938,0.0002920890983659774,65.24393606185913,361.0,0.00020287558436393738,274,13312,
0.0014724265784025192,1763260159.206233,0.5974118709564209,0.0024284645915031433,,0.0,0.0406915545463562,68.9693603515625,0.00029109063325449824,68.23309111595154,376.0,9.192898869514465e-05,292,14976,
,1763260164.2271824,,,500.0,,,,,73.25404047966003,,,321,17305,500.0
-0.00266900472342968,1763260165.708738,0.5828185081481934,0.01540616899728775,,0.0,0.03247135877609253,102.86383056640625,0.0002893241180572659,74.73559617996216,387.0,0.00045959465205669403,327,17920,
-0.005280786193907261,1763260166.348332,0.6074117422103882,-0.0010905303061008453,,0.0,0.4576900601387024,50.933807373046875,0.00028917050804011524,75.37519001960754,387.0,0.00043430086225271225,330,18176,
-0.0036520855501294136,1763260166.739721,0.6039679050445557,0.004528738558292389,,0.0,0.2674509286880493,74.4855728149414,0.0002890937030315399,75.76657915115356,386.0,9.214412420988083e-05,332,18304,
0.0016263071447610855,1763260167.7962089,0.48742756247520447,-0.002461494877934456,,0.0,0.023766815662384033,97.88990020751953,0.00028886328800581396,76.82306694984436,386.0,2.8185546398162842e-05,337,18688,
-0.0051176901906728745,1763260168.4200473,0.5856504440307617,0.0018001198768615723,,0.0,0.4195913076400757,115.60680389404297,0.0002887096779886633,77.44690537452698,386.0,0.00029394589364528656,340,18944,
0.001844695769250393,1763260173.5405245,0.5617048740386963,0.0031435517594218254,,0.0,0.67079758644104,39.71150207519531,0.00028732718783430755,82.56738257408142,392.0,0.001725667156279087,370,21248,
3.6065466701984406e-05,1763260177.6122842,0.509913444519043,0.00038508325815200806,,0.0,0.24249005317687988,144.47796630859375,0.00028617511270567775,86.63914227485657,398.0,1.7383135855197906e-05,396,23168,
0.0026499275118112564,1763260182.6430607,0.6058776378631592,0.0019458383321762085,,0.0,0.8432486057281494,32.913291931152344,0.000284792622551322,91.66991877555847,402.0,0.0014847666025161743,425,25472,
0.004712033085525036,1763260184.9800665,0.5508714318275452,-0.01146966964006424,,0.0,0.048560380935668945,91.14989471435547,0.0002841781824827194,94.00692462921143,404.0,0.00033374596387147903,441,26496,
0.000835467129945755,1763260186.7116807,0.5142508745193481,0.000642736442387104,,0.0,0.10951250791549683,43.38368225097656,0.0002836405474226922,95.73853874206543,407.0,0.00038901902735233307,450,27392,
,1763260190.5476766,,,469.0,,,,,99.57453465461731,,,471,29328,469.0
-0.00229558814316988,1763260192.5177753,0.5284773707389832,0.0014734938740730286,,0.0,0.02704322338104248,42.281368255615234,0.0002818740322254598,101.54463338851929,415.0,0.0001645376905798912,481,30336,
0.003355924040079117,1763260194.0876184,0.5350956916809082,0.0037500448524951935,,0.015625,0.954361081123352,21.554149627685547,0.0002814132021740079,103.11447644233704,416.0,0.0034186914563179016,490,31104,
,1763260196.5217097,,,299.0,,,,,105.54856777191162,,,504,32259,299.0
0.001568542793393135,1763260198.639546,0.537759006023407,-0.00036232173442840576,,0.0,0.9721230864524841,14.398789405822754,0.00028010751702822745,107.66640400886536,420.0,5.645677447319031e-06,515,33280,
,1763260201.556624,,,500.0,,,,,110.58348202705383,,,530,34743,500.0
0.00028748810291290283,1763260203.3903117,0.5801732540130615,-0.000896599143743515,,0.00390625,0.857756495475769,40.02488708496094,0.0002787250268738717,112.41716980934143,423.0,0.0032392721623182297,539,35584,
0.004153837449848652,1763260204.9654584,0.5602814555168152,-0.008192352950572968,,0.0,0.9672250747680664,10.012212753295898,0.00027826419682241976,113.9923164844513,425.0,0.00034875329583883286,547,36352,
-0.003526141867041588,1763260206.5436287,0.5648568272590637,0.010634813457727432,,0.0,0.7379634380340576,12.867544174194336,0.00027780336677096784,115.57048678398132,426.0,0.000905817374587059,555,37120,
-0.004265754483640194,1763260207.3226943,0.5679126381874084,-0.0012404657900333405,,0.0,0.867928147315979,42.62198257446289,0.0002775729517452419,116.3495523929596,426.0,0.0001696282997727394,559,37504,
0.004273955710232258,1763260208.992364,0.5031174421310425,-0.001353297382593155,,0.0,0.09210735559463501,18.033218383789062,0.00027711212169378996,118.0192220211029,427.0,0.00012600701302289963,568,38272,
,1763260213.885075,,,259.0,,,,,122.91193318367004,,,595,40668,259.0
,1763260217.194614,,,398.0,,,,,126.2214720249176,,,612,42248,398.0
,1763260217.5019324,,,174.0,,,,,126.52879047393799,,,614,42422,174.0
-0.0020556356757879257,1763260220.735174,0.5789089202880859,-0.0023900270462036133,,0.0,-0.02282571792602539,11.211600303649902,0.0002737327304203063,129.76203203201294,433.0,0.00017653591930866241,630,43904,
-0.0030270256102085114,1763260221.8374093,0.4856475591659546,-0.01362326368689537,,0.0,0.11989504098892212,320.7754211425781,0.00027342551038600504,130.86426734924316,433.0,0.001269986853003502,636,44416,
