global_step,losses/value_loss,_runtime,_timestamp,losses/approx_kl,losses/old_approx_kl,_step,charts/SPS,charts/episodic_return,losses/entropy,losses/policy_loss,charts/learning_rate,charts/episodic_length,losses/clipfrac,losses/explained_variance
475648,0.010199437849223614,656.2624142169952,1763260746.3177693,1.1147931218147278e-06,-0.00037534814327955246,4972,758.0,,0.5313353538513184,-0.00015585869550704956,1.4669738447992131e-05,,0.0,-27.02800941467285
476288,0.0011370287975296378,656.8156690597534,1763260746.8710241,7.180497050285339e-07,0.0002630772069096565,4978,759.0,,0.6311534643173218,0.00013932771980762482,1.4285714314610232e-05,,0.0,0.003666520118713379
476544,634.6035766601562,657.0752353668213,1763260747.1305904,1.1374242603778839e-05,0.0014459295198321342,4981,759.0,,0.6161039471626282,-0.00033357273787260056,1.4132104297459591e-05,,0.0,-0.00361025333404541
477440,0.0010331523371860385,657.8445844650269,1763260747.8999395,5.552545189857483e-06,-0.00018713437020778656,4989,759.0,,0.5831523537635803,-0.0009139105677604675,1.3594470146927051e-05,,0.0,0.01241236925125122
477952,0.0009826362365856767,658.3225467205048,1763260748.3779018,1.3162381947040558e-05,0.001398603431880474,4994,759.0,,0.5290501117706299,-0.0020981580018997192,1.328725011262577e-05,,0.0,0.0059816837310791016
479232,0.002148502506315708,659.5265328884125,1763260749.581888,8.316710591316223e-07,-0.00010411161929368973,5008,760.0,,0.5488265752792358,8.26716423034668e-05,1.251920093636727e-05,,0.0,-1.3962244987487793
479616,1167.014404296875,659.8599092960358,1763260749.9152644,1.238938421010971e-05,0.002127201296389103,5013,760.0,,0.5451515913009644,-0.0020776838064193726,1.228878682013601e-05,,0.0,0.008984088897705078
479872,0.0010772242676466703,660.0800840854645,1763260750.1354392,1.171790063381195e-05,0.0009782854467630386,5015,760.0,,0.5953031182289124,-0.001134892925620079,1.213517680298537e-05,,0.0,-0.002714395523071289
482176,0.0018047159537672997,662.1556310653687,1763260752.2109861,1.4146789908409119e-06,-0.00039955321699380875,5039,761.0,,0.5972012281417847,2.0489096641540527e-08,1.075268846761901e-05,,0.0,-0.01849353313446045
485451,,665.0842094421387,1763260755.1395645,,,5071,,500.0,,,,500.0,,
489984,804.2691040039062,669.1675508022308,1763260759.2229059,6.426125764846802e-08,8.48742201924324e-05,5117,765.0,,0.5854916572570801,3.684312105178833e-05,6.067588401492685e-06,,0.0,-0.006203770637512207
490496,0.001222896040417254,669.6467087268829,1763260759.7020638,5.4193660616874695e-06,0.0009478768333792686,5122,766.0,,0.6010683178901672,0.0006796829402446747,5.760368821938755e-06,,0.0,0.001284956932067871
491008,0.001263475976884365,670.0875594615936,1763260760.1429145,1.5459954738616943e-07,8.249655365943909e-06,5127,766.0,,0.5893770456314087,-5.883350968360901e-05,5.453148787637474e-06,,0.0,-0.02928793430328369
491093,,670.1171457767487,1763260760.1725008,,,5128,,500.0,,,,500.0,,
492160,713.4805908203125,671.1255922317505,1763260761.1809473,2.2165477275848389e-07,5.723536014556885e-05,5140,766.0,,0.5738371014595032,0.0001942962408065796,4.761904619954294e-06,,0.0,-0.00306546688079834
492800,0.0015829005278646946,671.6737375259399,1763260761.7290926,3.2335519790649414e-06,-0.0001270342618227005,5146,767.0,,0.6083940267562866,-0.0002886243164539337,4.377880031825043e-06,,0.0,-0.05521798133850098
493184,755.111083984375,672.0429763793945,1763260762.0983315,4.0046870708465576e-07,-0.0002256743609905243,5150,767.0,,0.5651028156280518,8.880347013473511e-05,4.147465460846433e-06,,0.0,-0.00228118896484375
493312,0.0016873241402208805,672.151477098465,1763260762.2068322,6.51925802230835e-07,-0.0004056990146636963,5151,767.0,,0.5267055034637451,-8.98502767086029e-05,4.070660452271113e-06,,0.0,-0.11740601062774658
494592,0.0013957188930362463,673.2877674102783,1763260763.3431225,3.7532299757003784e-07,0.0001232316717505455,5163,768.0,,0.5529288053512573,-0.00025156419724226,3.3026112760126125e-06,,0.0,0.24748218059539795
494720,363.2862243652344,673.4004461765289,1763260763.4558012,3.725290298461914e-07,-0.0001966916024684906,5165,768.0,,0.5932297110557556,0.0002143867313861847,3.2258064948109677e-06,,0.0,-0.001267552375793457
497792,0.0014160986756905913,676.14040350914,1763260766.1957586,2.0489096641540527e-08,1.2926757335662842e-06,5196,769.0,,0.6014665365219116,1.8090009689331055e-05,1.3824884490531986e-06,,0.0,-0.002454042434692383
497920,0.001280978904105723,676.2481436729431,1763260766.3034987,1.1920928955078125e-07,-5.0479546189308167e-05,5197,769.0,,0.59743332862854,-6.932765245437622e-05,1.305683554164716e-06,,0.0,0.01573842763900757
