losses/clipfrac,losses/value_loss,losses/old_approx_kl,_timestamp,charts/episodic_length,global_step,losses/policy_loss,losses/explained_variance,losses/entropy,losses/approx_kl,charts/episodic_return,_runtime,charts/learning_rate,_step,charts/SPS
0.0,0.001725044334307313,-8.65524634718895e-05,1763260750.3781023,,478720,-0.0002157716080546379,0.07707196474075317,0.47937193512916565,8.409842848777771e-07,,659.5491263866425,1.282642097066855e-05,4915,758.0
0.0,0.0017097650561481714,0.00047347042709589005,1763260750.8188243,,479232,-8.526444435119629e-05,0.04093211889266968,0.5553717613220215,1.2973323464393616e-06,,659.9898483753204,1.251920093636727e-05,4920,759.0
,,,1763260751.8884087,500.0,480498,,,,,500.0,661.0594327449799,,4932,
0.0,407.5482177734375,0.00015040673315525055,1763260751.9901195,,480512,-2.7377158403396606e-05,9.5367431640625e-07,0.527955949306488,1.4901161193847656e-07,,661.1611435413361,1.1751151760108769e-05,4933,759.0
0.0,0.001653985702432692,2.435874193906784e-05,1763260752.5442324,,481152,-5.692243576049805e-05,0.010593414306640625,0.46009719371795654,3.343448042869568e-07,,661.7152564525604,1.136712762672687e-05,4939,759.0
0.0,0.0012951749376952648,0.00028421636670827866,1763260753.2457519,,481920,-0.0004109106957912445,-0.05937027931213379,0.4905890226364136,1.368112862110138e-06,,662.4167759418488,1.0906297575274948e-05,4946,760.0
0.0,764.9056396484375,3.558676689863205e-05,1763260753.8005736,,482560,-0.00048810429871082306,-3.993511199951172e-05,0.5152987241744995,1.4370307326316833e-06,,662.9715976715088,1.0522273441893049e-05,4953,760.0
0.0,460.4405517578125,5.854293704032898e-05,1763260754.279744,,483072,-4.6484172344207764e-05,-7.867813110351562e-06,0.5317970514297485,3.725290298461914e-08,,663.450767993927,1.0215053407591768e-05,4958,760.0
0.0,816.6867065429688,-0.00010378193110227585,1763260754.7200873,,483584,-6.600841879844666e-05,7.289648056030273e-05,0.5268814563751221,2.207234501838684e-07,,663.8911113739014,9.907834282785188e-06,4963,761.0
0.0,0.0014764595543965697,-0.0001369854435324669,1763260755.5309398,,484480,9.904429316520691e-05,-0.11616480350494385,0.5487375855445862,3.3853575587272644e-06,,664.7019639015198,9.370200132252648e-06,4971,761.0
,,,1763260755.540017,500.0,484498,,,,,500.0,664.7110409736633,,4972,
0.0,0.0016148100839927793,-2.7301721274852753e-05,1763260756.083857,,485120,-0.00046128034591674805,-1.6689300537109375e-05,0.5255041122436523,3.6228448152542114e-07,,665.25488114357,8.986175089376047e-06,4978,761.0
,,,1763260756.3767147,500.0,485498,,,,,500.0,665.5477387905121,,4981,
0.0,0.0013586175628006458,7.962808012962341e-07,1763260757.1058683,,486272,-0.00017222203314304352,-0.06299948692321777,0.48793357610702515,1.6670674085617065e-07,,666.2768924236298,8.294930921692867e-06,4989,762.0
0.0,0.0013998723588883877,7.700175046920776e-06,1763260757.5791142,,486784,-2.076476812362671e-05,0.00257796049118042,0.5575225949287415,8.195638656616211e-08,,666.7501382827759,7.987710887391586e-06,4994,762.0
0.0,0.0014870873419567943,-0.00010680407285690308,1763260758.8241365,,488192,8.203461766242981e-05,-0.034128427505493164,0.46232178807258606,3.5762786865234375e-07,,667.9951605796814,7.142857157305116e-06,5008,763.0
0.0,0.001371539430692792,-1.8230639398097992e-05,1763260759.2983096,,488704,-7.268041372299194e-05,-0.023602008819580078,0.5381763577461243,5.206093192100525e-07,,668.4693336486816,6.835637577751186e-06,5013,763.0
0.0,0.0012781104305759072,0.000223611481487751,1763260759.5199277,,488960,0.00023958273231983185,-0.06192803382873535,0.5146076083183289,4.330649971961975e-07,,668.6909518241882,6.682027560600545e-06,5015,763.0
0.0,0.0012073612306267023,1.340918242931366e-05,1763260761.6848505,,491392,3.081187605857849e-05,-0.06842732429504395,0.5144725441932678,1.7695128917694092e-07,,670.8558745384216,5.222734216658864e-06,5039,765.0
0.0,796.8341064453125,-4.492141306400299e-05,1763260764.5362597,,494592,-2.8207898139953613e-05,2.4437904357910156e-06,0.5101461410522461,2.7939677238464355e-08,,673.7072837352753,3.3026112760126125e-06,5071,766.0
0.0,0.001289429608732462,3.3313408493995667e-05,1763260768.7245917,,499328,-8.229538798332214e-05,0.03194087743759155,0.5531505346298218,1.1175870895385742e-08,,677.8956158161163,4.6082948301773285e-07,5117,769.0
0.0,0.0013786955969408154,-4.190951585769653e-06,1763260769.1581407,,499840,-5.183741450309753e-06,-0.08450543880462646,0.5228514075279236,7.450580596923828e-09,,678.3291647434235,1.536098324095292e-07,5122,769.0
