losses/approx_kl,charts/SPS,charts/episodic_return,_runtime,losses/explained_variance,losses/old_approx_kl,charts/learning_rate,charts/episodic_length,_timestamp,losses/value_loss,losses/policy_loss,losses/entropy,losses/clipfrac,_step,global_step
,,500.0,502.1472170352936,,,,500.0,1763260535.8516681,,,,,3537,335208
0.0004107067361474037,707.0,,504.0327296257019,0.059065163135528564,0.0037936242297291756,9.792626951821148e-05,,1763260537.7371807,0.003884275909513235,-0.007672542706131935,0.5681444406509399,0.0,3554,336896
8.55419784784317e-06,707.0,,504.1681373119354,0.02568233013153076,0.00029829051345586777,9.784946450963616e-05,,1763260537.8725884,0.0002585577603895217,0.00014697015285491943,0.5698840618133545,0.0,3555,337024
1.3426877558231354e-05,708.0,,506.492666721344,-0.09195780754089355,0.00017787422984838486,9.654377936385572e-05,,1763260540.1971178,0.00023034900368656963,-0.0006213821470737457,0.561374843120575,0.0,3576,339200
6.2193721532821655e-06,708.0,,506.67483282089233,-0.00013875961303710938,6.8247318267822266e-06,9.64669743552804e-05,,1763260540.379284,207.65333557128906,-9.14447009563446e-05,0.5350290536880493,0.0,3578,339328
,,500.0,506.9884774684906,,,,500.0,1763260540.6929286,,,,,3581,339708
0.0001607714220881462,709.0,,507.8659701347351,-0.03815126419067383,-0.0023782914504408836,9.577572927810252e-05,,1763260541.5704212,0.0001355120912194252,-0.0026018619537353516,0.57692950963974,0.0,3589,340480
,,80.0,510.3610887527466,,,,80.0,1763260544.0655398,,,,,3613,342840
0.0002512717619538307,710.0,,511.38797664642334,0.4193837642669678,0.0010362742468714714,9.377879905514419e-05,,1763260545.0924277,0.00025900782202370465,-0.003062322735786438,0.5482378602027893,0.0,3622,343808
2.9074959456920624e-05,711.0,,513.3154537677765,-0.43244028091430664,-0.0016230838373303413,9.270353621104732e-05,,1763260547.0199049,0.0003188647096976638,0.0025996416807174683,0.5749994516372681,0.0,3640,345600
0.0010881554335355759,712.0,,514.9687616825104,-0.12299239635467529,0.005151502788066864,9.170507109956816e-05,,1763260548.6732128,0.0003532022819854319,-0.01235676184296608,0.5274995565414429,0.0,3656,347264
0.00010289065539836884,713.0,,516.2687187194824,-0.07781839370727539,0.004004426300525665,9.093702101381496e-05,,1763260549.9731698,0.0026347339153289795,-0.0004757791757583618,0.5172618627548218,0.0,3669,348544
1.8916092813014984e-05,714.0,,517.3030641078949,0.23227256536483765,0.0013834135606884956,9.03225809452124e-05,,1763260551.0075152,0.002726310631260276,0.0010145008563995361,0.491227388381958,0.0,3679,349568
0.0001315232366323471,714.0,,517.7245426177979,-7.295608520507812e-05,0.0015105009078979492,9.009216591948643e-05,,1763260551.4289937,265.2040710449219,-0.00234796479344368,0.5593252182006836,0.0,3683,349952
1.945439726114273e-05,714.0,,517.8470034599304,0.08720088005065918,0.0018878290429711342,9.001536091091111e-05,,1763260551.5514545,0.0026072454638779163,-0.0009699799120426178,0.47212690114974976,0.0,3684,350080
,,500.0,520.5285177230835,,,,500.0,1763260554.2329688,,,,,3711,352840
9.021908044815063e-05,715.0,,520.6721205711365,-7.271766662597656e-06,0.0011497531086206436,8.832565072225407e-05,,1763260554.3765717,482.1244812011719,-0.0006847232580184937,0.5285603404045105,0.0,3713,352896
5.8916397392749786e-05,716.0,,520.9408812522888,0.009774088859558105,0.0011662663891911507,8.817204070510343e-05,,1763260554.6453323,0.0003042168391402811,-0.0062728151679039,0.5894944667816162,0.0,3715,353152
0.0008104769513010979,716.0,,522.6481969356537,-0.14513325691223145,0.008961654268205166,8.717357559362426e-05,,1763260556.352648,0.00035730816307477653,-0.016391808167099953,0.47808003425598145,0.0,3731,354816
7.271301001310349e-05,717.0,,522.9652006626129,-0.12323319911956787,-0.0014285752549767494,8.701997285243124e-05,,1763260556.6696517,0.0026157295797020197,-0.00017014797776937485,0.5569058060646057,0.0,3734,355072
4.3841078877449036e-05,718.0,,525.2134790420532,-0.05712306499481201,0.0012055039405822754,8.57142877066508e-05,,1763260558.9179301,0.00020594039233401418,-0.0010142400860786438,0.5633938908576965,0.0,3755,357248
6.40619546175003e-05,719.0,,527.3624098300934,-0.10675859451293945,0.0013215076178312302,8.448540756944567e-05,,1763260561.066861,0.0002621651510708034,-0.00011963397264480591,0.46603530645370483,0.0,3775,359296
0.0028686048462986946,719.0,,527.7543783187866,0.12290912866592407,-0.005740842781960964,8.425499254371971e-05,,1763260561.4588294,0.0004031955904792994,-0.016742946580052376,0.570316731929779,0.0,3779,359680
9.345822036266327e-06,720.0,,530.3046154975891,0.33671146631240845,0.001055755652487278,8.279569738078862e-05,,1763260564.0090666,0.002952812472358346,-0.0011124089360237122,0.5626421570777893,0.0,3804,362112
0.00017422623932361603,720.0,,530.5504860877991,-1.0013580322265625e-05,0.00033921562135219574,8.264208736363798e-05,,1763260564.2549372,179.6326904296875,-0.005594771355390549,0.5147375464439392,0.0,3807,362368
3.394298255443573e-05,723.0,,534.4527304172516,-2.09808349609375e-05,-0.0027196016162633896,8.018433436518535e-05,,1763260568.1571815,102.30325317382812,-0.001080624759197235,0.5430397987365723,0.0,3847,366464
0.00012182816863059998,725.0,,537.6484408378601,-0.07554543018341064,0.0008938964456319809,7.818740414222702e-05,,1763260571.352892,0.00046844850294291973,-0.0006337370723485947,0.5157881379127502,0.0,3879,369792
0.00015377160161733627,725.0,,538.0147793292999,0.12750637531280518,-0.0012595811858773232,7.795698911650106e-05,,1763260571.7192304,0.00048816498019732535,-0.001618003472685814,0.506702721118927,0.0,3883,370176
1.4065764844417572e-05,725.0,,538.1517295837402,0.11014008522033691,0.000548715703189373,7.788018410792574e-05,,1763260571.8561807,0.0002682269550859928,0.00017892196774482727,0.5622799396514893,0.0,3884,370304
0.000589580275118351,725.0,,538.4081554412842,-0.2872910499572754,0.003755464218556881,7.77265740907751e-05,,1763260572.1126065,0.0034676624927669764,-0.010507656261324883,0.5752763748168945,0.0,3887,370560
2.1651387214660645e-05,725.0,,538.7704801559448,6.562471389770508e-05,-0.0004764627665281296,7.749615906504914e-05,,1763260572.4749312,190.25640869140625,0.0011165831238031387,0.5657154321670532,0.0,3891,370944
0.00048294849693775177,726.0,,539.4997317790985,-0.2083897590637207,0.0007563624531030655,7.703532901359722e-05,,1763260573.2041829,0.00039508534246124327,-0.005449987947940826,0.5101913213729858,0.0,3898,371712
0.0001447834074497223,727.0,,540.9091062545776,0.051403820514678955,0.004345802590250969,7.61904739192687e-05,,1763260574.6135573,0.0013115167384967208,-0.00958431139588356,0.510720431804657,0.0,3912,373120
8.470378816127777e-06,727.0,,541.1797671318054,1.52587890625e-05,-0.001032625325024128,7.603686390211806e-05,,1763260574.8842182,378.24169921875,0.0007594972848892212,0.564336359500885,0.0,3915,373376
0.0005186200141906738,728.0,,542.5588483810425,0.013754129409790039,-0.008766237646341324,7.519200880778953e-05,,1763260576.2632995,0.00035728284274227917,0.0015117377042770386,0.5493959188461304,0.0,3928,374784
,,500.0,544.1120755672455,,,,500.0,1763260577.8165267,,,,,3944,376367
6.263423711061478e-05,728.0,,544.2330896854401,-5.9604644775390625e-06,-0.0007138242945075035,7.419355097226799e-05,,1763260577.9375408,200.56639099121094,-0.0010517463088035583,0.5210175514221191,0.0,3945,376448
0.0002966132014989853,728.0,,544.3553440570831,0.0598873496055603,0.001220107078552246,7.411674596369267e-05,,1763260578.0597951,0.0029304279014468193,-0.005408778786659241,0.5300116539001465,0.0,3946,376576
,,500.0,545.1212072372437,,,,500.0,1763260578.8256583,,,,,3954,377367
,,500.0,546.044109582901,,,,500.0,1763260579.7485607,,,,,3963,378367
3.4188851714134216e-05,730.0,,546.6579251289368,-1.609325408935547e-05,0.0009862743318080902,7.27342558093369e-05,,1763260580.3623762,198.333251953125,9.94950532913208e-05,0.5708253383636475,0.0,3969,378880
8.929986506700516e-05,730.0,,547.936548948288,-0.05900096893310547,-0.0034770527854561806,7.19662057235837e-05,,1763260581.641,0.000354739953763783,0.0037186250556260347,0.5980955362319946,0.0,3981,380160
,,500.0,548.0738770961761,,,,500.0,1763260581.7783282,,,,,3983,380367
5.584675818681717e-05,731.0,,549.5808959007263,0.007332921028137207,0.0011588344350457191,7.096774061210454e-05,,1763260583.285347,0.0002627580252010375,-0.0023478157818317413,0.579177737236023,0.0,3997,381824
2.4701468646526337e-05,732.0,,551.8295729160309,-0.09491574764251709,0.0007938863709568977,6.958525045774877e-05,,1763260585.534024,0.0003831848152913153,-0.001132860779762268,0.570874035358429,0.0,4020,384128
7.133558392524719e-05,734.0,,555.722823381424,1.0728836059570312e-05,0.0025879237800836563,6.728110747644678e-05,,1763260589.4272745,58.4494743347168,0.0039594173431396484,0.5844452381134033,0.0,4059,387968
0.00010038353502750397,736.0,,558.6291899681091,0.103687584400177,0.005783431231975555,6.551459227921441e-05,,1763260592.333641,0.00035818724427372217,-0.005714554339647293,0.48261451721191406,0.0,4087,390912
1.5011988580226898e-05,736.0,,558.978049993515,-0.029886245727539062,0.003964764066040516,6.528417725348845e-05,,1763260592.682501,0.00041914486791938543,0.0010695084929466248,0.5733651518821716,0.0,4091,391296
3.906991332769394e-05,737.0,,560.5658986568451,-0.10100162029266357,0.0003947382792830467,6.443932215915993e-05,,1763260594.2703497,0.0005017078947275877,-0.0017614923417568207,0.5802165269851685,0.0,4105,392704
0.0006304280832409859,737.0,,560.9035053253174,0.05198979377746582,0.012786953710019588,6.420890713343397e-05,,1763260594.6079564,0.0026515210047364235,-0.00901898555457592,0.5922066569328308,0.0,4109,393088
4.186760634183884e-05,737.0,,561.4912819862366,0.114418625831604,-0.001483348198235035,6.382488209055737e-05,,1763260595.195733,0.0004393035778775811,0.00023626163601875305,0.5756523013114929,0.0,4115,393728
3.1140632927417755e-05,737.0,,561.7542517185211,-2.777576446533203e-05,0.0017866818234324455,6.367127207340673e-05,,1763260595.4587028,319.6102600097656,0.001724977046251297,0.5396304726600647,0.0,4119,393984
8.774921298027039e-06,739.0,,564.1917381286621,-6.365776062011719e-05,0.00010008923709392548,6.213517917785794e-05,,1763260597.8961892,455.1365051269531,-0.0007899980992078781,0.5594778656959534,0.0,4144,396544
0.00014277268201112747,739.0,,564.8096873760223,-0.08915090560913086,-0.0014811800792813301,6.175115413498133e-05,,1763260598.5141385,0.002153197303414345,-0.0027630478143692017,0.5728638768196106,0.0,4150,397184
7.18235969543457e-05,740.0,,566.4898743629456,7.772445678710938e-05,-0.0019137151539325714,6.067588401492685e-05,,1763260600.1943254,226.2384033203125,-0.0001782737672328949,0.5374270677566528,0.0,4168,398976
,,500.0,568.0304696559906,,,,500.0,1763260601.7349207,,,,,4184,400536
5.370005965232849e-06,741.0,,569.0164980888367,-0.20539402961730957,0.00013055652379989624,5.9139783843420446e-05,,1763260602.7209492,0.0004920364590361714,-0.00017939042299985886,0.5404042601585388,0.0,4194,401536
2.6402994990348816e-06,742.0,,569.4295754432678,0.26001954078674316,-0.00015596579760313034,5.8909368817694485e-05,,1763260603.1340265,0.0005422898684628308,-0.00033740513026714325,0.5414336323738098,0.0,4199,401920
0.0002515967935323715,743.0,,571.7931416034698,-0.04494583606719971,-0.002695411443710327,5.745007729274221e-05,,1763260605.4975927,0.0007175628561526537,-0.0037311576306819916,0.5705522894859314,0.0,4224,404352
8.149910718202591e-05,743.0,,572.2927875518799,-0.1365722417831421,-0.0010005766525864601,5.714285725844093e-05,,1763260605.9972386,0.0006759390817023814,0.0005136206746101379,0.604524552822113,0.0,4229,404864
0.00018045306205749512,744.0,,573.6889264583588,0.022138535976409912,0.001172378659248352,5.6298002164112404e-05,,1763260607.3933775,0.0025886795483529568,-0.004972957074642181,0.5729367733001709,0.0,4243,406272
,,500.0,573.9685506820679,,,,500.0,1763260607.6730018,,,,,4246,406568
5.9518031775951385e-05,744.0,,574.629635810852,-1.8835067749023438e-05,0.0028077801689505577,5.576036710408516e-05,,1763260608.334087,319.57037353515625,0.0004405193030834198,0.4925704896450043,0.0,4252,407168
0.00011076312512159348,744.0,,574.8568139076233,-0.1315068006515503,0.0005918936803936958,5.560675708693452e-05,,1763260608.561265,0.0005805749678984284,-0.003132801502943039,0.5731127858161926,0.0,4254,407424
1.1828728020191193e-05,744.0,,574.982250213623,0.1750926375389099,0.0005005309358239174,5.552995571633801e-05,,1763260608.6867013,0.000525676878169179,-0.0007073627784848213,0.549397885799408,0.0,4255,407552
7.609371095895767e-05,745.0,,576.7007479667664,0.00014036893844604492,0.001231377013027668,5.4531490604858845e-05,,1763260610.405199,151.46981811523438,0.0020256880670785904,0.5430634021759033,0.0,4273,409216
,,500.0,576.9672708511353,,,,500.0,1763260610.671722,,,,,4276,409590
0.00022825226187705994,745.0,,577.0557618141174,-0.00034308433532714844,0.0022819191217422485,5.4301075579132885e-05,,1763260610.760213,181.3898162841797,0.0011203289031982422,0.5725293159484863,0.0,4277,409600
,,15.0,577.0859262943268,,,,15.0,1763260610.7903774,,,,,4278,409605
5.6218355894088745e-05,746.0,,578.1230883598328,-4.1365623474121094e-05,-0.0010736938565969467,5.368663551053032e-05,,1763260611.8275394,174.3296661376953,-0.0011015050113201141,0.5850152373313904,0.0,4288,410624
1.5292316675186157e-06,746.0,,578.2677981853485,0.0014873743057250977,-0.0001285448670387268,5.3609830501955e-05,,1763260611.9722493,130.37034606933594,-0.00012116134166717529,0.5215215086936951,0.0,4290,410752
0.00015464890748262405,746.0,,578.5168697834015,-0.14296197891235352,0.0037359101697802544,5.345622048480436e-05,,1763260612.2213209,0.0010472527937963605,-0.0003384426236152649,0.5515750050544739,0.0,4292,411008
3.5810284316539764e-05,747.0,,580.6974565982819,0.13170510530471802,-0.0020277025178074837,5.2150538977002725e-05,,1763260614.4019077,0.000627277884632349,0.0011470019817352295,0.6230376958847046,0.0,4314,413184
1.72322615981102e-05,747.0,,581.1223866939545,0.0659860372543335,0.001432298682630062,5.1920123951276764e-05,,1763260614.8268378,0.0006400910788215697,0.0007355473935604095,0.6325751543045044,0.0,4318,413568
0.00026932545006275177,748.0,,583.8683638572693,-0.15696287155151367,-0.0001678820699453354,5.030721877119504e-05,,1763260617.572815,0.0007150446763262153,-0.003602704033255577,0.5749359726905823,0.0,4346,416256
,,500.0,585.8994317054749,,,,500.0,1763260619.6038828,,,,,4366,418285
,,297.0,586.4664535522461,,,,297.0,1763260620.1709046,,,,,4372,418786
,,500.0,586.9314589500427,,,,500.0,1763260620.63591,,,,,4377,419286
6.888061761856079e-06,749.0,,587.0361087322235,-0.000293731689453125,-0.0008713360875844955,4.846390220336616e-05,,1763260620.7405598,210.07025146484375,0.00046292413026094437,0.5232455730438232,0.0,4378,419328
,,500.0,587.9738674163818,,,,500.0,1763260621.6783185,,,,,4387,420286
1.9082799553871155e-05,750.0,,588.9734435081482,0.1760125756263733,0.0005098003894090652,4.731182707473636e-05,,1763260622.6778946,0.000803580682259053,0.0004478543996810913,0.579299807548523,0.0,4396,421248
3.98196280002594e-05,751.0,,590.5345494747162,-1.52587890625e-05,-0.0003315769135951996,4.6313365601236e-05,,1763260624.2390006,0.0015253496821969748,-0.0007302463054656982,0.5190750956535339,0.0,4413,422912
6.204470992088318e-06,751.0,,590.7564523220062,-0.228875994682312,-0.0007736440747976303,4.615975558408536e-05,,1763260624.4609034,0.0007598925149068236,0.0015426073223352432,0.5836277604103088,0.0,4415,423168
6.318092346191406e-06,753.0,,594.705468416214,0.09025537967681885,-8.288770914077759e-06,4.370199530967511e-05,,1763260628.4099195,0.0005759741179645061,-0.0015770569443702698,0.5117107629776001,0.0,4456,427264
1.4538876712322235e-05,754.0,,596.1295883655548,0.24496090412139893,0.00020810868591070175,4.28571438533254e-05,,1763260629.8340394,0.000652925344184041,0.00043811649084091187,0.5408173203468323,0.0,4470,428672
8.287746459245682e-05,754.0,,596.91064286232,-0.2645169496536255,-0.0008276170119643211,4.2396313801873475e-05,,1763260630.615094,0.0020748332608491182,-0.007470671087503433,0.5863705277442932,0.0,4478,429440
4.74490225315094e-05,754.0,,597.1332883834839,-0.10905897617340088,0.0019319560378789902,4.2242703784722835e-05,,1763260630.8377395,0.0004958589561283588,0.0013119950890541077,0.5682449340820312,0.0,4480,429696
3.28579917550087e-05,755.0,,598.2716653347015,-7.832050323486328e-05,-0.0008235583081841469,4.155145870754495e-05,,1763260631.9761164,219.5926513671875,-0.0016177278012037277,0.5206844806671143,0.0,4492,430848
,,500.0,598.6584956645966,,,,500.0,1763260632.3629467,,,,,4496,431302
9.428709745407104e-06,755.0,,598.8697118759155,0.022342562675476074,3.7066638469696045e-05,4.116743366466835e-05,,1763260632.574163,0.0018540630117058754,-0.00012374669313430786,0.5850090980529785,0.0,4498,431488
2.3548491299152374e-05,756.0,,601.0869047641754,0.1451951265335083,-0.002672477625310421,3.9784947148291394e-05,,1763260634.7913558,0.0005313641158863902,-0.002061806619167328,0.5346978902816772,0.0,4520,433792
9.922310709953308e-06,756.0,,601.2168591022491,-9.59634780883789e-05,-0.0009593367576599121,3.9708142139716074e-05,,1763260634.9213102,197.70809936523438,0.0006021596491336823,0.5840981006622314,0.0,4522,433920
1.2314878404140472e-05,756.0,,601.4462962150574,0.08887672424316406,0.0003933245316147804,3.955453212256543e-05,,1763260635.1507473,0.0006368536269292235,-0.0001811198890209198,0.5884968042373657,0.0,4524,434176
,,500.0,601.4865760803223,,,,500.0,1763260635.1910272,,,,,4525,434302
1.0317191481590271e-05,756.0,,601.7207219600677,-0.0887298583984375,6.310082972049713e-05,3.940092210541479e-05,,1763260635.425173,0.0019821040332317352,0.0004409179091453552,0.5547020435333252,0.0,4527,434432
1.2336298823356628e-05,757.0,,602.0924971103668,-6.4849853515625e-05,-0.0009694639593362808,3.917050707968883e-05,,1763260635.7969482,469.1539306640625,0.0004082918167114258,0.5723230838775635,0.0,4531,434816
3.299303352832794e-05,757.0,,602.3366446495056,-0.04228711128234863,-0.0013690236955881119,3.901689706253819e-05,,1763260636.0410957,0.0008241065079346299,-0.0011052042245864868,0.5889037847518921,0.0,4533,435072
0.00010013580322265625,757.0,,602.4612274169922,-0.14779698848724365,-0.0007544960826635361,3.894009205396287e-05,,1763260636.1656785,0.0006569420802406967,0.00021348148584365845,0.5396320223808289,0.0,4534,435200
,,500.0,604.4570271968842,,,,500.0,1763260638.1614783,,,,,4555,437302
4.421919584274292e-06,758.0,,604.6803786754608,-0.3786121606826782,0.0005406197160482407,3.755760189960711e-05,,1763260638.3848298,0.0019150007283315063,3.571808338165283e-05,0.5841777324676514,0.0,4557,437504
0.00013316702097654343,758.0,,605.2062685489655,-0.07380831241607666,0.006130303256213665,3.725038550328463e-05,,1763260638.9107196,0.001967012882232666,-0.00192154198884964,0.4508555233478546,0.0,4562,438016
,,500.0,606.5328974723816,,,,500.0,1763260640.2373486,,,,,4576,439369
,,500.0,610.0751461982727,,,,500.0,1763260643.7795973,,,,,4613,442958
1.575704663991928e-05,761.0,,611.4727613925934,-0.24278950691223145,0.000196174718439579,3.348694372107275e-05,,1763260645.1772125,0.0009200528729707003,-0.0019234027713537216,0.5585654973983765,0.0,4626,444288
2.7642585337162018e-05,761.0,,612.26322722435,-0.00017368793487548828,0.002551729790866375,3.302611366962083e-05,,1763260645.9676783,228.08657836914062,0.00018868036568164825,0.5359259247779846,0.0,4635,445056
1.9968487322330475e-05,761.0,,612.873973608017,0.15665674209594727,0.0011125830933451653,3.2642088626744226e-05,,1763260646.5784247,0.0021551204845309258,-0.0010168515145778656,0.6063817739486694,0.0,4641,445696
,,500.0,613.1297013759613,,,,500.0,1763260646.8341525,,,,,4644,445985
1.7812475562095642e-05,762.0,,614.9588675498962,-0.4405101537704468,-0.0011696498841047287,3.141321212751791e-05,,1763260648.6633186,0.0009814674267545342,0.0002986770123243332,0.4942949712276459,0.0,4661,447744
2.098269760608673e-06,763.0,,616.3242344856262,0.11397790908813477,0.00025580357760190964,3.0568357033189386e-05,,1763260650.0286856,0.0020385868847370148,-0.00019125640392303467,0.5856984853744507,0.0,4675,449152
0.00010135211050510406,763.0,,617.9571540355682,-0.5874691009521484,-0.002136586233973503,2.9569891921710223e-05,,1763260651.6616051,0.000885564018972218,-0.007507156580686569,0.565238893032074,0.0,4691,450816
6.475206464529037e-05,764.0,,619.6952519416809,-0.00012373924255371094,0.002920030616223812,2.8494623620645143e-05,,1763260653.399703,235.1689453125,0.00015557557344436646,0.5998014211654663,0.0,4709,452608
1.3402663171291351e-05,764.0,,620.0791149139404,7.975101470947266e-05,-0.0012129424139857292,2.8264208594919182e-05,,1763260653.783566,262.7944641113281,-0.00048138201236724854,0.5338121056556702,0.0,4713,452992
,,500.0,622.3586182594299,,,,500.0,1763260656.0630693,,,,,4738,455549
1.2471340596675873e-05,766.0,,622.4295315742493,2.181529998779297e-05,0.0007629925385117531,2.672811024240218e-05,,1763260656.1339827,289.950927734375,-0.0017500147223472595,0.5424625873565674,0.0,4739,455552
1.3094395399093628e-06,766.0,,622.6492049694061,-0.05221569538116455,-0.0005406290292739868,2.657450022525154e-05,,1763260656.353656,0.0011364048114046454,-9.077601134777069e-05,0.5851084589958191,0.0,4741,455808
,,500.0,622.7971496582031,,,,500.0,1763260656.5016007,,,,,4743,456049
1.6140751540660858e-05,766.0,,623.8481879234314,0.0003082156181335449,-0.0007701097056269646,2.580645195848774e-05,,1763260657.552639,223.2970733642578,-0.0005452744662761688,0.5373182892799377,0.0,4754,457088
5.652196705341339e-06,767.0,,625.4243562221527,-5.900859832763672e-05,-0.0012744488194584846,2.480798684700858e-05,,1763260659.1288073,0.0026169195771217346,0.000292973592877388,0.5642235279083252,0.0,4772,458752
7.459893822669983e-07,768.0,,626.7536180019379,-0.00018846988677978516,3.6665238440036774e-05,2.396313357166946e-05,,1763260660.458069,124.8388671875,1.897290349006653e-05,0.5337721705436707,0.0,4786,460160
7.2177499532699585e-06,768.0,,626.8779516220093,-0.03709566593170166,-0.0009661149233579636,2.388632856309414e-05,,1763260660.5824027,0.002059652004390955,0.00015324726700782776,0.5544768571853638,0.0,4787,460288
3.7210993468761444e-05,768.0,,626.9893522262573,-1.0966322422027588,5.409028381109238e-05,2.380952355451882e-05,,1763260660.6938033,0.0011094696819782257,-0.0020044073462486267,0.5321157574653625,0.0,4788,460416
6.05359673500061e-08,768.0,,627.7281577587128,-0.0001361370086669922,-1.1411495506763458e-05,2.3348693503066897e-05,,1763260661.4326088,268.7327575683594,-5.81890344619751e-06,0.6133002042770386,0.0,4796,461184
2.9047951102256775e-06,768.0,,628.0874760150909,-0.501967191696167,0.0009668981656432152,2.311828029633034e-05,,1763260661.791927,0.0009375234367325902,-7.46510922908783e-05,0.5392351150512695,0.0,4799,461568
1.8742866814136505e-05,769.0,,628.6902077198029,-2.562999725341797e-05,0.0019124587997794151,2.273425525345374e-05,,1763260662.3946588,144.598388671875,-3.517884761095047e-05,0.5832237005233765,0.0,4806,462208
2.7297064661979675e-05,769.0,,629.0222153663635,-0.17218613624572754,-0.00014687329530715942,2.2503840227727778e-05,,1763260662.7266665,0.001055565313436091,-0.00037439167499542236,0.5418051481246948,0.0,4809,462592
2.2926367819309235e-05,769.0,,629.3807137012482,-0.31913018226623535,0.0009420635178685188,2.2273425202001818e-05,,1763260663.0851648,0.0009951808024197817,-0.0013646110892295837,0.5971897840499878,0.0,4813,462976
3.466568887233734e-05,771.0,,633.0301992893219,0.00703352689743042,0.0013793446123600006,1.9969278582721017e-05,,1763260666.7346504,0.001743626082316041,-0.0016585849225521088,0.5298590064048767,0.0,4851,466816
4.432071000337601e-05,771.0,,633.150242805481,-0.0819777250289917,-0.0007116878405213356,1.9892473574145697e-05,,1763260666.854694,0.0010890965349972248,0.0008415314368903637,0.5467772483825684,0.0,4852,466944
,,500.0,633.7631266117096,,,,500.0,1763260667.4675777,,,,,4859,467626
1.0570511221885681e-06,772.0,,634.7371547222137,0.14276880025863647,5.2424147725105286e-06,1.8894008462666534e-05,,1763260668.4416058,0.0009394821245223284,-0.00013013184070587158,0.5668262839317322,0.0,4868,468608
,,500.0,635.2480058670044,,,,500.0,1763260668.952457,,,,,4874,469126
,,500.0,635.6297545433044,,,,500.0,1763260669.3342056,,,,,4878,469626
1.3066455721855164e-06,772.0,,636.1392230987549,0.0765947699546814,-0.0003181667998433113,1.8049155187327415e-05,,1763260669.8436742,0.000997479073703289,-9.759888052940369e-05,0.5559611916542053,0.0,4882,470016
2.4205073714256287e-06,773.0,,639.3762149810791,0.03830277919769287,-0.00026086438447237015,1.6052226783358492e-05,,1763260673.080666,0.001583108096383512,-0.0003191642463207245,0.5542142391204834,0.0,4915,473344
1.559033989906311e-06,774.0,,639.8212139606476,0.07094281911849976,0.00022689253091812134,1.5745008568046615e-05,,1763260673.525665,0.001613682834431529,-0.00044075585901737213,0.5431843400001526,0.0,4920,473856
8.664093911647797e-06,774.0,,640.9311227798462,-0.23395860195159912,0.0002492023631930351,1.5053763490868732e-05,,1763260674.6355739,0.0011966550955548882,0.00012528523802757263,0.5392035841941833,0.0,4932,475008
1.623295247554779e-06,774.0,,641.0401558876038,-0.10358810424804688,-0.000380917452275753,1.4976958482293412e-05,,1763260674.744607,0.0010748747736215591,-5.8770179748535156e-05,0.541172206401825,0.0,4933,475136
,,500.0,641.5542171001434,,,,500.0,1763260675.2586682,,,,,4939,475684
1.9827857613563538e-06,775.0,,642.2320618629456,-0.36519551277160645,-0.00010596867650747299,1.4208909306034911e-05,,1763260675.936513,0.0015746013959869742,-6.382912397384644e-05,0.5860095620155334,0.0,4946,476416
1.0244548320770264e-07,775.0,500.0,642.9584262371063,0.00011676549911499023,1.7434358596801758e-05,1.3748080164077692e-05,500.0,1763260676.6628773,246.29586791992188,-9.804964065551758e-05,0.5102185010910034,0.0,4953,477184
9.629875421524048e-06,775.0,,643.4155874252319,-0.0002276897430419922,0.0004869997501373291,1.344086012977641e-05,,1763260677.1200385,222.8350067138672,0.000427931547164917,0.5024272799491882,0.0,4958,477696
3.602355718612671e-06,776.0,,643.8998820781708,0.0005080699920654297,0.0009331200271844864,1.3133641004969832e-05,,1763260677.6043332,104.46336364746094,-0.0007299771532416344,0.5576980710029602,0.0,4963,478208
1.7238780856132507e-06,776.0,,644.7138383388519,-0.21755993366241455,-0.00019955169409513474,1.259600594494259e-05,,1763260678.4182894,0.0009420691640116274,-4.630163311958313e-05,0.5794267058372498,0.0,4971,479104
,,500.0,644.740006685257,,,,500.0,1763260678.4444578,,,,,4972,479184
5.8673322200775146e-08,776.0,,645.2721943855286,-0.00022459030151367188,-2.577994018793106e-05,1.221198181156069e-05,,1763260678.9766455,239.73260498046875,-6.378162652254105e-05,0.5511493682861328,0.0,4978,479744
2.130866050720215e-06,777.0,,645.6341283321381,-0.3018074035644531,-0.00040959566831588745,1.198156678583473e-05,,1763260679.3385794,0.0009645916288718581,-1.1671334505081177e-05,0.5407661199569702,0.0,4981,480128
1.871492713689804e-05,777.0,,646.2998046875,0.31809645891189575,-0.0008299956098198891,1.152073764387751e-05,,1763260680.0042558,0.0014819469070062041,-0.0004926770925521851,0.5760444402694702,0.0,4989,480896
1.3504177331924438e-06,777.0,,646.7818188667297,0.05837595462799072,-0.00010462477803230286,1.1213517609576229e-05,,1763260680.48627,0.0014904830604791641,-0.00010976288467645645,0.5765154361724854,0.0,4994,481408
5.0729140639305115e-06,778.0,,648.0409607887268,-0.1452312469482422,0.000906878150999546,1.0368663424742408e-05,,1763260681.7454119,0.0015037369448691607,-0.0010098610073328018,0.5565367341041565,0.0,5008,482816
1.0021030902862549e-06,778.0,,648.4855515956879,-0.21243906021118164,0.0002461671829223633,1.0061444299935829e-05,,1763260682.1900027,0.0015054589603096247,-0.00013877451419830322,0.5783705711364746,0.0,5013,483328
4.423782229423523e-07,778.0,,648.7338497638702,-0.026851296424865723,0.00017166044563055038,9.907834282785188e-06,,1763260682.4383008,0.0010181502439081669,-0.00012704730033874512,0.5764299035072327,0.0,5015,483584
