losses/old_approx_kl,losses/value_loss,losses/explained_variance,losses/policy_loss,_step,losses/approx_kl,_runtime,_timestamp,charts/SPS,global_step,charts/episodic_return,losses/entropy,charts/learning_rate,charts/episodic_length,losses/clipfrac
0.0003152955323457718,0.0010084275854751468,-0.02654898166656494,0.00026614218950271606,4946,2.3078173398971558e-06,674.8628537654877,1763260704.9392219,753.0,480128,,0.6073017120361328,1.198156678583473e-05,,0.0
-0.00015078578144311905,183.08718872070312,0.000406801700592041,2.896040678024292e-05,4953,8.800998330116272e-07,675.4343037605286,1763260705.5106719,753.0,480768,,0.5340692400932312,1.159754265245283e-05,,0.0
5.861744284629822e-06,56.32350158691406,8.26716423034668e-05,-0.00020692124962806702,4958,2.514570951461792e-07,675.9220390319824,1763260705.9984071,753.0,481280,,0.5876642465591431,1.129032261815155e-05,,0.0
-0.0005827099084854126,0.0015522248577326536,0.03154551982879639,-0.0005255434662103653,4963,1.644715666770935e-06,676.3759362697601,1763260706.4523044,754.0,481792,,0.537522554397583,1.0983102583850268e-05,,0.0
,,,,4971,,677.1248490810394,1763260707.2012172,,482661,500.0,,,500.0,
-0.0005711866542696953,137.6682891845703,-3.1948089599609375e-05,0.00042432546615600586,4972,1.4705583453178406e-06,677.204996585846,1763260707.2813647,754.0,482688,,0.6193193197250366,1.0445468433317728e-05,,0.0
,,,,4978,,677.7061581611633,1763260707.7825263,,483216,55.0,,,55.0,
1.3969838619232178e-05,0.001239381032064557,0.002370178699493408,-6.070733070373535e-05,4981,4.842877388000488e-08,678.039274930954,1763260708.115643,755.0,483584,,0.5908560752868652,9.907834282785188e-06,,0.0
0.00020088721066713333,0.0016355555271729827,-0.05987656116485596,-0.0006700605154037476,4989,1.2898817658424377e-06,678.7544631958008,1763260708.8308313,755.0,484352,,0.5758453607559204,9.447004231333267e-06,,0.0
-0.00012207869440317154,0.0015895785763859749,-0.15168845653533936,-0.0001084841787815094,4994,8.651986718177795e-07,679.2083449363708,1763260709.284713,755.0,484864,,0.5661740303039551,9.139785106526688e-06,,0.0
0.00011526420712471008,19.08462905883789,-0.00016868114471435547,-6.578117609024048e-05,5008,7.897615432739258e-07,680.4902641773224,1763260710.5666323,756.0,486272,,0.5016887784004211,8.294930921692867e-06,,0.0
1.924857497215271e-05,336.9986877441406,2.6404857635498047e-05,-4.707649350166321e-05,5013,4.0978193283081055e-08,680.9799835681915,1763260711.0563517,756.0,486784,,0.5673957467079163,7.987710887391586e-06,,0.0
-8.978508412837982e-05,0.0012386785820126534,-0.030791044235229492,7.310882210731506e-05,5015,1.1175870895385742e-06,681.2073249816895,1763260711.283693,756.0,487040,,0.5487794280052185,7.834101779735647e-06,,0.0
0.0006188135594129562,0.0011683038901537657,0.28555452823638916,-0.0008437149226665497,5039,1.776963472366333e-06,683.5424704551697,1763260713.6188385,757.0,489600,,0.5610073208808899,6.298002972471295e-06,,0.0
6.730854511260986e-05,129.0742645263672,0.0002282261848449707,6.216485053300858e-05,5071,1.5273690223693848e-07,686.4850747585297,1763260716.5614429,759.0,492800,,0.5760403275489807,4.377880031825043e-06,,0.0
-4.628580063581467e-05,0.0015511884121224284,-0.5921108722686768,-5.493685603141785e-05,5117,6.984919309616089e-08,690.8132266998291,1763260720.8895948,761.0,497536,,0.4984007179737091,1.5360983525170013e-06,,0.0
-2.462882548570633e-05,0.0013884907821193337,-0.050783514976501465,3.21120023727417e-06,5122,3.818422555923462e-08,691.308554649353,1763260721.3849227,761.0,498048,,0.5607521533966064,1.2288786592762335e-06,,0.0
-0.00010063592344522476,0.001373813021928072,0.014577627182006836,-4.929304122924805e-05,5127,6.798654794692993e-08,691.7585296630859,1763260721.8348978,762.0,498560,,0.597446084022522,9.216589660354657e-07,,0.0
4.0978193283081055e-07,0.0012829960323870182,-0.025737285614013672,3.452412784099579e-06,5128,1.1175870895385742e-08,691.8713133335114,1763260721.9476814,762.0,498688,,0.5798944234848022,8.448540711469832e-07,,0.0
-5.2442774176597595e-06,359.5146179199219,-1.895427703857422e-05,-8.121132850646973e-07,5140,1.3969838619232178e-08,692.916517496109,1763260722.9928856,762.0,499840,,0.5907009840011597,1.536098324095292e-07,,0.0
