global_step,_step,charts/learning_rate,losses/old_approx_kl,losses/explained_variance,losses/policy_loss,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_return,charts/SPS,_runtime,losses/value_loss,charts/episodic_length,_timestamp
484992,4946,9.062980097951367e-06,-4.038587212562561e-05,-0.439251184463501,-8.61138105392456e-05,0.4704022705554962,0.0,3.1329691410064697e-06,,746.0,687.5704851150513,0.0017968721222132444,,1763260717.6856742
485760,4953,8.602150955994148e-06,9.29851084947586e-05,-0.20892834663391113,0.0003377627581357956,0.48918652534484863,0.0,2.0992010831832886e-06,,746.0,688.2997214794159,0.0013515843311324716,,1763260718.4149106
486272,4958,8.294930921692867e-06,0.00026187486946582794,-0.020148158073425293,-0.00019585713744163513,0.5398824214935303,0.0,7.413327693939209e-07,,746.0,688.763701915741,0.0012517990544438362,,1763260718.878891
486784,4963,7.987710887391586e-06,-6.972625851631165e-05,-0.12172544002532959,-0.00021358579397201538,0.5196824669837952,0.0,7.003545761108398e-07,,746.0,689.26229429245,0.00136632623616606,,1763260719.3774834
487552,4971,7.526881745434366e-06,-7.914472371339798e-05,-0.10226786136627197,0.0001500360667705536,0.5669471621513367,0.0,1.3131648302078247e-07,,747.0,689.963383436203,0.0017154263332486153,,1763260720.0785725
487680,4972,7.450076736859046e-06,-0.0009815925732254982,0.05225169658660889,-0.00033673830330371857,0.5362317562103271,0.0,1.4593824744224548e-06,,747.0,690.0784909725189,0.0013506225077435374,,1763260720.19368
488320,4978,7.066052148729796e-06,-4.81773167848587e-06,-0.014583826065063477,-0.00026111677289009094,0.5198052525520325,0.0,4.5355409383773804e-07,,747.0,690.6938066482544,0.001451974269002676,,1763260720.8089957
488576,4981,6.912442586326506e-06,0.00022643059492111206,-0.12779450416564941,-7.395446300506592e-05,0.4993341863155365,0.0,5.923211574554443e-07,,747.0,690.9280989170074,0.0017258749576285481,,1763260721.043288
489344,4989,6.451612989621935e-06,-0.0001734960824251175,-8.380413055419922e-05,0.00023279711604118347,0.47043377161026,0.0,5.103647708892822e-07,,748.0,691.6564826965332,238.1057586669922,,1763260721.7716718
489856,4994,6.144393410068005e-06,-0.00023001711815595627,2.676248550415039e-05,-0.00014595594257116318,0.5006154179573059,0.0,7.236376404762268e-07,,748.0,692.1209480762482,133.47348022460938,,1763260722.2361372
491336,5008,,,,,,,,500.0,,693.4816293716431,,500.0,1763260723.5968184
491836,5013,,,,,,,,500.0,,693.9372050762177,,500.0,1763260724.0523942
492032,5015,4.838709628529614e-06,-9.130407124757767e-05,0.08875679969787598,-0.0005193725228309631,0.4942607283592224,0.0,1.714564859867096e-06,,749.0,694.1449434757233,0.0016182016115635633,,1763260724.2601326
494592,5039,3.3026112760126125e-06,-9.784102439880371e-05,-0.1499931812286377,-0.0001279301941394806,0.4744197428226471,0.0,2.8870999813079834e-07,,750.0,696.5383086204529,0.0016164453700184822,,1763260726.6534977
497836,5071,,,,,,,,500.0,,699.4564061164856,,500.0,1763260729.5715952
