losses/clipfrac,charts/episodic_return,charts/SPS,losses/policy_loss,losses/entropy,_timestamp,_step,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,global_step,losses/approx_kl,losses/old_approx_kl
0.0,500.0,681.0,0.0009038448333740234,0.5359212160110474,1763260453.9698958,2824,65.02120208740234,500.0,0.0001394009159412235,-0.00021541118621826172,420.4459979534149,267776,0.0005048876628279686,-0.0023114020004868507
,500.0,,,,1763260455.9714625,2843,,500.0,,,422.4475646018982,269776,,
0.0,,683.0,0.0080801323056221,0.46302521228790283,1763260457.6051185,2857,0.0004347311914898455,,0.00013732719526160508,0.09376829862594604,424.08122062683105,271232,0.0005996040999889374,-0.010485544800758362
,500.0,,,,1763260460.2523265,2882,,500.0,,,426.7284286022186,273776,,
0.005859375,,685.0,-0.007103748619556427,0.4712176024913788,1763260461.1690104,2890,7.494956662412733e-05,,0.00013533026503864676,-1.0328593254089355,427.64511251449585,274560,0.002566068433225155,-0.00607066135853529
0.0,,687.0,-0.02009734883904457,0.5094656348228455,1763260463.3198924,2911,0.0006336630322039127,,0.0001340245798928663,0.36909574270248413,429.7959945201874,276736,0.002571127377450466,-0.020269546657800674
0.0,,689.0,-0.00708586722612381,0.5167304873466492,1763260465.8383398,2935,0.00019192704348824918,,0.00013256528472993523,-0.8085620403289795,432.3144419193268,279168,0.0005844319239258766,0.0051345182582736015
0.0,,690.0,0.002291567623615265,0.5129910707473755,1763260467.334632,2949,0.00017635911353863776,,0.0001317204296356067,0.7908148765563965,433.8107340335846,280576,0.0001470884308218956,0.003720945678651333
0.001953125,,690.0,0.01174104306846857,0.529378354549408,1763260468.631397,2960,0.00013854695134796202,,0.00013102918455842882,0.3614644408226013,435.10749912261963,281728,0.0009645642712712288,0.003196622245013714
0.0,,691.0,-0.006920244544744492,0.4765753149986267,1763260470.227683,2975,0.0001510381989646703,,0.00013010752445552498,0.662927508354187,436.70378518104553,283264,0.0006815632805228233,0.0051997946575284
,500.0,,,,1763260471.7318456,2989,,500.0,,,438.20794773101807,284776,,
0.0,,693.0,-0.0013254769146442413,0.4363316595554352,1763260472.6069896,2997,0.00026869296561926603,,0.00012872503430116922,-0.3485516309738159,439.08309173583984,285568,0.00035632308572530746,-0.008452198468148708
0.0,,693.0,-0.0006533265113830566,0.40047532320022583,1763260474.5803332,3011,0.0035227930638939142,,0.0001278801792068407,-0.16190290451049805,441.0564353466034,286976,0.00013975705951452255,0.0029791435226798058
0.0,,693.0,-0.02844713255763054,0.4833061397075653,1763260480.1951807,3051,0.00018500705482438207,,0.00012542243348434567,0.18315666913986206,446.6712827682495,291072,0.002827252261340618,0.015193144790828228
,500.0,,,,1763260480.447228,3053,,500.0,,,446.92333006858826,291276,,
0.0,,694.0,-0.0029279813170433044,0.4599912166595459,1763260482.3184962,3066,0.0001709898206172511,,0.00012450077338144183,-0.9573323726654053,448.79459834098816,292608,0.0002206694334745407,-0.007375109940767288
0.0,,694.0,5.6412070989608765e-05,0.4499431848526001,1763260482.7148597,3070,0.00408385694026947,,0.00012427035835571587,-0.17076623439788818,449.19096183776855,292992,3.6908313632011414e-06,0.00041275937110185623
,500.0,,,,1763260484.0427635,3083,,500.0,,,450.51886558532715,294276,,
0.0,,696.0,0.0004795212298631668,0.5193963050842285,1763260485.639206,3098,316.57977294921875,,0.00012258064816705883,0.0009386539459228516,452.11530804634094,295808,1.903437077999115e-05,3.566034138202667e-05
0.0,,696.0,-0.0017419196665287018,0.4278128147125244,1763260486.1412053,3103,28.710325241088867,,0.00012227342813275754,0.0002980232238769531,452.6173074245453,296320,0.00035419128835201263,0.010911248624324799
,500.0,,,,1763260488.6477697,3127,,500.0,,,455.1238718032837,298776,,
