losses/approx_kl,charts/episodic_length,losses/value_loss,charts/SPS,charts/learning_rate,losses/explained_variance,_step,_timestamp,_runtime,losses/entropy,losses/clipfrac,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,global_step
0.002741461619734764,,0.00019039446488022804,682.0,0.00010245775774819776,-0.4535059928894043,3450,1763260601.8186388,510.8396897315979,0.575262188911438,0.0,-0.012299850583076477,0.037609584629535675,,329344
,500.0,,,,,3451,1763260601.8634136,510.8844645023346,,,,,500.0,329440
,16.0,,,,,3462,1763260602.9426532,511.9637041091919,,,,,16.0,330456
5.035661160945892e-05,,0.0002596247650217265,684.0,0.00010092165757669136,0.032686054706573486,3476,1763260604.4944909,513.5155417919159,0.5644344091415405,0.0,0.0011811014264822006,0.00038211047649383545,,331904
0.00015123002231121063,,0.0033337112981826067,684.0,0.00010076804755954072,-0.4487830400466919,3479,1763260604.7593222,513.7803730964661,0.576085090637207,0.0,-3.2782554626464844e-07,0.003690240904688835,,332160
0.00023412145674228668,,278.67034912109375,685.0,9.961597243091092e-05,0.0006103515625,3498,1763260606.660972,515.6820230484009,0.5802484750747681,0.0,-0.002358175814151764,0.0068289246410131454,,334080
0.00026712752878665924,,0.004140493459999561,686.0,9.930875239660963e-05,-0.390816330909729,3503,1763260607.166855,516.1879060268402,0.5914210081100464,0.0,-0.0022982582449913025,-0.0004107542335987091,,334592
0.0010001622140407562,,0.0042197927832603455,686.0,9.869431960396469e-05,0.19756710529327393,3513,1763260608.1730013,517.1940522193909,0.6162653565406799,0.0,0.00036435946822166443,-0.001979721710085869,,335616
0.00013801362365484238,,0.00021965071209706366,687.0,9.792626951821148e-05,-0.2129155397415161,3525,1763260609.4826257,518.5036766529083,0.5438355207443237,0.0,-0.0014250576496124268,0.004089971072971821,,336896
6.1023980379104614e-05,,321.187744140625,688.0,9.72350244410336e-05,-0.00016379356384277344,3537,1763260610.7115898,519.7326407432556,0.533574640750885,0.0,-0.002351723611354828,0.0023033861070871353,,338048
,500.0,,,,,3554,1763260612.5451672,521.5662181377411,,,,,500.0,339956
8.07344913482666e-05,,616.5628051757812,689.0,9.60829493124038e-05,-9.72747802734375e-05,3555,1763260612.6501598,521.6712107658386,0.5713575482368469,0.0,-0.000382743775844574,-0.003257567062973976,,339968
0.0008201850578188896,,0.0032920714002102613,690.0,9.477726416662335e-05,-0.0193631649017334,3576,1763260614.8584602,523.8795111179352,0.603692352771759,0.0,-0.013913974165916443,-0.0029250672087073326,,342144
0.0017282422631978989,,0.000411830231314525,690.0,9.462365414947271e-05,-0.23258602619171143,3578,1763260615.1301708,524.1512217521667,0.49306634068489075,0.0,-0.016346655786037445,-0.004032151773571968,,342400
9.686220437288284e-05,,0.0040433527901768684,690.0,9.447004413232207e-05,-0.08819317817687988,3581,1763260615.3953671,524.4164180755615,0.5488736629486084,0.0,0.0020533129572868347,3.100372850894928e-06,,342656
,500.0,,,,,3589,1763260616.220297,525.241348028183,,,,,500.0,343456
,500.0,,,,,3613,1763260618.669313,527.6903638839722,,,,,500.0,345956
5.728006362915039e-05,,0.00030568253714591265,693.0,9.193548612529412e-05,0.012517213821411133,3622,1763260619.7078202,528.7288711071014,0.5665968656539917,0.0,-0.005691546946763992,-0.0006577018648386002,,346880
0.00018417835235595703,,0.0038824831135571003,694.0,9.086021600523964e-05,0.04291623830795288,3640,1763260621.5849195,530.6059703826904,0.5672159194946289,0.0,-0.0037088487297296524,-0.0020822323858737946,,348672
0.000807727687060833,,0.00030218568281270564,695.0,8.986175089376047e-05,-0.37996137142181396,3656,1763260623.3710685,532.3921194076538,0.5589773058891296,0.0,-0.005337867885828018,0.00010741781443357468,,350336
0.0007860418409109116,,0.003413523081690073,695.0,8.909370080800727e-05,-0.06273353099822998,3669,1763260624.7654667,533.7865176200867,0.558201014995575,0.0,0.005136109888553619,0.004192054271697998,,351616
3.673788160085678e-05,,0.003301856108009815,696.0,8.847926073940471e-05,0.02733999490737915,3679,1763260625.8083355,534.829386472702,0.5603427886962891,0.0,-0.0017457827925682068,-0.0035565486177802086,,352640
1.799222081899643e-05,,337.9632263183594,696.0,8.824884571367875e-05,-7.295608520507812e-05,3683,1763260626.210435,535.2314858436584,0.5516406297683716,0.0,-0.0002632569521665573,0.0006556110456585884,,353024
0.00037303660064935684,,0.003583964891731739,696.0,8.817204070510343e-05,0.34893590211868286,3684,1763260626.340702,535.361752986908,0.5870402455329895,0.0,0.00476142019033432,-0.003355742432177067,,353152
0.00020288024097681046,,0.0004214885411784053,697.0,8.655914280097932e-05,-0.21642673015594482,3711,1763260629.2347832,538.2558341026306,0.5531284809112549,0.0,-0.0018093567341566086,0.00048773083835840225,,355840
,500.0,,,,,3713,1763260629.3846827,538.4057335853577,,,,,500.0,355969
0.0004391949623823166,,0.0004445651429705322,698.0,8.632872777525336e-05,-0.4335794448852539,3715,1763260629.6260705,538.6471214294434,0.5870799422264099,0.0,-0.003207443282008171,-0.010111887007951736,,356224
0.00020566489547491074,,0.00026095446082763374,699.0,8.533026266377419e-05,-0.05173993110656738,3731,1763260631.2145948,540.2356457710266,0.5901487469673157,0.0,-0.0020018965005874634,-0.002682616002857685,,357888
0.0004193531349301338,,0.0033944956958293915,699.0,8.517665264662355e-05,0.23270487785339355,3734,1763260631.4422,540.463250875473,0.5864631533622742,0.0,-0.012394286692142487,0.0019258828833699226,,358144
0.0008549187332391739,,0.004080248065292835,700.0,8.394777250941843e-05,0.23122495412826538,3755,1763260633.4798741,542.5009250640869,0.5887213945388794,0.0,-0.0081773791462183,-0.0028965212404727936,,360192
0.0002644285559654236,,0.003105133306235075,701.0,8.27188923722133e-05,-0.5711747407913208,3775,1763260635.5688293,544.5898802280426,0.5097624659538269,0.0,-0.003688344731926918,-0.003512861207127571,,362240
0.00013424456119537354,,0.0040704477578401566,702.0,8.248847734648734e-05,-0.045111656188964844,3779,1763260635.9100068,544.9310576915741,0.5653166174888611,0.0,0.00011006742715835571,-0.0014893393963575363,,362624
8.399412035942078e-05,,0.00266444543376565,703.0,8.095238445093855e-05,0.21105849742889404,3804,1763260638.4378796,547.4589304924011,0.5372275710105896,0.0,-0.00045429542660713196,-0.00036794133484363556,,365184
,500.0,,,,,3807,1763260638.7403529,547.761403799057,,,,,500.0,365494
1.842062920331955e-05,,695.4741821289062,706.0,7.834101415937766e-05,-8.928775787353516e-05,3847,1763260642.8254845,551.8465354442596,0.5426912307739258,0.0,-5.931779742240906e-05,-0.00034579355269670486,,369536
0.0003855926916003227,,0.003239594865590334,707.0,7.642088894499466e-05,0.3201274275779724,3879,1763260646.0184615,555.0395123958588,0.5830528736114502,0.0,0.0018013771623373032,0.002535139210522175,,372736
0.00019488949328660965,,535.1117553710938,707.0,7.61904739192687e-05,-0.00010156631469726562,3883,1763260646.450307,555.4713578224182,0.581998884677887,0.0,-0.00015312433242797852,0.0014535142108798027,,373120
0.0001888396218419075,,0.0033736280165612698,708.0,7.611366891069338e-05,0.2643169164657593,3884,1763260646.5734105,555.59446144104,0.5683608651161194,0.0,-0.002279050648212433,-0.0008350322023034096,,373248
,500.0,,,,,3887,1763260646.854591,555.8756418228149,,,,,500.0,373508
,500.0,,,,,3891,1763260647.3089523,556.3300032615662,,,,,500.0,374008
1.6512349247932434e-06,,0.0028583661187440157,708.0,7.526881381636485e-05,0.2282024621963501,3898,1763260648.0368161,557.0578670501709,0.5916315913200378,0.0,-0.00035202689468860626,0.0005993237718939781,,374656
3.4329481422901154e-05,,565.3724365234375,709.0,7.442396599799395e-05,-0.0005981922149658203,3912,1763260649.4984934,558.5195443630219,0.5907962918281555,0.0,-0.0024040453135967255,0.0015012631192803383,,376064
0.0009446078911423683,,0.000508620054461062,709.0,7.419355097226799e-05,-0.030232906341552734,3915,1763260649.8660543,558.8871052265167,0.5464063286781311,0.0,-0.004523292183876038,0.011049977503716946,,376448
0.00018185656517744064,,0.0031029866077005863,710.0,7.342550088651478e-05,-0.05675196647644043,3928,1763260651.1611824,560.1822333335876,0.5887893438339233,0.0,9.538233280181885e-05,0.0016900664195418358,,377728
,500.0,,,,,3944,1763260652.9047883,561.9258391857147,,,,,500.0,379508
2.8273090720176697e-05,,349.20306396484375,711.0,7.23502307664603e-05,-0.0008347034454345703,3945,1763260653.0007539,562.0218048095703,0.5395428538322449,0.0,-0.001940067857503891,-0.00292406789958477,,379520
0.00032274145632982254,,0.0031521772034466267,711.0,7.227342575788498e-05,0.2810022830963135,3946,1763260653.1346858,562.1557366847992,0.6113894581794739,0.0,0.0005119368433952332,0.0020441068336367607,,379648
,500.0,,,,,3954,1763260653.9507499,562.9718008041382,,,,,500.0,380508
9.466893970966339e-06,,0.0005380595684982836,712.0,7.11981556378305e-05,-0.9413148164749146,3963,1763260655.0080256,564.0290765762329,0.5365448594093323,0.0,0.0005185585469007492,-0.00020339805632829666,,381440
,500.0,,,,,3969,1763260655.5839682,564.6050190925598,,,,,500.0,382008
1.1174939572811127e-05,,0.0031200821977108717,712.0,7.012288551777601e-05,-0.5749229192733765,3981,1763260656.9575562,565.9786071777344,0.530338704586029,0.0,-0.0013250336050987244,0.0006383480504155159,,383232
0.0005960650742053986,,0.0004223448340781033,713.0,6.996927550062537e-05,0.3062867522239685,3983,1763260657.2167788,566.2378296852112,0.5517595410346985,0.0,-0.0017694123089313507,0.016545884311199188,,383488
0.0006782058626413345,,0.0003682662209030241,713.0,6.912442040629685e-05,0.3915654420852661,3997,1763260658.6829877,567.7040386199951,0.5396719574928284,0.0,-0.007049769163131714,0.004911432042717934,,384896
4.6055763959884644e-05,,0.0028302441351115704,714.0,6.77419375278987e-05,0.4209875464439392,4020,1763260661.0938072,570.1148581504822,0.5557345151901245,0.0,-0.0007565319538116455,-0.0012993868440389633,,387200
0.00020955875515937805,,0.0026418317575007677,716.0,6.536098226206377e-05,0.4816405177116394,4059,1763260665.0455725,574.0666234493256,0.5407122373580933,0.0,0.0031556198373436928,-0.0020300187170505524,,391168
,500.0,,,,,4087,1763260667.8587914,576.8798422813416,,,,,500.0,394008
0.0005286829546093941,,0.00044879585038870573,718.0,6.336405203910545e-05,-0.0469965934753418,4091,1763260668.3152742,577.3363251686096,0.4840853214263916,0.0,-0.005737466737627983,-0.0067417072132229805,,394496
,500.0,,,,,4105,1763260669.674082,578.6951329708099,,,,,500.0,396008
0.00013860873878002167,,0.0004940739017911255,719.0,6.221198418643326e-05,0.16831117868423462,4109,1763260670.121909,579.1429598331451,0.5406059622764587,0.0,-0.0010920315980911255,-0.0023401491343975067,,396416
,500.0,,,,,4115,1763260670.5983007,579.6193516254425,,,,,500.0,397008
0.0005053393542766571,,0.0004912821459583938,720.0,6.15975441178307e-05,0.22965270280838013,4119,1763260671.069649,580.0906999111176,0.5689663290977478,0.0,-0.0007134005427360535,-0.013326184824109077,,397440
0.00017381645739078522,,0.0008968068868853152,721.0,6.013824895489961e-05,-0.16509747505187988,4144,1763260673.4239266,582.4449775218964,0.5492196083068848,0.0,-0.0014614835381507874,0.002922242507338524,,399872
0.00013534259051084518,,0.0006086049834266305,722.0,5.975422391202301e-05,-0.17810654640197754,4150,1763260674.0488212,583.0698721408844,0.5741558074951172,0.0,-0.0030976422131061554,0.0006531300023198128,,400512
0.0005790730938315392,,0.0007718591368757188,723.0,5.8678953791968524e-05,-0.0451970100402832,4168,1763260675.7443223,584.7653732299805,0.5910905003547668,0.0,-0.004057750105857849,0.0013620564714074135,,402304
0.00016197096556425095,,0.0005634180270135403,724.0,5.768049231846817e-05,-0.015798091888427734,4184,1763260677.3572807,586.3783316612244,0.5981118679046631,0.0,-0.0035698264837265015,-0.004078681580722332,,403968
0.00022393930703401566,,0.0005139079294167459,724.0,5.7066052249865606e-05,-0.1644296646118164,4194,1763260678.3208227,587.3418736457825,0.5629059076309204,0.0,-0.005032151937484741,-0.004998569376766682,,404992
2.5967136025428772e-05,,0.000571685319300741,724.0,5.6758832215564325e-05,0.048607826232910156,4199,1763260678.7848167,587.8058676719666,0.5894230008125305,0.0,0.00039961934089660645,0.002224292606115341,,405504
,500.0,,,,,4224,1763260681.1352956,590.1563465595245,,,,,500.0,408020
,500.0,,,,,4229,1763260681.649897,590.6709480285645,,,,,500.0,408520
0.0001743324100971222,,0.0007196104852482677,727.0,5.4070660553406924e-05,-0.2033597230911255,4243,1763260683.151157,592.1722078323364,0.5004613399505615,0.0,2.5838613510131836e-05,-0.0036579258739948273,,409984
9.483564645051956e-05,,0.0027589357923716307,727.0,5.3917050536256284e-05,0.13485532999038696,4246,1763260683.4269497,592.4480006694794,0.6194236874580383,0.0,-0.002800196409225464,-0.0005620094016194344,,410240
0.0009957198053598404,,0.0009185461676679552,727.0,5.353302549337968e-05,-0.17724204063415527,4252,1763260684.044935,593.065985918045,0.6069120764732361,0.0,-0.0029812343418598175,-0.0025465600192546844,,410880
,500.0,,,,,4254,1763260684.1706216,593.1916725635529,,,,,500.0,411020
,12.0,,,,,4255,1763260684.1971507,593.2182016372681,,,,,12.0,411032
4.462897777557373e-05,,0.0008099908009171486,728.0,5.2380954002728686e-05,0.21803462505340576,4273,1763260686.029422,595.0504729747772,0.6102501153945923,0.0,6.676279008388519e-05,-0.0008957851678133011,,412800
0.0001599704846739769,,578.7890014648438,728.0,5.2227343985578045e-05,-0.0002665519714355469,4276,1763260686.2936292,595.3146800994873,0.5537634491920471,0.0,-0.0005463613197207451,0.00177739467471838,,413056
0.00027028750628232956,,0.002377327997237444,728.0,5.2150538977002725e-05,0.12232297658920288,4277,1763260686.415585,595.4366359710693,0.5860205888748169,0.0,0.0013932213187217712,0.006366739980876446,,413184
0.0004028426483273506,,0.0006378155667334795,728.0,5.2073733968427405e-05,0.10363835096359253,4278,1763260686.527124,595.5481748580933,0.5537281036376953,0.0,-0.0035897567868232727,-0.008342021144926548,,413312
0.0003134123980998993,,0.0008249904494732618,729.0,5.145929389982484e-05,-0.6881269216537476,4288,1763260687.5589,596.5799510478973,0.49105972051620483,0.0,-0.0022965334355831146,-0.0059935785830020905,,414336
,500.0,,,,,4290,1763260687.6984835,596.7195343971252,,,,,500.0,414546
0.0007373420521616936,,0.0023785526864230633,729.0,5.122887887409888e-05,0.2579692602157593,4292,1763260687.9753938,596.9964447021484,0.5891433954238892,0.0,-0.010240677744150162,-0.0018151728436350822,,414720
3.833509981632233e-05,,0.002244980540126562,730.0,4.999999873689376e-05,0.294106662273407,4314,1763260690.0408123,599.0618631839752,0.5772392749786377,0.0,-0.002259323373436928,-0.00028567761182785034,,416768
3.240909427404404e-05,,392.3002624511719,730.0,4.97695837111678e-05,-0.00015854835510253906,4318,1763260690.3810008,599.4020516872406,0.6016876697540283,0.0,-0.0021905899047851562,0.001142808236181736,,417152
0.00012123305350542068,,0.001655742758885026,732.0,4.807987716048956e-05,-0.4251452684402466,4346,1763260693.0701458,602.0911967754364,0.5136916637420654,0.0,0.0008764965459704399,-0.0008760346099734306,,419968
0.00013410765677690506,,0.0005940193077549338,733.0,4.6850997023284435e-05,0.13042813539505005,4366,1763260694.969664,603.9907150268555,0.5506457090377808,0.0,-0.00625595822930336,0.0008234111592173576,,422016
,500.0,,,,,4372,1763260695.4808834,604.5019342899323,,,,,500.0,422597
,500.0,,,,,4377,1763260695.9366202,604.9576711654663,,,,,500.0,423097
4.644505679607391e-06,,432.1220397949219,733.0,4.615975558408536e-05,-0.0004545450210571289,4378,1763260696.0306673,605.0517182350159,0.5821863412857056,0.0,-0.00013129040598869324,-4.0755607187747955e-05,,423168
,500.0,,,,,4387,1763260696.8506565,605.8717074394226,,,,,500.0,424097
0.00022498983889818192,,0.0005709136021323502,735.0,4.5007680455455557e-05,0.23106783628463745,4396,1763260697.7642863,606.7853372097015,0.6062918901443481,0.0,0.005005992949008942,-0.007023855112493038,,425088
,500.0,,,,,4413,1763260699.173458,608.1945090293884,,,,,500.0,426717
0.00011499132961034775,,0.0029613275546580553,736.0,4.393241033540107e-05,0.18229007720947266,4415,1763260699.3756928,608.3967437744141,0.5970519781112671,0.0,-0.0029317662119865417,-0.0019810041412711143,,426880
0.00014298595488071442,,0.0009826389141380787,738.0,4.139784869039431e-05,-0.7103555202484131,4456,1763260703.1928706,612.213921546936,0.5832110047340393,0.0,0.0005846619606018066,0.0013468116521835327,,431104
2.7758069336414337e-05,,0.0025947389658540487,739.0,4.062979860464111e-05,0.20653671026229858,4470,1763260704.3457417,613.366792678833,0.5292155146598816,0.0,-0.0009529180824756622,-0.0008144145831465721,,432384
,500.0,,,,,4478,1763260705.0667412,614.0877921581268,,,,,500.0,433229
0.0002604648470878601,,0.0023457189090549946,739.0,4.0015362174017355e-05,0.4561811685562134,4480,1763260705.2601376,614.2811884880066,0.566565215587616,0.0,0.0005367575213313103,-0.00213564932346344,,433408
6.683822721242905e-05,,0.0009287741268053651,740.0,3.932411709683947e-05,-1.6035223007202148,4492,1763260706.2866104,615.3076612949371,0.5643523931503296,0.0,0.0017824573442339897,0.0036287782713770866,,434560
2.8196722269058228e-05,,0.002308755414560437,740.0,3.909370207111351e-05,0.10920518636703491,4496,1763260706.6169796,615.6380305290222,0.5437014698982239,0.0,-0.0001798570156097412,0.000813119113445282,,434944
0.00017182063311338425,,0.0010865506483241916,740.0,3.894009205396287e-05,-0.36600565910339355,4498,1763260706.8692405,615.8902914524078,0.5552599430084229,0.0,-0.0008130045607686043,0.00017241667956113815,,435200
5.928892642259598e-05,,493.2649230957031,742.0,3.763440690818243e-05,-0.0012067556381225586,4520,1763260708.78738,617.8084309101105,0.5298126935958862,0.0,0.0017307884991168976,5.065742880105972e-05,,437376
3.579072654247284e-06,,0.0009407348115928471,742.0,3.7480800529010594e-05,0.5202955007553101,4522,1763260709.0423782,618.0634291172028,0.5815663933753967,0.0,0.0002540796995162964,-9.044725447893143e-05,,437632
,500.0,,,,,4524,1763260709.168779,618.189829826355,,,,,500.0,437799
2.7259811758995056e-06,,452.5942687988281,742.0,3.7327190511859953e-05,-0.00031304359436035156,4525,1763260709.2629025,618.2839534282684,0.5406122207641602,0.0,9.141489863395691e-05,-0.0003511616960167885,,437888
0.000168580561876297,,0.001079531037248671,742.0,3.717358049470931e-05,-0.09993493556976318,4527,1763260709.4828408,618.5038917064667,0.5339061617851257,0.0,0.0006445981562137604,-0.0012808609753847122,,438144
9.026750922203064e-05,,0.0022130387369543314,742.0,3.694316546898335e-05,-0.0014050006866455078,4531,1763260709.8193972,618.840448141098,0.6032567024230957,0.0,-0.0007877573370933533,-0.002440350130200386,,438528
0.00011602416634559631,,0.0007826928631402552,742.0,3.678955545183271e-05,-0.3329070806503296,4533,1763260710.097957,619.1190078258514,0.5324029922485352,0.0,-0.0045041292905807495,0.000264044851064682,,438784
,500.0,,,,,4534,1763260710.1064854,619.1275362968445,,,,,500.0,438799
1.3723038136959076e-05,,0.0020862752571702003,744.0,3.548387030605227e-05,0.2884587049484253,4555,1763260712.0563054,621.077356338501,0.5584942102432251,0.0,0.0013138018548488617,0.0007955143228173256,,440960
0.00027007516473531723,,0.0007743790047243237,744.0,3.533026028890163e-05,-0.2462146282196045,4557,1763260712.2788951,621.2999460697174,0.5955983400344849,0.0,0.005960430949926376,0.003624117933213711,,441216
4.742573946714401e-05,,0.0009512709220871329,744.0,3.5023040254600346e-05,-1.7066361904144287,4562,1763260712.7189906,621.7400414943695,0.563183605670929,0.0,-0.0021087154746055603,0.00048054102808237076,,441728
5.680788308382034e-05,,0.0016489354893565178,745.0,3.417818879825063e-05,-2.7835257053375244,4576,1763260713.9690082,622.9900591373444,0.5456469655036926,0.0,-0.0017774831503629684,-0.00041212979704141617,,443136
3.1313858926296234e-05,,379.385009765625,746.0,3.2565283618168905e-05,-0.0004706382751464844,4604,1763260716.4519207,625.4729716777802,0.5639640092849731,0.0,0.0005228407680988312,-0.0018842173740267754,,445824
,500.0,,,,,4613,1763260717.234578,626.255628824234,,,,,500.0,446757
0.00019648298621177673,,0.0010301002766937017,748.0,3.118279710179195e-05,-0.21131491661071777,4626,1763260718.497153,627.5182039737701,0.592536211013794,0.0,-0.004166288301348686,-0.0029335375875234604,,448128
0.00018691178411245346,,0.0008554465603083372,748.0,3.0645162041764706e-05,-1.6743075847625732,4635,1763260719.2656448,628.2866957187653,0.511325478553772,0.0,-0.005348853766918182,0.0043342383578419685,,449024
2.6635825634002686e-07,,368.8247375488281,748.0,3.0414747016038746e-05,0.0028982162475585938,4641,1763260719.6376815,628.6587324142456,0.5294604301452637,0.0,9.323284029960632e-05,-0.00013109855353832245,,449408
9.20584425330162e-05,,0.0008896428043954074,748.0,3.0184331990312785e-05,0.1594826579093933,4644,1763260719.9675658,628.9886167049408,0.5858396291732788,0.0,-0.0007203817367553711,-0.0038340697064995766,,449792
8.900649845600128e-05,,0.0020666010677814484,749.0,2.9185868697823025e-05,0.38770592212677,4661,1763260721.435033,630.4560840129852,0.6080570220947266,0.0,-0.0035590678453445435,-0.0034346245229244232,,451456
,500.0,,,,,4675,1763260722.637854,631.6589050292969,,,,,500.0,452819
2.0563602447509766e-06,,145.927001953125,751.0,2.7419355319580063e-05,-0.0018094778060913086,4691,1763260724.0712214,633.0922722816467,0.5523982644081116,0.0,-0.00014395639300346375,0.0006460398435592651,,454400
,500.0,,,,,4709,1763260725.6894367,634.7104876041412,,,,,500.0,456319
2.595502883195877e-05,,0.001039584749378264,752.0,2.6036866984213702e-05,-1.123657464981079,4713,1763260726.1448505,635.1659014225006,0.5560355186462402,0.0,-0.0009885281324386597,-0.0009906934574246407,,456704
8.415430784225464e-06,,0.0009753929334692657,754.0,2.45007686316967e-05,0.0462149977684021,4738,1763260728.4556737,637.4767246246338,0.6087803244590759,0.0,-0.0003899764269590378,1.011975109577179e-05,,459264
,500.0,,,,,4739,1763260728.4773204,637.4983713626862,,,,,500.0,459319
1.702830195426941e-05,,0.0018040846334770322,754.0,2.434715861454606e-05,0.5984063744544983,4741,1763260728.6896863,637.7107372283936,0.6097864508628845,0.0,-0.002725789323449135,0.0007072463631629944,,459520
2.008862793445587e-06,,0.0010078293271362782,754.0,2.419354859739542e-05,0.11278563737869263,4743,1763260728.9601614,637.9812123775482,0.5658614039421082,0.0,0.00033023953437805176,6.515439599752426e-05,,459776
1.3270415365695953e-05,,0.0011694574495777488,754.0,2.3579108528792858e-05,-0.11896228790283203,4754,1763260729.8460052,638.8670561313629,0.5999035835266113,0.0,-0.0008195117115974426,0.00108435470610857,,460800
,500.0,,,,,4755,1763260729.86287,638.8839209079742,,,,,500.0,460841
1.6352161765098572e-05,,0.0014866961864754558,755.0,2.2503840227727778e-05,0.24257409572601318,4772,1763260731.4922085,640.5132594108582,0.6094697117805481,0.0,0.00013043172657489777,-0.0005083922296762466,,462592
5.9176236391067505e-06,,227.5802764892578,756.0,2.173579196096398e-05,-0.001271963119506836,4786,1763260732.6271522,641.6482031345367,0.5646398067474365,0.0,-0.0001083575189113617,0.0004715360701084137,,463872
1.3528391718864441e-05,,0.007412831764668226,756.0,2.165898695238866e-05,-9.698294639587402,4787,1763260732.7368934,641.7579443454742,0.5482686161994934,0.0,-6.147846579551697e-05,-0.001674143597483635,,464000
3.583543002605438e-05,,0.0015801012050360441,756.0,2.158218194381334e-05,-0.32854604721069336,4788,1763260732.846208,641.8672590255737,0.5564228892326355,0.0,-0.0028198957443237305,0.0006776098161935806,,464128
1.3357959687709808e-05,,372.42108154296875,757.0,2.1121351892361417e-05,-0.0011057853698730469,4796,1763260733.5418944,642.5629453659058,0.513342559337616,0.0,-0.00021794065833091736,-0.0013277558609843254,,464896
3.4730881452560425e-05,,0.001300779520533979,757.0,2.0890936866635457e-05,-0.13446903228759766,4799,1763260733.8712018,642.8922526836395,0.550827145576477,0.0,0.0008229874074459076,0.000386187806725502,,465280
1.9632279872894287e-06,,351.3087463378906,757.0,2.0506911823758855e-05,-0.0013648271560668945,4806,1763260734.4901288,643.5111796855927,0.5624123215675354,0.0,7.184594869613647e-05,0.0003848802298307419,,465920
2.3303553462028503e-05,,0.0011943129356950521,757.0,2.0276496798032895e-05,0.43174707889556885,4809,1763260734.8291173,643.8501682281494,0.536182701587677,0.0,-0.0006666034460067749,0.0003984067589044571,,466304
8.950009942054749e-05,,0.0012639143969863653,757.0,2.0046083591296338e-05,-0.3208160400390625,4813,1763260735.2048979,644.2259488105774,0.5628990530967712,0.0,-0.0012517832219600677,0.001950116828083992,,466688
5.619600415229797e-06,,0.0015766717260703444,759.0,1.7741935153026134e-05,0.16488999128341675,4851,1763260738.613308,647.634358882904,0.5831438302993774,0.0,-0.0004527084529399872,-0.0005271937698125839,,470528
1.262221485376358e-05,,0.0011515371734276414,759.0,1.7665130144450814e-05,-0.8238039016723633,4852,1763260738.7230666,647.7441174983978,0.5777313709259033,0.0,-0.0007959902286529541,0.0001161014661192894,,470656
,500.0,,,,,4859,1763260739.3255281,648.3465790748596,,,,,500.0,471365
3.603938966989517e-05,,0.0010570501908659935,760.0,1.6666666851961054e-05,-0.085671067237854,4868,1763260740.1809654,649.2020163536072,0.606232225894928,0.0,0.001547347754240036,0.0019492702558636665,,472320
1.2223608791828156e-05,,357.38800048828125,761.0,1.6359446817659773e-05,-0.0001468658447265625,4874,1763260740.6570146,649.6780655384064,0.49410492181777954,0.0,0.002099856734275818,-0.0015896381810307503,,472832
,500.0,,,,,4878,1763260741.0154626,650.0365135669708,,,,,500.0,473244
6.288476288318634e-05,,0.0010992989409714937,761.0,1.582181175763253e-05,0.04273122549057007,4882,1763260741.4753523,650.4964032173157,0.5674811005592346,0.0,-0.0033806711435317993,-0.0011447388678789139,,473728
1.686718314886093e-05,,0.0019227958982810378,762.0,1.4132104297459591e-05,-0.13360226154327393,4915,1763260744.0289915,653.0500423908234,0.5921501517295837,0.0,0.0005644019693136215,0.00047859642654657364,,476544
1.6307458281517029e-06,,0.001695220242254436,763.0,1.3824885172653012e-05,0.17102694511413574,4920,1763260744.4925566,653.5136075019836,0.5886709094047546,0.0,-0.00039086490869522095,0.000364045612514019,,477056
3.0158087611198425e-05,,0.001129227690398693,763.0,1.3056835996394511e-05,0.20838528871536255,4932,1763260745.6430118,654.6640627384186,0.5949804782867432,0.0,0.00024823471903800964,-0.0013528410345315933,,478336
,500.0,,,,,4933,1763260745.6690428,654.690093755722,,,,,500.0,478402
6.49038702249527e-06,,490.01507568359375,764.0,1.267281095351791e-05,-0.0010936260223388672,4939,1763260746.195742,655.2167928218842,0.5494424104690552,0.0,0.0005230270326137543,-0.0006245831027626991,,478976
1.8157996237277985e-05,,0.0013866482768207788,764.0,1.221198181156069e-05,-0.6726691722869873,4946,1763260746.8959816,655.9170324802399,0.5938438773155212,0.0,-0.0015407390892505646,0.0004981150850653648,,479744
,500.0,,,,,4953,1763260747.4890609,656.5101118087769,,,,,500.0,480402
,500.0,,,,,4958,1763260747.96244,656.9834909439087,,,,,500.0,480902
1.0980293154716492e-06,,463.4284973144531,765.0,1.1213517609576229e-05,-0.00038945674896240234,4963,1763260748.401152,657.4222028255463,0.6055508852005005,0.0,0.00016879290342330933,0.0004193400964140892,,481408
3.0314549803733826e-06,,0.0011975670931860805,765.0,1.0675883459043689e-05,-0.11872386932373047,4971,1763260749.2038414,658.2248923778534,0.5963361859321594,0.0,-0.0009889733046293259,6.461236625909805e-05,,482304
,500.0,,,,,4972,1763260749.2388883,658.2599391937256,,,,,500.0,482402
,13.0,,,,,4978,1763260749.6820056,658.7030565738678,,,,,13.0,482915
9.217299520969391e-06,,0.001233056653290987,766.0,1.0138248399016447e-05,-0.05748724937438965,4981,1763260750.0120606,659.0331115722656,0.6011950373649597,0.0,0.0005939900875091553,0.0006067855283617973,,483200
4.522502422332764e-06,,293.365478515625,766.0,9.677419257059228e-06,-0.0010247230529785156,4989,1763260750.6719997,659.6930506229401,0.599323570728302,0.0,-0.00026212818920612335,-0.00010787136852741241,,483968
