losses/clipfrac,charts/learning_rate,_step,losses/entropy,charts/episodic_length,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/episodic_return,losses/approx_kl,losses/value_loss,losses/explained_variance,global_step,charts/SPS
0.0,0.00010629800090100616,3419,0.5528916120529175,,1763260599.2977843,-0.0005830153822898865,-0.001174451783299446,508.2407443523407,,2.9927119612693787e-05,0.0002350470022065565,-0.10643982887268066,322944,672.0
,,3426,,500.0,1763260599.9629006,,,508.9058606624603,500.0,,,,323594,
0.0,0.00010576036584097892,3428,0.5787705779075623,,1763260600.2395945,-0.005626745522022247,0.004835226573050022,509.1825544834137,,0.0004707956686615944,0.0035281404852867126,-0.01756763458251953,323840,673.0
,,3435,,500.0,1763260600.8989997,,,509.8419597148895,500.0,,,,324594,
,,3450,,500.0,1763260602.4938767,,,511.43683671951294,500.0,,,,326094,
0.0,0.00010437788296258077,3451,0.5447566509246826,,1763260602.5986514,-0.003912821412086487,0.0006963601335883141,511.5416114330292,,4.845578223466873e-05,262.7310485839844,-0.00036203861236572266,326144,675.0
0.0,0.00010368663788540289,3462,0.4908192455768585,,1763260603.7689552,-0.004189513623714447,0.0027997540310025215,512.7119152545929,,6.64619728922844e-05,0.003568463958799839,0.031989872455596924,327296,675.0
0.0,0.00010284178279107437,3476,0.5706700682640076,,1763260605.2205467,0.0013330541551113129,-0.0009377337992191315,514.1635067462921,,9.440071880817413e-05,195.8110809326172,-0.000263214111328125,328704,676.0
0.0,0.0001026113677653484,3479,0.5318865776062012,,1763260605.6225173,-0.0020781196653842926,-0.00018612388521432877,514.5654773712158,,0.00032828841358423233,0.00028030728572048247,-0.13353097438812256,329088,676.0
0.0,0.0001014592926367186,3498,0.5428837537765503,,1763260607.591892,-0.00036555901169776917,0.0006301840767264366,516.5348520278931,,1.8528662621974945e-05,0.0002045488217845559,-0.04764890670776367,331008,678.0
0.0,0.00010115207260241732,3503,0.5705938935279846,,1763260608.1238213,0.0005637705326080322,-0.002202725037932396,517.0667812824249,,0.00016952864825725555,0.000164052500622347,-0.00849461555480957,331520,678.0
0.0,0.00010053763253381476,3513,0.5122066736221313,,1763260609.1724534,0.0007066987454891205,0.0027198754251003265,518.1154134273529,,7.864460349082947e-05,0.000141308773891069,-0.07291305065155029,332544,679.0
0.0,9.984638745663688e-05,3525,0.569878101348877,,1763260610.296227,0.0004045926034450531,0.000646546483039856,519.239187002182,,0.00015299580991268158,429.6182861328125,-0.00012111663818359375,333696,679.0
0.0,9.907834464684129e-05,3537,0.46192795038223267,,1763260611.5461226,0.003434114158153534,-0.0001050066202878952,520.4890825748444,,0.00018078647553920746,0.00024083467724267393,0.17500102519989014,334976,680.0
0.0,9.807987953536212e-05,3554,0.5624825358390808,,1763260613.2213085,-0.0013657435774803162,-0.007823060266673565,522.1642684936523,,0.0005616145208477974,0.00044102015090174973,0.049539804458618164,336640,681.0
,,3555,,500.0,1763260613.2514799,,,522.1944398880005,500.0,,,,336674,
0.0,9.677419438958168e-05,3576,0.49961036443710327,,1763260615.4181702,-0.0027629919350147247,-0.0010623056441545486,524.3611302375793,,0.00014419294893741608,0.0037351336795836687,-2.4247708320617676,338816,683.0
0.0,9.662058437243104e-05,3578,0.555083155632019,,1763260615.6455657,-0.011547364294528961,0.022738177329301834,524.5885257720947,,0.0011891983449459076,0.00031928825774230063,-0.14624369144439697,339072,683.0
0.0,9.64669743552804e-05,3581,0.5731507539749146,,1763260615.9046977,0.0005084685981273651,-0.003958162851631641,524.8476576805115,,2.1484680473804474e-05,0.0027066762559115887,-0.05296051502227783,339328,683.0
,,3589,,500.0,1763260616.7170482,,,525.6600081920624,500.0,,,,340174,
0.0,9.447004413232207e-05,3613,0.5926951169967651,,1763260619.335157,-0.0013913363218307495,0.003564273938536644,528.278116941452,,6.429851055145264e-05,0.00016561824304517359,-0.012916803359985352,342656,685.0
0.0,9.393240907229483e-05,3622,0.5553136467933655,,1763260620.252002,-0.0033738240599632263,0.00366892758756876,529.1949620246887,,0.00016516726464033127,0.000255121907684952,-0.5169063806533813,343552,685.0
0.0,9.285714622819796e-05,3640,0.597675085067749,,1763260622.0681143,-0.0002476535737514496,-0.0006580650806427002,531.0110743045807,,8.171424269676208e-06,0.0028399142902344465,-0.033388733863830566,345344,687.0
0.0,9.18586811167188e-05,3656,0.5186482667922974,,1763260623.8576384,0.0001119021326303482,0.008624969981610775,532.8005983829498,,0.0006777634844183922,0.0002657909062691033,-0.08306336402893066,347008,687.0
0.0,9.10906310309656e-05,3669,0.576839029788971,,1763260625.1667178,-0.0015017464756965637,0.0009263474494218826,534.1096777915955,,4.597008228302002e-06,325.3202819824219,-6.139278411865234e-05,348288,688.0
0.0,9.047619096236303e-05,3679,0.5470678806304932,,1763260626.251536,-0.001694709062576294,-8.471310138702393e-05,535.1944959163666,,2.9841437935829163e-05,0.002560700522735715,-0.27251601219177246,349312,689.0
0.0,9.024577593663707e-05,3683,0.4928339123725891,,1763260626.6725795,0.0030528493225574493,0.0024547958746552467,535.6155395507812,,0.0001521548256278038,373.5969543457031,-7.092952728271484e-05,349696,689.0
0.0,9.016897092806175e-05,3684,0.5223753452301025,,1763260626.806513,-0.0018638372421264648,-0.0005173059180378914,535.7494730949402,,0.00012134667485952377,0.0031849974766373634,-0.20162367820739746,349824,689.0
0.0,8.847926073940471e-05,3711,0.5732648968696594,,1763260629.6410148,0.0005330294370651245,-0.002492903731763363,538.5839748382568,,0.00036793481558561325,0.0002306861715624109,-0.009680032730102539,352640,691.0
0.0,8.840245573082939e-05,3713,0.534213662147522,,1763260629.77255,0.0023995302617549896,0.0008970117196440697,538.7155101299286,,0.00012211035937070847,221.6120147705078,-0.0001825094223022461,352768,691.0
0.0,8.824884571367875e-05,3715,0.5398622751235962,,1763260630.0254614,0.0009308531880378723,-0.0012124301865696907,538.968421459198,,3.3532269299030304e-05,0.00028313856455497444,-0.024859070777893066,353024,691.0
,,3731,,500.0,1763260631.5272098,,,540.4701697826385,500.0,,,,354674,
0.0,8.709677058504894e-05,3734,0.605257511138916,,1763260631.8218594,0.0037203095853328705,0.00024412106722593307,540.7648193836212,,5.9067271649837494e-05,0.0003300628741271794,-0.04847586154937744,354944,692.0
0.0,8.579109271522611e-05,3755,0.5831706523895264,,1763260633.9680502,-0.0040821898728609085,0.0016837753355503082,542.9110102653503,,6.213411688804626e-05,0.0003249497676733881,-0.06860589981079102,357120,694.0
0.0,8.456221257802099e-05,3775,0.5364058017730713,,1763260636.086603,0.002135463058948517,0.0048179300501942635,545.0295629501343,,0.0002737483009696007,0.0003085844509769231,0.1770145297050476,359168,695.0
0.0,8.433179755229503e-05,3779,0.5122107267379761,,1763260636.497014,-0.0035425350069999695,0.005243895575404167,545.4399740695953,,0.0001340806484222412,0.00025230165920220315,0.019691050052642822,359552,695.0
0.0,8.279569738078862e-05,3804,0.5737938284873962,,1763260639.0785866,0.001329289749264717,-0.002913513220846653,548.0215466022491,,0.00014486443251371384,0.0001896359899546951,0.23527634143829346,362112,696.0
0.0,8.264208736363798e-05,3807,0.5928326845169067,,1763260639.3191764,-0.005643129348754883,0.0013076234608888626,548.2621364593506,,0.00010844878852367401,0.002836816478520632,-0.018587350845336914,362368,697.0
0.0,8.018433436518535e-05,3847,0.5398963093757629,,1763260643.4804523,-0.0007901228964328766,0.0008393488824367523,552.423412322998,,0.0003168471157550812,0.000596213445533067,-0.46031975746154785,366464,699.0
,,3879,,500.0,1763260646.8316877,,,555.7746477127075,500.0,,,,369674,
,,3883,,500.0,1763260647.2715142,,,556.2144742012024,500.0,,,,370174,
0.0,7.795698911650106e-05,3884,0.5512145757675171,,1763260647.3794353,0.0007210820913314819,-0.002815956249833107,556.322395324707,,2.421438694000244e-05,460.53643798828125,1.1920928955078125e-06,370176,701.0
0.0,7.77265740907751e-05,3887,0.5416593551635742,,1763260647.7537131,-0.00042640045285224915,0.0003013843670487404,556.6966731548309,,3.9839185774326324e-05,0.0003299360687378794,0.13753235340118408,370560,701.0
0.0,7.749615906504914e-05,3891,0.48465004563331604,,1763260648.1724467,-0.0009428746998310089,0.0016406206414103508,557.1154067516327,,5.75995072722435e-05,0.00038544205017387867,0.020463407039642334,370944,701.0
,,3898,,500.0,1763260648.900334,,,557.8432939052582,500.0,,,,371674,
0.0,7.61904739192687e-05,3912,0.4624027907848358,,1763260650.4714053,0.0007897077593952417,-0.003240264020860195,559.4143652915955,,8.536595851182938e-05,0.0002738675393629819,0.0025770068168640137,373120,702.0
0.0,7.603686390211806e-05,3915,0.5412510633468628,,1763260650.7795663,-0.005540216341614723,0.007646388374269009,559.7225263118744,,0.00029870588332414627,0.002536193700507283,-0.009290933609008789,373376,702.0
,,3928,,500.0,1763260652.1644325,,,561.1073925495148,500.0,,,,374674,
0.0,7.42703559808433e-05,3944,0.5721275210380554,,1763260653.9416287,-0.00041831284761428833,0.000712711364030838,562.8845887184143,,5.774199962615967e-06,0.0026698443107306957,-0.057996273040771484,376320,704.0
0.0,7.419355097226799e-05,3945,0.5577359199523926,,1763260654.0771682,0.0015022046864032745,-0.0008156280964612961,563.0201282501221,,4.171207547187805e-05,0.0004260831919964403,-0.01485908031463623,376448,704.0
0.0,7.411674596369267e-05,3946,0.5676584243774414,,1763260654.2015517,-0.002464503049850464,-0.0025305673480033875,563.1445116996765,,7.576122879981995e-05,0.00031190691515803337,0.08194869756698608,376576,704.0
0.0,7.365591591224074e-05,3954,0.5727184414863586,,1763260655.0564792,-0.0025100838392972946,0.0011461051180958748,563.999439239502,,6.321538239717484e-05,0.0023345467634499073,-0.0402674674987793,377344,704.0
0.0,7.31182808522135e-05,3963,0.5609042644500732,,1763260656.026436,-2.41156667470932e-05,9.806733578443527e-05,564.9693961143494,,1.816079020500183e-07,467.8857727050781,-6.103515625e-05,378240,704.0
0.0,7.27342558093369e-05,3969,0.5364023447036743,,1763260656.6912029,7.580220699310303e-05,0.00014174263924360275,565.634162902832,,2.5224871933460236e-05,0.002275773324072361,-0.04840207099914551,378880,705.0
0.0,7.19662057235837e-05,3981,0.5687740445137024,,1763260658.0672104,-0.0002834741026163101,-6.112828850746155e-05,567.0101704597473,,1.529604196548462e-05,0.0002819772344082594,0.02470940351486206,380160,705.0
0.0,7.188940071500838e-05,3983,0.5696346759796143,,1763260658.24741,1.4994293451309204e-05,0.0008740704506635666,567.1903700828552,,3.0104070901870728e-05,315.4970703125,-2.3603439331054688e-05,380288,705.0
0.0,7.104454562067986e-05,3997,0.5819640159606934,,1763260659.751454,0.004925727844238281,-0.0016673821955919266,568.694414138794,,7.90376216173172e-05,340.210205078125,-5.2809715270996094e-05,381696,706.0
0.0,6.958525045774877e-05,4020,0.5861430168151855,,1763260662.270983,-0.00487745925784111,0.006754782050848007,571.2139430046082,,0.0002757664769887924,0.0002561125438660383,0.038738250732421875,384128,707.0
0.0,6.720430246787146e-05,4059,0.6276187896728516,,1763260666.4453323,-0.001791730523109436,0.00027333013713359833,575.3882923126221,,0.00021334923803806305,0.0005572497029788792,-0.07186710834503174,388096,709.0
0.0,6.566820229636505e-05,4087,0.5865749716758728,,1763260669.1629589,-0.0031597912311553955,-0.001318470574915409,578.1059188842773,,0.00012724753469228745,0.004050043877214193,0.027258455753326416,390656,710.0
0.0,6.543778727063909e-05,4091,0.6129559874534607,,1763260669.525117,0.0006755180656909943,-0.0008591171354055405,578.4680769443512,,1.481175422668457e-05,230.5382080078125,-0.0005882978439331055,391040,710.0
0.0,6.459293217631057e-05,4105,0.5948693752288818,,1763260670.901129,5.8047473430633545e-05,0.0004989150911569595,579.8440890312195,,4.200264811515808e-06,456.39605712890625,0.00042319297790527344,392448,711.0
,,4109,,500.0,1763260671.3363676,,,580.2793276309967,500.0,,,,392934,
0.0,6.397849210770801e-05,4115,0.5816668272018433,,1763260671.8591347,-0.0009420979768037796,-6.984919309616089e-05,580.8020946979523,,6.450340151786804e-06,430.4251708984375,-0.0003657341003417969,393472,712.0
,,4119,,500.0,1763260672.2442286,,,581.1871886253357,500.0,,,,393934,
0.0,6.221198418643326e-05,4144,0.5827111601829529,,1763260674.6993947,-0.0009354948997497559,0.0007546916604042053,583.6423547267914,,6.029382348060608e-06,253.18161010742188,-0.0002770423889160156,396416,713.0
0.0,6.182795914355665e-05,4150,0.6002227067947388,,1763260675.3121636,-0.0011024996638298035,-0.002774103544652462,584.2551236152649,,9.414833039045334e-05,0.0023271909449249506,0.3402380347251892,397056,714.0
0.0,6.075268902350217e-05,4168,0.6074281930923462,,1763260677.0154092,-0.0005428194999694824,0.0011533815413713455,585.9583692550659,,4.222989082336426e-05,360.98345947265625,-0.00013506412506103516,398848,715.0
0.0,5.975422391202301e-05,4184,0.5919543504714966,,1763260678.619362,-0.0022687017917633057,-0.0003695376217365265,587.56232213974,,2.691708505153656e-05,0.0022421746980398893,-0.5114952325820923,400512,716.0
0.0,5.9139783843420446e-05,4194,0.5538897514343262,,1763260679.664632,-2.79843807220459e-05,-2.083275467157364e-05,588.6075921058655,,5.27137890458107e-05,0.002064797095954418,-0.2125474214553833,401536,716.0
0.0,5.8832563809119165e-05,4199,0.5521355867385864,,1763260680.1562126,-0.003703361377120018,0.005318233743309975,589.0991725921631,,0.00019223056733608246,0.0020305088255554438,0.48155003786087036,402048,717.0
0.0,5.721966226701625e-05,4224,0.5775166749954224,,1763260682.9209216,-0.00010149180889129639,0.0005188398063182831,591.8638815879822,,8.940696716308594e-07,0.00038796852459199727,0.5828814506530762,404736,718.0
0.0,5.6912442232714966e-05,4229,0.5388094186782837,,1763260683.4507308,-0.010651283897459507,0.0015269974246621132,592.3936908245087,,0.00020836759358644485,0.0021608835086226463,-3.245192527770996,405248,718.0
0.0,5.606758713838644e-05,4243,0.5983902215957642,,1763260684.8835926,-0.0016193501651287079,-0.00253456924110651,593.8265526294708,,4.0908344089984894e-05,0.0006010427605360746,-0.5266389846801758,406656,719.0
0.0,5.59139771212358e-05,4246,0.5870478749275208,,1763260685.1733003,-0.00014565512537956238,0.0011484939604997635,594.1162602901459,,2.666190266609192e-05,416.2878112792969,-5.543231964111328e-05,406912,719.0
0.0,5.552995571633801e-05,4252,0.594897449016571,,1763260685.8148346,0.00035375356674194336,0.0007118163630366325,594.7577946186066,,1.4816410839557648e-05,0.002269019838422537,-0.5642775297164917,407552,719.0
0.0,5.537634569918737e-05,4254,0.5201864242553711,,1763260686.052445,-0.0008992990478873253,-0.002529095858335495,594.995404958725,,0.0001691635698080063,0.00042283153743483126,-0.09717881679534912,407808,719.0
,,4255,,500.0,1763260686.0635579,,,595.0065178871155,500.0,,,,407828,
,,4273,,500.0,1763260687.977738,,,596.920697927475,500.0,,,,409712,
0.0,5.4070660553406924e-05,4276,0.6041528582572937,,1763260688.3323953,-0.0007635951042175293,-0.00037035439163446426,597.2753553390503,,1.6150064766407013e-05,0.0006597332539968193,-0.13771498203277588,409984,720.0
0.0,5.3993855544831604e-05,4277,0.5663235187530518,,1763260688.476726,0.0012821722775697708,-0.0004927460104227066,597.4196860790253,,3.940984606742859e-05,0.0004332322278060019,-0.11600220203399658,410112,720.0
,,4278,,500.0,1763260688.5138335,,,597.4567935466766,500.0,,,,410212,
,,4288,,500.0,1763260689.555203,,,598.498162984848,500.0,,,,411212,
0.0,5.32258054590784e-05,4290,0.575797438621521,,1763260689.7777164,-0.0004924684762954712,0.008518721908330917,598.7206764221191,,0.00024762004613876343,0.002234363928437233,0.24105232954025269,411392,721.0
0.0,5.307219544192776e-05,4292,0.5774986147880554,,1763260690.030737,-0.0019733833614736795,0.00024801958352327347,598.9736969470978,,2.6631169021129608e-05,0.0005158480489626527,-0.3203258514404297,411648,721.0
,,4314,,500.0,1763260692.1160367,,,601.0589966773987,500.0,,,,413734,
0.0,5.153609890840016e-05,4318,0.5624321699142456,,1763260692.6057513,-0.0006254315376281738,0.00046274159103631973,601.5487112998962,,8.302740752696991e-06,0.00040388910565525293,-0.14694106578826904,414208,722.0
0.0,4.984638871974312e-05,4346,0.5692413449287415,,1763260695.3041904,-0.0037692878395318985,-0.01158011145889759,604.2471504211426,,0.0005148481577634811,0.0006520944298245013,0.23375600576400757,417024,724.0
0.0,4.86175122205168e-05,4366,0.5477294921875,,1763260697.213319,-0.0005781352519989014,-0.0007791239768266678,606.1562790870667,,1.7687678337097168e-05,0.0006470392108894885,-0.07418239116668701,419072,725.0
0.0,4.82334871776402e-05,4372,0.592441201210022,,1763260697.7651608,-0.0021449625492095947,-0.001509825699031353,606.7081208229065,,0.0002448996528983116,0.0004793848202098161,0.2780330777168274,419712,725.0
0.0,4.792626714333892e-05,4377,0.563979983329773,,1763260698.2527635,-0.0021161865442991257,0.00017154589295387268,607.1957235336304,,4.416145384311676e-05,0.000457300862763077,-0.3089430332183838,420224,726.0
,,4378,,500.0,1763260698.2588499,,,607.2018098831177,500.0,,,,420234,
,,4387,,500.0,1763260699.1439648,,,608.0869247913361,500.0,,,,421234,
0.0,4.6774192014709115e-05,4396,0.5677394270896912,,1763260699.9893396,2.276897430419922e-05,-0.00017673242837190628,608.9322996139526,,1.0421499609947205e-06,0.000560480693820864,-0.20019495487213135,422144,727.0
0.0,4.577573054120876e-05,4413,0.5492515563964844,,1763260701.4966853,-0.00027888454496860504,8.096080273389816e-05,610.4396452903748,,1.824554055929184e-05,529.4815673828125,-0.0008140802383422852,423808,728.0
0.0,4.562212052405812e-05,4415,0.5631955862045288,,1763260701.7147408,0.003230135887861252,-3.0440278351306915e-05,610.6577007770538,,9.550992399454117e-05,0.0006596489110961556,0.06579500436782837,424064,728.0
,,4456,,500.0,1763260705.4166825,,,614.3596425056458,500.0,,,,428234,
,,4470,,500.0,1763260706.6500802,,,615.59304022789,500.0,,,,429593,
0.0,4.178187373327091e-05,4478,0.5810812711715698,,1763260707.4419632,-0.00518948957324028,0.0028036078438162804,616.3849232196808,,0.00014033447951078415,0.0010219529503956437,-3.2757935523986816,430464,732.0
,,4480,,500.0,1763260707.5550022,,,616.4979622364044,500.0,,,,430593,
0.0,4.093701863894239e-05,4492,0.5907846689224243,,1763260708.6908112,-0.002354618161916733,-0.002053186297416687,617.6337711811066,,0.0001914501190185547,0.0006591476849280298,-0.6234525442123413,431872,732.0
0.0,4.070660361321643e-05,4496,0.5716766119003296,,1763260709.0230234,0.0006980998441576958,0.0003631962463259697,617.9659833908081,,2.5437213480472565e-05,0.0019747077021747828,-0.22791647911071777,432256,733.0
0.0,4.055299359606579e-05,4498,0.5814010500907898,,1763260709.242429,-0.0018110908567905426,-0.0005989493802189827,618.1853890419006,,0.00019657332450151443,0.0005867385189048946,-0.2580897808074951,432512,733.0
0.0,3.924731208826415e-05,4520,0.5863126516342163,,1763260711.2724173,0.00020717084407806396,-5.908496677875519e-05,620.21537733078,,2.7213245630264282e-06,259.9490966796875,-0.0002627372741699219,434688,734.0
0.0,3.917050707968883e-05,4522,0.5678597092628479,,1763260711.3938756,-3.451108932495117e-05,1.9301660358905792e-05,620.3368356227875,,1.3131648302078247e-07,421.5339050292969,0.0004538297653198242,434816,734.0
0.0,3.901689706253819e-05,4524,0.6045019626617432,,1763260711.662101,0.0005430597811937332,0.0022434834390878677,620.6050610542297,,1.7719343304634094e-05,0.0013809723313897848,-0.20918214321136475,435072,734.0
0.0,3.894009205396287e-05,4525,0.5546256899833679,,1763260711.774741,0.00027306750416755676,0.001178310252726078,620.717700958252,,9.518209844827652e-05,0.00096739741275087,0.08977651596069336,435200,734.0
0.0,3.886328704538755e-05,4527,0.5603630542755127,,1763260711.8949149,-0.00148879736661911,-0.003425395116209984,620.8378748893738,,0.00010864809155464172,508.4853210449219,-0.0004162788391113281,435328,734.0
,,4531,,500.0,1763260712.2774014,,,621.2203614711761,500.0,,,,435788,
0.0,3.847926200251095e-05,4533,0.5925653576850891,,1763260712.4870274,-0.001419542357325554,0.00039458461105823517,621.4299874305725,,3.978423774242401e-05,0.002204480580985546,-0.064048171043396,435968,735.0
0.0,3.840245699393563e-05,4534,0.6192264556884766,,1763260712.624382,-0.0004167333245277405,0.0012768395245075226,621.567342042923,,2.0131468772888184e-05,0.001059122383594513,0.03071802854537964,436096,735.0
0.0,3.725038550328463e-05,4555,0.557399332523346,,1763260714.3868759,-1.4737248420715332e-05,8.941255509853363e-05,623.3298358917236,,8.773058652877808e-07,0.0026963173877447844,-2.655364990234375,438016,736.0
0.0,3.709677548613399e-05,4557,0.6301207542419434,,1763260714.6067276,0.002634473145008087,0.0010312115773558617,623.5496876239777,,4.596728831529617e-05,0.0006516921566799283,-0.09483957290649414,438272,736.0
0.0,3.678955545183271e-05,4562,0.5282494425773621,,1763260715.0800548,-0.003364983946084976,-0.002407361753284931,624.0230147838593,,2.8769485652446747e-05,0.0005737434839829803,-0.3406248092651367,438784,736.0
0.0,3.594470035750419e-05,4576,0.5902174711227417,,1763260716.333013,-0.0008424017578363419,-0.0019891150295734406,625.2759730815887,,1.4288350939750671e-05,0.0006447287742048502,-0.1309124231338501,440192,737.0
0.0,3.371735874679871e-05,4613,0.6086036562919617,,1763260719.6346345,0.0023812465369701385,0.0024884697049856186,628.5775945186615,,5.386956036090851e-05,399.4310302734375,-0.00045299530029296875,443904,739.0
,,4626,,500.0,1763260720.7995439,,,629.7425038814545,500.0,,,,445234,
0.0,3.2334868592442945e-05,4635,0.5628331899642944,,1763260721.7026346,3.167241811752319e-05,-0.0002396935597062111,630.6455945968628,,3.734603524208069e-07,0.0009197318577207625,-0.045162200927734375,446208,740.0
0.0,3.2027648558141664e-05,4641,0.5957784652709961,,1763260722.1800807,-0.001222461462020874,0.00048523955047130585,631.123040676117,,5.042552947998047e-05,0.00063139054691419,-0.10772228240966797,446720,741.0
0.0,3.187403854099102e-05,4644,0.5983324646949768,,1763260722.404399,-4.3861567974090576e-05,-0.00035310257226228714,631.3473589420319,,1.1592172086238861e-05,0.0020082611590623856,-0.1050722599029541,446976,741.0
,,4661,,500.0,1763260723.910536,,,632.8534960746765,500.0,,,,448749,
0.0,2.9953916964586824e-05,4675,0.580472469329834,,1763260725.2702482,-0.000574357807636261,-0.0006884755566716194,634.2132081985474,,1.2754462659358978e-05,0.0007070204592309892,0.02518486976623535,450176,743.0
,,4691,,500.0,1763260726.64713,,,635.5900900363922,500.0,,,,451749,
0.0,2.788018355204258e-05,4709,0.535711407661438,,1763260728.4004278,-0.001015644520521164,0.0016935933381319046,637.3433878421783,,2.4918466806411743e-05,0.0005845530540682375,-0.06599259376525879,453632,744.0
0.0,2.7649770345306024e-05,4713,0.6096959710121155,,1763260728.7316997,0.0005291849374771118,-0.00035019684582948685,637.6746597290039,,3.6889687180519104e-06,0.0007185288122855127,-0.056473612785339355,454016,745.0
0.0,2.6113671992789023e-05,4738,0.5960423946380615,,1763260731.0528674,-9.047053754329681e-05,-0.0005006669089198112,639.9958274364471,,1.3569369912147522e-06,0.0008333998266607523,-0.015512943267822266,456576,746.0
0.0,2.6036866984213702e-05,4739,0.5580836534500122,,1763260731.161073,-0.0004131123423576355,-0.00034661777317523956,640.1040329933167,,8.48434865474701e-06,0.0007318349089473486,0.2145022749900818,456704,746.0
0.0,2.5960061975638382e-05,4741,0.6221046447753906,,1763260731.2731192,-7.889419794082642e-05,0.0005943626165390015,640.2160792350769,,4.647299647331238e-06,771.1749267578125,-0.0002321004867553711,456832,746.0
0.0,2.580645195848774e-05,4743,0.6019441485404968,,1763260731.5279536,-0.0022845640778541565,-0.00038247648626565933,640.4709136486053,,3.549549728631973e-05,0.0009310251334682107,-0.22527098655700684,457088,746.0
0.0,2.511520688130986e-05,4754,0.5439811944961548,,1763260732.5491495,-2.7058646082878113e-05,0.0003277193754911423,641.4921095371246,,1.3694167137145996e-05,0.0007365491474047303,-0.06613492965698242,458240,747.0
,,4772,,500.0,1763260734.0288892,,,642.9718492031097,500.0,,,,459938,
,,4786,,500.0,1763260735.3001533,,,644.2431132793427,500.0,,,,461438,
0.0,2.319508530490566e-05,4787,0.5363162755966187,,1763260735.3686273,0.0002198256552219391,-0.0003233226016163826,644.3115873336792,,7.553957402706146e-06,298.7864685058594,-0.0001647472381591797,461440,749.0
0.0,2.311828029633034e-05,4788,0.5899412035942078,,1763260735.4798605,0.0012347865849733353,-0.0016708392649888992,644.4228205680847,,1.4867633581161499e-05,0.0020566536113619804,-0.27992498874664307,461568,749.0
,,4796,,500.0,1763260736.2033267,,,645.1462867259979,500.0,,,,462438,
0.0,2.2427035219152458e-05,4799,0.5650057196617126,,1763260736.5008397,-0.001585446298122406,-0.0005558514967560768,645.4437997341156,,3.204029053449631e-05,0.0014129141345620155,-0.5492238998413086,462720,749.0
,,4806,,500.0,1763260737.117377,,,646.0603370666504,500.0,,,,463438,
0.0,2.1812595150549896e-05,4809,0.5638538002967834,,1763260737.4189465,-0.0009315516799688339,0.00029322877526283264,646.3619065284729,,6.418675184249878e-06,0.0008846303098835051,-0.03906810283660889,463744,750.0
0.0,2.158218194381334e-05,4813,0.48907870054244995,,1763260737.7871447,-0.00038467347621917725,0.00029809027910232544,646.7301046848297,,4.153698682785034e-06,0.0020616031251847744,-0.8590109348297119,464128,750.0
0.0,1.9278033505543135e-05,4851,0.588496208190918,,1763260741.2996957,-7.484108209609985e-05,4.3978914618492126e-05,650.2426557540894,,3.725290298461914e-08,467.55279541015625,-0.0002442598342895508,467968,752.0
0.0,1.9201228496967815e-05,4852,0.5721249580383301,,1763260741.41034,-0.0017259865999221802,0.0007542558014392853,650.3533000946045,,7.8640878200531e-06,0.0016971994191408157,-0.0008058547973632812,468096,752.0
0.0,1.8740400264505297e-05,4859,0.5689792037010193,,1763260742.1280913,-0.001476997509598732,-0.00039518438279628754,651.0710513591766,,2.2571533918380737e-05,0.0009949741652235389,-0.2625545263290405,468864,752.0
0.0,1.8202765204478055e-05,4868,0.5885840058326721,,1763260742.9111688,-0.0005287379026412964,0.0010104533284902573,651.8541288375854,,1.6354024410247803e-05,0.0012625926174223423,-0.20210957527160645,469760,753.0
0.0,1.7818740161601454e-05,4874,0.5623933672904968,,1763260743.494919,-6.512552499771118e-05,4.934147000312805e-05,652.4378790855408,,1.473352313041687e-06,0.0010704647284001112,-0.11517226696014404,470400,753.0
0.0,1.7665130144450814e-05,4878,0.5541771054267883,,1763260743.717628,0.0007576346397399902,-0.0006946874782443047,652.6605880260468,,2.9532238841056824e-06,0.0016859835013747215,-0.07359135150909424,470656,753.0
0.0,1.7434715118724853e-05,4882,0.5801393985748291,,1763260744.0854175,0.0007801614701747894,-0.0003959648311138153,653.028377532959,,3.8370490074157715e-06,570.9992065429688,-0.0006612539291381836,471040,754.0
0.0,1.5360983525170013e-05,4915,0.5771962404251099,,1763260747.1885145,0.0003627389669418335,0.0003679860383272171,656.1314744949341,,1.3105571269989014e-05,0.0008611227385699749,-0.022040128707885742,474496,755.0
0.0,1.5053763490868732e-05,4920,0.5058321952819824,,1763260747.6261513,-0.0013878270983695984,-0.0009760307148098946,656.5691113471985,,1.2584961950778961e-05,0.0008815480978228152,-0.048197150230407715,475008,756.0
0.0,1.4362519323185552e-05,4932,0.6019827723503113,,1763260748.6481814,0.00015770643949508667,0.00038850028067827225,657.591141462326,,2.2100284695625305e-06,0.0015127514488995075,-0.010846734046936035,476160,756.0
0.0,1.4285714314610232e-05,4933,0.5651965141296387,,1763260748.7575247,-0.0002492964267730713,0.00021756254136562347,657.700484752655,,1.2405216693878174e-06,0.0011659424053505063,-0.07457184791564941,476288,756.0
0.0,1.390168927173363e-05,4939,0.5689988732337952,,1763260749.3384535,-3.563240170478821e-05,2.8195790946483612e-05,658.2814135551453,,6.379559636116028e-07,0.000891433097422123,0.20883822441101074,476928,757.0
0.0,1.3517665138351731e-05,4946,0.5506611466407776,,1763260749.889128,0.0005177706480026245,-0.0005685500800609589,658.8320879936218,,3.1813979148864746e-06,547.9277954101562,-0.00034546852111816406,477568,757.0
