_step,losses/entropy,losses/clipfrac,_runtime,losses/approx_kl,_timestamp,losses/value_loss,charts/learning_rate,charts/SPS,losses/old_approx_kl,charts/episodic_length,global_step,losses/explained_variance,losses/policy_loss,charts/episodic_return
4933,0.5934342741966248,0.0,454.45695519447327,2.2295862436294556e-06,1763260539.8104131,0.001027978491038084,1.7741935153026134e-05,1101.0,-0.0003990456461906433,,470528,0.12868940830230713,-0.0003679022192955017,
4939,0.6144605278968811,0.0,455.00688767433167,4.190020263195038e-06,1763260540.3603456,0.0008485772414132953,1.7357910110149533e-05,1102.0,0.00013505760580301285,,471168,-0.048211097717285156,-0.0007428005337715149,
4946,0.5581640601158142,0.0,455.6021852493286,5.6196004152297974e-05,1763260540.9556432,0.0012007113546133041,1.6973886886262335e-05,1101.0,-0.0021166056394577026,,471808,-0.20261383056640625,-0.0018025487661361694,
4953,0.5449568033218384,0.0,456.1556284427643,2.9169023036956787e-06,1763260541.5090864,0.002047321293503046,1.6589861843385734e-05,1102.0,0.00010308623313903809,,472448,0.011911749839782715,0.00044273585081100464,
4958,0.5906738042831421,0.0,456.634859085083,3.366731107234955e-06,1763260541.988317,0.0018689206335693598,1.6282641809084453e-05,1102.0,-2.2185035049915314e-05,,472960,0.021169066429138184,-0.0006229095160961151,
4963,0.5366359949111938,0.0,457.07618165016174,1.0825693607330322e-05,1763260542.4296396,0.001903942204080522,1.5975421774783172e-05,1102.0,-0.00018014386296272278,,473472,-0.051455140113830566,-0.0002473890781402588,
4971,,,457.8031041622162,,1763260543.156562,,,,,500.0,474319,,,500.0
4972,0.6116640567779541,0.0,457.88604974746704,1.130625605583191e-06,1763260543.2395077,501.270751953125,1.5437788533745334e-05,1102.0,0.00016618333756923676,,474368,2.1517276763916016e-05,0.0005028657615184784,
4978,0.4950488805770874,0.0,458.473997592926,1.8347054719924927e-07,1763260543.8274555,0.0019436436705291271,1.5053763490868732e-05,1102.0,8.476246148347855e-05,,475008,-0.05978274345397949,2.7492642402648926e-06,
4981,,,458.7133400440216,,1763260544.066798,,,,,500.0,475319,,,500.0
4989,0.5805665850639343,0.0,459.4978873729706,4.8764050006866455e-06,1763260544.8513453,0.0012553901178762317,1.4362519323185552e-05,1102.0,-0.0007561016827821732,,476160,-0.4537773132324219,-0.0009450539946556091,
4994,0.5584295988082886,0.0,459.94287872314453,3.2996758818626404e-06,1763260545.2963367,0.0013247523456811905,1.4055299288884271e-05,1102.0,-4.859175533056259e-05,,476672,-0.05103957653045654,-0.0004995279014110565,
5008,0.534846305847168,0.0,461.1868395805359,1.0943040251731873e-06,1763260546.5402975,0.0014067449374124408,1.321044510405045e-05,1102.0,5.8329664170742035e-05,,478080,-0.10588181018829346,-5.366094410419464e-05,
5013,0.5401180982589722,0.0,461.67239928245544,2.4652108550071716e-06,1763260547.0258572,0.0013976942282170057,1.290322597924387e-05,1102.0,0.0009594587609171867,,478592,0.01929408311843872,0.0007655657827854156,
5015,,,461.81755471229553,,1763260547.1710126,,,,,500.0,478819,,,500.0
5039,,,463.9671266078949,,1763260549.3205845,,,,,500.0,481181,,,500.0
5071,0.6219049096107483,0.0,466.9257731437683,1.4174729585647583e-06,1763260552.279231,0.0011316792806610465,9.370200132252648e-06,1102.0,-0.0001051928848028183,,484480,-0.11927247047424316,-0.0004207734018564224,
5117,,,471.05029821395874,,1763260556.4037561,,,,,500.0,489181,,,500.0
5122,,,471.4852032661438,,1763260556.8386612,,,,,500.0,489681,,,500.0
5127,,,471.9230875968933,,1763260557.2765455,,,,,500.0,490181,,,500.0
5128,0.5680210590362549,0.0,472.04569482803345,3.7439167499542236e-07,1763260557.3991528,467.89105224609375,5.913978384342045e-06,1102.0,-0.00016227923333644867,,490240,2.9206275939941406e-05,0.00012040138244628906,
5140,0.6021150350570679,0.0,473.1837682723999,5.662441253662109e-07,1763260558.5372262,0.001064032781869173,5.145929208083544e-06,1102.0,-0.00014902465045452118,,491520,-0.054949402809143066,-0.00010339170694351196,
5146,0.5603848695755005,0.0,473.7323782444,1.210719347000122e-07,1763260559.0858362,0.0012075445847585797,4.761904619954294e-06,1102.0,-5.2848830819129944e-05,,492160,-0.02988564968109131,3.8605183362960815e-05,
5150,0.5619069337844849,0.0,474.0622560977936,5.988404154777527e-07,1763260559.415714,0.0012706889538094401,4.531490048975684e-06,1102.0,-4.543084651231766e-05,,492544,-0.050916075706481934,-0.00022222846746444702,
5151,0.5523911714553833,0.0,474.2117848396301,8.558854460716248e-07,1763260559.5652428,0.0010945990215986967,4.4546850404003635e-06,1102.0,-0.00010719988495111465,,492672,0.0029200315475463867,-6.377696990966797e-05,
5163,0.5733229517936707,0.0,475.238995552063,2.337619662284851e-07,1763260560.5924535,0.0015657400945201516,3.763440872717183e-06,1102.0,-0.00011502299457788467,,493824,-0.11253154277801514,-0.00013440754264593124,
5165,0.5626612305641174,0.0,475.4577832221985,1.4621764421463013e-07,1763260560.8112411,0.0012078466825187206,3.609831082940218e-06,1102.0,-3.052782267332077e-05,,494080,-0.19252216815948486,-7.511675357818604e-05,
5196,,,478.1809711456299,,1763260563.534429,,,,,500.0,497181,,,500.0
5197,0.5565090775489807,0.0,478.3152277469635,9.313225746154785e-09,1763260563.6686857,268.67889404296875,1.6897081422939664e-06,1102.0,3.2801181077957153e-06,,497280,-0.0002390146255493164,2.7116388082504272e-05,
