losses/clipfrac,charts/episodic_return,charts/learning_rate,losses/explained_variance,global_step,_step,losses/entropy,_timestamp,charts/SPS,_runtime,losses/value_loss,losses/policy_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length
0.0,,1.5284178516594693e-05,0.00946950912475586,474624,4859,0.5744612812995911,1763260745.3775342,758.0,654.3724031448364,0.0015183683717623353,-7.126480340957642e-06,9.033828973770142e-08,0.00013438891619443893,
,500.0,,,475432,4867,,1763260746.0594304,,655.0542993545532,,,,,500.0
0.0,,1.4746543456567451e-05,-1.0609626770019531e-05,475520,4868,0.5711573362350464,1763260746.1562712,758.0,655.1511402130127,229.19073486328125,-0.0006626881659030914,1.737847924232483e-06,1.7803162336349487e-05,
0.0,,1.4362519323185552e-05,0.046771466732025146,476160,4874,0.5946054458618164,1763260746.7375116,759.0,655.7323806285858,0.0014016326749697328,-0.0003747623413801193,1.2703239917755127e-06,0.00026898644864559174,
0.0,,1.4132104297459591e-05,-5.0067901611328125e-06,476544,4878,0.5696283578872681,1763260747.0716054,759.0,656.0664744377136,454.821044921875,6.787478923797607e-05,1.434236764907837e-07,7.604062557220459e-05,
,500.0,,,476932,4882,,1763260747.4369144,,656.4317834377289,,,,,500.0
0.0,,1.182795676868409e-05,0.07432061433792114,480384,4915,0.530274510383606,1763260750.515352,761.0,659.5102210044861,0.0009544240892864764,0.0004490092396736145,4.6836212277412415e-06,-0.0002712467685341835,
0.0,,1.152073764387751e-05,-0.06769716739654541,480896,4920,0.5724694728851318,1763260750.9638028,761.0,659.9586718082428,0.0009811249328777194,0.0003752671182155609,8.911825716495514e-06,0.000584806315600872,
0.0,,1.082949347619433e-05,-5.7220458984375e-06,482048,4932,0.5646827220916748,1763260752.0293934,762.0,661.0242624282837,570.766357421875,2.466142177581787e-05,9.313225746154785e-09,2.4305656552314758e-05,
0.0,,1.075268846761901e-05,0.011482417583465576,482176,4933,0.5696900486946106,1763260752.1395571,762.0,661.1344261169434,0.001174964476376772,-0.0002961196005344391,8.186325430870056e-07,-2.601463347673416e-05,
,500.0,,,482932,4939,,1763260752.7605102,,661.7553791999817,,,,,500.0
0.0,,9.907834282785188e-06,0.1462249755859375,483584,4946,0.5435371398925781,1763260753.3890302,762.0,662.3838992118835,0.0014000118244439363,-4.1544437408447266e-05,1.428648829460144e-06,9.847059845924377e-05,
0.0,,9.447004231333267e-06,0.02341461181640625,484352,4953,0.5861861705780029,1763260754.0910268,763.0,663.0858957767487,0.0010438550962135196,-0.0005888640880584717,3.530643880367279e-06,0.00010822433978319168,
0.0,,9.139785106526688e-06,-0.03655850887298584,484864,4958,0.585263729095459,1763260754.5360444,763.0,663.5309133529663,0.0009013605304062366,0.0001933574676513672,1.5469267964363098e-06,0.0002386225387454033,
0.0,,8.832565072225407e-06,0.12574034929275513,485376,4963,0.5089129209518433,1763260755.0166934,763.0,664.0115623474121,0.0010432840790599585,0.00012942776083946228,1.2895092368125916e-05,8.994713425636292e-06,
0.0,,8.371735930268187e-06,-0.03913545608520508,486144,4971,0.5975203514099121,1763260755.6761696,764.0,664.6710386276245,0.0014210966182872653,3.200024366378784e-05,3.91155481338501e-08,-5.418434739112854e-06,
0.0,,8.294930921692867e-06,-0.09187626838684082,486272,4972,0.5412963032722473,1763260755.823048,764.0,664.8179171085358,0.0010399895254522562,-9.88692045211792e-06,3.241002559661865e-07,-7.351487874984741e-05,
0.0,,7.910905878816266e-06,0.05520617961883545,486912,4978,0.5404446721076965,1763260756.405768,764.0,665.4006369113922,0.0011875854106619954,-0.0005107708275318146,1.4686957001686096e-06,0.0002613058313727379,
0.0,,7.757296771160327e-06,-0.03880047798156738,487168,4981,0.5770718455314636,1763260756.6381145,764.0,665.6329834461212,0.0013952894369140267,-0.0001124553382396698,6.100162863731384e-07,-0.00024786125868558884,
0.0,,7.296467174455756e-06,-0.00018298625946044922,487936,4989,0.4849931001663208,1763260757.3432055,764.0,666.3380744457245,481.8487548828125,9.618699550628662e-05,3.2316893339157104e-07,-0.00010896008461713791,
0.0,,6.989247140154475e-06,-6.42538070678711e-05,488448,4994,0.5912479162216187,1763260757.790493,765.0,666.7853620052338,411.52301025390625,-5.9507787227630615e-05,9.601935744285583e-07,-0.00031386222690343857,
,500.0,,,489932,5008,,1763260759.1320827,,668.1269516944885,,,,,500.0
,500.0,,,490432,5013,,1763260759.572439,,668.5673079490662,,,,,500.0
0.0,,5.683563813363435e-06,-0.015869736671447754,490624,5015,0.6041488647460938,1763260759.774026,766.0,668.7688949108124,0.0012981221079826355,-3.3486634492874146e-05,2.7474015951156616e-07,0.00015444587916135788,
0.0,,4.224270469421754e-06,-7.3909759521484375e-06,493056,5039,0.5307373404502869,1763260761.9758205,767.0,670.970689535141,0.0012727733701467514,-1.6927719116210938e-05,7.199123501777649e-07,0.00018088612705469131,
0.0,,2.2273425202001818e-06,-0.02639317512512207,496384,5071,0.5836706161499023,1763260764.9898906,768.0,673.9847595691681,0.001214706222526729,-1.4275312423706055e-05,9.406358003616333e-08,4.789140075445175e-05,
