global_step,losses/policy_loss,losses/entropy,losses/approx_kl,losses/clipfrac,_timestamp,charts/SPS,losses/explained_variance,losses/value_loss,charts/episodic_return,losses/old_approx_kl,_runtime,_step,charts/learning_rate,charts/episodic_length
323584,0.002619035542011261,0.5101927518844604,5.351752042770386e-05,0.0,1763260602.727795,669.0,0.000456392765045166,403.3369445800781,,-0.0016840603202581406,512.2472829818726,3357,0.00010591397585812956,
323968,-0.0004824399948120117,0.5821198225021362,2.6541762053966522e-05,0.0,1763260603.124959,669.0,-0.6219117641448975,0.0003076537686865777,,-0.000805993564426899,512.6444470882416,3360,0.0001056835608324036,
325632,-0.0014544278383255005,0.550837516784668,6.35860487818718e-05,0.0,1763260604.8924494,670.0,-0.17941570281982422,0.0002383125392952934,,-0.0010750750079751015,514.4119374752045,3377,0.00010468510299688205,
327808,-0.0023952629417181015,0.5736916065216064,4.047900438308716e-05,0.0,1763260607.1574447,672.0,-1.946878433227539,0.00016568061255384237,,-0.0005255304276943207,516.6769328117371,3398,0.00010337941785110161,
328034,,,,,1763260607.3515952,,,,221.0,,516.8710832595825,3401,,221.0
328534,,,,,1763260607.9128115,,,,500.0,,517.4322996139526,3406,,500.0
328576,0.0006481260061264038,0.5923110246658325,0.00012074410915374756,0.0,1763260608.029916,672.0,7.95125961303711e-05,658.773681640625,,-0.0028484128415584564,517.5494041442871,3407,0.00010291858779964969,
329856,-2.6419758796691895e-05,0.5893926024436951,9.700655937194824e-06,0.0,1763260609.4034312,673.0,0.0530276894569397,0.0002474041248206049,,0.00018878839910030365,518.9229192733765,3419,0.00010215053771389648,
330534,,,,,1763260610.093839,,,,500.0,,519.6133270263672,3426,,500.0
330752,0.00017352402210235596,0.5498940348625183,5.955807864665985e-06,0.0,1763260610.3665931,673.0,-0.788838267326355,0.0027367565780878067,,0.000583588145673275,519.8860812187195,3428,0.00010161290265386924,
331520,0.001203017309308052,0.5282576084136963,0.00020159035921096802,0.0,1763260611.1447864,674.0,-1.9331188201904297,0.0004112012393306941,,-0.007237687706947327,520.6642744541168,3435,0.00010115207260241732,
333034,,,,,1763260612.694477,,,,500.0,,522.213965177536,3450,,500.0
333056,-0.0009263567626476288,0.5953212976455688,0.00014547258615493774,0.0,1763260612.7720525,675.0,-2.9087066650390625e-05,455.6299743652344,,0.0005762316286563873,522.2915406227112,3451,0.00010023041249951348,
334208,-0.0027319341897964478,0.5734524726867676,0.0001643141731619835,0.0,1763260613.902641,675.0,-0.2644031047821045,0.0003171872813254595,,-0.001947435550391674,523.4221291542053,3462,9.95391674223356e-05,
335616,0.0030548442155122757,0.5704034566879272,0.0001719016581773758,0.0,1763260615.324228,676.0,0.1047126054763794,0.0002904894936364144,,-0.0034091491252183914,524.8437161445618,3476,9.869431960396469e-05,
335872,-0.0008590370416641235,0.5070626139640808,4.5593827962875366e-05,0.0,1763260615.5887961,676.0,-6.783008575439453e-05,471.6696472167969,,0.0019433870911598206,525.1082842350006,3479,9.854070958681405e-05,
337792,0.0004901597276329994,0.583217203617096,8.142553269863129e-06,0.0,1763260617.599502,678.0,-2.014636993408203e-05,378.90081787109375,,0.00022714491933584213,527.1189901828766,3498,9.738863445818424e-05,
338304,-0.0003832504153251648,0.612091600894928,2.8460286557674408e-05,0.0,1763260618.1109886,678.0,-2.0265579223632812e-06,596.1668701171875,,0.0005385959520936012,527.6304767131805,3503,9.708141442388296e-05,
339328,0.001171804964542389,0.5011350512504578,9.076204150915146e-05,0.0,1763260619.1578453,679.0,0.00041300058364868164,336.8304443359375,,0.002756473608314991,528.67733335495,3513,9.64669743552804e-05,
340608,-1.2889504432678223e-06,0.5356385707855225,0.00019260775297880173,0.0,1763260620.4631984,679.0,-0.7798863649368286,0.0003314748464617878,,8.558854460716248e-07,529.9826865196228,3525,9.56989242695272e-05,
341785,,,,,1763260621.722282,,,,500.0,,531.241770029068,3537,,500.0
343552,-0.004024915397167206,0.5233091711997986,0.00019422080367803574,0.0,1763260623.6257548,681.0,-0.051573991775512695,0.00016082996444310993,,0.005182494409382343,533.1452429294586,3554,9.393240907229483e-05,
343680,-0.007496006786823273,0.5691015124320984,0.00037713441997766495,0.0,1763260623.7479718,681.0,0.04117375612258911,0.00033302605152130127,,-0.005209260620176792,533.2674598693848,3555,9.385560406371951e-05,
345785,,,,,1763260625.9664874,,,,500.0,,535.4859755039215,3576,,500.0
345984,-0.0016215182840824127,0.6012880802154541,5.538575351238251e-05,0.0,1763260626.2223098,682.0,-0.1412360668182373,0.002679230645298958,,-0.0005535855889320374,535.7417979240417,3578,9.247312118532136e-05,
346285,,,,,1763260626.5069246,,,,500.0,,536.0264127254486,3581,,500.0
347136,-0.0005397889763116837,0.5340685844421387,1.467391848564148e-05,0.0,1763260627.4132316,683.0,-0.1488354206085205,0.0003016684204339981,,4.391372203826904e-05,536.932719707489,3589,9.178187610814348e-05,
349568,0.0007124096155166626,0.48888397216796875,8.98316502571106e-05,0.0,1763260630.0014443,684.0,-0.17700326442718506,0.0003048283979296684,,0.001745462417602539,539.5209324359894,3613,9.03225809452124e-05,
350464,0.002220757305622101,0.5426300168037415,0.00022987369447946548,0.0,1763260630.8514547,685.0,-2.6612374782562256,0.002949538640677929,,0.00439994502812624,540.3709428310394,3622,8.978494588518515e-05,
352285,,,,,1763260632.5122821,,,,500.0,,542.0317702293396,3640,,500.0
353920,-0.0001975223422050476,0.560295820236206,2.4687498807907104e-05,0.0,1763260634.2725987,687.0,-0.008906006813049316,0.0027860470581799746,,0.0009482968598604202,543.7920868396759,3656,8.77112106536515e-05,
355285,,,,,1763260635.6430428,,,,500.0,,545.1625308990479,3669,,500.0
356285,,,,,1763260636.7257829,,,,500.0,,546.2452709674835,3679,,500.0
356736,-0.006525781005620956,0.521195113658905,0.00048456527292728424,0.0,1763260637.221374,688.0,0.14254891872406006,0.00022447359515354037,,0.00025383196771144867,546.7408621311188,3683,8.602150774095207e-05,
356785,,,,,1763260637.2394814,,,,500.0,,546.7589695453644,3684,,500.0
359552,-0.0003550201654434204,0.5078109502792358,0.0005251914262771606,0.0,1763260640.2449024,690.0,0.5089048147201538,0.00023831077851355076,,-0.0076225269585847855,549.7643904685974,3711,8.433179755229503e-05,
359785,,,,,1763260640.4312727,,,,500.0,,549.9507608413696,3713,,500.0
359936,-0.006514688953757286,0.5109348297119141,0.00019211787730455399,0.0,1763260640.6564095,690.0,0.023456692695617676,0.0023120276164263487,,-0.00523033645004034,550.1758975982666,3715,8.410138252656907e-05,
361600,-0.005852437578141689,0.5456336140632629,0.0001533934846520424,0.0,1763260642.415809,691.0,0.04196053743362427,0.0004148345033172518,,-0.003205309621989727,551.9352970123291,3731,8.31029174150899e-05,
361856,0.00034700334072113037,0.49941694736480713,9.574927389621735e-06,0.0,1763260642.7234454,691.0,-9.512901306152344e-05,299.19915771484375,,0.0003284839913249016,552.242933511734,3734,8.294930739793926e-05,
364032,-0.006032317876815796,0.5557737350463867,0.0001497603952884674,0.0,1763260645.0358567,692.0,-0.4933837652206421,0.0027733775787055492,,0.0013486985117197037,554.5553448200226,3755,8.164362225215882e-05,
366080,0.0006760698743164539,0.5137941837310791,7.300172001123428e-05,0.0,1763260647.0928166,693.0,-0.06371045112609863,0.0004734977555926889,,-0.0009575942531228065,556.6123046875,3775,8.041474939091131e-05,
366464,-0.0008976757526397705,0.45914995670318604,8.578039705753326e-05,0.0,1763260647.4863281,693.0,0.0034356117248535156,0.003218705765902996,,0.0005658566951751709,557.0058162212372,3779,8.018433436518535e-05,
369024,0.0016819611191749573,0.496310293674469,9.525660425424576e-05,0.0,1763260650.1381488,695.0,-0.014349937438964844,0.0029094493947923183,,0.0015276530757546425,559.6576368808746,3804,7.864823419367895e-05,
369285,,,,,1763260650.4022098,,,,500.0,,559.9216978549957,3807,,500.0
373376,0.001085430383682251,0.5071243643760681,2.2064894437789917e-05,0.0,1763260654.5801609,697.0,-1.0013580322265625e-05,515.8323364257812,,-0.0006075296550989151,564.0996489524841,3847,7.603686390211806e-05,
376704,-0.0019116494804620743,0.5634644627571106,4.804972559213638e-05,0.0,1763260658.014747,699.0,-0.015323042869567871,0.00022511364659294486,,0.0024057766422629356,567.5342350006104,3879,7.403994095511734e-05,
377088,-0.0012962818145751953,0.5323055386543274,5.014054477214813e-05,0.0,1763260658.4042392,699.0,-1.0198590755462646,0.0003141849010717124,,0.0017564091831445694,567.923727273941,3883,7.380952592939138e-05,
377216,-0.002980681136250496,0.526349663734436,0.0001958198845386505,0.0,1763260658.533178,699.0,0.19166427850723267,0.000229439974646084,,0.002900533378124237,568.0526661872864,3884,7.373272092081606e-05,
377472,-0.0005387365818023682,0.5417845845222473,1.2325122952461243e-05,0.0,1763260658.8175008,699.0,0.042832255363464355,0.002257309388369322,,0.000634118914604187,568.3369889259338,3887,7.357911090366542e-05,
377856,0.0003175698220729828,0.5274064540863037,2.860836684703827e-05,0.0,1763260659.2254071,700.0,-0.00010514259338378906,333.0149841308594,,-0.0006521083414554596,568.7448952198029,3891,7.334869587793946e-05,
378624,-0.004909384995698929,0.49541258811950684,0.0002160230651497841,0.0,1763260659.9993885,700.0,-0.02171611785888672,0.00033211871050298214,,-0.004128732718527317,569.5188765525818,3898,7.288786582648754e-05,
380032,-0.004853725433349609,0.5501911044120789,9.054504334926605e-05,0.0,1763260661.4553149,701.0,-0.4321866035461426,0.0029223556630313396,,-0.0013622716069221497,570.9748029708862,3912,7.204301073215902e-05,
380288,-0.00010935217142105103,0.512645423412323,2.5695189833641052e-06,0.0,1763260661.7344966,701.0,-4.8041343688964844e-05,406.1459655761719,,0.0011329511180520058,571.2539846897125,3915,7.188940071500838e-05,
381696,-0.003161102533340454,0.5260764360427856,0.00026496872305870056,0.0,1763260663.1385741,702.0,-0.7079960107803345,0.0003087387012783438,,-0.0026281457394361496,572.6580622196198,3928,7.104454562067986e-05,
383285,,,,,1763260664.7048664,,,,500.0,,574.2243545055389,3944,,500.0
383360,0.0017281640321016312,0.5153471231460571,5.91278076171875e-05,0.0,1763260664.828684,702.0,-1.704692840576172e-05,228.32142639160156,,-0.0009426064789295197,574.3481721878052,3945,7.004608050920069e-05,
383488,-0.005343472585082054,0.5699940919876099,0.0002372516319155693,0.0,1763260664.9555213,702.0,-0.08741569519042969,0.002867374336346984,,0.0039913589134812355,574.4750094413757,3946,6.996927550062537e-05,
384285,,,,,1763260665.7117136,,,,500.0,,575.2312016487122,3954,,500.0
385280,-0.0005765557289123535,0.540276050567627,4.499778151512146e-05,0.0,1763260666.7057698,704.0,-0.12695825099945068,0.0003476256097201258,,-0.0003700926899909973,576.2252578735352,3963,6.88940126565285e-05,
385792,0.0016373805701732635,0.5421009659767151,3.8018450140953064e-05,0.0,1763260667.2936678,704.0,0.00013887882232666016,404.2823181152344,,-0.001486402004957199,576.8131558895111,3969,6.858679262222722e-05,
387072,-0.0019157268106937408,0.5729522705078125,0.00018466729670763016,0.0,1763260668.525433,704.0,0.14434558153152466,0.0005387917626649141,,0.0007643206045031548,578.0449211597443,3981,6.781874253647402e-05,
387285,,,,,1763260668.6627219,,,,500.0,,578.1822099685669,3983,,500.0
388736,-0.0045962855219841,0.49374455213546753,0.0001168418675661087,0.0,1763260670.0608828,705.0,-0.22674691677093506,0.0003676177002489567,,-0.0016345642507076263,579.5803709030151,3997,6.682027742499486e-05,
391040,-0.007298152893781662,0.5930078029632568,0.00019844900816679,0.0,1763260672.3561714,707.0,-0.031803011894226074,0.0005976500106044114,,-0.00211245846003294,581.8756594657898,4020,6.543778727063909e-05,
395008,-0.0012878477573394775,0.559799313545227,1.0074116289615631e-05,0.0,1763260676.1759372,709.0,0.1179078221321106,0.0023796630557626486,,0.0001850677654147148,585.6954252719879,4059,6.305683200480416e-05,
397824,0.0008901506662368774,0.5688329935073853,2.8784386813640594e-05,0.0,1763260678.8299701,711.0,-0.0001024007797241211,647.2377319335938,,-5.506817251443863e-05,588.3494582176208,4087,6.136712909210473e-05,
398285,,,,,1763260679.2433965,,,,500.0,,588.7628846168518,4091,,500.0
399744,-0.0021255630999803543,0.5615105628967285,0.00012835673987865448,0.0,1763260680.6095984,712.0,-0.04768800735473633,0.0004210558836348355,,0.0014880113303661346,590.1290864944458,4105,6.021505396347493e-05,
400128,0.0007589077576994896,0.5803048014640808,5.66970556974411e-05,0.0,1763260680.944861,712.0,0.10140180587768555,0.0005123791634105146,,0.0006855633109807968,590.4643490314484,4109,5.998463893774897e-05,
400768,-0.0018793083727359772,0.564114511013031,5.143508315086365e-05,0.0,1763260681.5675647,712.0,-0.06311368942260742,0.00033823095145635307,,7.34962522983551e-05,591.087052822113,4115,5.960061389487237e-05,
401024,-0.0008063055574893951,0.5439316034317017,1.996103674173355e-05,0.0,1763260681.8197536,713.0,-0.18965911865234375,0.002438212279230356,,-0.0018067555502057076,591.3392417430878,4119,5.944700387772173e-05,
403584,-0.006928309798240662,0.5984769463539124,0.0002508005127310753,0.0,1763260684.3147244,714.0,-0.029730796813964844,0.0005279845208860934,,0.0030060047283768654,593.8342125415802,4144,5.791090734419413e-05,
404224,0.003256760537624359,0.5778505206108093,0.00030395667999982834,0.0,1763260684.9449186,714.0,0.3331066966056824,0.0003558590542525053,,0.010314309038221836,594.4644067287445,4150,5.752688230131753e-05,
406016,0.00040001794695854187,0.5870829820632935,6.306078284978867e-05,0.0,1763260686.7416503,715.0,-0.14620792865753174,0.0022686063311994076,,-0.0018990961834788322,596.2611384391785,4168,5.6451612181263044e-05,
407680,-0.003084283322095871,0.5205816030502319,0.00010361522436141968,0.0,1763260688.3646014,716.0,-0.1707059144973755,0.0005542622529901564,,0.0003211572766304016,597.8840894699097,4184,5.545315070776269e-05,
408704,0.0016347914934158325,0.5696882009506226,3.365054726600647e-05,0.0,1763260689.3932865,717.0,0.3033541440963745,0.00033523968886584044,,-0.0008101556450128555,598.9127745628357,4194,5.4838710639160126e-05,
409216,-0.0008962675929069519,0.6084598898887634,4.61013987660408e-05,0.0,1763260689.9100354,717.0,-0.08767187595367432,0.00048125541070476174,,-0.0019149044528603554,599.4295234680176,4199,5.4531490604858845e-05,
411776,4.310905933380127e-05,0.5920810103416443,1.34296715259552e-06,0.0,1763260692.3726077,718.0,-0.007300615310668945,0.0003796739911194891,,-0.0003979988396167755,601.8920958042145,4224,5.299539043335244e-05,
412288,0.0013455208390951157,0.4989931285381317,4.318263381719589e-05,0.0,1763260692.8224509,719.0,-0.19691479206085205,0.0004864984657615423,,-0.000684947706758976,602.3419389724731,4229,5.268817039905116e-05,
413696,-0.0008171498775482178,0.596565842628479,1.2187287211418152e-05,0.0,1763260694.1662805,719.0,-0.08661401271820068,0.00036502949660643935,,0.0008647385984659195,603.6857686042786,4243,5.1843318942701444e-05,
413952,-8.67992639541626e-06,0.5802967548370361,1.680571585893631e-05,0.0,1763260694.3933249,719.0,0.0358317494392395,0.0018568184459581971,,-0.00249465461820364,603.9128129482269,4246,5.1689708925550804e-05,
414592,-0.0002110712230205536,0.5752217769622803,3.886595368385315e-05,0.0,1763260694.9639623,720.0,0.05783212184906006,0.000603661872446537,,-0.0004902277141809464,604.4834504127502,4252,5.13056838826742e-05,
414802,,,,,1763260695.1050525,,,,500.0,,604.6245405673981,4254,,500.0
414848,-7.262825965881348e-05,0.538251519203186,2.5952234864234924e-05,0.0,1763260695.2237186,720.0,-3.254413604736328e-05,470.99713134765625,,-0.0002047419548034668,604.7432067394257,4255,5.115207386552356e-05,
416761,,,,,1763260696.860692,,,,500.0,,606.3801801204681,4273,,500.0
417024,6.988644599914551e-06,0.648547887802124,2.4242326617240906e-06,0.0,1763260697.1547928,721.0,0.04038363695144653,0.0006521180039271712,,0.0006503025069832802,606.6742808818817,4276,4.984638871974312e-05,
417152,-0.00014320015907287598,0.5040073394775391,4.71062958240509e-06,0.0,1763260697.293784,721.0,-0.6467363834381104,0.0006016796687617898,,0.0006103869527578354,606.8132719993591,4277,4.97695837111678e-05,
417261,,,,,1763260697.3377964,,,,500.0,,606.8572845458984,4278,,500.0
418261,,,,,1763260698.2483943,,,,500.0,,607.7678823471069,4288,,500.0
418432,0.00030171871185302734,0.5406765937805176,2.060364931821823e-05,0.0,1763260698.483937,722.0,-3.7303128242492676,0.0023785096127539873,,-0.0007115090265870094,608.0034251213074,4290,4.90015372633934e-05,
418688,-0.003354135900735855,0.5832957625389099,6.13601878285408e-05,0.0,1763260698.7111104,722.0,0.02189093828201294,0.0005186339258216321,,-0.0003605978563427925,608.230598449707,4292,4.884792724624276e-05,
420864,-4.2632222175598145e-05,0.5748804211616516,7.264316082000732e-07,0.0,1763260700.7577047,723.0,4.2438507080078125e-05,374.0965576171875,,-0.00017804838716983795,610.2771928310394,4314,4.754224210046232e-05,
421261,,,,,1763260701.094163,,,,500.0,,610.6136510372162,4318,,500.0
424192,-0.0008240342140197754,0.5650935173034668,3.2652169466018677e-06,0.0,1763260703.7713623,725.0,-0.3327326774597168,0.0004190333711449057,,-0.00022312626242637634,613.2908504009247,4346,4.55453155154828e-05,
426240,0.0004140511155128479,0.5438541173934937,6.35441392660141e-06,0.0,1763260705.5636914,727.0,-0.7786214351654053,0.0005193733377382159,,-0.00021009240299463272,615.083179473877,4366,4.4316435378277674e-05,
426761,,,,,1763260706.0447316,,,,500.0,,615.5642197132111,4372,,500.0
427264,0.00017082691192626953,0.46568039059638977,7.748603820800781e-07,0.0,1763260706.4786987,727.0,-0.0001475811004638672,302.3743896484375,,-4.279986023902893e-05,615.9981868267059,4377,4.370199530967511e-05,
427392,9.782053530216217e-05,0.5456674695014954,3.228895366191864e-06,0.0,1763260706.5865083,727.0,-0.3800182342529297,0.002137747360393405,,-0.0012221122160553932,616.1059963703156,4378,4.362519030109979e-05,
428288,-1.0337680578231812e-05,0.5760414004325867,5.8943405747413635e-06,0.0,1763260707.4035993,728.0,-7.271766662597656e-05,521.5797119140625,,0.0009267749264836311,616.9230873584747,4387,4.308755887905136e-05,
429261,,,,,1763260708.2794006,,,,500.0,,617.7988886833191,4396,,500.0
430976,-0.0006853453814983368,0.5710440874099731,4.277285188436508e-05,0.0,1763260709.8564327,729.0,-0.8304450511932373,0.0020750800613313913,,-0.0011371513828635216,619.3759207725525,4413,4.147465369896963e-05,
431232,-0.0007082335650920868,0.5283019542694092,2.149399369955063e-05,0.0,1763260710.0746932,730.0,-0.4175530672073364,0.0005514645017683506,,-0.00017540249973535538,619.5941812992096,4415,4.132104368181899e-05,
435328,1.4096498489379883e-05,0.5014932155609131,8.66129994392395e-07,0.0,1763260713.6983786,732.0,-5.137920379638672e-05,296.2196960449219,,-0.0002507846802473068,623.2178666591644,4456,3.886328704538755e-05,
436761,,,,,1763260714.956948,,,,500.0,,624.4764361381531,4470,,500.0
437632,-0.0024636536836624146,0.5585773587226868,0.0001340974122285843,0.0,1763260715.7547083,733.0,0.0918768048286438,0.0008438447257503867,,-0.0037389490753412247,625.2741963863373,4478,3.7480800529010594e-05,
437761,,,,,1763260715.8660526,,,,500.0,,625.3855407238007,4480,,500.0
439040,-0.00021459907293319702,0.48665496706962585,1.2440606951713562e-05,0.0,1763260716.9973829,734.0,-0.39092326164245605,0.000773605948779732,,0.0013556219637393951,626.5168709754944,4492,3.663594543468207e-05,
439424,-0.00038029998540878296,0.5896342396736145,1.3642944395542145e-05,0.0,1763260717.3598824,734.0,0.19024920463562012,0.0016764344181865454,,0.0010371571406722069,626.8793704509735,4496,3.640553040895611e-05,
439680,-0.0006893500685691833,0.5471529960632324,0.00015750247985124588,0.0,1763260717.5774505,735.0,-0.1305767297744751,0.00044874116429127753,,0.005472659133374691,627.0969386100769,4498,3.625192039180547e-05,
441856,-0.0004221387207508087,0.5103597044944763,8.164439350366592e-05,0.0,1763260719.5161078,736.0,-0.0003001689910888672,317.53717041015625,,-0.0010845689103007317,629.0355958938599,4520,3.4946235246025026e-05,
442112,-0.0012787878513336182,0.514226496219635,2.453383058309555e-05,0.0,1763260719.736371,736.0,-1.003810167312622,0.0008021373068913817,,0.0009970488026738167,629.2558591365814,4522,3.4792625228874385e-05,
442261,,,,,1763260719.8544097,,,,500.0,,629.3738977909088,4524,,500.0
442368,-0.003753677010536194,0.5404446721076965,1.7317943274974823e-05,0.0,1763260719.9555576,736.0,-7.224082946777344e-05,372.64208984375,,0.0009828070178627968,629.4750456809998,4525,3.4639015211723745e-05,
442624,-0.0007184147834777832,0.5175470113754272,1.927558332681656e-05,0.0,1763260720.2036562,736.0,-0.7867029905319214,0.0008342809742316604,,0.001355794258415699,629.7231442928314,4527,3.448540883255191e-05,
443008,-0.003936793655157089,0.4947238564491272,9.086634963750839e-05,0.0,1763260720.534123,736.0,0.03115922212600708,0.001525675761513412,,0.004642548970878124,630.0536110401154,4531,3.425499380682595e-05,
443261,,,,,1763260720.6861608,,,,500.0,,630.2056488990784,4533,,500.0
443264,-0.0013291537761688232,0.5421388149261475,9.17818397283554e-06,0.0,1763260720.7549725,737.0,-4.887580871582031e-06,587.8137817382812,,-0.00036688242107629776,630.2744605541229,4534,3.410138378967531e-05,
444261,,,,,1763260721.6142027,,,,500.0,,631.1336908340454,4543,,500.0
445440,-0.0011391602456569672,0.5679383277893066,1.5465542674064636e-05,0.0,1763260722.8440878,738.0,0.0116921067237854,0.0020027379505336285,,-0.00023007579147815704,632.3635759353638,4555,3.2795698643894866e-05,
445696,-0.0010312795639038086,0.5374789237976074,1.4750286936759949e-05,0.0,1763260723.0840929,738.0,0.11192059516906738,0.0005480822874233127,,0.00024528056383132935,632.6035809516907,4557,3.2642088626744226e-05,
446208,-0.004517483524978161,0.5362628698348999,5.2449293434619904e-05,0.0,1763260723.5719995,738.0,-1.233569622039795,0.0007751699304208159,,-0.00024348963052034378,633.0914876461029,4562,3.2334868592442945e-05,
447616,-0.002777576446533203,0.5978353023529053,3.2532960176467896e-05,0.0,1763260724.8172815,739.0,-0.19236767292022705,0.0008861102978698909,,0.000603964552283287,634.3367695808411,4576,3.149001713609323e-05,
450432,0.00045583397150039673,0.5310187339782715,2.558622509241104e-05,0.0,1763260727.3642724,740.0,-0.045194149017333984,0.0018326081335544586,,-0.0012531010434031487,636.8837604522705,4604,2.9800306947436184e-05,
451328,-0.00014050165191292763,0.5522797703742981,1.3504177331924438e-06,0.0,1763260728.1695323,741.0,6.377696990966797e-05,346.4792785644531,,4.941783845424652e-05,637.6890203952789,4613,2.9262673706398346e-05,
452736,-0.00040463171899318695,0.6186366677284241,2.7436763048171997e-06,0.0,1763260729.4122045,742.0,-0.0065457820892333984,0.0006138925673440099,,-9.937025606632233e-05,638.9316926002502,4626,2.8417818612069823e-05,
453632,5.4057687520980835e-05,0.5244341492652893,2.4745240807533264e-06,0.0,1763260730.26835,742.0,0.050189852714538574,0.0009209272684529424,,-0.00018074270337820053,639.7878379821777,4635,2.788018355204258e-05,
454261,,,,,1763260730.7821681,,,,500.0,,640.3016562461853,4641,,500.0
454528,-0.00016361847519874573,0.5357728004455566,2.1129846572875977e-05,0.0,1763260731.0740073,743.0,0.004573404788970947,0.0008243272313848138,,-4.6135857701301575e-05,640.5934953689575,4644,2.7342550311004743e-05,
456261,,,,,1763260732.6181285,,,,500.0,,642.1376166343689,4661,,500.0
457728,-0.0003231167793273926,0.5849002599716187,1.1315569281578064e-06,0.0,1763260733.9769702,744.0,-0.0864706039428711,0.0006619308842346072,,-0.0002999035641551018,643.4964582920074,4675,2.542242691561114e-05,
459264,-0.0003901161253452301,0.554571270942688,1.5301629900932312e-06,0.0,1763260735.328575,745.0,6.99758529663086e-05,495.7527160644531,,0.0003506625071167946,644.848062992096,4691,2.45007686316967e-05,
461184,-0.0011432543396949768,0.510562002658844,3.1907111406326294e-06,0.0,1763260737.086729,746.0,0.22597205638885498,0.0007719037239439785,,0.0006473157554864883,646.6062171459198,4709,2.3348693503066897e-05,
461568,-4.4792890548706055e-05,0.5566938519477844,2.7474015951156616e-07,0.0,1763260737.443139,746.0,-0.04333019256591797,0.000986483646556735,,-0.00020674336701631546,646.9626271724701,4713,2.311828029633034e-05,
464128,-0.0005481615662574768,0.589219331741333,8.242204785346985e-07,0.0,1763260739.7920735,748.0,-0.15773773193359375,0.0009952489053830504,,-0.00020491238683462143,649.3115615844727,4738,2.158218194381334e-05,
464256,-0.0016718897968530655,0.48699459433555603,6.018020212650299e-05,0.0,1763260739.9016235,748.0,-0.09658074378967285,0.0010610398603603244,,-0.0037990547716617584,649.4211115837097,4739,2.150537693523802e-05,
464384,0.0010196790099143982,0.5772592425346375,5.644746124744415e-06,0.0,1763260740.011698,748.0,1.2099742889404297e-05,0.001628322177566588,,-0.0001342957839369774,649.5311861038208,4741,2.14285719266627e-05,
464640,0.00034032203257083893,0.5978352427482605,2.0819716155529022e-05,0.0,1763260740.2627454,748.0,0.011221528053283691,0.0009449978242628276,,-0.0006062397733330727,649.7822334766388,4743,2.1274961909512058e-05,
465761,,,,,1763260741.213821,,,,500.0,,650.7333090305328,4754,,500.0
465792,9.685754776000977e-06,0.5625423192977905,9.78820025920868e-07,0.0,1763260741.2924254,749.0,-9.047985076904297e-05,396.7098083496094,,8.089561015367508e-05,650.8119134902954,4755,2.0583716832334176e-05,
467584,-0.0004243515431880951,0.5543304681777954,1.6267411410808563e-05,0.0,1763260742.864976,750.0,-0.012504339218139648,0.0009289899608120322,,-0.0007335683330893517,652.3844640254974,4772,1.9508448531269096e-05,
468992,0.00027063116431236267,0.5637165904045105,2.2444874048233032e-06,0.0,1763260744.113573,750.0,0.029315829277038574,0.001756677869707346,,-0.0003533214330673218,653.633061170578,4786,1.8663595255929977e-05,
469120,8.955597877502441e-06,0.5520074367523193,1.250486820936203e-05,0.0,1763260744.221517,750.0,-0.08869922161102295,0.0010697320103645325,,0.0002680281177163124,653.7410051822662,4787,1.8586790247354656e-05,
469248,-8.456408977508545e-06,0.5703179240226746,5.513429641723633e-07,0.0,1763260744.366489,750.0,-0.18264508247375488,0.0009192463476210833,,0.00013838522136211395,653.8859770298004,4788,1.8509985238779336e-05,
470016,-0.0004646182060241699,0.5520139932632446,1.2949109077453613e-05,0.0,1763260745.0269732,751.0,-0.19141161441802979,0.0011242203181609511,,-0.0014245621860027313,654.5464613437653,4796,1.8049155187327415e-05,
470272,-0.000382058322429657,0.5657641291618347,3.980472683906555e-06,0.0,1763260745.2507515,751.0,-6.818771362304688e-05,388.9366149902344,,-0.000127498060464859,654.7702395915985,4799,1.7895545170176774e-05,
471040,-0.0009192302823066711,0.5207077860832214,1.8303282558918e-05,0.0,1763260745.944291,751.0,-0.32150864601135254,0.0010720333084464073,,0.0014282641932368279,655.4637792110443,4806,1.7434715118724853e-05,
471296,0.00020029768347740173,0.5570306181907654,2.8386712074279785e-06,0.0,1763260746.1644278,751.0,-0.0001493692398071289,165.8177947998047,,0.0006081033498048782,655.6839158535004,4809,1.7281105101574212e-05,
471761,,,,,1763260746.5507188,,,,500.0,,656.0702068805695,4813,,500.0
475648,-6.763637065887451e-05,0.5424090027809143,3.141351044178009e-06,0.0,1763260750.1078157,754.0,-0.10215175151824951,0.0009432904771529138,,-5.859788507223129e-05,659.6273038387299,4851,1.4669738447992131e-05,
475761,,,,,1763260750.1474864,,,,500.0,,659.6669745445251,4852,,500.0
476416,-0.0001947358250617981,0.6177250742912292,3.6228448152542114e-07,0.0,1763260750.8012388,754.0,0.062294065952301025,0.0015051031950861216,,-5.431380122900009e-05,660.3207268714905,4859,1.4208909306034911e-05,
477261,,,,,1763260751.5128205,,,,500.0,,661.0323085784912,4867,,500.0
477312,-8.882395923137665e-05,0.5262964367866516,1.1920928955078125e-07,0.0,1763260751.604791,755.0,-3.898143768310547e-05,244.61691284179688,,7.025152444839478e-05,661.1242790222168,4868,1.3671275155502371e-05,
