losses/entropy,losses/clipfrac,losses/explained_variance,charts/episodic_length,_runtime,losses/approx_kl,charts/episodic_return,_step,charts/SPS,losses/old_approx_kl,losses/value_loss,global_step,_timestamp,losses/policy_loss,charts/learning_rate
0.3688690960407257,0.0,0.6218581199645996,,652.8126101493835,1.0835938155651093e-05,,5015,772.0,-0.0006391843780875206,0.004806683398783207,481792,1763260743.064459,0.0006717434152960777,1.0983102583850268e-05
0.36689168214797974,0.0,0.9740538597106934,,655.0040204524994,1.9807368516921997e-05,,5039,773.0,0.002410462126135826,0.0012113240081816912,484224,1763260745.2558694,0.0005458071827888489,9.523809239908587e-06
,,,500.0,657.905595779419,,500.0,5071,,,,487512,1763260748.1574447,,
0.3309817910194397,0.0,0.8376685380935669,,662.1140694618225,2.60770320892334e-08,,5117,777.0,6.90557062625885e-05,0.0020640292204916477,492160,1763260752.3659184,-2.8170645236968994e-05,4.761904619954294e-06
0.36829766631126404,0.0,0.5969929695129395,,662.583927154541,4.172325134277344e-07,,5122,777.0,-7.455237209796906e-05,0.0025552602019160986,492672,1763260752.835776,-8.739903569221497e-05,4.4546850404003635e-06
0.4015849828720093,0.0,0.8370822072029114,,663.0211687088013,1.2200325727462769e-07,,5127,778.0,3.381911665201187e-05,0.0014636963605880737,493184,1763260753.2730176,-9.765475988388062e-05,4.147465460846433e-06
0.31196093559265137,0.0,0.4613202214241028,,663.1315841674805,3.725290298461914e-06,,5128,778.0,0.0008302405476570129,0.0060835424810647964,493312,1763260753.383433,-0.0009003803133964539,4.070660452271113e-06
,,,500.0,664.163017988205,,500.0,5140,,,,494512,1763260754.414867,,
0.40699508786201477,0.0,0.011029303073883057,,664.745046377182,1.1539086699485779e-06,,5146,779.0,0.00027644354850053787,512.8854370117188,495104,1763260754.9968953,0.00022485852241516113,2.9953916964586824e-06
,,,500.0,665.0863177776337,,500.0,5150,,,,495512,1763260755.3381667,,
0.3760434687137604,0.0,0.01091998815536499,,665.1846442222595,1.0244548320770264e-08,,5151,779.0,2.9532238841056824e-06,343.4285583496094,495616,1763260755.4364932,2.0712614059448242e-06,2.6881721169047523e-06
,,,500.0,666.345725774765,,500.0,5163,,,,497012,1763260756.5975747,,
0.37179604172706604,0.0,0.6748813390731812,,666.5272085666656,9.639188647270203e-07,,5165,780.0,-3.0463561415672302e-06,0.0021737124770879745,497152,1763260756.7790575,-0.00013350695371627808,1.766513037182449e-06
