_timestamp,losses/policy_loss,losses/value_loss,charts/episodic_return,losses/explained_variance,losses/entropy,losses/approx_kl,losses/clipfrac,charts/episodic_length,_runtime,charts/SPS,global_step,_step,losses/old_approx_kl,charts/learning_rate
1763260748.3868525,,,500.0,,,,,500.0,657.3369245529175,,480338,4981,,
1763260749.2077026,-0.0003185868263244629,0.0010821054456755519,,-0.02449798583984375,0.5293178558349609,1.043081283569336e-06,0.0,,658.1577746868134,764.0,481152,4989,-7.538311183452606e-05,1.136712762672687e-05
1763260749.7027662,-0.0003410130739212036,0.001188294729217887,,-0.25652146339416504,0.4937629699707031,6.736256182193756e-06,0.0,,658.652838230133,764.0,481664,4994,-0.00018866080790758133,1.1059907592425589e-05
1763260751.0279632,-2.3342669010162354e-05,0.0014029094018042088,,-0.08562517166137695,0.5730180144309998,3.5297125577926636e-07,0.0,,659.9780352115631,764.0,483072,5008,0.00012615788727998734,1.0215053407591768e-05
1763260751.4910119,-4.524132236838341e-05,0.0016363040776923299,,-0.2632167339324951,0.5738911628723145,2.0051375031471252e-06,0.0,,660.441083908081,765.0,483584,5013,-0.00026121456176042557,9.907834282785188e-06
1763260751.6142197,,,389.0,,,,,389.0,660.564291715622,,483727,5015,,
1763260753.968719,,,500.0,,,,,500.0,662.9187910556793,,486227,5039,,
1763260757.056574,3.900378942489624e-06,0.0011787059484049678,,-0.04735231399536133,0.5746954083442688,9.220093488693237e-08,0.0,,666.006646156311,767.0,489472,5071,-6.283354014158249e-05,6.374807981046615e-06
1763260761.201088,-5.847960710525513e-05,0.00152190076187253,,-0.07722187042236328,0.6049966812133789,9.220093488693237e-08,0.0,,670.1511600017548,769.0,493824,5117,-8.605699986219406e-05,3.763440872717183e-06
1763260761.6674232,-6.452202796936035e-06,0.0015536650316789746,,-0.15956521034240723,0.5932673811912537,2.3283064365386963e-08,0.0,,670.6174952983856,769.0,494336,5122,1.2501142919063568e-05,3.456221293163253e-06
1763260762.139001,-3.5803765058517456e-05,0.0014186176704242826,,-0.03273129463195801,0.5749601125717163,7.543712854385376e-08,0.0,,671.0890729427338,769.0,494848,5127,3.038812428712845e-05,3.1490014862356475e-06
1763260762.2863274,5.8807432651519775e-05,0.001454272773116827,,0.009940922260284424,0.572196900844574,6.705522537231445e-08,0.0,,671.2363994121552,769.0,494976,5128,-3.65767627954483e-05,3.0721967050340027e-06
1763260763.3675044,2.014264464378357e-05,213.9976043701172,,-3.445148468017578e-05,0.5613696575164795,7.450580596923828e-09,0.0,,672.3175764083862,770.0,496128,5140,-2.559646964073181e-05,2.380952309977147e-06
1763260763.8455148,,,500.0,,,,,500.0,672.7955868244171,,496660,5146,,
1763260764.3435197,-1.4912337064743042e-05,0.00138991663698107,,-0.01790440082550049,0.5756253600120544,2.1420419216156006e-08,0.0,,673.2935917377472,770.0,497152,5150,-4.967954009771347e-05,1.766513037182449e-06
1763260764.3491464,,,500.0,,,,,500.0,673.299218416214,,497160,5151,,
1763260765.5376766,-1.8693506717681885e-05,0.0014715176075696945,,-0.0381397008895874,0.5841432809829712,8.940696716308594e-08,0.0,,674.4877486228943,771.0,498432,5163,-6.0051679611206055e-06,9.984638609239482e-07
1763260765.6881826,,,500.0,,,,,500.0,674.6382546424866,,498660,5165,,
