_step,charts/episodic_length,losses/explained_variance,charts/learning_rate,losses/clipfrac,losses/entropy,losses/old_approx_kl,_runtime,_timestamp,losses/value_loss,losses/policy_loss,charts/SPS,charts/episodic_return,losses/approx_kl,global_step
5454,,0.0005152225494384766,1.1213517609576229e-05,0.0,0.20965361595153809,-0.0011327359825372696,549.7886083126068,1763260610.0624382,158.9896697998047,-0.0038880668580532074,891.0,,0.00011060386896133423,481408
5470,,0.6542961597442627,1.0215053407591768e-05,0.0,0.10659728944301605,0.003582097589969635,551.2687320709229,1763260611.542562,0.005049051716923714,-0.005273406859487295,891.0,,6.681494414806366e-05,483072
5494,,-0.004874706268310547,8.755760063650087e-06,0.0,0.12527266144752502,0.0004379637539386749,553.4584856033325,1763260613.7323155,21.416160583496094,9.430572390556335e-05,892.0,,3.7141144275665283e-06,485504
5509,,0.47157275676727295,7.834101779735647e-06,0.0,0.2042543739080429,-0.00015390850603580475,554.8616766929626,1763260615.1355066,0.003971693105995655,0.00014661997556686401,893.0,,3.2372772693634033e-06,487040
5518,,-0.003269672393798828,7.296467174455756e-06,0.0,0.189583882689476,0.0005622152239084244,555.6779496669769,1763260615.9517796,0.5230193138122559,-0.0010555479675531387,893.0,,1.668184995651245e-05,487936
5528,,-0.00868380069732666,6.682027560600545e-06,0.0,0.16305290162563324,0.0012227697297930717,556.5726840496063,1763260616.846514,3.3203558921813965,0.0002131722867488861,893.0,,4.2918138206005096e-05,488960
5529,,0.7549963593482971,6.605222552025225e-06,0.0,0.11305423080921173,-0.0014393990859389305,556.7161462306976,1763260616.9899762,0.006221206858754158,0.0019377730786800385,893.0,,3.307219594717026e-05,489088
5531,,-2.582056760787964,6.451612989621935e-06,0.0,0.21477395296096802,0.0008577676489949226,556.9382591247559,1763260617.212089,0.0036535689141601324,-0.0014827810227870941,894.0,,6.892438977956772e-05,489344
5558,,-1.2304294109344482,4.838709628529614e-06,0.0,0.12185761332511902,0.0009456817060709,559.3565230369568,1763260619.630353,0.004290624521672726,-0.001565203070640564,895.0,,2.7291476726531982e-05,492032
5561,500.0,,,,,,559.6135993003845,1763260619.8874292,,,,500.0,,492389
5571,500.0,,,,,,560.5337791442871,1763260620.807609,,,,500.0,,493389
5582,,0.0010851621627807617,3.3794162845879328e-06,0.0,0.14295430481433868,-0.00042542535811662674,561.5497150421143,1763260621.823545,0.5205709338188171,0.00042692385613918304,895.0,,5.01144677400589e-06,494464
5587,,-0.0034574270248413086,3.0721967050340027e-06,0.0,0.17747703194618225,-2.4046748876571655e-06,562.0378305912018,1763260622.3116605,0.08169456571340561,-8.514337241649628e-05,896.0,,4.772096872329712e-06,494976
5591,500.0,,,,,,562.3807430267334,1763260622.654573,,,,500.0,,495389
5600,,-4.247889041900635,2.2273425202001818e-06,0.0,0.21933920681476593,-0.0008019851520657539,563.2912578582764,1763260623.5650878,0.004566551651805639,0.0009266473352909088,896.0,,9.560026228427887e-06,496384
5627,,-1.3046255111694336,6.144393296381168e-07,0.0,0.18947945535182953,-8.651986718177795e-06,565.7029271125793,1763260625.976757,0.004986376501619816,1.119077205657959e-05,897.0,,5.587935447692871e-09,499072
5629,,-5.613026142120361,4.6082948301773285e-07,0.0,0.26252132654190063,7.490254938602448e-05,565.9241003990173,1763260626.1979303,0.004207552410662174,-0.00012086331844329834,897.0,,2.6263296604156494e-07,499328
