charts/episodic_length,_runtime,losses/approx_kl,losses/policy_loss,losses/clipfrac,charts/learning_rate,charts/SPS,global_step,_step,losses/explained_variance,losses/entropy,losses/value_loss,losses/old_approx_kl,charts/episodic_return,_timestamp
500.0,457.3924160003662,,,,,,470232,4806,,,,,500.0,1763260510.116624
,457.6966464519501,4.174187779426575e-06,7.186457514762878e-05,0.0,1.7741935153026134e-05,1089.0,470528,4809,-0.10378217697143555,0.5503719449043274,0.0009886219631880522,-0.00039729103446006775,,1763260510.4208546
,458.0669810771942,2.328399568796158e-05,-0.00019401498138904572,0.0,1.7511520127300173e-05,1089.0,470912,4813,-0.379916787147522,0.5300580859184265,0.0016426390502601862,-0.002737640403211117,,1763260510.7911892
,461.5208263397217,4.256144165992737e-07,-9.037554264068604e-05,0.0,1.5207373508019373e-05,1089.0,474752,4851,-8.189678192138672e-05,0.6236007809638977,396.0420837402344,0.0001469207927584648,,1763260514.2450345
,461.6309857368469,6.010755896568298e-06,-0.0012648561969399452,0.0,1.5130568499444053e-05,1089.0,474880,4852,0.183438241481781,0.5323123335838318,0.0015003583393990993,-0.0007376894354820251,,1763260514.3551939
,462.3313035964966,1.2657605111598969e-05,0.0003874562680721283,0.0,1.4669738447992131e-05,1089.0,475648,4859,-0.16471326351165771,0.5594238042831421,0.0009445335017517209,0.0015845401212573051,,1763260515.0555117
,463.00315952301025,4.1853636503219604e-06,-0.00032519176602363586,0.0,1.4208909306034911e-05,1089.0,476416,4867,-0.03064596652984619,0.6327478885650635,0.0014282861957326531,0.0005507655441761017,,1763260515.7273676
,463.11392521858215,1.0544434189796448e-05,-0.00023137778043746948,0.0,1.4132104297459591e-05,1089.0,476544,4868,-0.06711447238922119,0.6011541485786438,0.0009420044953003526,0.0003624334931373596,,1763260515.8381333
,463.7101023197174,5.636364221572876e-06,-0.0001836959272623062,0.0,1.3748080164077692e-05,1089.0,477184,4874,-0.4168611764907837,0.46848317980766296,0.0010221617994830012,0.0007599350064992905,,1763260516.4343104
,464.04299759864807,1.1734664440155029e-07,2.004951238632202e-05,0.0,1.3517665138351731e-05,1089.0,477568,4878,-0.022869229316711426,0.5707676410675049,0.0009551557013764977,6.716884672641754e-05,,1763260516.7672057
,464.4166512489319,7.385388016700745e-07,-2.810359001159668e-05,0.0,1.328725011262577e-05,1089.0,477952,4882,-0.7798577547073364,0.5765798687934875,0.0015675525646656752,8.253287523984909e-05,,1763260517.1408594
,467.53591084480286,4.565343260765076e-06,-0.0009178929030895233,0.0,1.1213517609576229e-05,1089.0,481408,4915,-0.04680919647216797,0.5797281861305237,0.0012736489297822118,1.269020140171051e-05,,1763260520.260119
,467.98282980918884,9.68296080827713e-06,-0.0014907307922840118,0.0,1.0906297575274948e-05,1089.0,481920,4920,0.3709810972213745,0.6031016111373901,0.0013379412703216076,-0.0002679741010069847,,1763260520.707038
,469.13163685798645,2.8060749173164368e-06,-2.006813883781433e-05,0.0,1.0138248399016447e-05,1089.0,483200,4932,-0.9258110523223877,0.5007518529891968,0.0012557629961520433,0.00016557704657316208,,1763260521.855845
500.0,469.1452829837799,,,,,,483232,4933,,,,,500.0,1763260521.869491
,469.7227747440338,3.166496753692627e-07,0.00014491379261016846,0.0,9.754224265634548e-06,1089.0,483840,4939,-8.26120376586914e-05,0.5882421135902405,123.78148651123047,-8.021481335163116e-05,,1763260522.4469829
,470.3893644809723,7.842667400836945e-06,-0.002568252384662628,0.0,9.293395123677328e-06,1089.0,484608,4946,-0.07389402389526367,0.5920695662498474,0.000985396676696837,0.00015795323997735977,,1763260523.1135726
,470.98868918418884,1.2209638953208923e-06,0.00020685791969299316,0.0,8.909370080800727e-06,1089.0,485248,4953,-2.288818359375e-05,0.5896080136299133,414.6132507324219,0.00015900377184152603,,1763260523.7128973
,471.44185853004456,1.2479722499847412e-07,-8.95373523235321e-06,0.0,8.602150955994148e-06,1089.0,485760,4958,-4.7206878662109375e-05,0.5806114673614502,150.27076721191406,-1.2757256627082825e-05,,1763260524.1660666
,471.9296519756317,2.5704503059387207e-07,1.1750496923923492e-05,0.0,8.294930921692867e-06,1089.0,486272,4963,-5.6862831115722656e-05,0.5384446382522583,317.9271545410156,9.008683264255524e-05,,1763260524.65386
,472.7390308380127,3.3248215913772583e-07,0.00042128562927246094,0.0,7.757296771160327e-06,1089.0,487168,4971,-0.49001753330230713,0.5436201095581055,0.0010441935155540705,-0.0001394534483551979,,1763260525.463239
500.0,472.76354146003723,,,,,,487232,4972,,,,,500.0,1763260525.4877496
,473.3006055355072,9.415671229362488e-07,-4.120171070098877e-06,0.0,7.373271728283726e-06,1089.0,487808,4978,-2.7179718017578125e-05,0.5585274696350098,447.90814208984375,0.000395861454308033,,1763260526.0248137
,473.66891384124756,2.5890767574310303e-06,-0.0004063732922077179,0.0,7.142857157305116e-06,1089.0,488192,4981,-0.02940845489501953,0.5724421739578247,0.0009556556469760835,-0.00027898140251636505,,1763260526.393122
,474.34131026268005,7.310882210731506e-07,2.8014183044433594e-05,0.0,6.682027560600545e-06,1090.0,488960,4989,-0.7005264759063721,0.5563786029815674,0.0013692904030904174,-0.0002318667247891426,,1763260527.0655184
,474.8291356563568,4.4796615839004517e-07,5.5652111768722534e-05,0.0,6.374807981046615e-06,1089.0,489472,4994,-0.07217121124267578,0.5065529346466064,0.0013762791641056538,0.0002588825300335884,,1763260527.5533438
,476.1009485721588,1.3597309589385986e-07,-8.100271224975586e-05,0.0,5.529953796212794e-06,1090.0,490880,5008,-0.14261901378631592,0.5915305614471436,0.0012267041020095348,-4.4187530875205994e-05,,1763260528.8251567
,476.54762148857117,4.0512531995773315e-07,1.039355993270874e-05,0.0,5.222734216658864e-06,1090.0,491392,5013,-0.07782220840454102,0.5703155994415283,0.0013261125423014164,0.00011029932647943497,,1763260529.2718296
,476.8018069267273,1.9744038581848145e-07,5.3651630878448486e-05,0.0,5.069124199508224e-06,1090.0,491648,5015,0.2616591453552246,0.5865634083747864,0.0010479941265657544,7.873401045799255e-06,,1763260529.526015
,478.991450548172,6.146728992462158e-08,-1.3121403753757477e-05,0.0,3.609831082940218e-06,1090.0,494080,5039,-0.07587075233459473,0.5676966309547424,0.0010756884003058076,-8.910894393920898e-05,,1763260531.7156587
,481.9957687854767,1.2665987014770508e-07,-7.429346442222595e-05,0.0,1.6129032474054839e-06,1090.0,497408,5071,0.12536942958831787,0.5628404021263123,0.001205342123284936,-2.0248815417289734e-05,,1763260534.719977
