_step,losses/clipfrac,charts/learning_rate,charts/episodic_length,charts/episodic_return,losses/entropy,losses/approx_kl,losses/policy_loss,losses/explained_variance,losses/value_loss,losses/old_approx_kl,charts/SPS,global_step,_runtime,_timestamp
4882,0.0,1.397849428030895e-05,,,0.5703827142715454,4.842877388000488e-07,1.8438324332237244e-05,6.973743438720703e-05,411.2379455566406,-0.00017074309289455414,757.0,476800,656.0362498760223,1763260714.372099
4915,0.0,1.190476177725941e-05,,,0.615720272064209,1.2945383787155151e-07,-4.947930574417114e-05,-0.04809916019439697,0.0009294982301071286,0.0001093326136469841,759.0,480256,659.1097524166107,1763260717.4456015
4920,,,500.0,500.0,,,,,,,,480767,659.5247223377228,1763260717.8605714
4932,0.0,1.0906297575274948e-05,,,0.5141822099685669,7.35744833946228e-07,-3.6831945180892944e-05,0.02055150270462036,0.001370907062664628,0.00015022046864032745,759.0,481920,660.6545717716217,1763260718.9904208
4933,0.0,1.082949347619433e-05,,,0.5796114802360535,6.446614861488342e-06,-0.0003808550536632538,0.00937497615814209,0.001031501917168498,0.0004107169806957245,759.0,482048,660.7655923366547,1763260719.1014414
4939,0.0,1.0445468433317728e-05,,,0.5838605761528015,2.678483724594116e-06,-0.0006990879774093628,-0.09039187431335449,0.0010578695219010115,8.059479296207428e-05,760.0,482688,661.3496632575989,1763260719.6855123
4946,0.0,1.0061444299935829e-05,,,0.5968848466873169,2.952292561531067e-07,0.0001293569803237915,0.0002124309539794922,449.7927551269531,6.457511335611343e-05,760.0,483328,661.9072768688202,1763260720.243126
4953,0.0,9.600614248483907e-06,,,0.5068281888961792,1.0337680578231812e-07,4.583224654197693e-05,-0.12317395210266113,0.0012445246102288365,0.00012470688670873642,760.0,484096,662.608234167099,1763260720.9440832
4958,0.0,9.293395123677328e-06,,,0.5827568173408508,4.546716809272766e-06,-0.000777754932641983,-0.055362820625305176,0.0010676657548174262,0.0010000523179769516,761.0,484608,663.0528929233551,1763260721.388742
4963,0.0,8.986175089376047e-06,,,0.6047194004058838,4.475004971027374e-06,-0.0005607530474662781,-0.09525477886199951,0.0010693902149796486,-0.00019271206110715866,761.0,485120,663.5384628772736,1763260721.874312
4971,0.0,8.525345947418828e-06,,,0.5765740871429443,2.207234501838684e-07,2.4788081645965576e-05,-9.775161743164062e-05,201.40252685546875,-0.0002188151702284813,761.0,485888,664.2054722309113,1763260722.5413213
4972,0.0,8.448540938843507e-06,,,0.5467911958694458,9.126961231231689e-07,-0.00013490207493305206,-0.09167909622192383,0.0012681129155680537,-0.00021015293896198273,761.0,486016,664.3151271343231,1763260722.6509762
4978,0.0,8.064515895966906e-06,,,0.6056674718856812,8.810311555862427e-07,-0.00037040188908576965,-0.09220194816589355,0.0010184971615672112,0.0003792606294155121,762.0,486656,664.9057381153107,1763260723.2415872
4981,0.0,7.910905878816266e-06,,,0.5273339748382568,4.842877388000488e-07,-2.6794150471687317e-05,0.3790041208267212,0.001281414064578712,0.0002268534153699875,762.0,486912,665.128865480423,1763260723.4647145
4989,,,500.0,500.0,,,,,,,,487767,665.8617308139801,1763260724.1975799
4994,,,500.0,500.0,,,,,,,,488267,666.3030247688293,1763260724.6388738
5008,0.0,6.221197963895975e-06,,,0.5925039052963257,5.336478352546692e-07,-6.411969661712646e-05,0.09168535470962524,0.0010289513738825917,-1.1967495083808899e-06,763.0,489728,667.6884717941284,1763260726.0243208
5013,0.0,5.913978384342045e-06,,,0.5989466309547424,3.119930624961853e-07,-3.209710121154785e-05,-0.09759235382080078,0.0011452966136857867,0.00024011079221963882,764.0,490240,668.1334211826324,1763260726.4692702
5015,0.0,5.837173375766724e-06,,,0.5351996421813965,2.0954757928848267e-07,-5.8531761169433594e-05,-0.00011289119720458984,73.75431823730469,-0.0001077437773346901,764.0,490368,668.2470142841339,1763260726.5828633
5039,0.0,4.377880031825043e-06,,,0.5968250632286072,3.073364496231079e-08,-2.8930604457855225e-05,-7.081031799316406e-05,224.74485778808594,5.870964378118515e-05,765.0,492800,670.4471771717072,1763260728.7830262
5071,0.0,2.380952309977147e-06,,,0.5832713842391968,1.7974525690078735e-07,4.984438419342041e-05,-0.48219335079193115,0.0012347879819571972,7.353071123361588e-05,766.0,496128,673.4632859230042,1763260731.799135
