_step,_timestamp,charts/episodic_return,losses/approx_kl,charts/SPS,losses/entropy,losses/value_loss,losses/explained_variance,losses/clipfrac,_runtime,global_step,losses/old_approx_kl,losses/policy_loss,charts/learning_rate,charts/episodic_length
3296,1763260555.682817,500.0,,,,,,,497.21931886672974,313612,,,,500.0
3299,1763260556.0220282,,2.223905175924301e-05,666.0,0.5315883159637451,0.00016266362217720598,0.15366452932357788,0.0,497.5585300922394,313984,0.00135850440710783,0.00020343810319900513,0.00011167434422532097,
3338,1763260559.7479901,,0.00025077350437641144,670.0,0.5284876823425293,0.00016701663844287395,0.09145891666412354,0.0,501.2844920158386,318080,-8.639693260192871e-05,0.003112390637397766,0.00010921659122686833,
3351,1763260560.922064,,0.00040174461901187897,671.0,0.4916970431804657,0.0023996587842702866,0.13046729564666748,0.0,502.4585659503937,319360,-0.0058336444199085236,-0.0011781658977270126,0.00010844854114111513,
3357,1763260561.5067768,,0.0002577733248472214,671.0,0.5170012712478638,0.00021405520965345204,0.011975407600402832,0.0,503.04327869415283,320000,0.003051280975341797,-0.0036118272691965103,0.00010806451609823853,
3360,1763260561.7360923,,1.07521191239357e-05,672.0,0.5488991141319275,0.0033672291319817305,0.20184320211410522,0.0,503.2725942134857,320256,-0.0007728161290287971,-0.00031269341707229614,0.00010791090608108789,
3398,1763260565.2032945,500.0,,,,,,,506.7397964000702,324112,,,,500.0
3401,1763260565.54619,,1.2877397239208221e-05,675.0,0.5609533786773682,0.00019313706434331834,-0.18349146842956543,0.0,507.0826919078827,324480,-0.0005066664889454842,-0.00011502951383590698,0.00010537634079810232,
3406,1763260566.111109,,4.3977051973342896e-06,675.0,0.5948192477226257,0.00010478207695996389,-0.09538698196411133,0.0,507.64761090278625,324992,2.2780150175094604e-05,-0.00035457685589790344,0.00010506912803975865,
3407,1763260566.1647842,500.0,,,,,,,507.7012860774994,325112,,,,500.0
3419,1763260567.45138,,0.0005582831799983978,676.0,0.5575937628746033,0.0030652889981865883,-0.24117529392242432,0.0,508.98788189888,326272,-0.010370802134275436,-0.01150466501712799,0.00010430107795400545,
3426,1763260568.2372875,,0.00013658497482538223,677.0,0.542578935623169,0.00010115957411471754,-0.043959617614746094,0.0,509.77378940582275,327040,-0.004920738749206066,0.0017547383904457092,0.00010384024790255353,
3428,1763260568.3631587,,5.426816642284393e-06,677.0,0.5202733278274536,248.3646240234375,7.665157318115234e-05,0.0,509.8996605873108,327168,-0.0007843514904379845,0.0001120157539844513,0.00010376344289397821,
3435,1763260569.1454782,,0.00012968014925718307,677.0,0.5258640646934509,0.00015147056546993554,-0.07518303394317627,0.0,510.68198013305664,327936,-0.0028809430077672005,-0.002280719578266144,0.00010330261284252629,
3450,1763260570.779055,,0.0002566371113061905,678.0,0.5734539031982422,9.939447045326233e-05,-0.21387147903442383,0.0,512.3155570030212,329472,-0.0038357097655534744,-0.0014502406120300293,0.00010238095273962244,
3451,1763260570.9016075,,6.807968020439148e-06,678.0,0.5914738178253174,0.00012627382238861173,0.08151686191558838,0.0,512.4381093978882,329600,-0.00016289390623569489,-0.0005292519927024841,0.00010230414773104712,
3462,1763260572.0849416,,0.00014731008559465408,679.0,0.5946773290634155,0.002718115458264947,0.07840031385421753,0.0,513.6214435100555,330752,0.004021613858640194,0.00014587119221687317,0.00010161290265386924,
3476,1763260573.5286987,,0.00019627530127763748,680.0,0.570157527923584,314.3620910644531,3.165006637573242e-05,0.0,515.0652005672455,332160,0.0027617262676358223,-0.00025822967290878296,0.00010076804755954072,
3479,1763260573.8716295,,2.34898179769516e-05,680.0,0.5440719127655029,0.0001838846947066486,-0.5694078207015991,0.0,515.4081313610077,332544,0.0016074366867542267,0.0004553031176328659,0.00010053763253381476,
3498,1763260575.6959038,,0.00011098198592662811,681.0,0.5121509432792664,0.0002241649926872924,-0.02125680446624756,0.0,517.2324056625366,334464,0.003998646512627602,-0.00109022855758667,9.938555740518495e-05,
3503,1763260576.2186208,,0.00027771852910518646,682.0,0.5321919322013855,0.00014375668251886964,-0.15069472789764404,0.0,517.7551226615906,334976,0.004669094458222389,0.001366935670375824,9.907834464684129e-05,
3513,1763260577.272849,,6.451085209846497e-05,682.0,0.5809775590896606,0.0001663385337451473,-0.25836968421936035,0.0,518.8093509674072,336000,-0.0002805832773447037,-0.0032788775861263275,9.846390457823873e-05,
3525,1763260578.520266,,5.0904229283332825e-05,683.0,0.5553452372550964,0.0028282301500439644,0.09363043308258057,0.0,520.0567679405212,337152,-0.0008956883102655411,0.00043002329766750336,9.777265950106084e-05,
3537,1763260579.8151824,,0.0004040859639644623,684.0,0.6002752780914307,0.00016013205458875746,-0.1799088716506958,0.0,521.3516843318939,338432,-0.006400147452950478,-0.002410881221294403,9.700460941530764e-05,
3554,1763260581.4349344,,3.040395677089691e-05,685.0,0.5680807828903198,238.7787628173828,0.0001335740089416504,0.0,522.9714362621307,340096,0.0007686745375394821,0.0005389302968978882,9.600614430382848e-05,
3555,1763260581.557461,,2.9684975743293762e-05,685.0,0.5436509847640991,0.0026811507996171713,0.35185110569000244,0.0,523.0939629077911,340224,-0.0013476591557264328,-0.0011526793241500854,9.592933929525316e-05,
3576,1763260583.6088052,,0.00013402942568063736,686.0,0.5703550577163696,0.00044512003660202026,-1.582507848739624,0.0,525.1453070640564,342272,-0.001258266158401966,-0.003938563168048859,9.470045915804803e-05,
3578,1763260583.7616339,500.0,,,,,,,525.2981357574463,342442,,,,500.0
3581,1763260584.1560614,,0.0009536556899547577,687.0,0.5554156303405762,0.00038509289151988924,-0.28439581394195557,0.0,525.6925632953644,342784,0.004264388233423233,-0.004797354340553284,9.439323912374675e-05,
3589,1763260584.871069,,1.0836869478225708e-05,687.0,0.5368157029151917,131.09439086914062,0.0003737807273864746,0.0,526.4075708389282,343552,0.00043048709630966187,0.001226622611284256,9.393240907229483e-05,
3613,1763260587.3232715,,0.00014905817806720734,689.0,0.5229889154434204,191.64634704589844,0.0005056858062744141,0.0,528.8597733974457,345984,-0.006486684083938599,0.003915309906005859,9.247312118532136e-05,
3622,1763260588.2411606,500.0,,,,,,,529.7776625156403,346942,,,,500.0
3640,1763260590.2018874,,3.162771463394165e-05,690.0,0.47585973143577576,0.0003061972965952009,0.23265904188156128,0.0,531.7383892536163,348800,-0.0006413310766220093,0.0005726367235183716,9.078341099666432e-05,
3656,1763260591.862805,500.0,,,,,,,533.3993067741394,350442,,,,500.0
3669,1763260593.3093383,,3.974325954914093e-05,692.0,0.5021159648895264,0.0002505146258044988,-0.0030881166458129883,0.0,534.845840215683,351744,-0.0014418940991163254,-0.0004754289984703064,8.901689579943195e-05,
3679,1763260594.4403107,,0.000229639932513237,692.0,0.4563791751861572,0.0002545473980717361,0.2336965799331665,0.0,535.9768126010895,352768,0.005280673503875732,-0.004551704972982407,8.840245573082939e-05,
3683,1763260594.8696892,,0.0002314392477273941,692.0,0.47484058141708374,0.003447710769250989,-0.6636440753936768,0.0,536.406191110611,353152,0.0001873839646577835,-0.0012786109000444412,8.817204070510343e-05,
3684,1763260595.0014696,,4.2508356273174286e-05,693.0,0.5076911449432373,0.0002663423656485975,-0.18203997611999512,0.0,536.537971496582,353280,-0.0001867460086941719,-0.0007289163768291473,8.809523569652811e-05,
3711,1763260597.9543169,,5.356036126613617e-06,694.0,0.5338384509086609,378.5314636230469,4.1961669921875e-05,0.0,539.4908187389374,355968,-0.00011112447828054428,-3.5606324672698975e-05,8.6482337792404e-05,
3713,1763260598.2120614,,3.150384873151779e-05,694.0,0.5460929870605469,0.0002426488499622792,0.06600135564804077,0.0,539.7485632896423,356224,-0.0007045911625027657,-0.0016677752137184143,8.632872777525336e-05,
3715,1763260598.3724384,500.0,,,,,,,539.9089403152466,356442,,,,500.0
3731,1763260600.1158323,,0.00010382011532783508,695.0,0.5604103803634644,81.08232879638672,0.00018143653869628906,0.0,541.6523342132568,358016,0.003426983952522278,0.0021918565034866333,8.525345765519887e-05,
3734,1763260600.497203,,3.883242607116699e-05,695.0,0.5771538019180298,0.00019212160259485245,0.1932811141014099,0.0,542.033704996109,358400,0.0002950374037027359,-0.0003979504108428955,8.502304262947291e-05,
3755,1763260603.3448117,,1.1557713150978088e-05,695.0,0.516413152217865,295.4692077636719,5.14984130859375e-05,0.0,544.8813135623932,360448,0.000539194792509079,0.00027117691934108734,8.379416249226779e-05,
3775,1763260605.484174,,5.6833960115909576e-05,696.0,0.6158232688903809,162.1126708984375,6.788969039916992e-05,0.0,547.0206758975983,362496,0.0011570556089282036,-0.002047531306743622,8.256528235506266e-05,
3779,1763260605.892335,500.0,,,,,,,547.4288368225098,362942,,,,500.0
3804,1763260608.428902,500.0,,,,,,,549.9654037952423,365442,,,,500.0
3807,1763260608.8109376,,1.4648772776126862e-05,698.0,0.5702874660491943,0.00018596748122945428,-0.18841111660003662,0.0,550.3474395275116,365824,0.0019875308498740196,0.00045239832252264023,8.056835940806195e-05,
3847,1763260612.8413897,,1.2402422726154327e-05,701.0,0.568099319934845,0.00022233329946175218,-0.17746007442474365,0.0,554.3778915405273,369920,-0.00011302437633275986,0.0004047490656375885,7.81105991336517e-05,
3879,1763260616.0726972,,0.00013123825192451477,702.0,0.5909978747367859,0.00032747595105320215,-0.28695380687713623,0.0,557.6091990470886,373120,0.00038694217801094055,-0.0019696038216352463,7.61904739192687e-05,
3883,1763260616.4813006,,0.00022299308329820633,703.0,0.5106143355369568,0.002691051922738552,0.12528657913208008,0.0,558.0178024768829,373504,0.0032158950343728065,-0.005315717309713364,7.596005889354274e-05,
3884,1763260616.6097932,,0.0017477916553616524,703.0,0.5222458839416504,0.0005338669288903475,-0.14013457298278809,0.0,558.1462950706482,373632,0.024073973298072815,-0.022583898156881332,7.588325388496742e-05,
3887,1763260616.9046395,,2.6598572731018066e-05,703.0,0.5974938273429871,460.6431884765625,0.00013142824172973633,0.0,558.4411413669586,373888,-0.0025898758322000504,0.0017244145274162292,7.572964386781678e-05,
3891,1763260617.4406404,,0.00026898737996816635,703.0,0.5660843849182129,0.0027269204147160053,0.049218833446502686,0.0,558.9771423339844,374400,-0.005959744565188885,-0.00527964998036623,7.54224238335155e-05,
3898,1763260618.2326128,,2.717692404985428e-05,703.0,0.5119107365608215,0.0003867770137730986,0.0556185245513916,0.0,559.7691147327423,375168,0.001450999639928341,-0.0006288141012191772,7.496160105802119e-05,
3912,1763260619.7369547,,3.0502676963806152e-05,704.0,0.5550202131271362,0.00040087164961732924,-0.11974382400512695,0.0,561.2734565734863,376576,0.0010936576873064041,-0.0015609599649906158,7.411674596369267e-05,
3915,1763260620.0019362,,6.654765456914902e-05,704.0,0.6213891506195068,304.86358642578125,0.00014978647232055664,0.0,561.5384380817413,376832,-0.000926031731069088,-3.14079225063324e-05,7.396313594654202e-05,
3928,1763260621.4799223,,0.00011138059198856354,705.0,0.6326712369918823,0.0003039262373931706,0.016061067581176758,0.0,563.0164241790771,378240,-0.0014131143689155579,0.0002841874957084656,7.31182808522135e-05,
3944,1763260623.0863724,,2.4829059839248657e-05,706.0,0.5570154786109924,489.3208923339844,-1.3113021850585938e-05,0.0,564.6228742599487,379776,0.001810980960726738,-0.0021563395857810974,7.219662074930966e-05,
3945,1763260623.209246,,3.1106173992156982e-06,706.0,0.5465117692947388,0.0026808534748852253,0.07333749532699585,0.0,564.7457478046417,379904,-0.00014147907495498657,0.0001788213849067688,7.211981574073434e-05,
3946,1763260623.323097,,3.303028643131256e-05,706.0,0.5472221970558167,0.0005229561938904226,-0.49193429946899414,0.0,564.8595988750458,380032,0.0013198181986808777,-0.0004769079387187958,7.204301073215902e-05,
3954,1763260624.115659,,1.057889312505722e-05,706.0,0.5480585694313049,420.3071594238281,2.6047229766845703e-05,0.0,565.6521608829498,380800,-9.246822446584702e-05,8.958205580711365e-05,7.15821806807071e-05,
3963,1763260625.0840144,500.0,,,,,,,566.6205163002014,381772,,,,500.0
3969,1763260625.747843,,3.265123814344406e-05,707.0,0.5624700784683228,371.21136474609375,0.00015157461166381836,0.0,567.2843449115753,382336,-0.001100216992199421,-0.00010007992386817932,7.066052057780325e-05,
3981,1763260627.0687299,283.0,,,,,,,568.6052317619324,383555,,,,283.0
3983,1763260627.317445,,0.0004031294956803322,707.0,0.5062789916992188,0.0032827083487063646,-0.59657883644104,0.0,568.8539469242096,383744,-0.008370530791580677,-0.009367075748741627,6.981566548347473e-05,
3997,1763260628.7790842,,0.00010963436216115952,708.0,0.5555665493011475,0.002925022505223751,0.07792741060256958,0.0,570.3155860900879,385152,0.0026145270094275475,-0.002123076468706131,6.897081766510382e-05,
4020,1763260631.164706,500.0,,,,,,,572.7012078762054,387494,,,,500.0
4059,1763260635.2331498,500.0,,,,,,,576.7696516513824,391494,,,,500.0
4087,1763260638.120732,,5.10290265083313e-05,713.0,0.5501812696456909,0.00044857527245767415,0.23810821771621704,0.0,579.657233953476,394368,0.0004909001290798187,-2.9437243938446045e-05,6.344085704768077e-05,
4091,1763260638.457404,,0.00017694104462862015,713.0,0.5133876204490662,0.00048584549222141504,0.1112586259841919,0.0,579.9939057826996,394752,0.0004949001595377922,-0.003508754074573517,6.32104420219548e-05,
4105,1763260639.8324144,,5.709659308195114e-05,714.0,0.5775401592254639,0.002518325112760067,-0.31221842765808105,0.0,581.3689162731171,396160,-0.0010144663974642754,-0.0015347525477409363,6.23655942035839e-05,
4109,1763260640.1793253,,1.830700784921646e-05,714.0,0.5738853216171265,210.06532287597656,2.849102020263672e-05,0.0,581.7158272266388,396544,-0.00021501537412405014,0.0007385984063148499,6.213517917785794e-05,
4115,1763260640.794378,,2.4995766580104828e-05,714.0,0.5416929125785828,0.002306214766576886,-0.06091296672821045,0.0,582.3308799266815,397184,-0.0010960297659039497,0.0005221590399742126,6.175115413498133e-05,
4119,1763260641.1421607,,1.5896745026111603e-05,715.0,0.5529876947402954,408.1169738769531,-0.00016546249389648438,0.0,582.6786625385284,397568,-0.00033322814851999283,-0.0006303712725639343,6.152073910925537e-05,
4144,1763260643.6303797,,5.775038152933121e-05,716.0,0.5103957056999207,0.002378249540925026,-0.04843246936798096,0.0,585.1668815612793,400128,-6.25094398856163e-05,0.0013248659670352936,5.998463893774897e-05,
4150,1763260644.2228026,,1.0125339031219482e-05,716.0,0.578310489654541,0.0005189909716136754,-0.035298943519592285,0.0,585.759304523468,400768,-0.0010770298540592194,0.0010353848338127136,5.960061389487237e-05,
4168,1763260645.9504435,,8.463859558105469e-06,717.0,0.5827438831329346,419.31512451171875,3.5822391510009766e-05,0.0,587.4869453907013,402560,0.0016369875520467758,0.0004138164222240448,5.852534741279669e-05,
4184,1763260647.5248442,,1.3950280845165253e-05,718.0,0.5793023109436035,0.0021172212436795235,-0.08606326580047607,0.0,589.0613460540771,404224,-0.0009550163522362709,-0.000607173889875412,5.752688230131753e-05,
4194,1763260648.516499,,0.00010809116065502167,719.0,0.5186094045639038,0.0008434213232249022,-1.1308815479278564,0.0,590.0530009269714,405248,-0.0007003173232078552,0.0010499879717826843,5.6912442232714966e-05,
4199,1763260649.04293,,0.00021272152662277222,719.0,0.5657932758331299,0.0003555622242856771,0.4047412872314453,0.0,590.579431772232,405760,0.001917058601975441,-0.00232044979929924,5.6605222198413685e-05,
4224,1763260651.4764748,,0.00011965818703174591,721.0,0.5579554438591003,0.0005928613245487213,-0.2884182929992676,0.0,593.0129766464233,408320,-0.0003384295850992203,-0.00263194739818573,5.506912566488609e-05,
4229,1763260651.9873555,,2.8330832719802856e-06,721.0,0.5953980684280396,0.0005235717399045825,0.12777012586593628,0.0,593.5238573551178,408832,0.0007251109927892685,-0.0002075880765914917,5.4761905630584806e-05,
4243,1763260653.402578,,5.639158189296722e-06,722.0,0.5444535613059998,0.001896861707791686,-0.3001546859741211,0.0,594.9390799999237,410240,0.0002307472750544548,0.0004895729944109917,5.3917050536256284e-05,
4246,1763260653.6852996,,4.244968295097351e-06,722.0,0.5564344525337219,305.8702392578125,-1.5139579772949219e-05,0.0,595.2218015193939,410496,-0.0007094275206327438,-0.0009113391861319542,5.376344051910564e-05,
4252,1763260654.3383837,,6.332993507385254e-08,722.0,0.5646762251853943,0.002232467057183385,0.1343180537223816,0.0,595.874885559082,411136,5.108863115310669e-05,2.9578804969787598e-05,5.337941547622904e-05,
4254,1763260654.5645797,,5.399622023105621e-05,722.0,0.5653712749481201,0.00036887763417325914,0.049022376537323,0.0,596.101081609726,411392,-0.002425648272037506,-0.0004339367151260376,5.32258054590784e-05,
4255,1763260654.6108558,500.0,,,,,,,596.1473577022552,411494,,,,500.0
4273,1763260656.5311778,,6.299559026956558e-05,723.0,0.5261243581771851,0.0005517185782082379,-0.7304073572158813,0.0,598.067679643631,413312,0.0014118580147624016,-0.0033492976799607277,5.2073733968427405e-05,
4276,1763260656.7610173,,1.4591030776500702e-05,723.0,0.5419880151748657,298.8406982421875,0.00016486644744873047,0.0,598.2975192070007,413568,0.0003033885732293129,-0.0012163296341896057,5.1920123951276764e-05,
4277,1763260656.8847892,,2.678483724594116e-06,723.0,0.576433539390564,0.002229536883533001,-0.3835068941116333,0.0,598.4212911128998,413696,-0.000397607684135437,-7.467903196811676e-05,5.1843318942701444e-05,
4278,1763260656.9970305,,1.1877156794071198e-05,723.0,0.5639598369598389,0.000519733817782253,-0.39374852180480957,0.0,598.5335323810577,413824,-0.0016996441408991814,-0.0004901234060525894,5.1766513934126124e-05,
4288,1763260658.004856,,3.603193908929825e-05,724.0,0.517968475818634,0.0005368294077925384,-0.1563892364501953,0.0,599.5413579940796,414848,-0.0021158186718821526,0.0006103664636611938,5.115207386552356e-05,
4290,1763260658.1540504,500.0,,,,,,,599.6905522346497,414994,,,,500.0
4292,1763260658.4043174,,1.6529113054275513e-05,724.0,0.5021958351135254,0.0021702167578041553,0.15492349863052368,0.0,599.9408192634583,415232,0.00036996230483055115,-0.0008537620306015015,5.09216588397976e-05,
4314,1763260660.5869904,500.0,,,,,,,602.1234922409058,417494,,,,500.0
4318,1763260661.0500696,,9.936466813087463e-05,725.0,0.4977265000343323,0.0006803837022744119,-0.656686544418335,0.0,602.5865714550018,417920,0.0015297066420316696,-0.0024206116795539856,4.930875729769468e-05,
4346,1763260663.7438636,,4.676170647144318e-06,727.0,0.5771807432174683,0.002074090763926506,-0.015425443649291992,0.0,605.2803654670715,420736,-0.0008943891152739525,-0.00044830143451690674,4.761904710903764e-05,
4366,1763260665.6419637,,4.562456160783768e-05,728.0,0.49206602573394775,0.0005623895558528602,0.3293497562408447,0.0,607.1784656047821,422784,0.001400805078446865,0.00039268285036087036,4.639017060981132e-05,
4372,1763260666.2585056,,3.3124350011348724e-05,728.0,0.5752528309822083,0.0004624876892194152,0.003527522087097168,0.0,607.7950074672699,423424,-0.002563892863690853,0.0008907467126846313,4.600614556693472e-05,
4377,1763260666.7075589,,4.171021282672882e-05,729.0,0.5485125184059143,0.0005600530421361327,0.054521381855010986,0.0,608.244060754776,423936,-0.002672012895345688,0.00011368095874786377,4.569892553263344e-05,
4378,1763260666.7275019,500.0,,,,,,,608.2640037536621,423994,,,,500.0
4387,1763260667.6420736,,2.0366162061691284e-05,729.0,0.5459829568862915,0.00042544331518001854,-0.145416259765625,0.0,609.1785755157471,424960,-0.00013830140233039856,-0.0010200776159763336,4.508448546403088e-05,
4396,1763260668.4631228,,5.154870450496674e-06,730.0,0.5582608580589294,0.0005202406318858266,0.16837859153747559,0.0,609.9996247291565,425856,0.0009228093549609184,0.0007477961480617523,4.4546850404003635e-05,
4413,1763260669.9636006,,9.976327419281006e-06,731.0,0.5563333034515381,334.375732421875,-5.745887756347656e-05,0.0,611.500102519989,427520,-0.0007625259459018707,-4.762411117553711e-05,4.354838529252447e-05,
4415,1763260670.186902,,2.193264663219452e-06,731.0,0.5455327033996582,0.0007346924394369125,-0.11846804618835449,0.0,611.7234039306641,427776,-2.365466207265854e-05,-0.0002271495759487152,4.339477891335264e-05,
4456,1763260673.960526,500.0,,,,,,,615.4970278739929,431994,,,,500.0
4470,1763260675.3012233,,5.165766924619675e-05,734.0,0.5533677935600281,0.0006042328313924372,-1.6598200798034668,0.0,616.8377251625061,433408,0.003082037903368473,0.0005278177559375763,4.0015362174017355e-05,
4478,1763260676.0151997,,1.799408346414566e-05,734.0,0.5326623916625977,0.0021329117007553577,-0.16467726230621338,0.0,617.5517015457153,434176,0.000595402903854847,0.00036932528018951416,3.955453212256543e-05,
4480,1763260676.2381206,,1.9389204680919647e-05,735.0,0.5462285876274109,0.0005338806076906621,-0.07094955444335938,0.0,617.7746224403381,434432,-0.0008055614307522774,-0.000392768532037735,3.940092210541479e-05,
4492,1763260677.290845,,1.2178905308246613e-05,735.0,0.5598665475845337,479.9402160644531,5.418062210083008e-05,0.0,618.8273468017578,435584,-0.00047235284000635147,0.000602278858423233,3.870967702823691e-05,
4496,1763260677.667351,500.0,,,,,,,619.203852891922,435994,,,,500.0
4498,1763260677.8803978,,1.004338264465332e-05,736.0,0.5942779779434204,0.0016954669263213873,-0.029436707496643066,0.0,619.4168996810913,436224,-0.0010659079998731613,-0.0007640868425369263,3.832565198536031e-05,
4520,1763260679.897433,500.0,,,,,,,621.4339349269867,438494,,,,500.0
4522,1763260680.0885396,,1.2061558663845062e-05,737.0,0.5160510540008545,0.0019481393974274397,-0.4753521680831909,0.0,621.6250414848328,438656,-0.002557150088250637,-0.0008515305817127228,3.686636046040803e-05,
4524,1763260680.310734,,2.0199455320835114e-05,737.0,0.5648487210273743,0.0005603668978437781,0.2622222900390625,0.0,621.847235918045,438912,-0.001120024360716343,-0.0008333995938301086,3.671275044325739e-05,
4525,1763260680.34145,500.0,,,,,,,621.8779518604279,438994,,,,500.0
4527,1763260680.5377254,,1.1270865797996521e-05,737.0,0.5612477660179138,0.0018565813079476357,-1.13515305519104,0.0,622.0742273330688,439168,-0.0012355316430330276,7.685273885726929e-05,3.655914042610675e-05,
4531,1763260680.910705,,5.910173058509827e-06,737.0,0.5184322595596313,462.04803466796875,3.921985626220703e-05,0.0,622.4472069740295,439552,-0.0006476379930973053,-0.0005348436534404755,3.632872540038079e-05,
4533,1763260681.1340096,,3.291293978691101e-06,738.0,0.5589773654937744,0.0006586029776372015,0.041106224060058594,0.0,622.6705114841461,439808,-0.00040011852979660034,-0.00013363361358642578,3.617511538323015e-05,
4534,1763260681.244475,,4.2761676013469696e-05,738.0,0.5591432452201843,0.0006202628719620407,0.19313526153564453,0.0,622.7809767723083,439936,0.002528020180761814,-0.0036341678351163864,3.609831037465483e-05,
4543,1763260682.0570574,,6.29303976893425e-05,738.0,0.4751562178134918,0.000836351711768657,-1.2804605960845947,0.0,623.5935592651367,440832,0.0006758132949471474,0.0005099475383758545,3.556067531462759e-05,
4555,1763260683.0992231,500.0,,,,,,,624.6357250213623,441994,,,,500.0
4557,1763260683.3193173,,2.097897231578827e-05,739.0,0.5478035807609558,0.0016884562792256474,-0.07760632038116455,0.0,624.8558192253113,442240,0.0003206878900527954,-0.0008173063397407532,3.4715820220299065e-05,
4562,1763260683.7980342,,1.8639490008354187e-05,739.0,0.571794331073761,0.0010492393048480153,-0.047250986099243164,0.0,625.334536075592,442752,-0.001638658344745636,2.831593155860901e-05,3.440860382397659e-05,
4576,1763260685.072958,,3.942195326089859e-05,740.0,0.5592567920684814,0.001991686876863241,-0.222847580909729,0.0,626.6094598770142,444160,0.00031664129346609116,-0.0012299194931983948,3.356374872964807e-05,
4604,1763260687.6105797,500.0,,,,,,,629.1470816135406,446994,,,,500.0
4613,1763260688.4592857,500.0,,,,,,,629.9957876205444,447994,,,,500.0
4626,1763260689.6814938,,5.6385062634944916e-05,743.0,0.5188923478126526,0.0008473211200907826,0.15711653232574463,0.0,631.2179956436157,449280,0.002970910631120205,-0.0029909610748291016,3.0491552024614066e-05,
4635,1763260690.5004153,,1.9280239939689636e-05,743.0,0.5739853382110596,0.0017847087001428008,-0.0229719877243042,0.0,632.0369172096252,450176,0.00028416700661182404,-0.0002239421010017395,2.9953916964586824e-05,
4641,1763260691.0892508,,5.611591041088104e-05,744.0,0.5493265390396118,0.0007905468228273094,-0.026691317558288574,0.0,632.6257526874542,450816,-0.0025360174477100372,-0.0023556463420391083,2.9569891921710223e-05,
4644,1763260691.3179731,,2.987682819366455e-06,744.0,0.5733405351638794,484.14947509765625,-1.0251998901367188e-05,0.0,632.8544750213623,451072,0.0003494229167699814,-0.00021516531705856323,2.9416281904559582e-05,
4661,1763260692.9678826,,5.686655640602112e-06,745.0,0.4979121685028076,0.00078515091445297,-0.03489351272583008,0.0,634.5043845176697,452864,-0.0009577367454767227,0.00018242746591567993,2.8341013603494503e-05,
4675,1763260694.2366667,,1.5847384929656982e-05,745.0,0.5077453851699829,0.0007766851340420544,-2.091482400894165,0.0,635.7731685638428,454272,-0.0005435962229967117,-0.001413719728589058,2.7496160328155383e-05,
4691,1763260695.757375,,4.264526069164276e-06,746.0,0.5825108289718628,0.0006845038151368499,0.06071716547012329,0.0,637.2938768863678,455936,-0.0008551841601729393,0.0003253929316997528,2.649769521667622e-05,
4709,1763260697.373121,,4.2747706174850464e-07,747.0,0.5885323286056519,0.0016517515759915113,0.001097261905670166,0.0,638.9096229076385,457728,-3.642868250608444e-05,8.156523108482361e-05,2.542242691561114e-05,
4713,1763260697.7425597,,7.525086402893066e-07,747.0,0.5694692134857178,327.55340576171875,9.697675704956055e-05,0.0,639.2790615558624,458112,0.0003523007035255432,0.00031742826104164124,2.519201188988518e-05,
4738,1763260700.0510163,,1.4808028936386108e-07,749.0,0.5218765735626221,0.001696808380074799,-0.1866283416748047,0.0,641.5875182151794,460672,0.00010160263627767563,-0.00012441352009773254,2.365591353736818e-05,
4739,1763260700.1610224,,2.5704503059387207e-07,749.0,0.568211555480957,0.0008271769620478153,-0.09970152378082275,0.0,641.6975243091583,460800,-0.00011693499982357025,-3.771483898162842e-05,2.3579108528792858e-05,
4741,1763260700.2961166,500.0,,,,,,,641.8326184749603,460994,,,,500.0
4743,1763260700.4984097,,4.2421743273735046e-05,749.0,0.5442708730697632,0.0015143670607358217,0.4769490361213684,0.0,642.0349116325378,461184,0.001328539103269577,-0.002448335289955139,2.3348693503066897e-05,
4754,1763260701.541063,,2.0888634026050568e-05,750.0,0.5199326276779175,0.000922277569770813,-0.07730746269226074,0.0,643.0775649547577,462336,-0.000743805430829525,-0.0003486070781946182,2.265745024487842e-05,
4755,1763260701.6874046,,2.860371023416519e-05,750.0,0.5213685631752014,0.0006788528407923877,0.42411214113235474,0.0,643.2239065170288,462464,0.0017953040078282356,-0.0035385526716709137,2.25806452363031e-05,
4772,1763260703.1772883,,2.727936953306198e-05,751.0,0.5540728569030762,0.0016197077929973602,-0.16515159606933594,0.0,644.713790178299,464128,-0.0018184473738074303,-0.001847580075263977,2.158218194381334e-05,
4786,1763260704.4465542,,2.5471672415733337e-06,751.0,0.5567861795425415,236.890869140625,4.2498111724853516e-05,0.0,645.9830560684204,465536,-9.885523468255997e-05,-0.00021428614854812622,2.0737326849484816e-05,
4787,1763260704.5587335,,2.3515895009040833e-06,751.0,0.5812392234802246,0.0018417313694953918,-0.12295210361480713,0.0,646.0952353477478,465664,-0.00042231474071741104,-0.000507378950715065,2.0660521840909496e-05,
4788,1763260704.6687827,,1.938082277774811e-06,751.0,0.5622603893280029,0.0009788514580577612,0.037364661693573,0.0,646.2052845954895,465792,-0.0001665828749537468,-0.00021938979625701904,2.0583716832334176e-05,
4796,1763260705.378622,,1.9278377294540405e-07,752.0,0.5610229969024658,336.3709411621094,-5.9604644775390625e-06,0.0,646.9151239395142,466560,-4.183407872915268e-05,-5.826097913086414e-05,2.0122888599871658e-05,
4799,1763260705.7122176,,1.4970079064369202e-05,752.0,0.540466845035553,0.0008440242381766438,-0.06582093238830566,0.0,647.2487194538116,466944,-0.0017698630690574646,-0.00033433735370635986,1.9892473574145697e-05,
