losses/explained_variance,charts/episodic_return,_timestamp,losses/clipfrac,losses/value_loss,_step,losses/approx_kl,charts/learning_rate,losses/old_approx_kl,global_step,losses/policy_loss,charts/episodic_length,charts/SPS,losses/entropy,_runtime
-0.17550647258758545,,1763260473.5667784,0.0,0.002401915844529867,4478,2.797786146402359e-05,4.4470045395428315e-05,0.0005378825590014458,425984,-0.00027617812156677246,,1078.0,0.5760956406593323,421.02182841300964
-0.0664132833480835,,1763260473.8247163,0.0,0.0007287802873179317,4480,5.5555254220962524e-05,4.4316435378277674e-05,-0.005127767100930214,426240,-0.0015721097588539124,,1078.0,0.5722784996032715,421.27976632118225
-5.960464477539062e-07,,1763260474.919395,0.0,251.94940185546875,4492,6.0978345572948456e-05,4.362519030109979e-05,0.0016317879781126976,427392,-0.0009894035756587982,,1078.0,0.5647238492965698,422.37444496154785
,500.0,1763260475.2547383,,,4496,,,,427780,,500.0,,,422.70978832244873
0.04602086544036865,,1763260475.4758177,0.0,0.0013743198942393064,4498,3.807339817285538e-05,4.3241168896202e-05,0.002650744281709194,428032,0.0007751360535621643,,1078.0,0.526064395904541,422.93086767196655
,500.0,1763260477.473322,,,4520,,,,430280,,500.0,,,424.9283719062805
0.08257371187210083,,1763260477.671496,0.0,0.0022860467433929443,4522,3.871507942676544e-05,4.178187373327091e-05,0.0017968304455280304,430464,0.00022595003247261047,,1078.0,0.5864599943161011,425.1265459060669
-0.021844863891601562,,1763260477.8921506,0.0,0.0006709194276481867,4524,6.834976375102997e-06,4.162826371612027e-05,0.0002473415806889534,430720,-0.0002906210720539093,,1078.0,0.5624248385429382,425.34720063209534
,500.0,1763260477.9157026,,,4525,,,,430780,,500.0,,,425.3707525730133
-0.12833046913146973,,1763260478.1532896,0.0,0.0024075163528323174,4527,9.140465408563614e-05,4.147465369896963e-05,0.003191414289176464,430976,-0.0005447566509246826,,1078.0,0.5512982606887817,425.60833954811096
-6.389617919921875e-05,,1763260478.4886715,0.0,300.60748291015625,4531,8.277595043182373e-06,4.124423867324367e-05,0.0002114623785018921,431360,-0.00141085684299469,,1078.0,0.5767287015914917,425.94372153282166
0.01566702127456665,,1763260478.7105641,0.0,0.0009473612881265581,4533,6.724148988723755e-07,4.109062865609303e-05,0.00027494877576828003,431616,3.3313408493995667e-05,,1078.0,0.5985300540924072,426.1656141281128
-0.01880180835723877,,1763260478.8201954,0.0,0.000626466004177928,4534,3.086589276790619e-05,4.101382364751771e-05,0.0010601449757814407,431744,-0.00026492029428482056,,1078.0,0.5490155816078186,426.2752454280853
0.11616641283035278,,1763260480.7905505,0.0,0.0022843549959361553,4555,6.161630153656006e-06,3.9708142139716074e-05,0.001665288582444191,433920,-3.214925527572632e-05,,1078.0,0.5406590104103088,428.24560046195984
-0.22983872890472412,,1763260481.4941013,0.0,0.000739403476472944,4562,1.9601546227931976e-05,3.924731208826415e-05,-0.00031686481088399887,434688,-0.0006425194442272186,,1078.0,0.5287153720855713,428.9491512775421
-0.3777059316635132,,1763260482.7859194,0.0,0.0009511928074061871,4576,3.50242480635643e-05,3.840245699393563e-05,0.0004051951691508293,436096,0.0006144344806671143,,1078.0,0.5106974840164185,430.24096941947937
-0.027411222457885742,,1763260486.1371338,0.0,0.002354457275941968,4613,1.8805265426635742e-05,3.617511538323015e-05,-0.001081801950931549,439808,0.0015354640781879425,,1078.0,0.5683825612068176,433.5921838283539
,500.0,1763260487.301843,,,4626,,,,441128,,500.0,,,434.7568929195404
-0.07835721969604492,,1763260488.211289,0.0,0.0008576952386647463,4635,5.9757381677627563e-05,3.4792625228874385e-05,-0.0006093550473451614,442112,-0.0031005069613456726,,1079.0,0.5577626824378967,435.66633892059326
,500.0,1763260488.6965644,,,4641,,,,442628,,500.0,,,436.1516144275665
0.0294761061668396,,1763260489.0280583,0.0,0.0007963653770275414,4644,2.7777627110481262e-05,3.425499380682595e-05,0.00031431950628757477,443008,-0.00024386681616306305,,1079.0,0.5142810940742493,436.48310828208923
0.00016391277313232422,,1763260490.5539746,0.0,136.06614685058594,4661,2.26777046918869e-06,3.325652869534679e-05,0.0003044893965125084,444672,-0.00022390484809875488,,1079.0,0.5329618453979492,438.00902462005615
,500.0,1763260491.8348343,,,4675,,,,446128,,500.0,,,439.28988432884216
-0.03378117084503174,,1763260493.2966332,0.0,0.0022875326685607433,4691,1.4630146324634552e-05,3.141321212751791e-05,-0.001011003740131855,447744,-0.0015661902725696564,,1079.0,0.5322160124778748,440.75168323516846
-4.112720489501953e-05,,1763260494.9291878,0.0,210.955810546875,4709,9.55536961555481e-07,3.0337942007463425e-05,-0.00037334300577640533,449536,-0.00011048465967178345,,1079.0,0.5899925231933594,442.38423776626587
,500.0,1763260495.2965894,,,4713,,,,450009,,500.0,,,442.7516393661499
,500.0,1763260497.5823338,,,4738,,,,452509,,500.0,,,445.03738379478455
-0.00026619434356689453,,1763260497.6824594,0.0,584.6298828125,4739,6.127171218395233e-06,2.8494623620645143e-05,-0.0003152480348944664,452608,-0.0003285035490989685,,1079.0,0.47036656737327576,445.1375093460083
0.05297696590423584,,1763260497.9399207,0.0,0.001065948512405157,4741,3.749039024114609e-05,2.8341013603494503e-05,0.00036637578159570694,452864,-0.00037171877920627594,,1079.0,0.546170711517334,445.3949706554413
,500.0,1763260498.0603034,,,4743,,,,453009,,500.0,,,445.5153534412384
0.011657178401947021,,1763260499.0958984,0.0,0.002331516472622752,4754,1.6479752957820892e-05,2.7572965336730704e-05,-0.0004294300451874733,454144,-0.0003578662872314453,,1079.0,0.5646820068359375,446.55094838142395
,500.0,1763260500.7186568,,,4772,,,,456009,,500.0,,,448.17370676994324
-0.5450388193130493,,1763260502.1000078,0.0,0.000943623308558017,4786,3.7457793951034546e-05,2.557603693276178e-05,-0.004251761361956596,457472,-0.002419903874397278,,1079.0,0.5242214202880859,449.55505776405334
,500.0,1763260502.1158054,,,4787,,,,457509,,500.0,,,449.5708553791046
-7.271766662597656e-06,,1763260502.213311,0.0,650.673583984375,4788,2.468004822731018e-06,2.549923192418646e-05,-0.0006185807287693024,457600,0.0001806989312171936,,1079.0,0.5821825265884399,449.6683609485626
-0.14725053310394287,,1763260503.023711,0.0,0.0010276564862579107,4796,3.796536475419998e-05,2.496159686415922e-05,-0.0011977767571806908,458496,-0.0019229799509048462,,1080.0,0.5154623985290527,450.4787609577179
-0.0002529621124267578,,1763260503.2479684,0.0,0.0017659934237599373,4799,5.036965012550354e-05,2.480798684700858e-05,0.0036995727568864822,458752,-0.0006251391023397446,,1080.0,0.5602596998214722,450.70301842689514
,500.0,1763260503.8455622,,,4806,,,,459509,,500.0,,,451.3006122112274
0.13993090391159058,,1763260504.1768084,0.0,0.0009181195637211204,4809,2.1041370928287506e-05,2.419354859739542e-05,0.000922773964703083,459776,-0.0020991191267967224,,1080.0,0.5733433365821838,451.63185834884644
-0.007731795310974121,,1763260504.511342,0.0,0.001522060134448111,4813,1.1310912668704987e-05,2.396313357166946e-05,0.0027429377660155296,460160,0.0002953857183456421,,1080.0,0.5777442455291748,451.9663920402527
,500.0,1763260507.9665728,,,4851,,,,464009,,500.0,,,455.4216227531433
-1.5020370483398438e-05,,1763260508.073616,0.0,137.74635314941406,4852,3.25031578540802e-06,2.158218194381334e-05,-0.0003554932773113251,464128,0.0002650246024131775,,1080.0,0.5935131311416626,455.5286660194397
-0.026768803596496582,,1763260508.7753518,0.0,0.0010104989632964134,4859,3.0193477869033813e-06,2.1121351892361417e-05,-0.0003117956221103668,464896,0.0006012320518493652,,1080.0,0.5803595781326294,456.2304017543793
-0.07712185382843018,,1763260509.5873907,0.0,0.0012129154056310654,4868,2.8219074010849e-07,2.0583716832334176e-05,0.00011424440890550613,465792,3.413856029510498e-05,,1080.0,0.5850781798362732,457.0424406528473
-0.04726719856262207,,1763260510.1461046,0.0,0.0010814457200467587,4874,3.541819751262665e-05,2.0199693608446978e-05,-0.0005442313849925995,466432,0.0011054174974560738,,1080.0,0.5391790270805359,457.60115456581116
-0.08389461040496826,,1763260510.5157397,0.0,0.0010854576248675585,4878,1.2556090950965881e-05,1.9969278582721017e-05,-0.0003322623670101166,466816,-0.0008974000811576843,,1080.0,0.5870614051818848,457.9707896709442
-0.07414865493774414,,1763260510.8505306,0.0,0.002000028733164072,4882,1.2217089533805847e-05,1.9738863556995057e-05,0.0001064501702785492,467200,0.0008602961897850037,,1080.0,0.5677680969238281,458.3055806159973
-1.7762184143066406e-05,,1763260513.8523946,0.0,381.134521484375,4915,2.346932888031006e-06,1.7741935153026134e-05,6.028264760971069e-05,470528,-0.0004413127899169922,,1080.0,0.5644672513008118,461.30744457244873
4.172325134277344e-07,,1763260514.2991557,0.0,437.2501220703125,4920,2.738088369369507e-07,1.7434715118724853e-05,-7.33453780412674e-05,471040,-8.258223533630371e-05,,1080.0,0.522318422794342,461.75420570373535
-0.13399922847747803,,1763260515.4860828,0.0,0.001291657448746264,4932,2.9197894036769867e-05,1.6666666851961054e-05,0.00022447947412729263,472320,-0.0010030269622802734,,1080.0,0.587154746055603,462.94113278388977
0.17982906103134155,,1763260515.5988529,0.0,0.0011186819756403565,4933,9.974464774131775e-07,1.6589861843385734e-05,-0.00015629548579454422,472448,-0.0001063905656337738,,1080.0,0.5583100914955139,463.0539028644562
,500.0,1763260516.063009,,,4939,,,,473009,,500.0,,,463.51805901527405
-0.19730031490325928,,1763260516.7463727,0.0,0.0018086330965161324,4946,2.405606210231781e-05,1.582181175763253e-05,0.003637842833995819,473728,-0.0015164893120527267,,1080.0,0.5346862077713013,464.2014226913452
-0.032024502754211426,,1763260517.4156399,0.0,0.0012233860325068235,4953,3.452412784099579e-06,1.5360983525170013e-05,0.00016053300350904465,474496,0.00012302398681640625,,1081.0,0.5740789771080017,464.870689868927
-0.02428293228149414,,1763260517.9002962,0.0,0.0011067022569477558,4958,9.853392839431763e-07,1.5053763490868732e-05,0.00015740655362606049,475008,0.0002373233437538147,,1081.0,0.5356811881065369,465.35534620285034
,500.0,1763260518.2781825,,,4963,,,,475509,,500.0,,,465.73323249816895
0.15903699398040771,,1763260519.0583835,0.0,0.0011030093301087618,4971,5.802139639854431e-07,1.4285714314610232e-05,2.9272399842739105e-05,476288,0.00030394643545150757,,1081.0,0.5306288003921509,466.5134334564209
-0.3504065275192261,,1763260519.168416,0.0,0.0012053216341882944,4972,1.8728896975517273e-06,1.4208909306034911e-05,0.00017179083079099655,476416,-0.00028577446937561035,,1081.0,0.4899608790874481,466.62346601486206
,500.0,1763260519.6779711,,,4978,,,,477009,,500.0,,,467.1330211162567
0.02383965253829956,,1763260519.9828684,0.0,0.0011678087757900357,4981,1.3242475688457489e-05,1.3671275155502371e-05,0.00029697176069021225,477312,-0.0010387599468231201,,1081.0,0.5619844198226929,467.4379184246063
0.0001398324966430664,,1763260520.6809695,0.0,441.23095703125,4989,4.9620866775512695e-06,1.321044510405045e-05,0.0006725769490003586,478080,0.00035133399069309235,,1081.0,0.5657595992088318,468.1360194683075
-5.173683166503906e-05,,1763260521.1334035,0.0,440.13702392578125,4994,6.462447345256805e-06,1.290322597924387e-05,0.00047989655286073685,478592,-0.000346258282661438,,1081.0,0.5756154656410217,468.58845353126526
,500.0,1763260522.4044886,,,5008,,,,480009,,500.0,,,469.85953855514526
-7.724761962890625e-05,,1763260522.8823614,0.0,170.07081604003906,5013,7.463619112968445e-06,1.1751151760108769e-05,-0.00018664821982383728,480512,-0.0003742305561900139,,1081.0,0.5664958953857422,470.337411403656
-0.013737082481384277,,1763260523.1015966,0.0,0.0013802211033180356,5015,4.568137228488922e-06,1.159754265245283e-05,-0.000215788371860981,480768,0.00021559745073318481,,1081.0,0.5449061989784241,470.5566465854645
0.14556390047073364,,1763260525.3531852,0.0,0.0018474782118573785,5039,1.5683472156524658e-06,1.0138248399016447e-05,0.0003514811396598816,483200,-8.080899715423584e-05,,1081.0,0.58437180519104,472.80823516845703
,500.0,1763260528.2953968,,,5071,,,,486509,,500.0,,,475.75044679641724
3.1054019927978516e-05,,1763260532.5300128,0.0,0.001538765849545598,5117,6.416812539100647e-07,5.376344233809505e-06,0.0001990264281630516,491136,-0.00034531019628047943,,1081.0,0.555215060710907,479.9850628376007
-0.1293245553970337,,1763260532.976809,0.0,0.001571146072819829,5122,1.909211277961731e-07,5.069124199508224e-06,-5.9592537581920624e-05,491648,-0.0002044104039669037,,1081.0,0.5096290707588196,480.43185901641846
0.06506377458572388,,1763260533.4649718,0.0,0.0015943298349156976,5127,2.7194619178771973e-07,4.761904619954294e-06,-0.0001036226749420166,492160,-0.00019853562116622925,,1081.0,0.559493899345398,480.92002177238464
0.05975198745727539,,1763260533.5768192,0.0,0.0013173081679269671,5128,3.4458935260772705e-08,4.685100066126324e-06,-3.1200237572193146e-05,492288,-6.0230493545532227e-05,,1081.0,0.5801113247871399,481.0318691730499
,500.0,1763260534.6419504,,,5140,,,,493509,,500.0,,,482.0970003604889
-0.0001163482666015625,,1763260535.1765742,0.0,379.5414123535156,5146,8.475035429000854e-08,3.609831082940218e-06,1.9441358745098114e-05,494080,-6.198883056640625e-06,,1081.0,0.5964593291282654,482.63162422180176
,500.0,1763260535.5614543,,,5150,,,,494509,,500.0,,,483.0165042877197
1.4901161193847656e-06,,1763260535.6575613,0.0,440.2060852050781,5151,1.4528632164001465e-07,3.3026112760126125e-06,0.00026801228523254395,494592,0.00011173635721206665,,1081.0,0.5544246435165405,483.1126112937927
-0.18716704845428467,,1763260536.803089,0.0,0.0014230998931452632,5163,2.8870999813079834e-08,2.534562099754112e-06,6.526987999677658e-05,495872,-4.9211084842681885e-06,,1081.0,0.5598137378692627,484.2581388950348
,500.0,1763260536.9196625,,,5165,,,,496009,,500.0,,,484.3747124671936
0.07520341873168945,,1763260539.8141215,0.0,0.0015154988504946232,5196,2.7008354663848877e-08,5.376344347496342e-07,-3.852229565382004e-05,499200,1.1965632438659668e-05,,1082.0,0.5506359338760376,487.26917147636414
0.01987922191619873,,1763260539.9240654,0.0,0.001473632757551968,5197,1.6763806343078613e-08,4.6082948301773285e-07,-1.5366822481155396e-06,499328,-1.0691583156585693e-05,,1082.0,0.49946340918540955,487.3791153430939
