charts/episodic_return,_runtime,losses/clipfrac,global_step,losses/approx_kl,charts/episodic_length,losses/old_approx_kl,losses/value_loss,losses/policy_loss,charts/learning_rate,_step,losses/entropy,losses/explained_variance,_timestamp,charts/SPS
,657.5124430656433,0.0,481408,5.4016709327697754e-08,,9.369291365146637e-05,0.004575960338115692,8.654594421386719e-05,1.1213517609576229e-05,4882,0.38323381543159485,0.5099401473999023,1763260715.98241,762.0
500.0,660.5449512004852,,484752,,500.0,,,,,4915,,,1763260719.014918,
500.0,661.021810054779,,485252,,500.0,,,,,4920,,,1763260719.491777,
,662.1698455810547,0.0,486528,4.949979484081268e-06,,-0.0003539128229022026,0.004883907735347748,-5.086138844490051e-05,8.141320904542226e-06,4932,0.4870508313179016,-0.605221152305603,1763260720.6398125,765.0
,662.2809269428253,0.0,486656,4.383735358715057e-06,,-0.0001685628667473793,0.003915070090442896,-0.001134134829044342,8.064515895966906e-06,4933,0.45253294706344604,0.2529575824737549,1763260720.7508938,765.0
500.0,662.7736711502075,,487252,,500.0,,,,,4939,,,1763260721.243638,
,663.4276669025421,0.0,487936,1.0748393833637238e-05,,0.0011680210009217262,0.00563629949465394,0.0004013925790786743,7.296467174455756e-06,4946,0.45188993215560913,-0.060733795166015625,1763260721.8976338,765.0
,664.1243569850922,0.0,488704,3.820285201072693e-06,,0.00039803236722946167,0.004100722260773182,-0.0006321817636489868,6.835637577751186e-06,4953,0.4268922209739685,0.1122559905052185,1763260722.5943239,766.0
,664.5678660869598,0.0,489216,4.03914600610733e-06,,-0.0004426175728440285,0.004321858286857605,0.00018583983182907104,6.528417998197256e-06,4958,0.5109771490097046,-0.2588289976119995,1763260723.037833,766.0
,665.0492553710938,0.0,489728,1.4845281839370728e-06,,-0.00013701245188713074,0.0043989126570522785,-0.00011589378118515015,6.221197963895975e-06,4963,0.44062697887420654,-0.31530237197875977,1763260723.5192223,766.0
,665.718344449997,0.0,490496,6.770715117454529e-07,,0.00022164639085531235,0.0046330830082297325,4.3585896492004395e-07,5.760368821938755e-06,4971,0.4824972450733185,0.2611045241355896,1763260724.1883113,767.0
,665.8296527862549,0.0,490624,2.074986696243286e-06,,0.00025464966893196106,0.0036711152642965317,-0.0004907771944999695,5.683563813363435e-06,4972,0.46407902240753174,-0.5045042037963867,1763260724.2996197,767.0
,666.4235229492188,0.0,491264,1.1725351214408875e-06,,-0.00019402708858251572,108.66014862060547,9.906664490699768e-05,5.299539225234184e-06,4978,0.492614209651947,3.4868717193603516e-05,1763260724.8934898,767.0
,666.7535209655762,0.0,491648,1.0244548320770264e-07,,-0.00013956427574157715,0.004397192504256964,-1.4021992683410645e-05,5.069124199508224e-06,4981,0.41137319803237915,0.08307713270187378,1763260725.2234879,767.0
,667.4552400112152,0.0,492416,1.1371448636054993e-06,,-0.0002045193687081337,0.004352041985839605,0.00014899298548698425,4.608295057551004e-06,4989,0.48709017038345337,0.4395400881767273,1763260725.925207,768.0
,667.901820898056,0.0,492928,1.8421560525894165e-06,,-5.944445729255676e-05,0.00449390010908246,2.8790906071662903e-05,4.301075477997074e-06,4994,0.5025356411933899,-0.18845117092132568,1763260726.3717878,768.0
,669.1998267173767,0.0,494336,8.083879947662354e-07,,0.00026736967265605927,260.7266540527344,0.00013487040996551514,3.456221293163253e-06,5008,0.43778350949287415,-0.0008966922760009766,1763260727.6697936,768.0
,669.6466498374939,0.0,494848,3.632158041000366e-08,,8.371192961931229e-05,160.69810485839844,5.9604644775390625e-06,3.1490014862356475e-06,5013,0.42607834935188293,-0.001616358757019043,1763260728.1166167,769.0
,669.8716776371002,0.0,495104,4.6798959374427795e-06,,-0.00027151312679052353,0.004735087975859642,-0.00039309635758399963,2.9953916964586824e-06,5015,0.43846169114112854,0.028734982013702393,1763260728.3416445,769.0
,672.0654401779175,0.0,497536,1.2386590242385864e-07,,-1.535750925540924e-06,0.004761326126754284,-7.199123501777649e-05,1.5360983525170013e-06,5039,0.44839006662368774,-0.3926968574523926,1763260730.535407,770.0
