losses/value_loss,charts/learning_rate,_step,losses/old_approx_kl,losses/clipfrac,losses/approx_kl,charts/SPS,_timestamp,global_step,charts/episodic_return,charts/episodic_length,losses/explained_variance,_runtime,losses/entropy,losses/policy_loss
330.2535400390625,1.4669738447992131e-05,4958,8.122064173221588e-06,0.0,5.075708031654358e-07,1067.0,1763260523.9299726,475648,,,-0.00021541118621826172,471.38498759269714,0.550467848777771,8.581019937992096e-05
428.2314147949219,1.4362519323185552e-05,4963,0.00019581057131290436,0.0,3.390014171600342e-07,1067.0,1763260524.4292116,476160,,,-0.0001055002212524414,471.88422656059265,0.5883548259735107,0.00029795244336128235
0.0009490019292570651,1.3824885172653012e-05,4971,0.0008731624111533165,0.0,6.00423663854599e-06,1067.0,1763260525.203189,477056,,,-0.0680321455001831,472.65820384025574,0.587503969669342,-0.00010599009692668915
,,4972,,,,,1763260525.2117488,477072,500.0,500.0,,472.6667637825012,,
0.0013743066228926182,1.344086012977641e-05,4978,0.00042259786278009415,0.0,4.011206328868866e-06,1067.0,1763260525.7933962,477696,,,0.0001608133316040039,473.24841117858887,0.5888192057609558,-0.00026163458824157715
,,4981,,,,,1763260526.055993,478072,500.0,500.0,,473.5110080242157,,
0.0010258645052090287,1.274961596209323e-05,4989,0.000247403047978878,0.0,2.01445072889328e-06,1068.0,1763260526.8295357,478848,,,-0.02614271640777588,474.2845506668091,0.6089465022087097,0.0005337372422218323
472.74932861328125,1.251920093636727e-05,4994,5.775224417448044e-05,0.0,6.239861249923706e-08,1068.0,1763260527.165331,479232,,,4.231929779052734e-06,474.62034583091736,0.5214149951934814,-9.639188647270203e-05
,,5008,,,,,1763260528.4795797,480681,500.0,500.0,,475.93459463119507,,
,,5013,,,,,1763260528.9210403,481181,500.0,500.0,,476.3760552406311,,
0.0014864921104162931,1.1213517609576229e-05,5015,6.648525595664978e-05,0.0,2.384185791015625e-06,1068.0,1763260529.1298578,481408,,,-0.11166214942932129,476.58487272262573,0.5748364925384521,-0.00020125135779380798
0.0009841922437772155,9.754224265634548e-06,5039,3.2419338822364807e-06,0.0,1.648440957069397e-07,1068.0,1763260531.3052595,483840,,,-0.034661173820495605,478.7602744102478,0.6075080037117004,-2.2715888917446136e-05
124.47573852539062,7.834101779735647e-06,5071,-4.665367305278778e-05,0.0,1.4528632164001465e-07,1068.0,1763260534.1854892,487040,,,-0.00011932849884033203,481.6405041217804,0.6050541400909424,-6.16312026977539e-05
345.6642761230469,5.069124199508224e-06,5117,-8.800718933343887e-05,0.0,3.4552067518234253e-07,1069.0,1763260538.3388054,491648,,,-0.00020968914031982422,485.79382038116455,0.5289567708969116,-0.00015784427523612976
0.001590326544828713,4.761904619954294e-06,5122,0.0002065654844045639,0.0,8.903443813323975e-07,1069.0,1763260538.7804356,492160,,,0.0003059506416320801,486.2354505062103,0.5536097884178162,0.0002173781394958496
133.0746307373047,4.4546850404003635e-06,5127,-2.889428287744522e-05,0.0,1.2200325727462769e-07,1069.0,1763260539.2572844,492672,,,-4.482269287109375e-05,486.7122993469238,0.563596248626709,1.5661120414733887e-05
0.0012416846584528685,4.377880031825043e-06,5128,-3.6386772990226746e-05,0.0,1.952052116394043e-06,1069.0,1763260539.3681715,492800,,,0.013681888580322266,486.8231863975525,0.6023211479187012,-0.0005892552435398102
115.73278045654297,3.686635864141863e-06,5140,4.0694139897823334e-05,0.0,6.984919309616089e-08,1069.0,1763260540.4001164,493952,,,-3.266334533691406e-05,487.85513138771057,0.6241922974586487,-8.42064619064331e-05
0.0013086569961160421,3.3026112760126125e-06,5146,-1.6633421182632446e-06,0.0,9.126961231231689e-07,1069.0,1763260540.9817708,494592,,,0.34340792894363403,488.436785697937,0.6225181818008423,-5.032867193222046e-06
0.0013405961217358708,3.0721967050340027e-06,5150,-8.689239621162415e-05,0.0,1.434236764907837e-07,1069.0,1763260541.3116162,494976,,,0.04461938142776489,488.7666311264038,0.5809669494628906,-8.735060691833496e-05
0.0012512262910604477,2.9953916964586824e-06,5151,-6.750877946615219e-05,0.0,9.248033165931702e-07,1069.0,1763260541.4222956,495104,,,-0.15509605407714844,488.8773105144501,0.5588921904563904,-0.00016781874001026154
,,5163,,,,,1763260542.4737365,496340,500.0,500.0,,489.92875146865845,,
0.0011525307781994343,2.150537738998537e-06,5165,1.9437633454799652e-05,0.0,1.0244548320770264e-08,1069.0,1763260542.6647782,496512,,,0.010565102100372314,490.119793176651,0.5302481651306152,5.37969172000885e-05
0.0012980783358216286,2.3041474150886643e-07,5196,8.041970431804657e-06,0.0,9.313225746154785e-10,1069.0,1763260545.5185356,499712,,,-0.10139453411102295,492.9735505580902,0.5505032539367676,-6.921589374542236e-06
0.001279342919588089,1.536098324095292e-07,5197,-7.664784789085388e-07,0.0,1.0244548320770264e-08,1070.0,1763260545.626935,499840,,,-0.08469367027282715,493.0819499492645,0.5988417863845825,2.391636371612549e-06
