losses/policy_loss,charts/SPS,losses/approx_kl,losses/old_approx_kl,losses/clipfrac,charts/episodic_return,charts/learning_rate,_runtime,losses/entropy,losses/explained_variance,_timestamp,losses/value_loss,_step,charts/episodic_length,global_step
0.005848567932844162,1068.0,0.00034873373806476593,-0.0007712934166193008,0.0,,0.00015529953816439956,251.91898608207703,0.517985999584198,0.00037616491317749023,1763260304.7929852,611.435791015625,2547,,241280
-0.011910639703273773,1068.0,0.0013244450092315674,-0.01213008537888527,0.0,,0.0001539170480100438,254.00484943389893,0.5043216943740845,-3.1309118270874023,1763260306.8788486,0.00023612006043549627,2570,,243584
,,,,,487.0,,254.02322936058044,,,1763260306.8972285,,2571,487.0,243633
,,,,,500.0,,254.4982259273529,,,1763260307.372225,,2576,500.0,244133
-0.0018240362405776978,1068.0,0.0005520181730389595,-8.746888488531113e-05,0.0,,0.0001535330229671672,254.59730553627014,0.4922270178794861,0.0005041360855102539,1763260307.4713047,43.056888580322266,2577,,244224
0.005376474931836128,1069.0,0.0007129311561584473,-0.005480822175741196,0.0,,0.0001516128977527842,257.48637676239014,0.43842533230781555,-0.7475216388702393,1763260310.360376,7.716104300925508e-05,2608,,247424
,,,,,500.0,,257.6273605823517,,,1763260310.5013597,,2610,500.0,247633
,,,,,500.0,,259.4614999294281,,,1763260312.335499,,2630,500.0,249633
-0.008304029703140259,1069.0,0.0011678710579872131,-0.0010194722563028336,0.0,,0.00014992320211604238,260.0080807209015,0.3938583731651306,0.000755012035369873,1763260312.8820798,203.63601684570312,2636,,250240
0.00165601447224617,1069.0,0.00024294480681419373,-0.0018632672727108002,0.0,,0.00014930876204743981,260.98875641822815,0.4356952905654907,0.5343528985977173,1763260313.8627555,0.0033502173610031605,2646,,251264
0.004256655462086201,1069.0,0.0004151389002799988,0.004846807569265366,0.00390625,,0.0001492319570388645,261.09932041168213,0.3558598756790161,-0.22669804096221924,1763260313.9733195,0.0003546146908774972,2647,,251392
0.0021853074431419373,1069.0,0.0025012632831931114,-0.005104030482470989,0.005859375,,0.00014915515203028917,261.20990800857544,0.46344590187072754,0.6065441370010376,1763260314.0839071,0.00012710323790088296,2648,,251520
-0.006082803010940552,1069.0,0.0003415364772081375,0.0035051852464675903,0.0,,0.00014792627189308405,263.07160806655884,0.4151481091976166,-0.6781449317932129,1763260315.9456072,0.00018483237363398075,2668,,253568
-0.008650556206703186,1070.0,0.0017296401783823967,-0.0003877589479088783,0.0,,0.00014761905185878277,263.52030897140503,0.3730941414833069,0.5052263736724854,1763260316.394308,0.00022262214042712003,2673,,254080
-0.0028059855103492737,1070.0,0.002934361808001995,0.02537597343325615,0.0,,0.0001470046117901802,264.44686102867126,0.4318673610687256,0.46748948097229004,1763260317.3208601,0.00013978328206576407,2683,,255104
-0.000220470130443573,1070.0,2.504047006368637e-05,0.0009862380102276802,0.0,,0.00014677419676445425,264.81600737571716,0.45850828289985657,-0.520519495010376,1763260317.6900065,0.00018489053763914853,2687,,255488
,,,,,500.0,,264.9342722892761,,,1763260317.8082714,,2689,500.0,255633
0.005348466336727142,1070.0,0.002291915938258171,0.007783807814121246,0.001953125,,0.00014646697673015296,265.26284098625183,0.4354907274246216,-1.3726303577423096,1763260318.13684,0.00026242894819006324,2692,,256000
0.00051141157746315,1070.0,0.0019888337701559067,-0.011203041300177574,0.0,,0.00014400921645574272,269.0357971191406,0.42113882303237915,0.1942616105079651,1763260321.9097962,0.00041256300755776465,2732,,260096
,,,,,500.0,,270.7856330871582,,,1763260323.6596322,,2752,500.0,262133
,,,,,500.0,,271.2650501728058,,,1763260324.1390493,,2757,500.0,262633
,,,,,500.0,,272.62681913375854,,,1763260325.5008183,,2772,500.0,264133
,,,,,500.0,,273.5526294708252,,,1763260326.4266286,,2782,500.0,265133
0.006432920694351196,1071.0,0.0007571885362267494,-0.0034414874389767647,0.0,,0.0001409370161127299,273.6492955684662,0.4590209424495697,3.719329833984375e-05,1763260326.5232947,187.7899169921875,2783,,265216
-0.00894896686077118,1071.0,0.00037822872400283813,0.0020261723548173904,0.0,,0.00014032257604412735,274.5764756202698,0.5000215172767639,0.00025856494903564453,1763260327.4504747,125.7177734375,2793,,266240
-0.002586932387202978,1071.0,0.0003940379247069359,-0.001205037347972393,0.0,,0.00013840245082974434,277.4708323478699,0.460513174533844,0.13921481370925903,1763260330.3448315,0.0003531778056640178,2824,,269440
-0.017232514917850494,1072.0,0.0013769585639238358,-0.00735136866569519,0.0,,0.00013725039025302976,279.1856760978699,0.4384724199771881,0.28875482082366943,1763260332.0596752,0.0050789774395525455,2843,,271360
-0.018456943333148956,1072.0,0.001519697718322277,0.015412583015859127,0.0,,0.00013640553515870124,280.48505902290344,0.5208225846290588,0.28268295526504517,1763260333.3590581,0.005888646934181452,2857,,272768
-0.0015771165490150452,1072.0,6.816722452640533e-05,0.000688016414642334,0.0,,0.00013486943498719484,282.7983856201172,0.5161134600639343,0.13255518674850464,1763260335.6723847,0.004259308334439993,2882,,275328
,,,,,500.0,,283.4738554954529,,,1763260336.3478546,,2890,500.0,276112
-0.0031738728284835815,1072.0,0.0009401179850101471,0.0043301936239004135,0.0,,0.00013310291978996247,285.43605160713196,0.5416484475135803,-0.35975468158721924,1763260338.3100507,0.004434028174728155,2911,,278272
0.0017418023198843002,1073.0,9.840354323387146e-05,-0.002479223534464836,0.0,,0.00013164362462703139,287.6282925605774,0.45890218019485474,0.00037986040115356445,1763260340.5022917,409.1175231933594,2935,,280704
0.00214201956987381,1073.0,0.00017634499818086624,0.006603696383535862,0.0,,0.00013072196452412754,289.0378465652466,0.4678134620189667,0.006542801856994629,1763260341.9118457,0.0050735571421682835,2949,,282240
