losses/old_approx_kl,losses/explained_variance,global_step,losses/value_loss,charts/learning_rate,_runtime,losses/entropy,losses/clipfrac,charts/SPS,charts/episodic_return,_step,_timestamp,losses/approx_kl,charts/episodic_length,losses/policy_loss
-4.160311073064804e-05,-0.042606472969055176,474880,0.0010634567588567734,1.5130568499444053e-05,652.5774252414703,0.6028707027435303,0.0,758.0,,4920,1763260711.0463243,2.635642886161804e-07,,6.904825568199158e-05
0.00025912467390298843,0.08255565166473389,476160,0.0015615754527971148,1.4362519323185552e-05,653.7204399108887,0.6075229644775391,0.0,758.0,,4932,1763260712.189339,3.705732524394989e-06,,-0.00044229254126548767
0.0011439304798841476,-0.09847331047058105,476288,0.001205815002322197,1.4285714314610232e-05,653.8317193984985,0.5532324314117432,0.0,759.0,,4933,1763260712.3006184,3.230758011341095e-05,,-0.003795027732849121
-7.786788046360016e-06,-0.09260046482086182,476928,0.001018695766106248,1.390168927173363e-05,654.3910992145538,0.5800723433494568,0.0,759.0,,4939,1763260712.8599982,1.6177073121070862e-06,,-0.0005063861608505249
-0.00038937199860811234,4.76837158203125e-07,477568,403.6488952636719,1.3517665138351731e-05,654.9844393730164,0.5575180649757385,0.0,759.0,,4946,1763260713.4533384,2.193264663219452e-06,,0.00010803714394569397
0.00016328878700733185,-0.21490371227264404,478336,0.0012679657666012645,1.3056835996394511e-05,655.6878130435944,0.5651726126670837,0.0,760.0,,4953,1763260714.156712,9.406358003616333e-07,,-0.00023664161562919617
-8.839461952447891e-05,-0.1093212366104126,478848,0.001195437042042613,1.274961596209323e-05,656.1323006153107,0.5117693543434143,0.0,760.0,,4958,1763260714.6011996,6.5425410866737366e-06,,0.0006307512521743774
0.0005983021110296249,0.04339957237243652,479360,0.001083586597815156,1.244239592779195e-05,656.6089985370636,0.595527708530426,0.0,760.0,,4963,1763260715.0778975,9.534880518913269e-06,,-0.002174779772758484
0.00021433085203170776,4.13060188293457e-05,480128,137.81288146972656,1.198156678583473e-05,657.2757713794708,0.5453811287879944,0.0,760.0,,4971,1763260715.7446704,1.73225998878479e-07,,-0.0001535452902317047
0.00014315173029899597,0.09737855195999146,480256,0.0014745345106348395,1.190476177725941e-05,657.3864347934723,0.5391008257865906,0.0,761.0,,4972,1763260715.8553338,6.537884473800659e-07,,-0.0001499466598033905
0.00030948780477046967,-0.42040300369262695,480896,0.001340211252681911,1.152073764387751e-05,657.9864137172699,0.5235116481781006,0.0,761.0,,4978,1763260716.4553127,1.3241544365882874e-05,,-0.0006204545497894287
0.00011948496103286743,0.22319412231445312,481152,0.001595635199919343,1.136712762672687e-05,658.2095975875854,0.5399129390716553,0.0,761.0,,4981,1763260716.6784966,9.685754776000977e-07,,-0.00011866167187690735
,,482008,,,658.9407885074615,,,,500.0,4989,1763260717.4096875,,500.0,
,,482508,,,659.383802652359,,,,500.0,4994,1763260717.8527017,,500.0,
-4.0100887417793274e-05,-0.22636198997497559,483968,0.0012014600215479732,9.677419257059228e-06,660.7655327320099,0.5032335519790649,0.0,762.0,,5008,1763260719.2344317,3.259629011154175e-07,,3.3210963010787964e-06
-0.001793447881937027,-0.1487332582473755,484480,0.0010827253572642803,9.370200132252648e-06,661.2078070640564,0.6039639711380005,0.0,763.0,,5013,1763260719.676706,7.139518857002258e-06,,-0.00044490396976470947
-1.091882586479187e-05,0.00020134449005126953,484608,129.98944091796875,9.293395123677328e-06,661.3212699890137,0.5828414559364319,0.0,763.0,,5015,1763260719.790169,2.1364539861679077e-06,,0.00013902410864830017
-0.00025489553809165955,-9.417533874511719e-06,487040,434.81671142578125,7.834101779735647e-06,663.5528573989868,0.5567174553871155,0.0,764.0,,5039,1763260722.0217564,7.301568984985352e-07,,-0.0001996755599975586
0.00010854750871658325,0.0843043327331543,490368,0.001244706567376852,5.837173375766724e-06,666.5504248142242,0.49745234847068787,0.0,765.0,,5071,1763260725.0193238,9.5367431640625e-07,,-0.00031463056802749634
1.131836324930191e-05,7.68899917602539e-05,495104,208.05770874023438,2.9953916964586824e-06,670.8204808235168,0.5556880235671997,0.0,768.0,,5117,1763260729.2893798,4.377216100692749e-08,,6.690621376037598e-05
3.9169564843177795e-05,2.777576446533203e-05,495616,217.6803741455078,2.6881721169047523e-06,671.3032686710358,0.5764064788818359,0.0,768.0,,5122,1763260729.7721677,4.842877388000488e-08,,3.5353004932403564e-06
-7.820408791303635e-05,0.0002821683883666992,496128,205.5616912841797,2.380952309977147e-06,671.7518632411957,0.5016860365867615,0.0,768.0,,5127,1763260730.2207623,6.798654794692993e-08,,8.763372898101807e-05
-0.00013796519488096237,0.055663347244262695,496256,0.001432335120625794,2.304147528775502e-06,671.8637161254883,0.5575998425483704,0.0,768.0,,5128,1763260730.3326151,9.778887033462524e-08,,-4.834681749343872e-05
,,497508,,,672.9373984336853,,,,500.0,5140,1763260731.4062974,,500.0,
3.07941809296608e-05,2.568960189819336e-05,498048,230.76263427734375,1.2288786592762335e-06,673.4967939853668,0.5884858965873718,0.0,769.0,,5146,1763260731.965693,4.6566128730773926e-09,,-8.666887879371643e-06
,,498508,,,673.859459400177,,,,500.0,5150,1763260732.3283584,,500.0,
3.49339097738266e-06,-6.282329559326172e-05,498560,184.3189239501953,9.216589660354657e-07,673.9463438987732,0.5305660367012024,0.0,769.0,,5151,1763260732.415243,8.381903171539307e-09,,-9.916722774505615e-06
1.3094395399093628e-06,-0.336584210395813,499840,0.001505359192378819,1.536098324095292e-07,675.0945303440094,0.4870729446411133,0.0,770.0,,5163,1763260733.5634294,1.1175870895385742e-08,,-1.5795230865478516e-06
