charts/learning_rate,charts/SPS,losses/entropy,losses/old_approx_kl,global_step,_timestamp,losses/policy_loss,losses/explained_variance,losses/value_loss,charts/episodic_return,_step,losses/approx_kl,losses/clipfrac,charts/episodic_length,_runtime
1.3056835996394511e-05,743.0,0.5392059087753296,0.00026190001517534256,478336,1763260728.4971116,0.0004968717694282532,0.42481309175491333,0.0012845840537920594,,4946,2.6850029826164246e-06,0.0,,670.0559794902802
,,,,478981,1763260729.114011,,,,500.0,4953,,,500.0,670.6728789806366
1.2365591828711331e-05,744.0,0.5619646310806274,0.00011494569480419159,479488,1763260729.5762584,-0.00047335028648376465,0.00011515617370605469,601.0783081054688,,4958,2.2351741790771484e-06,0.0,,671.1351263523102
1.205837179441005e-05,744.0,0.5578433871269226,-0.00045135151594877243,480000,1763260730.0705254,-0.0002911612391471863,-4.5418739318847656e-05,511.6555480957031,,4963,1.6959384083747864e-06,0.0,,671.6293933391571
1.152073764387751e-05,744.0,0.558252215385437,0.000283154658973217,480896,1763260730.880631,-0.00109153613448143,0.24394428730010986,0.0011745403753593564,,4971,3.228895366191864e-06,0.0,,672.4394989013672
,,,,480981,1763260730.9131043,,,,500.0,4972,,,500.0,672.4719722270966
1.1136712601000909e-05,745.0,0.5786945819854736,-0.00034697167575359344,481536,1763260731.498048,-0.0001324191689491272,0.00020128488540649414,105.79872131347656,,4978,9.369105100631714e-07,0.0,,673.0569159984589
1.0906297575274948e-05,745.0,0.5144598484039307,0.00013173837214708328,481920,1763260731.8426476,0.0002992679364979267,-0.06990575790405273,0.0013226238079369068,,4981,1.1706724762916565e-06,0.0,,673.4015154838562
1.0445468433317728e-05,745.0,0.5102896690368652,2.7888454496860504e-05,482688,1763260732.5617623,0.0002004764974117279,-0.4641464948654175,0.0017338581383228302,,4989,1.189298927783966e-06,0.0,,674.1206302642822
1.0138248399016447e-05,746.0,0.5313912034034729,-5.664583295583725e-05,483200,1763260733.020648,-4.471093416213989e-05,0.19664204120635986,0.0016972948797047138,,4994,1.1827796697616577e-07,0.0,,674.5795159339905
9.293395123677328e-06,746.0,0.5746203660964966,5.351845175027847e-05,484608,1763260734.3298619,-2.9573217034339905e-05,0.0001532435417175293,0.001272577210329473,,5008,8.87550413608551e-07,0.0,,675.8887298107147
8.986175089376047e-06,747.0,0.5640929341316223,-0.0003684796392917633,485120,1763260734.78213,-5.709752440452576e-05,0.12825846672058105,0.001616772380657494,,5013,4.116445779800415e-07,0.0,,676.3409979343414
8.832565072225407e-06,747.0,0.5111112594604492,0.00022310204803943634,485376,1763260735.0080554,-0.0012890063226222992,-0.39904308319091797,0.0011337227188050747,,5015,4.36045229434967e-06,0.0,,676.5669233798981
7.373271728283726e-06,748.0,0.5754024982452393,-0.00011511892080307007,487808,1763260737.2078598,-8.387118577957153e-05,0.15918707847595215,0.0012193338479846716,,5039,1.5273690223693848e-07,0.0,,678.7667276859283
5.529953796212794e-06,749.0,0.5660386681556702,4.7245994210243225e-06,490880,1763260739.9767656,5.3122639656066895e-06,5.924701690673828e-05,489.3545837402344,,5071,6.51925802230835e-09,0.0,,681.5356335639954
,,,,495523,1763260744.0892122,,,,500.0,5117,,,500.0,685.6480801105499
,,,,496023,1763260744.528467,,,,500.0,5122,,,500.0,686.0873348712921
,,,,496523,1763260745.003387,,,,500.0,5127,,,500.0,686.5622549057007
2.0737327304232167e-06,752.0,0.5298025608062744,3.1529925763607025e-05,496640,1763260745.1063235,4.542991518974304e-06,9.638071060180664e-05,101.83390045166016,,5128,5.122274160385132e-08,0.0,,686.665191411972
,,,,497822,1763260746.1388357,,,,299.0,5140,,,299.0,687.6977035999298
9.984638609239482e-07,753.0,0.5612953901290894,2.2044405341148376e-05,498432,1763260746.7086272,-9.25455242395401e-06,0.0001698136329650879,156.06805419921875,,5146,9.313225746154785e-09,0.0,,688.2674951553345
,,,,498822,1763260747.0400388,,,,500.0,5150,,,500.0,688.5989067554474
6.912442245265993e-07,753.0,0.5543099641799927,8.108094334602356e-06,498944,1763260747.147602,4.179775714874268e-06,8.851289749145508e-05,240.97596740722656,,5151,9.313225746154785e-09,0.0,,688.7064700126648
