losses/clipfrac,losses/value_loss,charts/episodic_length,charts/episodic_return,losses/entropy,losses/explained_variance,_step,_timestamp,losses/approx_kl,charts/learning_rate,charts/SPS,losses/old_approx_kl,losses/policy_loss,_runtime,global_step
0.0,565.2289428710938,,,0.48365288972854614,-0.0009424686431884766,5008,1763260710.2600472,8.01868736743927e-07,1.1751151760108769e-05,768.0,-8.62395390868187e-05,-7.621943950653076e-06,651.8260912895203,480512
0.0,82.63731384277344,,,0.4826253056526184,-0.0012221336364746094,5013,1763260710.7362115,2.343207597732544e-06,1.144393263530219e-05,768.0,-0.0005514565855264664,0.00016735121607780457,652.3022556304932,481024
0.0,0.0016509996494278312,,,0.4637112021446228,0.5892400741577148,5015,1763260710.955459,2.6775524020195007e-06,1.129032261815155e-05,768.0,-0.00023026484996080399,-0.00027805566787719727,652.5215032100677,481280
0.0,0.0022191964089870453,,,0.4832271635532379,-0.01648426055908203,5039,1763260713.1847389,4.134140908718109e-06,9.831029274209868e-06,769.0,0.0006441054865717888,-0.0009298287332057953,654.7507829666138,483712
,,500.0,500.0,,,5071,1763260716.091769,,,,,,657.6578130722046,486981
0.0,0.001822267659008503,,,0.4838593900203705,0.34421199560165405,5117,1763260720.3154056,8.009374141693115e-08,5.069124199508224e-06,773.0,-0.00021194294095039368,-3.162771463394165e-06,661.8814496994019,491648
0.0,0.0016494678566232324,,,0.5049818754196167,0.351309597492218,5122,1763260720.7703636,1.389533281326294e-06,4.761904619954294e-06,773.0,-0.0007203146815299988,-0.00012389570474624634,662.336407661438,492160
0.0,0.002211728598922491,,,0.4803646504878998,-1.2113828659057617,5127,1763260721.2493768,9.601935744285583e-07,4.4546850404003635e-06,774.0,-0.0002335803583264351,-0.0004182197153568268,662.8154208660126,492672
0.0,0.0017483625560998917,,,0.5007190704345703,0.19893819093704224,5128,1763260721.3588183,3.976747393608093e-07,4.377880031825043e-06,774.0,4.772748798131943e-05,0.0001645609736442566,662.9248623847961,492800
,,500.0,500.0,,,5140,1763260722.4029255,,,,,,663.9689695835114,493981
0.0,346.6288146972656,,,0.4265653192996979,-0.0006922483444213867,5146,1763260722.9461699,2.9802322387695312e-08,3.3026112760126125e-06,775.0,-2.245977520942688e-05,2.0362436771392822e-05,664.5122139453888,494592
,,500.0,500.0,,,5150,1763260723.313592,,,,,,664.8796360492706,494981
0.0,132.92340087890625,,,0.42606061697006226,0.0001944899559020996,5151,1763260723.4233763,2.1420419216156006e-08,2.9953916964586824e-06,775.0,3.370549529790878e-05,-2.0526349544525146e-06,664.989420413971,495104
0.0,0.0019482942298054695,,,0.5110889077186584,-3.68656063079834,5163,1763260724.5727983,1.955777406692505e-08,2.2273425202001818e-06,775.0,2.029072493314743e-05,1.023709774017334e-05,666.1388423442841,496384
0.0,270.83746337890625,,,0.4990484416484833,-0.00014638900756835938,5165,1763260724.6863427,1.5832483768463135e-08,2.150537738998537e-06,775.0,-4.396121948957443e-05,5.163252353668213e-06,666.2523868083954,496512
0.0,0.0015339042292907834,,,0.39872103929519653,-0.870116114616394,5196,1763260727.5778806,3.725290298461914e-09,2.3041474150886643e-07,777.0,3.3937394618988037e-06,-4.367902874946594e-06,669.1439247131348,499712
0.0,0.001564123434945941,,,0.45316052436828613,0.42515844106674194,5197,1763260727.689524,1.210719347000122e-08,1.536098324095292e-07,777.0,-1.8644146621227264e-05,-1.893565058708191e-05,669.2555680274963,499840
