charts/episodic_return,losses/entropy,losses/policy_loss,_timestamp,losses/clipfrac,losses/value_loss,losses/old_approx_kl,charts/episodic_length,charts/SPS,global_step,losses/approx_kl,charts/learning_rate,_runtime,_step,losses/explained_variance
500.0,,,1763260215.4289095,,,,500.0,,95721,,,184.590149641037,1125,
,0.4734720289707184,0.00030418112874031067,1763260217.0482385,0.01171875,0.0002664909407030791,-0.008047652430832386,,602.0,96512,0.0030088266357779503,0.00024216590099968016,186.20947861671448,1133,-0.27274656295776367
500.0,,,1763260219.2618093,,,,500.0,,97721,,,188.42304944992065,1145,
,0.5193572044372559,-0.00024588778614997864,1763260223.1105506,0.0,0.00014529965119436383,-0.001443246379494667,,599.0,99712,0.00029939599335193634,0.00024024577578529716,192.27179074287415,1164,0.05765658617019653
500.0,,,1763260223.1619704,,,,500.0,,99721,,,192.32321047782898,1165,
,0.4618087112903595,0.005431681871414185,1763260224.6091115,0.0,0.0004061420331709087,0.007402533665299416,,598.0,100480,0.0011723525822162628,0.00023978494573384523,193.7703516483307,1172,0.019477128982543945
,0.3929411470890045,0.001856878399848938,1763260226.3190072,0.0,0.008200847543776035,-0.0017163464799523354,,598.0,101376,0.00036652665585279465,0.000239247310673818,195.48024725914001,1181,-0.5068448781967163
,0.4483427405357361,-0.0013287775218486786,1763260227.3121135,0.0,0.004904578439891338,0.007825137116014957,,597.0,101888,0.0015478050336241722,0.0002389400906395167,196.47335362434387,1186,-0.022915959358215332
,0.4864807724952698,-0.001102786511182785,1763260229.5329497,0.0,0.000326745881466195,-0.0037453947588801384,,596.0,103040,0.0006585726514458656,0.00023824884556233883,198.694189786911,1197,-0.5921671390533447
,0.4838266968727112,-0.002149514853954315,1763260232.7156646,0.0,0.0002296394668519497,-0.002962403930723667,,595.0,104704,0.0004833610728383064,0.00023725038045085967,201.87690472602844,1213,0.20465564727783203
,0.5106900334358215,-0.0018647164106369019,1763260232.9995286,0.0,147.7847442626953,0.008460026234388351,,595.0,104832,0.0004647262394428253,0.00023717357544228435,202.1607687473297,1215,0.0002213120460510254
,0.5206983089447021,0.0011847764253616333,1763260235.235574,0.0,0.0002534512314014137,-0.002844930626451969,,594.0,105984,7.872562855482101e-05,0.00023648233036510646,204.3968141078949,1226,0.05320441722869873
,0.5654398202896118,-0.008622709661722183,1763260236.0289593,0.01171875,0.007274389732629061,-0.00459041353315115,,593.0,106368,0.00642570573836565,0.0002362519153393805,205.1901993751526,1230,0.005578339099884033
,0.45098820328712463,-0.002254478633403778,1763260236.7739387,0.0,133.3628692626953,-0.007528468035161495,,593.0,106752,0.0023805825039744377,0.00023602150031365454,205.93517875671387,1234,0.0001634359359741211
,0.5798638463020325,-0.0062818750739097595,1763260239.0847142,0.0078125,0.008308256976306438,9.091570973396301e-06,,592.0,107904,0.002242906019091606,0.00023533025523647666,208.24595427513123,1245,-0.14425742626190186
,0.5473626255989075,-0.0038357973098754883,1763260240.8277023,0.0,71.08224487304688,-0.0021052733063697815,,591.0,108800,0.00011241622269153595,0.00023479262017644942,209.98894238471985,1254,0.0001246333122253418
,0.5396838784217834,-0.006315387785434723,1763260244.2456164,0.0,0.0008130954811349511,-0.0006812429055571556,,590.0,110592,0.0002180570736527443,0.00023371736460831016,213.40685653686523,1271,-0.019732952117919922
,0.5266158580780029,-0.005200028419494629,1763260249.276234,0.0,0.008521836251020432,-0.0009534209966659546,,589.0,113408,0.0007333513349294662,0.00023202765441965312,218.43747401237488,1299,0.4200260639190674
,0.49760085344314575,-0.014343541115522385,1763260256.3971386,0.0078125,0.00045899811084382236,-0.01235956884920597,,588.0,117504,0.0037146639078855515,0.00022956989414524287,225.55837869644165,1339,0.008524656295776367
,0.5217902660369873,-0.004109040834009647,1763260256.6274323,0.001953125,9.445299656363204e-05,-0.005117534659802914,,588.0,117632,0.0009916825219988823,0.00022949308913666755,225.7886724472046,1340,0.05547976493835449
,0.513581395149231,-0.011400643736124039,1763260258.2782845,0.00390625,0.00020057731308043003,-0.02320171147584915,,588.0,118528,0.004575734026730061,0.0002289554540766403,227.43952465057373,1349,-0.2663227319717407
,0.5079504251480103,-0.004628457129001617,1763260260.8867583,0.0,0.008903021924197674,0.006485155783593655,,587.0,119936,0.0018426859751343727,0.00022811059898231179,230.04799842834473,1363,-0.36822509765625
,0.5059118270874023,0.003674022853374481,1763260261.3321054,0.0,0.00020609344937838614,0.006593966856598854,,587.0,120192,0.000291578471660614,0.00022795698896516114,230.4933454990387,1365,-0.36685872077941895
,0.49069347977638245,-0.02991446480154991,1763260262.2607057,0.00390625,0.0003238962672185153,-0.001682010479271412,,587.0,120704,0.002940126694738865,0.00022764976893085986,231.421945810318,1370,-0.14486145973205566
500.0,,,1763260263.990981,,,,500.0,,121721,,,233.15222120285034,1380,
,0.5091270804405212,6.569176912307739e-05,1763260264.1997693,0.0,273.9725646972656,-0.0015480006113648415,,586.0,121728,0.0011036796495318413,0.0002270353288622573,233.36100935935974,1381,-0.00017344951629638672
,0.4442999064922333,0.0004381900653243065,1763260265.588189,0.0,0.0004370396782178432,0.004766298457980156,,586.0,122496,0.0008803792297840118,0.00022657449881080538,234.74942898750305,1388,-0.3312656879425049
500.0,,,1763260266.798282,,,,500.0,,123221,,,235.95952200889587,1395,
,0.5096189379692078,-0.015104809775948524,1763260267.6598413,0.005859375,0.0002220436290372163,-0.004636889323592186,,586.0,123648,0.0020662080496549606,0.0002258832537336275,236.8210813999176,1399,-0.01351630687713623
500.0,,,1763260268.661745,,,,500.0,,124221,,,237.82298517227173,1405,
,0.47966837882995605,0.0070999618619680405,1763260272.4349027,0.0,0.0003461502492427826,0.00705228466540575,,588.0,126976,0.001830114983022213,0.00022388632351066917,241.59614276885986,1432,-0.16660428047180176
,0.5063342452049255,0.0030222348868846893,1763260272.5687885,0.0,0.00016648831660859287,-0.0031836330890655518,,589.0,127104,8.617900311946869e-05,0.00022380951850209385,241.73002862930298,1433,-0.028839588165283203
,0.5167210102081299,0.019163891673088074,1763260275.7807074,0.0,275.17913818359375,-0.006415837444365025,,590.0,129280,0.00144235510379076,0.0002225038333563134,244.94194746017456,1455,1.8596649169921875e-05
,0.5343022346496582,0.009338133037090302,1763260275.9754887,0.0,0.007507480680942535,0.0004033045843243599,,590.0,129408,0.000695972703397274,0.0002224270283477381,245.13672876358032,1456,-0.05463850498199463
,0.47186440229415894,-0.003697037696838379,1763260276.1842983,0.0,0.00032741946051828563,0.00043639540672302246,,590.0,129536,0.000260794535279274,0.00022235022333916277,245.34553837776184,1457,0.09789198637008667
,0.48311924934387207,-0.037601664662361145,1763260284.5851135,0.005859375,0.0002454803616274148,0.005398309789597988,,594.0,135296,0.0035890648141503334,0.00021889401250518858,253.74635362625122,1514,0.3364593982696533
,0.5343577861785889,0.0017798170447349548,1763260285.6006482,0.0,106.7462387084961,0.00752608198672533,,594.0,135936,0.001560659147799015,0.00021850998746231198,254.76188826560974,1521,-0.00015342235565185547
500.0,,,1763260286.258701,,,,500.0,,136398,,,255.4199411869049,1525,
,0.555304229259491,-0.0015695937909185886,1763260286.696245,0.0,0.0077238366939127445,0.0013011004775762558,,594.0,136576,0.0001226179301738739,0.00021812596241943538,255.85748505592346,1527,-0.6772208213806152
,0.5104516744613647,-0.00034052878618240356,1763260287.1141927,0.048828125,0.0004634873184841126,0.01929706335067749,,594.0,136832,0.007800270803272724,0.00021797235240228474,256.2754328250885,1529,-0.28658056259155273
,0.45549577474594116,-0.01151704415678978,1763260288.0710707,0.013671875,0.00033591099781915545,0.0068891411647200584,,593.0,137344,0.004547071643173695,0.00021766513236798346,257.23231077194214,1534,-0.2626696825027466
,0.5057398676872253,-0.0019433796405792236,1763260288.3470552,0.0,49.070831298828125,-0.006141012534499168,,593.0,137472,0.00010900013148784637,0.00021758832735940814,257.5082952976227,1536,-0.0002510547637939453
,0.49128007888793945,0.011943195015192032,1763260289.6750216,0.0078125,0.0001616731460671872,-0.019592411816120148,,593.0,138240,0.0028511015698313713,0.00021712749730795622,258.8362617492676,1543,-0.2316073179244995
500.0,,,1763260289.9396453,,,,500.0,,138398,,,259.10088539123535,1545,
,0.49897152185440063,0.00750046968460083,1763260290.150008,0.0,260.42608642578125,0.002228989265859127,,593.0,138496,0.0006289100274443626,0.00021697388729080558,259.31124806404114,1546,-0.00036334991455078125
,0.4994053840637207,0.0005686283111572266,1763260292.3155065,0.0,0.0002252456615678966,0.003880321979522705,,593.0,139776,0.0011221431195735931,0.00021620583720505238,261.47674655914307,1558,-0.07826805114746094
500.0,,,1763260292.3790114,,,,500.0,,139898,,,261.540251493454,1559,
,0.48698413372039795,-0.004474543035030365,1763260293.1787686,0.0,0.0003088590456172824,0.000863589346408844,,593.0,140288,0.00027138181030750275,0.0002158986171707511,262.34000873565674,1563,-0.05040478706359863
,0.4492332339286804,-0.00981944426894188,1763260293.6248894,0.005859375,0.007258611731231213,0.007674672640860081,,593.0,140544,0.0033557871356606483,0.00021574500715360045,262.7861294746399,1566,-0.29586541652679443
,0.49153968691825867,-0.008192569948732853,1763260296.3063562,0.0,0.00030020039412193,-0.0021554604172706604,,596.0,142848,0.00027508288621902466,0.0002143625169992447,265.4675962924957,1588,-0.5278489589691162
500.0,,,1763260296.325836,,,,500.0,,142898,,,265.48707604408264,1589,
,0.543338418006897,-0.0025556907057762146,1763260297.2812831,0.0,0.0004587655421346426,0.004549023695290089,,597.0,143744,6.668921560049057e-05,0.00021382488193921745,266.4425232410431,1597,-0.11081397533416748
,0.4696517586708069,0.0048665329813957214,1763260298.392464,0.00390625,0.0005932945059612393,0.03354441374540329,,599.0,144768,0.004786740057170391,0.00021321044187061489,267.5537040233612,1607,0.2021239995956421
500.0,,,1763260298.5353594,,,,500.0,,144898,,,267.69659948349,1609,
,0.5100364685058594,-0.00270027294754982,1763260298.694688,0.0,126.57954406738281,-0.0030897436663508415,,599.0,145024,0.0002966606989502907,0.00021305683185346425,267.85592818260193,1610,-0.00021910667419433594
,0.5402023792266846,-0.009661950170993805,1763260298.9734483,0.0,0.00016194948693737388,0.0014189230278134346,,599.0,145280,0.001757667399942875,0.0002129032218363136,268.13468837738037,1612,-0.6146911382675171
,0.55600506067276,-0.007705375552177429,1763260300.4653225,0.0,0.00035088747972622514,-0.0025978926569223404,,602.0,146688,0.0002805367112159729,0.00021205836674198508,269.62656259536743,1626,-0.15143299102783203
500.0,,,1763260302.3027475,,,,500.0,,147898,,,271.46398758888245,1638,
500.0,,,1763260310.6150641,,,,500.0,,152898,,,279.7763042449951,1687,
,0.4860988259315491,0.01206815242767334,1763260316.324305,0.0,79.46206665039062,0.0014084689319133759,,606.0,157440,0.0008064005523920059,0.0002056067605735734,285.48554515838623,1732,-0.00015079975128173828
,0.5674771070480347,0.0017637573182582855,1763260317.8999276,0.0,0.0001276949478778988,9.070243686437607e-05,,608.0,158848,0.00016218330711126328,0.0002047619054792449,287.06116771698,1745,0.0774376392364502
,0.5827480554580688,-0.013863302767276764,1763260318.7190692,0.0,0.006709481123834848,-0.002536991611123085,,609.0,159616,0.0011787433177232742,0.00020430107542779297,287.880309343338,1753,0.02228003740310669
,0.4362594485282898,0.003770163282752037,1763260318.8533916,0.021484375,0.0001576366339577362,0.022449323907494545,,609.0,159744,0.004125859588384628,0.00020422427041921765,288.01463174819946,1754,-0.25057077407836914
,0.5408963561058044,0.01694668084383011,1763260320.1130137,0.00390625,0.0001122528628911823,-0.007969867438077927,,611.0,160896,0.0011983178555965424,0.00020353302534203976,289.27425384521484,1765,-0.062163710594177246
,0.4986393451690674,-0.018139947205781937,1763260320.4097798,0.0,0.0005385477561503649,0.025401078164577484,,611.0,161152,0.0016258042305707932,0.00020337941532488912,289.5710198879242,1768,0.0017582178115844727
,0.5335142612457275,-0.010120004415512085,1763260321.423665,0.00390625,0.004161620046943426,-0.0077165644615888596,,612.0,162048,0.0016656368970870972,0.00020284178026486188,290.5849051475525,1777,-0.09507179260253906
,0.5100895762443542,0.006242681294679642,1763260326.031109,0.0,0.00010077632759930566,-1.832377165555954e-05,,617.0,166272,0.00027105119079351425,0.00020030721498187631,295.19234919548035,1818,0.03813982009887695
,0.4717482328414917,-0.012573763728141785,1763260326.5634143,0.001953125,0.00031347409822046757,0.005938529968261719,,618.0,166784,0.0012725777924060822,0.00019999999494757503,295.72465443611145,1823,0.049050331115722656
,0.5496960878372192,-0.003157561644911766,1763260330.9663455,0.0078125,0.008765623904764652,-0.024109579622745514,,618.0,169600,0.0038182660937309265,0.000198310284758918,300.12758564949036,1851,0.039908647537231445
,0.34910252690315247,-0.001522822305560112,1763260331.82463,0.0078125,0.004516652785241604,0.01878025196492672,,618.0,170112,0.004201495088636875,0.00019800307927653193,300.98587012290955,1856,0.15240097045898438
,0.5870761275291443,-0.0049788206815719604,1763260334.0372126,0.0,0.0004334846744313836,-0.00606883317232132,,618.0,171392,0.001098722219467163,0.00019723502919077873,303.19845271110535,1868,-1.5467138290405273
,0.5092477202415466,0.00016357004642486572,1763260334.9155917,0.0,0.0002161408046958968,-0.0011489968746900558,,618.0,171904,3.476254642009735e-05,0.00019692780915647745,304.07683181762695,1873,-1.8881111145019531
,0.574620246887207,-0.006380245089530945,1763260335.5658183,0.0,0.005534348078072071,0.0030994582921266556,,618.0,172288,0.0007682126015424728,0.0001966973941307515,304.72705841064453,1877,-0.024130702018737793
,0.5482626557350159,0.0011247936636209488,1763260337.0056474,0.0,218.09002685546875,0.0007564928382635117,,618.0,173184,6.31231814622879e-05,0.00019615975907072425,306.1668875217438,1886,-0.00019288063049316406
500.0,,,1763260338.096592,,,,500.0,,174124,,,307.2578320503235,1895,
,0.4726153016090393,-0.006711259949952364,1763260339.2073302,0.0,0.00035282931639812887,-0.00048470497131347656,,619.0,174976,0.00029569491744041443,0.00019508448895066977,308.3685703277588,1903,0.20373088121414185
,0.5236048698425293,-0.0005110520869493484,1763260339.673861,0.0,159.08189392089844,-0.0016185855492949486,,619.0,175232,5.022343248128891e-05,0.00019493087893351912,308.8351011276245,1906,-6.389617919921875e-05
,0.5445011854171753,-0.016981948167085648,1763260341.6160717,0.0,0.0004079758655279875,0.006487817503511906,,619.0,176512,0.001973838545382023,0.00019416282884776592,310.7773118019104,1918,-0.11625957489013672
,0.48052310943603516,0.0036286069080233574,1763260341.8281958,0.00390625,202.00343322753906,0.008230727165937424,,619.0,176640,0.0013411492109298706,0.0001940860238391906,310.9894359111786,1920,-0.00022411346435546875
,0.49141791462898254,0.0051703304052352905,1763260344.9986875,0.0,219.27098083496094,0.009299114346504211,,621.0,179200,0.0002789292484521866,0.0001925499236676842,314.15992760658264,1945,-8.475780487060547e-05
500.0,,,1763260346.397328,,,,500.0,,180624,,,315.55856800079346,1959,
500.0,,,1763260347.8780499,,,,500.0,,182124,,,317.03928995132446,1973,
,0.49971434473991394,-0.0009027682244777679,1763260349.1580532,0.0,0.0069080740213394165,0.0034653935581445694,,627.0,183296,0.000206872820854187,0.00019009216339327395,318.31929326057434,1985,-0.13125061988830566
,0.5212392210960388,0.00015732645988464355,1763260349.80198,0.0,2.7164747734786943e-05,0.0024590035900473595,,627.0,183936,2.0942650735378265e-05,0.00018970813835039735,318.9632201194763,1991,-0.15327703952789307
,0.5142180919647217,0.00010957755148410797,1763260351.573909,0.0,0.00018291029846295714,0.015204970724880695,,627.0,185088,0.0007439730688929558,0.00018901689327321947,320.73514914512634,2002,-0.24045372009277344
,0.508110761642456,0.0035697557032108307,1763260352.336624,0.005859375,0.00020824777311645448,0.0102965347468853,,628.0,185600,0.004501404240727425,0.00018870967323891819,321.49786400794983,2007,-0.19374799728393555
,0.5495842099189758,-0.00015924125909805298,1763260353.7856221,0.0,0.00013593622134067118,0.0019243117421865463,,628.0,186496,0.0014578159898519516,0.00018817203817889094,322.94686222076416,2016,-0.2591804265975952
,0.47581589221954346,0.0050943270325660706,1763260354.3584006,0.0,0.00013020857295487076,-0.0065798070281744,,628.0,186880,0.0014585256576538086,0.00018794162315316498,323.5196406841278,2019,0.19806164503097534
,0.5384235382080078,-0.0028138719499111176,1763260355.170609,0.0,0.0002909720642492175,0.00037802569568157196,,628.0,187392,0.00010883808135986328,0.0001876344031188637,324.33184909820557,2024,0.1272534728050232
,0.4012303352355957,-0.02106551080942154,1763260355.5756307,0.0,253.3412322998047,0.012767819687724113,,628.0,187648,0.0006478149443864822,0.00018748079310171306,324.73687076568604,2027,0.0003757476806640625
,0.42106714844703674,-0.006397545337677002,1763260355.9896595,0.0,0.00012710373266600072,0.0015060463920235634,,628.0,187904,0.00012698117643594742,0.00018732718308456242,325.1508996486664,2029,0.3730583190917969
,0.48470884561538696,-0.001287609338760376,1763260356.8379085,0.0,0.0002522800350561738,0.00586211122572422,,628.0,188416,0.0002830624580383301,0.00018701996305026114,325.999148607254,2034,-0.09830629825592041
,0.49525749683380127,-0.008241350762546062,1763260358.324599,0.00390625,0.00022723506845068187,-0.007757597602903843,,628.0,189568,0.002391730435192585,0.00018632871797308326,327.48583912849426,2045,0.07658970355987549
500.0,,,1763260358.90393,,,,500.0,,190124,,,328.06517004966736,2051,
,0.5103414058685303,-0.002018248662352562,1763260359.020768,0.0,496.78582763671875,-0.0025493018329143524,,629.0,190208,0.00026637502014636993,0.00018594470748212188,328.1820080280304,2052,0.00021600723266601562
500.0,,,1763260360.9203515,,,,500.0,,192124,,,330.08159160614014,2070,
,0.5292099714279175,0.016615455970168114,1763260361.5832102,0.0,267.3857116699219,0.002537771128118038,,632.0,192640,0.0004495875909924507,0.0001844854123191908,330.74445033073425,2076,-0.00012314319610595703
,0.5505647659301758,-0.003364762756973505,1763260364.3917794,0.00390625,0.00015942724712658674,-0.0011061858385801315,,632.0,194432,0.0005971435457468033,0.00018341014219913632,333.5530195236206,2093,0.01578289270401001
,0.5223482847213745,0.002047516405582428,1763260364.589804,0.0,0.0001172487682197243,-0.004362298175692558,,632.0,194560,0.0006151348352432251,0.000183333337190561,333.7510440349579,2094,0.011528551578521729
,0.5203902721405029,-0.00618363544344902,1763260368.0079327,0.0,0.004116492811590433,0.004174303263425827,,632.0,196864,0.0001730397343635559,0.00018195084703620523,337.16917276382446,2117,0.14679020643234253
,0.5437575578689575,0.004524700343608856,1763260370.681126,0.0,0.006210193037986755,0.008759318850934505,,634.0,199296,0.0005627712234854698,0.00018049155187327415,339.8423662185669,2141,0.02598893642425537
,0.4968711733818054,-0.00698060542345047,1763260371.203128,0.0,0.0056934840977191925,0.002502509392797947,,635.0,199808,0.00035753194242715836,0.00018018433183897287,340.3643682003021,2146,-1.3655598163604736
,0.5109753012657166,-0.010919259861111641,1763260371.3416429,0.0,0.000242024238104932,0.013117117807269096,,635.0,199936,0.0011862646788358688,0.00018010752683039755,340.5028829574585,2147,-0.8380856513977051
,0.5375234484672546,0.004572935402393341,1763260371.480597,0.0,0.00011201045708730817,0.0038793962448835373,,635.0,200064,0.00028230994939804077,0.00018003072182182223,340.64183712005615,2148,-0.46549177169799805
,0.5291679501533508,-0.003521353006362915,1763260372.1503735,0.0,141.96151733398438,0.000542190857231617,,636.0,200704,6.780121475458145e-05,0.00017964669677894562,341.3116135597229,2155,0.00014072656631469727
,0.5376037955284119,-0.0015952810645103455,1763260374.0370522,0.0,0.00022440326574724168,-0.0010883519425988197,,638.0,202496,0.00011245254427194595,0.00017857142665889114,343.1982922554016,2172,-0.7125680446624756
,0.5684261322021484,0.0001172870397567749,1763260375.5178926,0.0,0.00020029368170071393,0.003347220830619335,,639.0,203904,0.00010864157229661942,0.00017772657156456262,344.67913269996643,2185,-0.1615833044052124
500.0,,,1763260376.5399795,,,,500.0,,204624,,,345.7012195587158,2192,
,0.5600721836090088,-0.00029469653964042664,1763260377.4664278,0.0,369.353759765625,0.00012474320828914642,,639.0,205184,0.0008636489510536194,0.00017695852147880942,346.62766790390015,2198,-8.952617645263672e-05
,0.4749952256679535,-0.014095224440097809,1763260377.6547,0.0,0.005129210185259581,0.0034610144793987274,,639.0,205312,0.0012721382081508636,0.0001768817164702341,346.81594014167786,2199,-0.9892826080322266
,0.539290189743042,-0.017723195254802704,1763260379.4051318,0.0,0.0001730198273435235,0.002173944376409054,,640.0,206592,0.0031798509880900383,0.0001761136663844809,348.5663719177246,2211,-0.053952932357788086
,0.5449522137641907,0.005714401602745056,1763260379.8453844,0.0,0.0057884869165718555,-0.00748575571924448,,640.0,206848,0.001414007507264614,0.00017596005636733025,349.00662446022034,2214,-0.11217355728149414
,0.5182220339775085,-0.00300656259059906,1763260380.5344229,0.0,0.00011619735596468672,-0.003175579011440277,,640.0,207488,0.00125032477080822,0.00017557603132445365,349.6956629753113,2220,-0.2674086093902588
,0.5563866496086121,0.006870437413454056,1763260380.7780805,0.0,0.017826836556196213,0.0023431098088622093,,641.0,207744,0.0007679210975766182,0.000175422421307303,349.93932056427,2223,-0.00010609626770019531
,0.5257813930511475,0.0012715496122837067,1763260381.038707,0.0,0.00024288991698995233,0.004268745891749859,,641.0,208000,0.0003152424469590187,0.00017526881129015237,350.19994711875916,2225,-0.04812490940093994
500.0,,,1763260381.0956376,,,,500.0,,208124,,,350.25687766075134,2226,
,0.4947851896286011,0.002560138702392578,1763260381.1937006,0.0,276.69915771484375,0.004248838871717453,,641.0,208128,0.00022451765835285187,0.00017519200628157705,350.3549406528473,2227,5.906820297241211e-05
500.0,,,1763260381.6373298,,,,500.0,,208624,,,350.79856991767883,2231,
,0.550743579864502,-0.003468230366706848,1763260382.1731725,0.0,0.00010167404980165884,-0.005146665498614311,,642.0,209024,0.0002970360219478607,0.0001746543712215498,351.33441257476807,2235,0.004032909870147705
500.0,,,1763260383.1295884,,,,500.0,,209624,,,352.2908284664154,2241,
,0.5692570805549622,0.0012207552790641785,1763260384.3741047,0.0,0.00633157417178154,0.0031467173248529434,,642.0,210304,0.00031225569546222687,0.00017388633568771183,353.53534483909607,2248,0.03255051374435425
,0.5502693057060242,-0.01130007579922676,1763260384.763438,0.001953125,0.00035562124685384333,-0.018410906195640564,,642.0,210560,0.001966203562915325,0.0001737327256705612,353.9246780872345,2250,-0.5747044086456299
,0.507886528968811,-0.011279184371232986,1763260385.1800249,0.0,0.004803332034498453,0.000907018780708313,,642.0,210816,0.0004549175500869751,0.00017357911565341055,354.34126496315,2253,-0.20371878147125244
,0.5417768955230713,0.0007581561803817749,1763260388.0814176,0.0,152.32089233398438,-0.0009777406230568886,,642.0,212736,0.00014869030565023422,0.00017242704052478075,357.242657661438,2272,-9.453296661376953e-05
500.0,,,1763260389.2946296,,,,500.0,,213624,,,358.4558696746826,2280,
500.0,,,1763260390.9382546,,,,500.0,,215124,,,360.09949469566345,2295,
,0.5597848892211914,0.01371769979596138,1763260391.311349,0.0,1.379539753543213e-05,0.0048662712797522545,,644.0,215424,0.0005380837246775627,0.00017081413534469903,360.4725890159607,2298,-0.11873352527618408
500.0,,,1763260392.526126,,,,500.0,,216624,,,361.68736600875854,2310,
,0.5964772701263428,5.762651562690735e-05,1763260392.7785046,0.0,0.0036201176699250937,0.000573321245610714,,645.0,216832,2.103019505739212e-05,0.0001699692802503705,361.93974471092224,2312,-0.15261328220367432
,0.5745980739593506,-0.01253478229045868,1763260393.752785,0.0,7.929568528197706e-05,-0.003855719231069088,,645.0,217472,0.0013621216639876366,0.0001695852552074939,362.9140250682831,2318,-0.061353325843811035
,0.5541342496871948,-2.041459083557129e-06,1763260394.371952,0.0,0.005549697671085596,-0.0024937745183706284,,645.0,217856,0.0016193613409996033,0.00016935484018176794,363.53319215774536,2322,-0.04467511177062988
,0.5560369491577148,-0.0021944381296634674,1763260394.724398,0.0,8.087845344562083e-05,-0.0055560823529958725,,645.0,218112,0.0003330577164888382,0.0001692012301646173,363.88563799858093,2324,-0.03577613830566406
500.0,0.5619977712631226,-0.0029896795749664307,1763260395.5398977,0.0,277.5511474609375,-0.005554702132940292,500.0,645.0,218624,0.0003175642341375351,0.00016889401013031602,364.7011377811432,2329,6.16908073425293e-05
,0.5150648355484009,0.0019449032843112946,1763260396.682018,0.0,279.4976806640625,-0.0013010511174798012,,646.0,219648,0.00016120541840791702,0.00016827957006171346,365.8432581424713,2339,-0.00010728836059570312
500.0,,,1763260397.120863,,,,500.0,,220124,,,366.282103061676,2343,
500.0,,,1763260397.6607401,,,,500.0,,220624,,,366.8219802379608,2348,
,0.5614266395568848,-0.001294311136007309,1763260398.278452,0.0,295.60272216796875,-0.0007147099822759628,,647.0,221184,0.00018004514276981354,0.00016735790995880961,367.43969202041626,2354,4.583597183227539e-05
500.0,,,1763260399.1828225,,,,500.0,,222124,,,368.3440625667572,2363,
,0.5811104774475098,-0.0005641593597829342,1763260401.9346318,0.0,9.901847806759179e-05,-0.0010118400678038597,,651.0,224768,6.711017340421677e-05,0.00016520736971870065,371.095871925354,2389,-0.01771402359008789
,0.5412464141845703,0.00510450080037117,1763260402.4376237,0.00390625,0.0001432992867194116,-0.03020310029387474,,651.0,225280,0.005157950334250927,0.00016490014968439937,371.59886384010315,2394,-0.10669600963592529
,0.5249874591827393,0.001278851181268692,1763260404.0303032,0.0,0.00015229110431391746,0.006690791808068752,,653.0,226816,0.0002391831949353218,0.00016397848958149552,373.191543340683,2409,0.10710251331329346
31.0,,,1763260405.6021552,,,,31.0,,228417,,,374.76339530944824,2426,
,0.5590003132820129,-0.009323835372924805,1763260406.0060117,0.0,0.0052229417487978935,0.005400575697422028,,654.0,228608,0.0005223434418439865,0.00016290321946144104,375.16725182533264,2430,0.01990419626235962
500.0,,,1763260409.0500264,,,,500.0,,230475,,,378.21126651763916,2449,
,0.5327401757240295,-0.00495191290974617,1763260411.8081534,0.0,124.33937072753906,-0.0005346080288290977,,653.0,232064,0.0002205250784754753,0.00016082949878182262,380.969393491745,2465,-0.00010228157043457031
,0.5998803377151489,-0.010900955647230148,1763260416.2713284,0.0,0.00017796010070014745,-0.004422610625624657,,653.0,234752,0.0012062732130289078,0.0001592165936017409,385.43256855010986,2491,-0.011124134063720703
500.0,,,1763260416.5269423,,,,500.0,,234975,,,385.6881823539734,2493,
,0.6374071836471558,0.0018965601921081543,1763260417.9780836,0.0,0.003791026072576642,0.002960619516670704,,653.0,236160,0.00017670076340436935,0.00015837173850741237,387.13932371139526,2506,-0.013021111488342285
500.0,,,1763260418.8415227,,,,500.0,,236994,,,388.00276279449463,2514,
,0.5879101157188416,0.002800833433866501,1763260418.967733,0.0,127.36965942382812,0.003371027298271656,,654.0,237056,0.00021029915660619736,0.00015783410344738513,388.12897300720215,2515,0.00032079219818115234
,0.49538934230804443,-0.006055652163922787,1763260419.4885397,0.0,280.9281311035156,-0.004825672134757042,,655.0,237568,0.0004044678062200546,0.00015752688341308385,388.64977979660034,2520,-0.0002962350845336914
,0.5853577852249146,-0.0113801509141922,1763260420.9325593,0.0,5.531774149858393e-05,-0.0017121881246566772,,656.0,238976,0.0008478444069623947,0.00015668202831875533,390.0937993526459,2533,0.11118769645690918
,0.5459010004997253,-0.0004353858530521393,1763260421.6438172,0.0,0.004723076708614826,0.0008657760918140411,,656.0,239616,6.0694292187690735e-05,0.00015629800327587873,390.8050572872162,2540,-0.21456670761108398
,0.5803806185722351,-0.006720557808876038,1763260422.7551882,0.0,0.00010644400754244998,0.008263248950242996,,656.0,240384,0.0005278941243886948,0.0001558371732244268,391.9164283275604,2547,0.20445019006729126
,0.5322321057319641,-0.004201821982860565,1763260426.5435982,0.00390625,6.18349586147815e-05,-0.010693632997572422,,656.0,242688,0.0007948977872729301,0.00015445468307007104,395.7048382759094,2570,0.0017733573913574219
,0.5620326995849609,0.002471666783094406,1763260426.7389855,0.0,0.0001446422829758376,0.005897149443626404,,656.0,242816,0.001201266422867775,0.00015437787806149572,395.90022563934326,2571,-0.08375215530395508
