charts/SPS,losses/old_approx_kl,_step,charts/episodic_length,charts/episodic_return,losses/clipfrac,losses/policy_loss,_runtime,global_step,losses/approx_kl,_timestamp,losses/entropy,losses/value_loss,losses/explained_variance,charts/learning_rate
,,3360,500.0,500.0,,,319.68328380584717,319384,,1763260370.7078269,,,,
,,3398,500.0,500.0,,,323.31703782081604,323384,,1763260374.3415809,,,,
1087.0,0.005991073325276375,3401,,,0.0,-0.010536976158618927,323.63592004776,323712,0.0009077023714780807,1763260374.660463,0.5389061570167542,0.0004632548661902547,0.21483975648880005,0.00010583717084955424
1087.0,-0.0011415435001254082,3406,,,0.0,0.001649409532546997,324.12435841560364,324224,0.000583176501095295,1763260375.1489015,0.5323752760887146,0.0005098712863400578,0.026665210723876953,0.00010552995081525296
1087.0,-0.0008978713303804398,3407,,,0.0,-0.0006201155483722687,324.23744535446167,324352,1.42659991979599e-05,1763260375.2619884,0.5504631400108337,0.00018828253087121993,-0.31284046173095703,0.00010545314580667764
1087.0,0.0008534714579582214,3419,,,0.0,-0.0011293310672044754,325.29536628723145,325504,4.5299530029296875e-05,1763260376.3199093,0.5230528116226196,105.96438598632812,-8.547306060791016e-05,0.00010476190800545737
1087.0,-0.002663731575012207,3426,,,0.0,0.002187952399253845,326.00829911231995,326272,2.9258430004119873e-05,1763260377.0328422,0.5653425455093384,0.00023050696472637355,-0.07073962688446045,0.00010430107795400545
1087.0,0.00013211369514465332,3428,,,0.0,-0.00013280287384986877,326.1246166229248,326400,5.736947059631348e-07,1763260377.1491597,0.5460727214813232,716.6220092773438,-0.0002644062042236328,0.00010422427294543013
1087.0,0.0021303296089172363,3435,,,0.0,-0.004711344838142395,326.80539631843567,327168,0.00012852996587753296,1763260377.8299394,0.5325758457183838,0.0003237806959077716,0.16072142124176025,0.00010376344289397821
1087.0,0.0026572104543447495,3450,,,0.0,-0.0005628690123558044,328.275577545166,328704,9.759515523910522e-05,1763260379.3001206,0.5793638825416565,0.00038188352482393384,-0.014910221099853516,0.00010284178279107437
1087.0,0.0013328157365322113,3451,,,0.0,-0.002002764493227005,328.3901081085205,328832,0.0013149045407772064,1763260379.4146512,0.5364016890525818,0.00015887028712313622,0.09699755907058716,0.00010276497778249905
,,3462,500.0,500.0,,,329.3500192165375,329884,,1763260380.3745623,,,,
,,3476,500.0,500.0,,,330.650776386261,331384,,1763260381.6753194,,,,
1087.0,0.0036397334188222885,3479,,,0.0,-0.002574041485786438,330.9491741657257,331648,0.00036882609128952026,1763260381.9737172,0.5662832856178284,0.000312361225951463,-0.14136624336242676,0.000101075267593842
1087.0,0.0004020640626549721,3498,,,0.0,-0.000148676335811615,332.72367882728577,333568,1.280568540096283e-06,1763260383.7482219,0.5917811393737793,0.0028188263531774282,-0.06751871109008789,9.99231924652122e-05
1087.0,-0.0008053276687860489,3503,,,0.0,0.0006074011325836182,333.17738580703735,334080,6.031244993209839e-06,1763260384.2019289,0.5449056625366211,0.0029378305189311504,-0.3101823329925537,9.961597243091092e-05
1087.0,-0.0015339534729719162,3513,,,0.0,0.0005842354148626328,334.1188807487488,335104,0.00015238672494888306,1763260385.1434238,0.5824596881866455,0.002702496014535427,-0.12245559692382812,9.900153963826597e-05
1087.0,0.0017056837677955627,3525,500.0,500.0,0.0,0.00035709701478481293,335.27937841415405,336384,6.57886266708374e-06,1763260386.3039215,0.5150159597396851,680.203125,-0.0001575946807861328,9.823348955251276e-05
1087.0,-0.004214001819491386,3537,,,0.0,-0.005111260339617729,336.47721910476685,337664,0.00028299540281295776,1763260387.5017622,0.548547625541687,0.00037140207132324576,-0.0030606985092163086,9.746543946675956e-05
,,3554,500.0,500.0,,,338.0048248767853,339384,,1763260389.029368,,,,
1087.0,0.0024429885670542717,3555,,,0.0,-0.001685209572315216,338.0967848300934,339456,3.6687590181827545e-05,1763260389.1213279,0.5880352258682251,819.244140625,-3.814697265625e-05,9.639016934670508e-05
1087.0,0.0017980271950364113,3576,,,0.0,0.0029827021062374115,340.0943567752838,341632,8.743349462747574e-05,1763260391.1188998,0.531486988067627,0.002203301526606083,-0.049355268478393555,9.508448420092463e-05
,,3578,500.0,500.0,,,340.24870562553406,341884,,1763260391.2732487,,,,
1087.0,0.0019670436158776283,3581,,,0.0,-0.0038555655628442764,340.5675296783447,342144,5.528796464204788e-05,1763260391.5920727,0.554082989692688,0.0003908425278495997,-0.06833505630493164,9.477726416662335e-05
1087.0,-0.0004024999216198921,3589,,,0.0,0.0004033595323562622,341.2572672367096,342912,2.671964466571808e-06,1763260392.2818103,0.5914503335952759,552.5481567382812,-5.900859832763672e-05,9.431643411517143e-05
,,3613,500.0,500.0,,,343.4865493774414,345384,,1763260394.5110924,,,,
1087.0,0.0020247995853424072,3622,,,0.0,-0.0008365847170352936,344.4022727012634,346368,0.00020537525415420532,1763260395.4268157,0.5499050617218018,0.00029124924913048744,-0.0287933349609375,9.22427061595954e-05
1087.0,-0.0008918624371290207,3640,,,0.0,-0.0006788000464439392,346.05381059646606,348160,1.0609626770019531e-05,1763260397.0783536,0.4781222641468048,0.0004951369483023882,-0.8726805448532104,9.116743603954092e-05
1087.0,-0.0016630003228783607,3656,,,0.0,0.003315962851047516,347.56304812431335,349824,0.0001404760405421257,1763260398.5875912,0.6138029098510742,0.00019828975200653076,0.021079182624816895,9.016897092806175e-05
1087.0,0.012441753409802914,3669,,,0.0,-0.0041161514818668365,348.7355680465698,351104,0.0003688884899020195,1763260399.760111,0.5345391035079956,0.0031209480948746204,0.5244137048721313,8.940092084230855e-05
1087.0,0.002642868086695671,3679,,,0.0,-0.0010728295892477036,349.6676502227783,352128,3.1074509024620056e-05,1763260400.6921933,0.6227831840515137,0.0024306124541908503,0.024311721324920654,8.878648077370599e-05
1087.0,0.0003726137802004814,3683,,,0.0,-1.1071562767028809e-05,350.1570007801056,352640,2.757646143436432e-06,1763260401.1815438,0.6092592477798462,0.0003588688559830189,-0.023562908172607422,8.847926073940471e-05
,,3684,378.0,378.0,,,350.199422121048,352762,,1763260401.2239652,,,,
1087.0,-0.0005793208256363869,3711,,,0.0,0.00018046796321868896,352.60733461380005,355328,1.2715347111225128e-05,1763260403.6318777,0.5568906664848328,749.5603637695312,-7.271766662597656e-06,8.68663628352806e-05
,,3713,27.0,27.0,,,352.6374933719635,355404,,1763260403.6620364,,,,
1087.0,5.887635052204132e-05,3715,,,0.0,-0.001555033028125763,352.83953857421875,355584,2.0094215869903564e-05,1763260403.8640816,0.5723127126693726,0.006888827309012413,-0.06010270118713379,8.671275281812996e-05
1087.0,-0.0022163763642311096,3731,,,0.0,-0.0012238547205924988,354.2696862220764,357120,0.0001017153263092041,1763260405.2942293,0.5632990002632141,0.004467780701816082,0.2794229984283447,8.579109271522611e-05
,,3734,500.0,500.0,,,354.50758147239685,357405,,1763260405.5321245,,,,
1087.0,0.0011575352400541306,3755,,,0.0,-0.0010828524827957153,356.49898076057434,359552,3.847852349281311e-05,1763260407.5235238,0.5582708120346069,0.0027480467688292265,0.3732212781906128,8.433179755229503e-05
1087.0,0.0037416070699691772,3775,,,0.0,-0.0009674429893493652,358.37301540374756,361600,0.00011061877012252808,1763260409.3975585,0.48150908946990967,0.0027602959889918566,-0.18728995323181152,8.31029174150899e-05
1087.0,0.0008009923622012138,3779,,,0.0,-5.949847400188446e-05,358.71218276023865,361984,1.5378929674625397e-05,1763260409.7367258,0.5397778749465942,818.7899169921875,0.00029414892196655273,8.287250238936394e-05
1087.0,-0.0002238219603896141,3804,,,0.0,-0.0008524060249328613,361.02671241760254,364544,7.740221917629242e-06,1763260412.0512555,0.5370859503746033,0.002083060797303915,0.2459699511528015,8.133640221785754e-05
,,3807,500.0,500.0,,,361.2859766483307,364905,,1763260412.3105197,,,,
,,3847,500.0,500.0,,,365.01409888267517,368905,,1763260416.038642,,,,
1088.0,0.0031757447868585587,3879,,,0.0,-0.0005990974605083466,368.048686504364,372224,9.452365338802338e-05,1763260419.0732296,0.5756258368492126,0.0005503998254425824,-1.3795692920684814,7.672810897929594e-05
1088.0,0.001870056614279747,3883,,,0.0,-0.011768519878387451,368.38503885269165,372608,0.0004412773996591568,1763260419.409582,0.5800971984863281,0.0029605464078485966,-0.2077009677886963,7.649769395356998e-05
1088.0,0.0029484648257493973,3884,,,0.0,-0.0021487511694431305,368.4942772388458,372736,0.00021958723664283752,1763260419.5188203,0.574390709400177,0.0005468244198709726,-0.24896132946014404,7.642088894499466e-05
1088.0,0.000855540856719017,3887,,,0.0,7.728114724159241e-05,368.75703859329224,372992,4.894286394119263e-05,1763260419.7815816,0.5772668123245239,530.844482421875,-3.2901763916015625e-05,7.626727892784402e-05
,,3891,500.0,500.0,,,369.1040368080139,373405,,1763260420.1285799,,,,
1088.0,-0.009519276209175587,3898,,,0.0,-0.007216602563858032,369.80630016326904,374144,0.00022194813936948776,1763260420.8308432,0.5530083775520325,0.005873408168554306,-20.136640548706055,7.557603385066614e-05
1088.0,0.00032513681799173355,3912,,,0.0,-0.0010847579687833786,371.07991790771484,375552,4.848930984735489e-05,1763260422.104461,0.5310331583023071,0.002789237769320607,0.12684094905853271,7.473118603229523e-05
,,3915,500.0,500.0,,,371.337340593338,375905,,1763260422.3618836,,,,
1088.0,-0.0010145502164959908,3928,,,0.0,-0.005305834114551544,372.5826187133789,377216,0.0003841063007712364,1763260423.6071618,0.59163498878479,0.0005093822837807238,-0.03274369239807129,7.373272092081606e-05
1088.0,-0.008320102468132973,3944,,,0.0,-0.008442621678113937,374.11961007118225,378880,0.00030744634568691254,1763260425.144153,0.5942866802215576,0.0002879252133425325,0.36260390281677246,7.27342558093369e-05
,,3945,500.0,500.0,,,374.1310398578644,378905,,1763260425.155583,,,,
1088.0,-0.001490473747253418,3946,,,0.0,-0.0003344118595123291,374.2351062297821,379008,0.00014862045645713806,1763260425.2596493,0.5769850611686707,397.6877136230469,0.00011736154556274414,7.265745080076158e-05
1088.0,0.0037757912650704384,3954,,,0.0,-0.006205139681696892,375.0801193714142,379904,0.0013310210779309273,1763260426.1046624,0.5877975225448608,0.00045203883200883865,-0.5196586847305298,7.211981574073434e-05
1088.0,0.011048076674342155,3963,,,0.0,-0.0015417635440826416,375.87355279922485,380800,0.00039951689541339874,1763260426.8980958,0.6099234819412231,0.00032738663139753044,-0.512934684753418,7.15821806807071e-05
,,3969,500.0,500.0,,,376.45473408699036,381405,,1763260427.4792771,,,,
1088.0,0.00037760380655527115,3981,,,0.0,0.004090718924999237,377.5858590602875,382592,0.0001098504289984703,1763260428.610402,0.5961342453956604,0.002163324737921357,0.07250034809112549,7.050691056065261e-05
1088.0,-0.0005837343633174896,3983,,,0.0,0.00284702330827713,377.8080985546112,382848,9.934604167938232e-05,1763260428.8326416,0.5791189670562744,0.0003285540733486414,0.1598483920097351,7.035330054350197e-05
1088.0,0.006904841400682926,3997,,,0.0,0.004542171955108643,379.08883476257324,384256,0.00023797806352376938,1763260430.1133778,0.5162478685379028,0.0007393803680315614,-0.03058004379272461,6.950844544917345e-05
1088.0,0.004896749742329121,4020,,,0.0,-0.0019612908363342285,381.1904489994049,386560,0.00038981717079877853,1763260432.214992,0.5619028806686401,0.000640073383692652,-0.14213955402374268,6.81259625707753e-05
1088.0,0.0016833366826176643,4059,,,0.0,0.0023272112011909485,384.6230113506317,390272,3.6765821278095245e-05,1763260435.6475544,0.6386448740959167,0.0015517168212682009,-0.5181303024291992,6.589861732209101e-05
1088.0,-0.00025860778987407684,4087,,,0.0,-0.0007444266229867935,387.1697361469269,393088,1.6145408153533936e-05,1763260438.1942792,0.5309402346611023,0.0021756368223577738,-0.7650539875030518,6.420890713343397e-05
1088.0,-0.0019523967057466507,4091,,,0.0,-0.0022202730178833008,387.536319732666,393472,4.180148243904114e-05,1763260438.5608628,0.5972576141357422,1073.3673095703125,-0.00018227100372314453,6.397849210770801e-05
,,4105,451.0,451.0,,,388.82120156288147,394904,,1763260439.8457446,,,,
1088.0,0.0018130568787455559,4109,,,0.0,-0.003004159778356552,389.1506428718567,395264,0.0003662826493382454,1763260440.175186,0.6083308458328247,0.00455810222774744,-14.549090385437012,6.290322926361114e-05
1088.0,0.000768318772315979,4115,,,0.0,-0.0014643073081970215,389.74549651145935,395904,0.0002621002495288849,1763260440.7700396,0.5961948037147522,0.00043174478923901916,-0.05475950241088867,6.251920422073454e-05
1088.0,-0.0009094150736927986,4119,,,0.0,-0.0009904522448778152,390.0821840763092,396288,5.9909187257289886e-05,1763260441.1067271,0.6009809374809265,0.0007468677358701825,-0.07709825038909912,6.228878919500858e-05
1088.0,0.0007712431252002716,4144,,,0.0,-0.005656085908412933,392.3996820449829,398848,0.0004162788391113281,1763260443.424225,0.5277988910675049,0.00038411791319958866,0.1996166706085205,6.075268902350217e-05
,,4150,500.0,500.0,,,392.91420912742615,399427,,1763260443.9387522,,,,
1088.0,-3.5635195672512054e-05,4168,,,0.0,-0.00026529282331466675,394.60626554489136,401280,2.2971071302890778e-05,1763260445.6308086,0.532350480556488,0.0008932376513257623,-0.16233527660369873,5.9293393860571086e-05
,,4184,500.0,500.0,,,396.06354117393494,402927,,1763260447.0880842,,,,
,,4194,500.0,500.0,,,396.99063062667847,403927,,1763260448.0151737,,,,
,,4199,500.0,500.0,,,397.4376199245453,404427,,1763260448.462163,,,,
,,4224,500.0,500.0,,,399.73773741722107,406927,,1763260450.7622805,,,,
,,4229,500.0,500.0,,,400.21608543395996,407427,,1763260451.2406285,,,,
,,4243,500.0,500.0,,,401.52661204338074,408927,,1763260452.551155,,,,
1088.0,-0.000907369889318943,4246,,,0.0,-0.009724423289299011,401.8331265449524,409216,0.000388353131711483,1763260452.8576696,0.586724042892456,0.0008057533414103091,0.21696847677230835,5.4531490604858845e-05
1088.0,0.002044287510216236,4252,,,0.0,-0.0014473088085651398,402.43011593818665,409856,6.276648491621017e-05,1763260453.454659,0.5682737231254578,0.00046599883353337646,-0.08836472034454346,5.4147465561982244e-05
1088.0,0.0002911137416958809,4254,,,0.0,-0.0020186901092529297,402.54622769355774,409984,2.1723099052906036e-05,1763260453.5707707,0.5734741687774658,651.5421142578125,-0.00014543533325195312,5.4070660553406924e-05
1088.0,0.0003707250580191612,4255,,,0.0,-0.0012881457805633545,402.65826439857483,410112,2.9721297323703766e-05,1763260453.6828074,0.6172115206718445,0.002470822772011161,0.25285470485687256,5.3993855544831604e-05
,,4273,500.0,500.0,,,404.31379413604736,411927,,1763260455.3383372,,,,
,,4276,259.0,259.0,,,404.54259490966797,412186,,1763260455.567138,,,,
1088.0,0.004006456583738327,4277,,,0.0,-0.006889738142490387,404.64549565315247,412288,0.0001236647367477417,1763260455.6700387,0.5501871705055237,852.5072021484375,0.0005879402160644531,5.268817039905116e-05
1088.0,0.00012727174907922745,4278,,,0.0,-0.0004310179501771927,404.7591869831085,412416,1.736823469400406e-05,1763260455.78373,0.5476865172386169,0.0034891320392489433,0.08461111783981323,5.261136539047584e-05
1088.0,0.001068735495209694,4288,,,0.0,-0.0003170967102050781,405.7015001773834,413440,8.333474397659302e-06,1763260456.7260432,0.5654857158660889,0.001052226172760129,0.0934528112411499,5.1996928959852085e-05
1088.0,0.0014073727652430534,4290,,,0.0,-0.0009635956957936287,405.8172490596771,413568,1.70757994055748e-05,1763260456.841792,0.5575095415115356,481.3414001464844,7.301568984985352e-05,5.1920123951276764e-05
1088.0,-0.0014144768938422203,4292,,,0.0,0.002971608191728592,406.0398347377777,413824,0.00022288691252470016,1763260457.0643778,0.6206616163253784,0.0011236586142331362,-0.0868525505065918,5.1766513934126124e-05
,,4314,500.0,500.0,,,408.0347855091095,416004,,1763260459.0593286,,,,
,,4318,500.0,500.0,,,408.44637417793274,416504,,1763260459.4709172,,,,
1088.0,-0.002755468711256981,4346,,,0.0,-0.0008313935250043869,411.0751302242279,419328,9.299255907535553e-05,1763260462.0996733,0.6075478792190552,0.0005736470920965075,-0.10121607780456543,4.846390220336616e-05
1088.0,-0.00105205737054348,4366,,,0.0,-0.0016126036643981934,412.95424032211304,421376,5.932897329330444e-05,1763260463.9787834,0.5431299209594727,0.0007491101277992129,0.04721510410308838,4.7235022066161036e-05
1088.0,-9.141303598880768e-05,4372,,,0.0,7.556378841400146e-05,413.51661109924316,422016,4.3157488107681274e-06,1763260464.5411541,0.553154706954956,830.9769287109375,-6.079673767089844e-05,4.6850997023284435e-05
1088.0,-0.0008035972714424133,4377,,,0.0,0.0014293789863586426,414.0040009021759,422528,2.059154212474823e-05,1763260465.028544,0.5320726633071899,890.807861328125,-0.00014853477478027344,4.6543776988983154e-05
1088.0,0.0036288294941186905,4378,,,0.0,-0.005344800651073456,414.11688208580017,422656,8.419156074523926e-05,1763260465.1414251,0.567645788192749,0.0023331132251769304,0.16094088554382324,4.646697561838664e-05
1088.0,-9.322445839643478e-05,4387,,,0.0,-2.3894011974334717e-05,414.9466016292572,423552,1.4435499906539917e-07,1763260465.9711447,0.5924832820892334,803.0943603515625,6.633996963500977e-05,4.59293405583594e-05
,,4396,500.0,500.0,,,415.7976305484772,424504,,1763260466.8221736,,,,
1088.0,-9.173527359962463e-06,4413,,,0.0,-0.0048795342445373535,417.3947603702545,426240,7.65826553106308e-05,1763260468.4193034,0.564414381980896,0.0022348256316035986,-0.019235610961914062,4.4316435378277674e-05
1088.0,-0.001055195927619934,4415,,,0.0,-0.00014540553092956543,417.62106704711914,426496,1.5933066606521606e-05,1763260468.64561,0.6119062900543213,0.0004449973930604756,0.09089314937591553,4.4162825361127034e-05
1088.0,1.6324222087860107e-05,4456,,,0.0,0.00022910535335540771,421.3746349811554,430592,1.6838312149047852e-06,1763260472.399178,0.5123084187507629,460.4013671875,0.00020903348922729492,4.170506872469559e-05
,,4470,500.0,500.0,,,422.6468563079834,432004,,1763260473.6713994,,,,
,,4478,358.0,358.0,,,423.3911123275757,432862,,1763260474.4156554,,,,
1088.0,0.0013269521296024323,4480,,,0.0,0.0010098889470100403,423.5848693847656,433024,0.00014711730182170868,1763260474.6094124,0.5557321310043335,0.002715915907174349,0.025184333324432373,4.0245777199743316e-05
1089.0,0.0003698263317346573,4492,,,0.0,-0.00010674819350242615,424.7510848045349,434304,6.613321602344513e-05,1763260475.7756279,0.5693062543869019,0.0008333810837939382,-0.07120239734649658,3.947772711399011e-05
1088.0,-0.0028327126055955887,4496,,,0.0,-0.003676868975162506,425.1227161884308,434688,0.0002639256417751312,1763260476.1472592,0.5718704462051392,0.0012703174725174904,-0.05058407783508301,3.924731208826415e-05
,,4498,500.0,500.0,,,425.25289130210876,434862,,1763260476.2774343,,,,
1089.0,-0.0002733152359724045,4520,,,0.0,-0.0015779323875904083,427.32308626174927,437120,1.7389655113220215e-05,1763260478.3476293,0.535010576248169,0.0008105861488729715,-0.01993703842163086,3.778801692533307e-05
,,4522,500.0,500.0,,,427.47565364837646,437362,,1763260478.5001967,,,,
1089.0,-0.0001280875876545906,4524,,,0.0,-0.00023843348026275635,427.6632091999054,437504,1.8668361008167267e-05,1763260478.6877522,0.5448769330978394,0.0021715559996664524,0.19232136011123657,3.755760189960711e-05
1089.0,0.0027020163834095,4525,,,0.0,-0.00016449019312858582,427.7759702205658,437632,1.288391649723053e-05,1763260478.8005133,0.5994572043418884,0.001082095317542553,-0.1737217903137207,3.7480800529010594e-05
,,4527,500.0,500.0,,,427.9236264228821,437862,,1763260478.9481695,,,,
1088.0,-0.0007041990756988525,4531,,,0.0,0.0017908215522766113,428.28551292419434,438144,7.325783371925354e-06,1763260479.310056,0.49700814485549927,523.1329345703125,-7.510185241699219e-06,3.717358049470931e-05
1088.0,-0.0005461815744638443,4533,,,0.0,0.00014560669660568237,428.5462052822113,438400,4.147738218307495e-05,1763260479.5707483,0.5935198664665222,0.0013153019826859236,-0.26316964626312256,3.701997047755867e-05
1088.0,0.007905427366495132,4534,,,0.0,-0.009099327027797699,428.6571078300476,438528,0.0004197806119918823,1763260479.6816509,0.4992964565753937,0.0008858202490955591,0.05952346324920654,3.694316546898335e-05
1088.0,0.000399160198867321,4543,,,0.0,0.0012854188680648804,429.4805397987366,439424,5.4934062063694e-05,1763260480.5050828,0.6154355406761169,0.0008567122276872396,-0.048441529273986816,3.640553040895611e-05
1088.0,-0.00010311324149370193,4555,,,0.0,-0.0008123964071273804,430.54825925827026,440576,3.245193511247635e-05,1763260481.5728023,0.6106888651847839,0.0009739362867549062,0.03619474172592163,3.571428533177823e-05
1088.0,-0.0004273531958460808,4557,,,0.0,-0.001573309302330017,430.6649534702301,440704,7.535330951213837e-06,1763260481.6894965,0.5630069375038147,777.278076171875,0.00015652179718017578,3.563748032320291e-05
1088.0,-0.0004685875028371811,4562,,,0.0,-4.799850285053253e-05,431.1141209602356,441216,6.513670086860657e-06,1763260482.138664,0.5503686666488647,571.6324462890625,0.00010496377944946289,3.533026028890163e-05
1089.0,-0.0003914227709174156,4576,,,0.0,-0.0008222516626119614,432.3893792629242,442624,1.2767501175403595e-05,1763260483.4139223,0.5537557601928711,0.0009559878380969167,-0.24430418014526367,3.448540883255191e-05
1089.0,-0.0006822450086474419,4604,,,0.0,-0.0017938315868377686,434.9755392074585,445440,1.2132339179515839e-05,1763260486.0000823,0.5573576092720032,0.0020542838610708714,0.04532212018966675,3.2795698643894866e-05
1088.0,-8.706469088792801e-05,4613,,,0.0,2.3424625396728516e-05,435.8224627971649,446336,2.532266080379486e-06,1763260486.8470058,0.6097844839096069,400.87957763671875,3.796815872192383e-05,3.2258063583867624e-05
1088.0,-2.236291766166687e-05,4626,,,0.0,-0.00030700676143169403,437.0945065021515,447744,9.08970832824707e-07,1763260488.1190495,0.5737640857696533,304.5367431640625,0.0002148747444152832,3.141321212751791e-05
,,4635,500.0,500.0,,,437.9484269618988,448732,,1763260488.97297,,,,
1089.0,-0.0007193824276328087,4641,,,0.0,-0.00072471983730793,438.4766345024109,449280,6.1588361859321594e-06,1763260489.5011775,0.5187581777572632,468.35467529296875,0.0007719993591308594,3.0491552024614066e-05
1089.0,0.0019542034715414047,4644,,,0.0,-0.0016870498657226562,438.85148525238037,449664,9.400025010108948e-05,1763260489.8760283,0.5473192930221558,0.001115941908210516,-0.9402605295181274,3.0261136998888105e-05
1089.0,0.0016812877729535103,4661,,,0.0,0.001236405223608017,440.35270953178406,451328,6.386078894138336e-06,1763260491.3772526,0.6079296469688416,615.6444091796875,0.0003007650375366211,2.9262673706398346e-05
1089.0,-0.00020432006567716599,4675,,,0.0,-1.3947486877441406e-05,441.6208016872406,452736,1.058913767337799e-06,1763260492.6453447,0.5814951658248901,1118.4998779296875,3.349781036376953e-05,2.8417818612069823e-05
1089.0,0.0006232503801584244,4691,,,0.0,-0.0016253292560577393,443.1553626060486,454400,1.0784715414047241e-05,1763260494.1799057,0.5592705607414246,0.0019130038563162088,-1.8840296268463135,2.7419355319580063e-05
,,4709,500.0,500.0,,,444.7810161113739,456226,,1763260495.8055592,,,,
1089.0,-0.0024453187361359596,4713,,,0.0,-0.0017343387007713318,445.24441742897034,456704,4.263129085302353e-05,1763260496.2689605,0.5515903234481812,0.0009937840513885021,-1.070298194885254,2.6036866984213702e-05
,,4738,500.0,500.0,,,447.4809293746948,459226,,1763260498.5054724,,,,
1089.0,-1.358427107334137e-05,4739,,,0.0,-0.0002529621124267578,447.5618419647217,459264,1.298263669013977e-06,1763260498.586385,0.5809281468391418,480.87255859375,0.00010824203491210938,2.45007686316967e-05
1089.0,0.0003276718780398369,4741,,,0.0,-0.0006197132170200348,447.7845284938812,459520,1.1711381375789642e-05,1763260498.8090715,0.5973527431488037,0.0010759142460301518,-0.16826236248016357,2.434715861454606e-05
,,4743,500.0,500.0,,,447.9244017601013,459726,,1763260498.9489448,,,,
1089.0,0.0014151707291603088,4754,,,0.0,-0.00044858455657958984,448.9373571872711,460800,8.333474397659302e-06,1763260499.9619002,0.5905343890190125,560.7149658203125,-7.867813110351562e-05,2.3579108528792858e-05
1089.0,-0.0009894473478198051,4755,,,0.0,-0.0008429884910583496,449.0481309890747,460928,2.7944333851337433e-05,1763260500.072674,0.5533312559127808,0.0019163666293025017,-0.20009183883666992,2.3502303520217538e-05
1089.0,-0.0028893714770674706,4772,,,0.0,-0.004917800426483154,450.6801860332489,462720,6.042513996362686e-05,1763260501.704729,0.5099729299545288,0.001310498802922666,-3.248878002166748,2.2427035219152458e-05
1089.0,-0.001420954242348671,4786,,,0.0,-0.0008936971426010132,451.96003699302673,464128,2.2253021597862244e-05,1763260502.98458,0.5569385886192322,0.0012349082389846444,-1.7722980976104736,2.158218194381334e-05
,,4787,500.0,500.0,,,451.9949440956116,464226,,1763260503.0194871,,,,
1089.0,-0.00012891646474599838,4788,,,0.0,-0.0005736649036407471,452.07431983947754,464256,5.657784640789032e-06,1763260503.098863,0.6027158498764038,548.2422485351562,-0.0001131296157836914,2.150537693523802e-05
1089.0,-0.00023201387375593185,4796,,,0.0,-0.0006586834788322449,452.8942804336548,465152,1.3097189366817474e-05,1763260503.9188235,0.5991181135177612,0.0011007749708369374,-1.3756227493286133,2.0967741875210777e-05
1089.0,0.0004286840558052063,4799,,,0.0,-0.00044652819633483887,453.12171745300293,465408,4.995614290237427e-06,1763260504.1462605,0.6006664633750916,0.0015283134998753667,0.1534917950630188,2.0814131858060136e-05
1089.0,0.0007379306480288506,4806,,,0.0,-0.00032538920640945435,453.82563281059265,466176,2.5490298867225647e-06,1763260504.8501759,0.5156537890434265,0.0007469768170267344,0.46090322732925415,2.0353301806608215e-05
1089.0,-9.807851165533066e-05,4809,,,0.0,5.990266799926758e-05,454.05258679389954,466432,1.7043203115463257e-07,1763260505.0771298,0.5768908262252808,0.001884181285277009,0.2953089475631714,2.0199693608446978e-05
1089.0,-0.00019113346934318542,4813,,,0.0,0.00033111125230789185,454.4215786457062,466816,1.3541430234909058e-06,1763260505.4461217,0.5978457927703857,714.8547973632812,-0.00017774105072021484,1.9969278582721017e-05
,,4851,500.0,500.0,,,457.918922662735,470726,,1763260508.9434657,,,,
1089.0,-1.2814998626708984e-05,4852,,,0.0,-3.576651215553284e-05,458.0066249370575,470784,2.7567148208618164e-07,1763260509.031168,0.5968427062034607,570.0770263671875,-1.0251998901367188e-05,1.7588325135875493e-05
1089.0,-0.0011914707720279694,4859,,,0.0,-0.0012349430471658707,458.7174859046936,471552,4.656054079532623e-05,1763260509.742029,0.5419777631759644,0.0010606766445562243,-0.7320150136947632,1.7127496903412975e-05
1089.0,-0.0017334558069705963,4868,,,0.0,-0.0014752000570297241,459.50574946403503,472448,2.8988346457481384e-05,1763260510.5302925,0.5821009874343872,0.0021138328593224287,-1.8116028308868408,1.6589861843385734e-05
1089.0,0.000620570033788681,4874,,,0.0,-0.0003267470747232437,460.1029579639435,473088,4.606321454048157e-06,1763260511.127501,0.5536381006240845,0.0013762698508799076,-0.3847780227661133,1.6205836800509132e-05
1089.0,0.0006611840799450874,4878,,,0.0,3.6582350730895996e-06,460.43897676467896,473472,2.144835889339447e-06,1763260511.4635198,0.5335353016853333,0.001888702972792089,0.10924386978149414,1.5975421774783172e-05
1089.0,0.00018358789384365082,4882,,,0.0,-6.988644599914551e-05,460.8149287700653,473856,1.601874828338623e-06,1763260511.8394718,0.5947661399841309,0.0016608319710940123,0.14593303203582764,1.5745008568046615e-05
,,4915,500.0,500.0,,,463.86378383636475,477226,,1763260514.888327,,,,
,,4920,500.0,500.0,,,464.3399438858032,477726,,1763260515.364487,,,,
1089.0,-0.00034010689705610275,4932,,,0.0,-0.0014491267502307892,465.4841148853302,478976,5.668960511684418e-06,1763260516.508658,0.542510986328125,0.0014193722745403647,-1.3536088466644287,1.267281095351791e-05
1089.0,0.0004198206588625908,4933,,,0.0,-0.00060301274061203,465.59606742858887,479104,3.2549723982810974e-06,1763260516.6206105,0.581322431564331,0.0008886661380529404,0.2486807107925415,1.259600594494259e-05
