_step,losses/approx_kl,losses/explained_variance,losses/clipfrac,charts/SPS,_runtime,_timestamp,losses/entropy,charts/episodic_return,charts/learning_rate,losses/old_approx_kl,charts/episodic_length,losses/policy_loss,losses/value_loss,global_step
4978,5.206093192100525e-07,-7.712841033935547e-05,0.0,1088.0,461.7243037223816,1763260512.8031697,0.5716200470924377,,1.5284178516594693e-05,0.00026135239750146866,,-0.0005087517201900482,588.1368408203125,474624
4981,6.398186087608337e-07,-0.03646397590637207,0.0,1089.0,462.05846667289734,1763260513.1373327,0.5939470529556274,,1.5053763490868732e-05,0.000125800259411335,,-0.000126570463180542,0.001859465497545898,475008
4989,1.239590346813202e-06,-0.0605694055557251,0.0,1089.0,462.7675883769989,1763260513.8464544,0.604454517364502,,1.4592934348911513e-05,-0.000544223003089428,,8.712708950042725e-05,0.002455393085256219,475776
4994,3.686174750328064e-06,-0.05986332893371582,0.0,1089.0,463.21553087234497,1763260514.2943969,0.5231531262397766,,1.4285714314610232e-05,-0.0006733033806085587,,-0.00018687546253204346,0.0018213394796475768,476288
5008,1.25151127576828e-05,0.046278536319732666,0.0,1089.0,464.4915232658386,1763260515.5703893,0.5932148694992065,,1.344086012977641e-05,-0.00017572380602359772,,-0.0013432949781417847,0.0018226034007966518,477696
5013,7.311813533306122e-06,0.04402446746826172,0.0,1089.0,464.97996640205383,1763260516.0588324,0.5835471153259277,,1.3133641004969832e-05,0.0004749419167637825,,0.0004791766405105591,0.0019801666494458914,478208
5015,2.798624336719513e-06,-9.703636169433594e-05,0.0,1089.0,465.09400820732117,1763260516.1728742,0.6116735339164734,,1.3056835996394511e-05,8.174218237400055e-06,,-0.00040555745363235474,414.0649108886719,478336
5039,,,,,467.3178997039795,1763260518.3967657,,500.0,,,500.0,,,480795
5071,,,,,470.14544129371643,1763260521.2243073,,60.0,,,60.0,,,483943
5117,8.484348654747009e-07,-0.13844895362854004,0.0,1089.0,474.4032416343689,1763260525.4821076,0.5905638933181763,,6.912442586326506e-06,9.67634841799736e-05,,-0.00045631639659404755,0.001837562769651413,488576
5122,4.954636096954346e-07,-0.06001555919647217,0.0,1089.0,474.85125970840454,1763260525.9301257,0.6161974668502808,,6.605222552025225e-06,-0.00013265758752822876,,-3.46451997756958e-05,0.001408959156833589,489088
5127,2.405606210231781e-06,0.30540817975997925,0.0,1089.0,475.33800768852234,1763260526.4168737,0.5636564493179321,,6.298002972471295e-06,0.00035554636269807816,,-0.000696960836648941,0.001527245156466961,489600
5128,3.725290298461914e-07,-0.18471038341522217,0.0,1089.0,475.44872879981995,1763260526.5275948,0.5862711071968079,,6.221197963895975e-06,-0.00011682510375976562,,-2.7455389499664307e-05,0.0017310483381152153,489728
5140,4.7497451305389404e-08,5.650520324707031e-05,0.0,1089.0,476.49156498908997,1763260527.570431,0.5828505158424377,,5.529953796212794e-06,-6.113480776548386e-05,,3.908015787601471e-05,143.50112915039062,490880
5146,4.4330954551696777e-07,-0.05411648750305176,0.0,1089.0,477.0483248233795,1763260528.1271908,0.5211391448974609,,5.145929208083544e-06,-3.057532012462616e-05,,0.00014787539839744568,0.0016911437269300222,491520
5150,4.889443516731262e-07,0.11335474252700806,0.0,1089.0,477.42431688308716,1763260528.503183,0.5298780798912048,,4.915514637104934e-06,2.8842128813266754e-05,,-0.00010110437870025635,0.0015604516956955194,491904
5151,4.98257577419281e-07,-1.2017230987548828,0.0,1089.0,477.53483963012695,1763260528.6137056,0.5138739347457886,,4.838709628529614e-06,-0.00024180393666028976,,-0.0001396462321281433,0.0021532834507524967,492032
5163,,,,,478.5996849536896,1763260529.678551,,500.0,,,500.0,,,493254
5165,1.0337680578231812e-07,-0.07032644748687744,0.0,1089.0,478.7986922264099,1763260529.8775582,0.616840124130249,,3.993855443695793e-06,5.61857596039772e-05,,-8.843280375003815e-05,0.0016714546363800764,493440
5196,9.96515154838562e-08,-0.23032307624816895,0.0,1089.0,481.39943075180054,1763260532.4782968,0.593131959438324,,2.304147528775502e-06,-7.2801485657691956e-06,,-0.00020801648497581482,0.0014524511061608791,496256
5197,1.2945383787155151e-07,-0.05797433853149414,0.0,1089.0,481.5108621120453,1763260532.589728,0.6109335422515869,,2.2273425202001818e-06,-2.752058207988739e-06,,-3.990344703197479e-05,0.0014956449158489704,496384
