_step,charts/episodic_length,_runtime,losses/policy_loss,charts/learning_rate,charts/SPS,global_step,_timestamp,losses/value_loss,losses/entropy,losses/clipfrac,losses/approx_kl,losses/old_approx_kl,losses/explained_variance,charts/episodic_return
4946,,569.2168238162994,0.0001575574278831482,1.2365591828711331e-05,884.0,479488,1763260625.4756608,310.96453857421875,0.46521973609924316,0.0,5.550682544708252e-07,-1.6223639249801636e-06,0.001770317554473877,
4953,,569.940158367157,-0.0007454948499798775,1.190476177725941e-05,885.0,480256,1763260626.1989954,0.0027618901804089546,0.41308823227882385,0.0,1.3280659914016724e-05,1.3442710041999817e-05,0.2317473292350769,
4958,,570.4162404537201,0.0005311444401741028,1.159754265245283e-05,885.0,480768,1763260626.6750774,0.003144023707136512,0.478173166513443,0.0,6.18891790509224e-05,-0.0006420472636818886,-4.463770866394043,
4963,,570.9113020896912,-0.0008068792521953583,1.129032261815155e-05,885.0,481280,1763260627.170139,0.00204061483964324,0.45203691720962524,0.0,3.739353269338608e-05,0.0010813316330313683,0.31071776151657104,
4971,,571.6049213409424,-0.0006856396794319153,1.082949347619433e-05,885.0,482048,1763260627.8637583,0.00396470632404089,0.43612051010131836,0.0,3.0724331736564636e-05,0.0003964230418205261,-2.2090561389923096,
4972,,571.7187607288361,0.00035109929740428925,1.075268846761901e-05,885.0,482176,1763260627.9775977,0.002296625869348645,0.48241543769836426,0.0,1.4472752809524536e-06,-5.250796675682068e-06,0.18741559982299805,
4978,,572.3274772167206,0.00018189288675785065,1.0368663424742408e-05,886.0,482816,1763260628.5863142,0.0030585452914237976,0.47434690594673157,0.0,1.8056482076644897e-05,0.000997459515929222,0.5450671911239624,
4981,,572.5616645812988,0.00035653263330459595,1.0215053407591768e-05,886.0,483072,1763260628.8205016,0.002663889667019248,0.4859055280685425,0.0,1.6223639249801636e-06,-0.0005887653678655624,-0.46799445152282715,
4989,500.0,573.3057541847229,,,,483878,1763260629.5645912,,,,,,,500.0
4994,500.0,573.7609951496124,,,,484378,1763260630.0198321,,,,,,,500.0
5008,500.0,575.1101071834564,,,,485878,1763260631.3689442,,,,,,,500.0
5013,500.0,575.5653212070465,,,,486378,1763260631.8241582,,,,,,,500.0
5015,,575.7576925754547,0.0003057420253753662,8.141320904542226e-06,887.0,486528,1763260632.0165296,0.006128520704805851,0.4466959238052368,0.0,1.8778257071971893e-05,0.001499953679740429,-7.911516189575195,
5039,,578.013653755188,6.514787673950195e-05,6.682027560600545e-06,888.0,488960,1763260634.2724907,770.4829711914062,0.5044556856155396,0.0,2.779066562652588e-06,1.778826117515564e-05,-0.002840757369995117,
5071,,581.1020820140839,-0.0002524629235267639,4.685100066126324e-06,889.0,492288,1763260637.360919,0.0035023801028728485,0.45517104864120483,0.0,8.549541234970093e-07,0.00010769441723823547,-1.2615790367126465,
5117,,585.3703792095184,-3.178045153617859e-05,1.9201229406462517e-06,890.0,496896,1763260641.6292162,704.2732543945312,0.4169190526008606,0.0,1.4901161193847656e-08,1.2991949915885925e-05,-0.000496983528137207,
5122,,585.8627710342407,3.232434391975403e-05,1.6129032474054839e-06,890.0,497408,1763260642.121608,489.159912109375,0.44266989827156067,0.0,1.6763806343078613e-08,-2.788752317428589e-05,0.001217484474182129,
5127,,586.3156359195709,-7.237493991851807e-05,1.305683554164716e-06,890.0,497920,1763260642.574473,792.7758178710938,0.4246148467063904,0.0,1.8347054719924927e-07,-4.524644464254379e-05,-0.0002676248550415039,
5128,,586.4289195537567,1.8380582332611084e-05,1.2288786592762335e-06,890.0,498048,1763260642.6877565,0.0035330746322870255,0.3815408945083618,0.0,3.166496753692627e-08,-2.3622065782546997e-05,-0.29354727268218994,
5140,,587.6395094394684,-3.215670585632324e-05,4.6082948301773285e-07,891.0,499328,1763260643.8983464,0.003372608218342066,0.4732961654663086,0.0,6.332993507385254e-08,-1.825764775276184e-05,-0.5212770700454712,
5146,500.0,588.109343290329,,,,499878,1763260644.3681803,,,,,,,500.0
