_runtime,charts/learning_rate,charts/SPS,losses/entropy,losses/clipfrac,losses/policy_loss,_timestamp,charts/episodic_length,losses/explained_variance,losses/old_approx_kl,losses/value_loss,losses/approx_kl,charts/episodic_return,_step,global_step
403.3571403026581,0.00010791090608108789,851.0,0.533631443977356,0.0,0.00043029338121414185,1763260459.5618312,,8.511543273925781e-05,0.0001825103536248207,262.18817138671875,2.960674464702606e-06,,3357,320256
403.651652097702,,,,,,1763260459.856343,480.0,,,,,480.0,3360,320613
407.8378987312317,0.00010537634079810232,853.0,0.5764459371566772,0.0,0.00041096657514572144,1763260464.0425897,,-0.10034787654876709,-0.00693919975310564,0.00023817422334104776,0.0004770839586853981,,3398,324480
408.06540298461914,0.00010522273078095168,853.0,0.560478925704956,0.0,0.00048264674842357635,1763260464.270094,,-6.651878356933594e-05,0.0002938052639365196,152.55130004882812,2.1430663764476776e-05,,3401,324736
408.513400554657,0.00010491551802260801,853.0,0.5750982165336609,0.0,-0.0012176074087619781,1763260464.7180915,,-0.09300148487091064,-0.00013594981282949448,0.003011023858562112,5.800928920507431e-05,,3406,325248
408.62322998046875,0.00010483871301403269,853.0,0.5730254054069519,0.0,0.004071883857250214,1763260464.827921,,0.15585052967071533,0.0025050779804587364,0.000264826841885224,0.00017654802650213242,,3407,325376
409.79735684394836,,,,,,1763260466.0020478,500.0,,,,,500.0,3419,326541
410.7019805908203,0.00010368663788540289,853.0,0.5903638005256653,0.0,0.0014746598899364471,1763260466.9066715,,0.09457027912139893,-0.002110963687300682,0.0002665164356585592,2.0995736122131348e-05,,3426,327296
410.8957099914551,,,,,,1763260467.100401,500.0,,,,,500.0,3428,327541
411.6821823120117,0.00010314900282537565,854.0,0.48350435495376587,0.0,-0.0005925511941313744,1763260467.8868732,,-0.06751120090484619,-0.005441310815513134,0.0027753212489187717,8.572358638048172e-05,,3435,328192
413.4832320213318,0.0001022273427224718,854.0,0.5584036111831665,0.0,-5.804374814033508e-05,1763260469.687923,,-0.7461738586425781,-0.0002329973503947258,0.0030866346787661314,4.1602179408073425e-06,,3450,329728
413.5945928096771,0.00010215053771389648,854.0,0.5679104924201965,0.0,0.0013297125697135925,1763260469.7992837,,-0.4817453622817993,-0.0006595216691493988,0.0003335514338687062,4.5515596866607666e-05,,3451,329856
414.6377272605896,0.0001014592926367186,854.0,0.5273939371109009,0.0,-0.0013353526592254639,1763260470.8424182,,-0.9944888353347778,-0.002304886467754841,0.00015058742428664118,0.00018727313727140427,,3462,331008
415.90330243110657,0.00010061443754239008,855.0,0.5924171805381775,0.0,-0.001229412853717804,1763260472.1079934,,-0.23098039627075195,0.0033116107806563377,0.00021581955661531538,4.1297636926174164e-05,,3476,332416
416.12754917144775,0.00010046082752523944,855.0,0.5855697989463806,0.0,-0.0010182932019233704,1763260472.33224,,-0.03711056709289551,-0.0016891183331608772,0.0035067591816186905,7.736589759588242e-05,,3479,332672
417.8821609020233,9.930875239660963e-05,856.0,0.5868659019470215,0.0,-0.00267154723405838,1763260474.0868518,,-6.949901580810547e-05,0.0016850782558321953,599.6641845703125,0.00010221544653177261,,3498,334592
418.339697599411,9.900153963826597e-05,857.0,0.5510035753250122,0.0,0.00011310074478387833,1763260474.5443885,,-8.881092071533203e-05,0.004030793905258179,508.1513671875,0.00012044981122016907,,3503,335104
419.25960421562195,9.83870995696634e-05,857.0,0.5359677672386169,0.0,0.00164727121591568,1763260475.4642951,,3.6656856536865234e-05,0.0034220293164253235,851.2708129882812,0.00021068565547466278,,3513,336128
420.41064286231995,9.76190494839102e-05,858.0,0.5589113235473633,0.0,-0.00487164780497551,1763260476.6153338,,-0.06547296047210693,0.0010273847728967667,0.00019811527454294264,0.0004463791847229004,,3525,337408
421.4557023048401,9.692780440673232e-05,859.0,0.5184661746025085,0.0,-0.001981286332011223,1763260477.6603932,,9.101629257202148e-05,0.0012881113216280937,658.826416015625,0.00012283679097890854,,3537,338560
423.0924973487854,9.585253428667784e-05,860.0,0.5759391188621521,0.0,0.0002418309450149536,1763260479.2971883,,-0.029734015464782715,0.0024102842435240746,0.00029002767405472696,8.904468268156052e-05,,3554,340352
423.20277070999146,9.577572927810252e-05,860.0,0.535836398601532,0.0,0.0018385173752903938,1763260479.4074616,,0.02279973030090332,0.0013272175565361977,0.00016147417773026973,1.1811964213848114e-05,,3555,340480
425.07123613357544,,,,,,1763260481.275927,500.0,,,,,500.0,3576,342541
425.28941655158997,9.439323912374675e-05,861.0,0.5588025450706482,0.0,-0.0026920270174741745,1763260481.4941075,,-0.6911624670028687,-0.00399614404886961,0.002605123445391655,0.00011550355702638626,,3578,342784
425.5132064819336,,,,,,1763260481.7178974,500.0,,,,,500.0,3581,343041
426.32575583457947,9.370199404656887e-05,862.0,0.5518378019332886,0.0,-0.005911445245146751,1763260482.5304468,,-0.7376199960708618,-0.007052957080304623,0.00012854451779276133,0.00023151282221078873,,3589,343936
428.5193419456482,9.22427061595954e-05,863.0,0.590450644493103,0.0,0.0007115975022315979,1763260484.7240329,,-0.39483046531677246,0.001305009238421917,0.00034818914718925953,1.8802471458911896e-05,,3613,346368
429.3428084850311,9.170507109956816e-05,864.0,0.584665834903717,0.0,-0.0086594857275486,1763260485.5474994,,-0.10415089130401611,0.003374941647052765,0.002738264622166753,0.0002472996711730957,,3622,347264
431.0075671672821,9.062980097951367e-05,864.0,0.5324279069900513,0.0,-0.004337102174758911,1763260487.212258,,-0.13124847412109375,0.0010878974571824074,0.0005475404905155301,4.818383604288101e-05,,3640,349056
432.38412642478943,8.970814087660983e-05,865.0,0.6278333067893982,0.0,0.0011905133724212646,1763260488.5888174,,-0.11685097217559814,0.004480049945414066,0.0005065830773673952,0.000148099847137928,,3656,350592
433.5407545566559,8.894009079085663e-05,866.0,0.5305730104446411,0.0,0.0016386769711971283,1763260489.7454455,,-6.015703201293945,-0.0005772113800048828,0.004120603669434786,0.0001323707401752472,,3669,351872
434.4728829860687,8.832565072225407e-05,867.0,0.6256014704704285,0.0,0.0006331000477075577,1763260490.677574,,-0.027091145515441895,0.0008044550195336342,0.00031145481625571847,8.80751758813858e-06,,3679,352896
434.8064670562744,8.809523569652811e-05,867.0,0.5773028135299683,0.0,0.0010165348649024963,1763260491.011158,,0.03963029384613037,-0.0018643597140908241,0.00023068510927259922,0.00023455265909433365,,3683,353280
434.84648036956787,,,,,,1763260491.0511713,500.0,,,,,500.0,3684,353397
437.2891492843628,,,,,,1763260493.4938402,500.0,,,,,500.0,3711,356048
437.4849359989166,8.632872777525336e-05,868.0,0.5736360549926758,0.0,-0.0023248102515935898,1763260493.689627,,0.009119868278503418,0.003970314748585224,0.002863137749955058,8.23168084025383e-05,,3713,356224
437.70829224586487,8.617511775810272e-05,868.0,0.56263267993927,0.0,1.7531216144561768e-05,1763260493.9129832,,-0.004061698913574219,-0.002020185813307762,0.0003337697999086231,0.00012940913438796997,,3715,356480
439.08380365371704,8.525345765519887e-05,869.0,0.5064265727996826,0.0,0.0002627437934279442,1763260495.2884946,,0.00016099214553833008,0.00016500800848007202,614.2657470703125,6.277114152908325e-07,,3731,358016
439.4543480873108,8.502304262947291e-05,869.0,0.5439004302024841,0.0,-0.0049735307693481445,1763260495.659039,,-8.97358512878418,-0.0070184022188186646,0.0007688227342441678,0.00012480467557907104,,3734,358400
441.29153394699097,,,,,,1763260497.4962249,500.0,,,,,500.0,3755,360492
443.21277594566345,8.256528235506266e-05,871.0,0.5321943163871765,0.0,0.00022212788462638855,1763260499.4174669,,0.00012111663818359375,3.817211836576462e-05,597.91455078125,1.536775380373001e-05,,3775,362496
443.6180124282837,,,,,,1763260499.8227034,500.0,,,,,500.0,3779,362992
445.9055242538452,,,,,,1763260502.1102152,500.0,,,,,500.0,3804,365492
446.22253680229187,8.056835940806195e-05,873.0,0.5223807096481323,0.0,0.000336572527885437,1763260502.4272277,,-0.2568713426589966,0.0003468841314315796,0.0004531294689513743,3.7085264921188354e-06,,3807,365824
449.79778361320496,7.818740414222702e-05,875.0,0.579716682434082,0.0,0.0010667704045772552,1763260506.0024745,,-0.17497169971466064,0.00017263460904359818,0.003185328096151352,1.018960028886795e-05,,3847,369792
452.8179626464844,7.61904739192687e-05,877.0,0.5372486114501953,0.0,-0.0010054334998130798,1763260509.0226536,,-0.03551018238067627,-0.001176508143544197,0.0002197295834776014,2.740323543548584e-05,,3879,373120
453.1899046897888,7.596005889354274e-05,877.0,0.4578787088394165,0.0,0.0006080269813537598,1763260509.3945956,,0.10509085655212402,-0.0013323090970516205,0.00035389536060392857,2.5467947125434875e-05,,3883,373504
453.29976201057434,7.588325388496742e-05,877.0,0.5609769821166992,0.0,0.002800673246383667,1763260509.504453,,-0.11368882656097412,-0.001893182285130024,0.00024982698960229754,5.3622759878635406e-05,,3884,373632
453.52798342704773,7.572964386781678e-05,877.0,0.5309188365936279,0.0,-0.0012339912354946136,1763260509.7326744,,0.0376133918762207,-0.00015153829008340836,0.0021652027498930693,2.2289343178272247e-05,,3887,373888
453.8604609966278,7.549922884209082e-05,877.0,0.5472216010093689,0.0,0.000748656690120697,1763260510.065152,,-3.719329833984375e-05,0.001569231040775776,119.73863983154297,2.255011349916458e-05,,3891,374272
454.5631377696991,7.503840606659651e-05,878.0,0.5676640272140503,0.0,-0.0028166621923446655,1763260510.7678287,,0.15486890077590942,0.0004206094890832901,0.00039457163074985147,2.6075169444084167e-05,,3898,375040
455.8232524394989,7.419355097226799e-05,878.0,0.5815581679344177,0.0,-0.0035787969827651978,1763260512.0279434,,0.0029926300048828125,0.0029445141553878784,0.0005344586679711938,8.96211713552475e-05,,3912,376448
456.0465385913849,7.403994095511734e-05,878.0,0.5582200884819031,0.0,-0.0008655823767185211,1763260512.2512295,,0.00010716915130615234,-0.002427845261991024,569.6454467773438,3.076251596212387e-05,,3915,376704
457.34560990333557,7.319508586078882e-05,879.0,0.6027951836585999,0.0,0.00023969262838363647,1763260513.5503008,,-0.03589749336242676,0.0020505329594016075,0.00023772515123710036,0.0001562638208270073,,3928,378112
458.7218930721283,,,,,,1763260514.926584,500.0,,,,,500.0,3944,379651
458.7401843070984,,,,,,1763260514.9448752,50.0,,,,,50.0,3945,379701
458.8335340023041,7.219662074930966e-05,880.0,0.5549527406692505,0.0,-0.002075936645269394,1763260515.038225,,0.0004242062568664551,0.0021113641560077667,1064.4942626953125,2.0366162061691284e-05,,3946,379776
459.64956879615784,7.165898568928242e-05,880.0,0.5646118521690369,0.0,-0.0052032917737960815,1763260515.8542597,,-0.5152568817138672,0.006577144376933575,0.0003294136840850115,0.00034952443093061447,,3954,380672
460.4610712528229,7.112135062925518e-05,881.0,0.5861995220184326,0.0,0.0004588514566421509,1763260516.6657622,,-0.014227509498596191,0.0003442568704485893,0.00039252598071470857,3.1562522053718567e-06,,3963,381568
460.9489963054657,,,,,,1763260517.1536872,500.0,,,,,500.0,3969,382201
462.05904245376587,7.004608050920069e-05,882.0,0.5566657185554504,0.0,-0.002436237409710884,1763260518.2637334,,0.06494331359863281,-0.0032945703715085983,0.0021555027924478054,4.3489038944244385e-05,,3981,383360
462.2814712524414,6.989247049205005e-05,882.0,0.545198380947113,0.0,0.004761990159749985,1763260518.4861622,,-1.953145980834961,-5.8379024267196655e-05,0.00037462005275301635,0.0002629663795232773,,3983,383616
463.47244596481323,6.912442040629685e-05,882.0,0.5612137913703918,0.0,0.0001389533281326294,1763260519.677137,,7.808208465576172e-06,0.00038403552025556564,210.17662048339844,2.7325935661792755e-05,,3997,384896
465.5578203201294,6.77419375278987e-05,883.0,0.5808781385421753,0.0,0.0025608837604522705,1763260521.7625113,,-0.10132193565368652,0.0009409775957465172,0.0006546788499690592,5.067232996225357e-05,,4020,387200
469.1216838359833,6.536098226206377e-05,885.0,0.5817294120788574,0.0,-0.0023758001625537872,1763260525.3263748,,-0.2734537124633789,-0.0008219992741942406,0.0005501015111804008,3.227870911359787e-05,,4059,391168
471.6480929851532,6.367127207340673e-05,886.0,0.5321868658065796,0.0,-0.0026752017438411713,1763260527.852784,,1.2576580047607422e-05,0.0031808894127607346,718.68701171875,9.758397936820984e-05,,4087,393984
472.0203015804291,,,,,,1763260528.2249925,500.0,,,,,500.0,4091,394390
473.32685565948486,,,,,,1763260529.5315466,500.0,,,,,500.0,4105,395890
473.731472492218,6.228878919500858e-05,887.0,0.5889923572540283,0.0,0.00043722987174987793,1763260529.9361634,,-0.07269561290740967,-0.0005246661603450775,0.00042773890891112387,3.781914710998535e-05,,4109,396288
474.24557304382324,,,,,,1763260530.450264,500.0,,,,,500.0,4115,396890
474.6618158817291,6.167434912640601e-05,888.0,0.5959504842758179,0.0,-0.004368515685200691,1763260530.8665068,,-0.41459131240844727,-0.0037910137325525284,0.0004697461554314941,0.00014934875071048737,,4119,397312
476.9952356815338,6.013824895489961e-05,889.0,0.5743387937545776,0.0,-0.0011508986353874207,1763260533.1999266,,-0.09558498859405518,0.00015643052756786346,0.00033282750518992543,4.45246696472168e-05,,4144,399872
477.44648718833923,,,,,,1763260533.6511781,500.0,,,,,500.0,4150,400390
479.1850688457489,5.8678953791968524e-05,890.0,0.5788224935531616,0.0,0.00045280903577804565,1763260535.3897598,,-0.009648919105529785,0.0006070462986826897,0.0003085825010202825,4.674308001995087e-06,,4168,402304
480.5775456428528,,,,,,1763260536.7822366,500.0,,,,,500.0,4184,403890
481.49622869491577,,,,,,1763260537.7009196,500.0,,,,,500.0,4194,404890
481.94035267829895,,,,,,1763260538.1450436,500.0,,,,,500.0,4199,405390
484.2644376754761,5.529954069061205e-05,892.0,0.5640912055969238,0.0,0.0014695823192596436,1763260540.4691286,,6.580352783203125e-05,0.0004288209602236748,881.6231689453125,1.1424534022808075e-05,,4224,407936
484.7107458114624,5.499232065631077e-05,893.0,0.5471878051757812,0.0,-0.0021371953189373016,1763260540.9154367,,0.0370786190032959,0.0030471784994006157,0.0008665806381031871,0.00010133441537618637,,4229,408448
485.97203183174133,5.4147465561982244e-05,893.0,0.5572199821472168,0.0,-0.002060040831565857,1763260542.1767228,,0.020246446132659912,-0.0009183455258607864,0.0007076936890371144,4.211626946926117e-05,,4243,409856
486.1960096359253,5.3993855544831604e-05,893.0,0.6163486242294312,0.0,-0.0003165490925312042,1763260542.4007006,,5.704164505004883e-05,0.0007256818935275078,571.8460083007812,2.917833626270294e-06,,4246,410112
486.78852939605713,5.3609830501955e-05,894.0,0.5927591323852539,0.0,1.2136995792388916e-05,1763260542.9932203,,0.0191725492477417,-0.0006918050348758698,0.0022894171997904778,2.267584204673767e-05,,4252,410752
487.01069808006287,5.345622048480436e-05,894.0,0.5998100638389587,0.0,0.0012570656836032867,1763260543.215389,,-0.10338187217712402,-0.0002643587067723274,0.0003775589866563678,1.279730349779129e-05,,4254,411008
487.01740741729736,,,,,,1763260543.2220984,500.0,,,,,500.0,4255,411020
488.79300332069397,,,,,,1763260544.9976943,500.0,,,,,500.0,4273,413020
489.01745796203613,,,,,,1763260545.222149,251.0,,,,,251.0,4276,413271
489.1026666164398,5.2073733968427405e-05,895.0,0.5212455987930298,0.0,0.0012588389217853546,1763260545.3073575,,0.0006586909294128418,-0.002495191991329193,1054.7113037109375,2.2953376173973083e-05,,4277,413312
489.2138047218323,5.1996928959852085e-05,895.0,0.5736367106437683,0.0,-0.00015856698155403137,1763260545.4184957,,-0.5217685699462891,0.0008423682302236557,0.003271842608228326,1.712515950202942e-05,,4278,413440
490.1810894012451,5.138248889124952e-05,895.0,0.5532248020172119,0.0,-0.0018211696296930313,1763260546.3857803,,0.11735183000564575,0.0017107333987951279,0.0024070902727544308,7.102265954017639e-05,,4288,414464
490.4044997692108,5.122887887409888e-05,895.0,0.5698175430297852,0.0,-0.0015751384198665619,1763260546.6091907,,-0.1310356855392456,-0.0002750083804130554,0.0005491141928359866,5.0362199544906616e-05,,4290,414720
490.51892614364624,5.115207386552356e-05,895.0,0.558082103729248,0.0,-0.001285424456000328,1763260546.723617,,0.000539243221282959,-0.000874759629368782,542.0839233398438,1.5974044799804688e-05,,4292,414848
492.5967218875885,4.97695837111678e-05,896.0,0.5877445936203003,0.0,0.00040702521800994873,1763260548.8014128,,-0.11754882335662842,-0.0002474747598171234,0.00035523431142792106,4.209950566291809e-05,,4314,417152
492.9642696380615,4.9539172323420644e-05,896.0,0.5627379417419434,0.0,0.0014037564396858215,1763260549.1689606,,-1.589418888092041,0.002551383338868618,0.0007619541720487177,6.917957216501236e-05,,4318,417536
495.49056339263916,4.78494621347636e-05,898.0,0.5775895714759827,0.0,0.00048069655895233154,1763260551.6952543,,-4.7206878662109375e-05,1.1461786925792694e-05,590.9597778320312,5.210749804973602e-06,,4346,420352
497.34019446372986,4.6620581997558475e-05,898.0,0.5921869277954102,0.0,0.0005098122637718916,1763260553.5448854,,-0.044174909591674805,0.00116056390106678,0.0022386452183127403,4.470348358154297e-05,,4366,422400
497.93003511428833,4.623656059266068e-05,899.0,0.5520291328430176,0.0,-0.00046889856457710266,1763260554.134726,,-0.22613000869750977,-0.00011579319834709167,0.0007647726451978087,3.2043084502220154e-05,,4372,423040
498.3756489753723,4.59293405583594e-05,899.0,0.5932849049568176,0.0,-0.0005462430417537689,1763260554.58034,,0.04021143913269043,-0.0015920456498861313,0.0006846444448456168,1.1753290891647339e-05,,4377,423552
498.48631596565247,4.585253554978408e-05,899.0,0.6044831275939941,0.0,0.0014146603643894196,1763260554.691007,,-0.025266170501708984,0.00017132051289081573,0.0004682104045059532,7.961131632328033e-05,,4378,423680
499.29509353637695,4.531490048975684e-05,899.0,0.5745257139205933,0.0,-0.0007561221718788147,1763260555.4997845,,-0.0797264575958252,-0.00041376519948244095,0.0008210697560571134,3.837980329990387e-06,,4387,424576
500.10971236228943,4.4777265429729596e-05,900.0,0.5694250464439392,0.0,-0.0011416301131248474,1763260556.3144033,,-0.0029534101486206055,0.001544811762869358,0.0019270922057330608,1.7520971596240997e-05,,4396,425472
501.69859647750854,4.370199530967511e-05,900.0,0.5000410676002502,0.0,-0.0014211218804121017,1763260557.9032874,,0.13015955686569214,0.0013397466391324997,0.0005542828002944589,1.6650184988975525e-05,,4413,427264
501.8107535839081,4.362519030109979e-05,900.0,0.6230568289756775,0.0,0.00019652768969535828,1763260558.0154445,,4.1365623474121094e-05,4.373118281364441e-05,152.54734802246094,1.0617077350616455e-06,,4415,427392
505.62423372268677,4.109062865609303e-05,902.0,0.5924318432807922,0.0,-0.0024103038012981415,1763260561.8289247,,-0.22761523723602295,0.001411796547472477,0.0007730546058155596,3.8421712815761566e-05,,4456,431616
506.88961458206177,4.0245777199743316e-05,903.0,0.5337631702423096,0.0,-0.0026351921260356903,1763260563.0943055,,0.06689858436584473,0.0023140814155340195,0.0008189259096980095,5.630403757095337e-05,,4470,433024
507.593807220459,3.9784947148291394e-05,903.0,0.5967137813568115,0.0,0.00016201287508010864,1763260563.7984982,,-3.0994415283203125e-05,0.00075493473559618,738.3216552734375,1.0625459253787994e-05,,4478,433792
507.8147666454315,3.9631337131140754e-05,903.0,0.60328209400177,0.0,-3.0856579542160034e-05,1763260564.0194576,,-0.10651504993438721,-0.0004009231925010681,0.0006789453327655792,4.5821070671081543e-07,,4480,434048
508.8743586540222,,,,,,1763260565.0790496,500.0,,,,,500.0,4492,435271
509.32629919052124,3.863287201966159e-05,904.0,0.5848507881164551,0.0,-3.577582538127899e-05,1763260565.5309901,,-0.003976702690124512,0.0005652578547596931,0.0004673232033383101,1.6381964087486267e-06,,4496,435712
509.4409520626068,3.855606701108627e-05,904.0,0.5608645081520081,0.0,-0.0005195066332817078,1763260565.645643,,-8.52346420288086e-05,-8.431356400251389e-05,993.9334106445312,1.882202923297882e-06,,4498,435840
511.50688076019287,3.717358049470931e-05,905.0,0.5506361722946167,0.0,-0.0014584213495254517,1763260567.7115717,,0.2652820944786072,-0.0009029200300574303,0.000600914063397795,2.6159919798374176e-05,,4520,438144
511.6188442707062,3.709677548613399e-05,905.0,0.5876600742340088,0.0,0.0001122206449508667,1763260567.8235352,,-2.9087066650390625e-05,-5.648471415042877e-05,712.1630859375,1.0728836059570312e-05,,4522,438272
511.8403537273407,3.694316546898335e-05,905.0,0.6082457304000854,0.0,-0.0008342452347278595,1763260568.0450447,,-0.07016158103942871,-5.485117435455322e-05,0.000752252817619592,2.4370849132537842e-05,,4524,438528
511.95004892349243,3.686636046040803e-05,905.0,0.5951457023620605,0.0,-0.000386066734790802,1763260568.1547399,,-0.053749680519104004,0.0006327303126454353,0.0006093252450227737,4.479754716157913e-05,,4525,438656
512.063074350357,3.678955545183271e-05,905.0,0.4981117844581604,0.0,0.0006719492375850677,1763260568.2677653,,0.00013262033462524414,0.0006392868235707283,775.6474609375,1.6755424439907074e-05,,4527,438784
512.4674994945526,,,,,,1763260568.6721904,500.0,,,,,500.0,4531,439271
512.6555919647217,3.640553040895611e-05,905.0,0.5581091046333313,0.0,-0.0013982951641082764,1763260568.860283,,0.08368313312530518,0.00013659149408340454,0.0019107257248833776,1.2792646884918213e-05,,4533,439424
512.7665438652039,3.632872540038079e-05,905.0,0.5793578028678894,0.0,0.00044392049312591553,1763260568.9712348,,0.04195868968963623,-0.0005262997001409531,0.0008164210012182593,3.02046537399292e-05,,4534,439552
513.581887960434,3.579109034035355e-05,906.0,0.591887354850769,0.0,-0.0007479991763830185,1763260569.786579,,-0.27721381187438965,0.0009726788848638535,0.001807846245355904,6.381422281265259e-06,,4543,440448
514.7329053878784,3.5023040254600346e-05,906.0,0.5570307374000549,0.0,-0.002034790813922882,1763260570.9375963,,-1.299703598022461,0.0002567525953054428,0.0008195267873816192,1.996569335460663e-05,,4555,441728
514.8449568748474,3.4946235246025026e-05,906.0,0.5897043347358704,0.0,0.0001778826117515564,1763260571.0496478,,-1.3828277587890625e-05,0.00036483723670244217,800.3602905273438,2.6868656277656555e-06,,4557,441856
515.2893388271332,3.4639015211723745e-05,906.0,0.5405147671699524,0.0,-3.231316804885864e-05,1763260571.4940298,,-5.125999450683594e-06,0.0006761588156223297,254.1752166748047,7.098540663719177e-06,,4562,442368
516.5507609844208,3.379416375537403e-05,907.0,0.588964581489563,0.0,0.0003631711006164551,1763260572.755452,,-0.00010395050048828125,-0.0005825301632285118,934.775146484375,2.9029324650764465e-06,,4576,443776
519.2200117111206,3.2027648558141664e-05,908.0,0.5709982514381409,0.0,-0.0005692318081855774,1763260575.4247026,,0.1966954469680786,0.0010821307078003883,0.0005614065448753536,1.36522576212883e-05,,4604,446720
520.0406465530396,3.149001713609323e-05,908.0,0.5125653743743896,0.0,-0.0022524073719978333,1763260576.2453375,,-0.19140243530273438,0.001743849366903305,0.0008888049051165581,1.9526109099388123e-05,,4613,447616
521.1892235279083,3.072196705034003e-05,909.0,0.5732913613319397,0.0,0.00023690052330493927,1763260577.3939145,,-2.9921531677246094e-05,-0.00022923387587070465,135.2025146484375,2.21841037273407e-06,,4626,448896
522.0034339427948,3.0184331990312785e-05,909.0,0.5471677184104919,0.0,-0.0006059929728507996,1763260578.2081249,,4.363059997558594e-05,7.090717554092407e-05,585.36328125,2.561137080192566e-06,,4635,449792
522.5617823600769,2.9800306947436184e-05,909.0,0.5688480734825134,0.0,-0.0001321062445640564,1763260578.7664733,,-0.028740525245666504,0.0002153320237994194,0.001697470317594707,5.862675607204437e-06,,4641,450432
522.8133978843689,,,,,,1763260579.0180888,500.0,,,,,500.0,4644,450771
524.4129357337952,2.8571428629220463e-05,910.0,0.5687451958656311,0.0,-0.0008488772436976433,1763260580.6176267,,-0.08753776550292969,-0.00012395158410072327,0.0017365445382893085,1.0559335350990295e-05,,4661,452480
525.6664745807648,2.7726575353881344e-05,911.0,0.5843150615692139,0.0,9.995698928833008e-05,1763260581.8711655,,-4.4345855712890625e-05,-0.0001818723976612091,112.70326232910156,5.345791578292847e-07,,4675,453888
527.1752161979675,2.672811024240218e-05,911.0,0.5722601413726807,0.0,-0.0003043711185455322,1763260583.3799071,,-0.03887450695037842,0.0005609951913356781,0.0009452637750655413,1.380033791065216e-05,,4691,455552
528.766307592392,2.56528419413371e-05,912.0,0.5656737089157104,0.0,-3.37064266204834e-05,1763260584.9709985,,2.384185791015625e-05,-1.7667189240455627e-06,496.4726257324219,6.108544766902924e-06,,4709,457344
529.1457142829895,,,,,,1763260585.3504052,500.0,,,,,500.0,4713,457771
531.4109170436859,2.388632856309414e-05,913.0,0.5733131766319275,0.0,-8.0890953540802e-05,1763260587.615608,,-7.152557373046875e-07,-0.00012790225446224213,263.4399108886719,6.686896085739136e-07,,4738,460288
531.5221359729767,2.380952355451882e-05,913.0,0.5659956932067871,0.0,-0.0005102679133415222,1763260587.726827,,-0.046451687812805176,-7.946230471134186e-05,0.0018385834991931915,1.7724931240081787e-05,,4739,460416
531.7411549091339,2.365591353736818e-05,913.0,0.597420871257782,0.0,-0.0003510713577270508,1763260587.9458458,,-1.33329439163208,-0.0005856575444340706,0.0009959895396605134,3.4691765904426575e-06,,4741,460672
531.8536970615387,2.3579108528792858e-05,913.0,0.5657585859298706,0.0,-1.6994774341583252e-05,1763260588.058388,,6.681680679321289e-05,-0.00026934966444969177,817.111572265625,7.282942533493042e-07,,4743,460800
532.907717704773,2.288786527060438e-05,913.0,0.5231687426567078,0.0,0.0004371814429759979,1763260589.1124086,,0.021306157112121582,0.0004444299265742302,0.001716898288577795,1.7797574400901794e-06,,4754,461952
533.0184826850891,2.281106026202906e-05,913.0,0.564200222492218,0.0,-0.00021344423294067383,1763260589.2231736,,0.17897409200668335,-0.0001186830922961235,0.0007738428539596498,4.386529326438904e-07,,4755,462080
534.5439066886902,,,,,,1763260590.7485976,500.0,,,,,500.0,4772,463771
535.825088262558,,,,,,1763260592.0297792,500.0,,,,,500.0,4786,465271
535.8979473114014,2.0890936866635457e-05,915.0,0.5745412707328796,0.0,0.0005537532269954681,1763260592.1026382,,-1.6570091247558594e-05,-0.00022815633565187454,513.8919677734375,1.3140961527824402e-06,,4787,465280
536.0080497264862,2.0814131858060136e-05,915.0,0.560302734375,0.0,-0.0002676546573638916,1763260592.2127407,,-0.019546866416931152,0.000809486024081707,0.0016100368229672313,2.323649823665619e-06,,4788,465408
536.7445018291473,,,,,,1763260592.9491928,500.0,,,,,500.0,4796,466271
537.0459525585175,2.0122888599871658e-05,915.0,0.5303411483764648,0.0,-0.0006637275218963623,1763260593.2506435,,-0.027026891708374023,0.0003885691985487938,0.0010289308847859502,5.465932190418243e-06,,4799,466560
537.6643402576447,,,,,,1763260593.8690312,500.0,,,,,500.0,4806,467271
537.9695069789886,1.9508448531269096e-05,915.0,0.5368645191192627,0.0,4.713982343673706e-05,1763260594.174198,,-0.03291010856628418,-2.3719854652881622e-05,0.0009954165434464812,1.6847625374794006e-06,,4809,467584
538.3033628463745,1.9278033505543135e-05,916.0,0.603039562702179,0.0,-0.0006652399897575378,1763260594.5080538,,-0.09267055988311768,-0.00033930595964193344,0.0014590671053156257,4.737637937068939e-06,,4813,467968
541.8181066513062,1.6973886886262335e-05,917.0,0.5930936932563782,0.0,2.2613443434238434e-05,1763260598.0227976,,-2.6941299438476562e-05,0.0003537498414516449,419.022705078125,4.153698682785034e-07,,4851,471808
541.9285426139832,1.6897081877687015e-05,917.0,0.6104963421821594,0.0,-0.0011083297431468964,1763260598.1332335,,-0.0013203620910644531,-0.000957706943154335,0.001624618424102664,6.534159183502197e-06,,4852,471936
542.5934655666351,1.6436251826235093e-05,917.0,0.5742738246917725,0.0,-0.003587018698453903,1763260598.7981565,,0.0040135979652404785,0.00044835638254880905,0.000878034217748791,3.600213676691055e-05,,4859,472704
543.4086446762085,1.589861676620785e-05,917.0,0.5164844989776611,0.0,-8.01868736743927e-05,1763260599.6133356,,-0.13572680950164795,0.0001226663589477539,0.0012932169483974576,8.642673492431641e-07,,4868,473600
