_timestamp,_step,_runtime,losses/value_loss,losses/old_approx_kl,charts/episodic_length,losses/approx_kl,losses/policy_loss,charts/episodic_return,charts/SPS,global_step,losses/clipfrac,charts/learning_rate,losses/entropy,losses/explained_variance
1763260496.726379,4709,445.7359127998352,692.8118286132812,0.0013802265748381615,,2.9997900128364563e-06,0.00042498111724853516,,1093.0,458880,0.0,2.4731183657422662e-05,0.5300319194793701,0.0002086162567138672
1763260497.067955,4713,446.07748889923096,,,500.0,,,500.0,,459282,,,,
1763260499.3659444,4738,448.3754782676697,380.9676513671875,-0.00023831985890865326,,5.403533577919006e-06,-0.0007652640342712402,,1093.0,461824,0.0,2.29646702791797e-05,0.5350630283355713,0.00019752979278564453
1763260499.4764974,4739,448.486031293869,0.002276852261275053,-0.00035141874104738235,,2.8191134333610535e-06,0.0001306980848312378,,1093.0,461952,0.0,2.288786527060438e-05,0.5448304414749146,-0.2189692258834839
1763260499.7345488,4741,448.7440826892853,0.0010264228330925107,-0.0011779433116316795,,2.030935138463974e-05,-0.0010037347674369812,,1093.0,462208,0.0,2.273425525345374e-05,0.5207074880599976,0.2902354598045349
1763260499.8480003,4743,448.85753417015076,878.2089233398438,-0.00035673752427101135,,2.8014183044433594e-06,-2.070516347885132e-05,,1093.0,462336,0.0,2.265745024487842e-05,0.5576841831207275,-6.210803985595703e-05
1763260500.8855903,4754,449.8951241970062,0.002208997495472431,-0.0009769480675458908,,4.453584551811218e-06,-0.0012106746435165405,,1093.0,463488,0.0,2.1966205167700537e-05,0.5797194838523865,0.4532763361930847
1763260500.9971175,4755,450.0066514015198,0.001610976760275662,0.0006777532398700714,,4.5960769057273865e-05,-0.0013381056487560272,,1093.0,463616,0.0,2.1889400159125216e-05,0.5799340605735779,0.18575561046600342
1763260502.5005238,4772,451.5100576877594,,,500.0,,,500.0,,465282,,,,
1763260503.837616,4786,452.847149848938,,,500.0,,,500.0,,466782,,,,
1763260503.9173799,4787,452.92691373825073,583.6754150390625,0.0014171265065670013,,1.59386545419693e-05,0.0009414330124855042,,1093.0,466816,0.0,1.9969278582721017e-05,0.5063421726226807,0.00016945600509643555
1763260504.0280678,4788,453.03760170936584,0.0018486403860151768,0.00022767484188079834,,5.07943332195282e-06,-0.00021806173026561737,,1093.0,466944,0.0,1.9892473574145697e-05,0.5474884510040283,0.3326600193977356
1763260504.7273436,4796,453.73687744140625,,,500.0,,,500.0,,467782,,,,
1763260505.0721521,4799,454.08168601989746,0.0012283448595553637,-9.081140160560608e-05,,4.755333065986633e-06,0.0005335807800292969,,1093.0,468096,0.0,1.9201228496967815e-05,0.5650702714920044,0.1423000693321228
1763260505.6494727,4806,454.6590065956116,,,500.0,,,500.0,,468782,,,,
1763260506.0028305,4809,455.0123643875122,0.001851988723501563,-1.547485589981079e-05,,1.564621925354004e-06,8.249562233686447e-05,,1093.0,469120,0.0,1.8586790247354656e-05,0.4609368145465851,-0.2937135696411133
1763260506.3390832,4813,455.3486170768738,0.002555644139647484,0.001838800497353077,,1.8545426428318024e-05,-0.0008135661482810974,,1093.0,469504,0.0,1.8356375221628696e-05,0.5580300092697144,-0.01682603359222412
1763260509.8205545,4851,458.8300883769989,739.638671875,2.5002285838127136e-05,,1.5553086996078491e-06,0.00010381173342466354,,1093.0,473344,0.0,1.6052226783358492e-05,0.49473536014556885,0.00017726421356201172
1763260509.9317243,4852,458.9412581920624,0.0019832071848213673,0.0007225051522254944,,1.6644597053527832e-05,-0.0015153735876083374,,1093.0,473472,0.0,1.5975421774783172e-05,0.5043069124221802,0.32751530408859253
1763260510.6390452,4859,459.648579120636,0.0018948232755064964,0.00023528654128313065,,1.995917409658432e-05,-0.0019878745079040527,,1093.0,474240,0.0,1.5514593542320654e-05,0.5272253155708313,-0.03919708728790283
1763260511.3476124,4867,460.35714626312256,0.0023584538139402866,-3.841891884803772e-05,,5.21540641784668e-06,0.00014045089483261108,,1093.0,475008,0.0,1.5053763490868732e-05,0.5080355405807495,-0.0987086296081543
1763260511.456905,4868,460.4664387702942,0.0016859626630321145,0.00028820522129535675,,5.865469574928284e-06,-0.0012203827500343323,,1093.0,475136,0.0,1.4976958482293412e-05,0.5469890236854553,0.258037269115448
1763260512.0191782,4874,461.02871203422546,0.002243461785838008,0.00032832659780979156,,8.40798020362854e-06,-0.0011262930929660797,,1093.0,475776,0.0,1.4592934348911513e-05,0.4832930862903595,-0.5479774475097656
1763260512.3911374,4878,461.4006712436676,0.0015433591324836016,1.7601996660232544e-07,,4.209112375974655e-05,-0.002218984067440033,,1093.0,476160,0.0,1.4362519323185552e-05,0.5081740617752075,0.5505562424659729
1763260512.72903,4882,461.73856377601624,0.002006898634135723,0.0008346941322088242,,1.461803913116455e-05,-0.0005786940455436707,,1093.0,476544,0.0,1.4132104297459591e-05,0.40679964423179626,-1.1620900630950928
1763260515.751591,4915,464.76112484931946,666.2824096679688,9.905267506837845e-05,,2.4121254682540894e-07,-1.9043684005737305e-05,,1093.0,479872,0.0,1.213517680298537e-05,0.5440865159034729,9.238719940185547e-05
1763260516.1997626,4920,465.20929646492004,490.98846435546875,0.0005952948704361916,,5.9390440583229065e-06,-0.0003162035718560219,,1093.0,480384,0.0,1.182795676868409e-05,0.6116917133331299,0.0001322031021118164
1763260517.3920612,4932,466.4015951156616,0.0018584602512419224,-8.703954517841339e-05,,1.6391277313232422e-07,4.003942012786865e-05,,1093.0,481664,0.0,1.1059907592425589e-05,0.5211611390113831,-0.030175089836120605
1763260517.4330738,4933,466.4426076412201,,,500.0,,,500.0,,481782,,,,
1763260517.9566188,4939,466.96615266799927,846.8021850585938,-5.625374615192413e-05,,1.0021030902862549e-06,-2.3346394300460815e-05,,1093.0,482304,0.0,1.0675883459043689e-05,0.5800829529762268,5.1856040954589844e-05
1763260518.667045,4946,467.6765789985657,0.0017217920394614339,-0.0014534462243318558,,1.695007085800171e-05,-0.0014047399163246155,,1093.0,483072,0.0,1.0215053407591768e-05,0.463541179895401,0.5196815133094788
1763260519.255195,4953,468.26472878456116,,,500.0,,,500.0,,483782,,,,
1763260519.7395427,4958,468.74907660484314,,,500.0,,,500.0,,484282,,,,
1763260520.1838593,4963,469.19339323043823,,,500.0,,,500.0,,484782,,,,
1763260520.9848337,4971,469.9943675994873,0.0017995714442804456,-5.439203232526779e-05,,3.789551556110382e-06,-0.0002444535493850708,,1093.0,485632,0.0,8.678955055074766e-06,0.5134855508804321,0.027715444564819336
1763260521.0950263,4972,470.10456013679504,0.0017689630622044206,-0.0004976093769073486,,5.189329385757446e-06,-0.0003243088722229004,,1093.0,485760,0.0,8.602150955994148e-06,0.5580164194107056,-0.21108341217041016
1763260521.63399,4978,470.6435239315033,,,500.0,,,500.0,,486282,,,,
1763260521.9651167,4981,470.9746506214142,0.0016976736951619387,-0.00017247628420591354,,1.0998919606208801e-06,0.00025903619825839996,,1093.0,486656,0.0,8.064515895966906e-06,0.5446408987045288,-0.2693823575973511
1763260522.6637378,4989,471.6732716560364,0.0018802768317982554,-0.0001241164281964302,,2.1886080503463745e-07,0.00015062838792800903,,1093.0,487424,0.0,7.603686754009686e-06,0.5481343865394592,0.2405538558959961
1763260523.1186316,4994,472.12816548347473,0.0017910469323396683,-0.00031315069645643234,,1.6065314412117004e-06,5.429983139038086e-05,,1093.0,487936,0.0,7.296467174455756e-06,0.5631073713302612,0.4535779356956482
1763260524.3894591,5008,473.3989930152893,445.5588073730469,-2.039596438407898e-07,,8.763745427131653e-07,-3.1322240829467773e-05,,1093.0,489344,0.0,6.451612989621935e-06,0.48636770248413086,0.0002086162567138672
1763260524.8689861,5013,473.87852001190186,251.84127807617188,-0.00024140998721122742,,2.8312206268310547e-07,-9.549781680107117e-05,,1093.0,489856,0.0,6.144393410068005e-06,0.5195385217666626,8.988380432128906e-05
1763260525.0899441,5015,474.0994780063629,0.0018347717123106122,0.00035876408219337463,,1.4137476682662964e-06,5.568936467170715e-05,,1093.0,490112,0.0,5.990783392917365e-06,0.5690560340881348,0.2339586615562439
1763260527.2820764,5039,476.2916102409363,0.0017136873211711645,-3.4617260098457336e-05,,4.1350722312927246e-07,1.8242746591567993e-05,,1093.0,492544,0.0,4.531490048975684e-06,0.5165932774543762,0.5118399858474731
1763260530.1990368,5071,479.20857071876526,,,500.0,,,500.0,,495782,,,,
