losses/clipfrac,losses/old_approx_kl,_timestamp,charts/episodic_return,losses/entropy,losses/approx_kl,_runtime,losses/policy_loss,charts/learning_rate,charts/episodic_length,charts/SPS,losses/explained_variance,_step,global_step,losses/value_loss
0.0,0.0009945724159479141,1763260616.6210089,,0.5471409559249878,1.380033791065216e-05,560.5944228172302,-0.0005782991647720337,2.2196620193426497e-05,,868.0,-0.16390597820281982,4739,463104,0.0009245911496691406
0.0,9.946990758180618e-05,1763260616.7389734,,0.5479258298873901,2.2957101464271545e-06,560.7123873233795,-0.0007329396903514862,2.2119815184851177e-05,,868.0,3.403425216674805e-05,4741,463232,111.5995101928711
0.0,-0.0014263587072491646,1763260616.9699628,,0.5419678092002869,1.0303221642971039e-05,560.9433767795563,0.00027191638946533203,2.1966205167700537e-05,,869.0,0.13619589805603027,4743,463488,0.000997670111246407
,,1763260617.9681423,500.0,,,561.9415562152863,,,500.0,,,4754,464629,
0.0,-1.3112090528011322e-05,1763260618.0429733,,0.5674037337303162,7.981434464454651e-07,562.0163872241974,-1.5877187252044678e-05,2.1274961909512058e-05,,869.0,9.047985076904297e-05,4755,464640,547.2743530273438
0.0,-0.0007020784541964531,1763260619.7474012,,0.5202155709266663,4.949979484081268e-06,563.7208151817322,0.00013764947652816772,2.0199693608446978e-05,,870.0,0.0934707522392273,4772,466432,0.0008906590519472957
0.0,0.00045494362711906433,1763260621.0799725,,0.5090259313583374,2.814456820487976e-06,565.0533864498138,-0.000538259744644165,1.9354838514118455e-05,,870.0,-0.007912993431091309,4786,467840,0.0018486783374100924
0.0,0.00035123247653245926,1763260621.19418,,0.56141197681427,9.76957380771637e-07,565.1675939559937,-3.964081406593323e-05,1.9278033505543135e-05,,870.0,-0.0856480598449707,4787,467968,0.001082391943782568
0.0,0.0014955615624785423,1763260621.3092015,,0.5475885272026062,7.960014045238495e-06,565.2826154232025,-8.010119199752808e-05,1.9201228496967815e-05,,870.0,-0.058304429054260254,4788,468096,0.0008809255086816847
0.0,-0.00013381615281105042,1763260622.0428534,,0.603418231010437,1.55717134475708e-06,566.0162672996521,-0.00034185871481895447,1.8740400264505297e-05,,870.0,0.1350700855255127,4796,468864,0.0014654063852503896
,,1763260622.280561,500.0,,,566.2539749145508,,,500.0,,,4799,469129,
0.0,0.0011365795508027077,1763260623.0085578,,0.5250898599624634,3.288593143224716e-05,566.9819717407227,-0.0017886385321617126,1.8125960195902735e-05,,871.0,0.23078513145446777,4806,469888,0.0011218746658414602
0.0,0.00016699545085430145,1763260623.24151,,0.5466727018356323,5.830079317092896e-07,567.2149238586426,-0.0001990795135498047,1.7972350178752095e-05,,871.0,6.562471389770508e-05,4809,470144,929.063232421875
,,1763260623.6614356,500.0,,,567.6348495483398,,,500.0,,,4813,470629,
0.0,0.00010805856436491013,1763260627.3053498,,0.5346764326095581,4.130415618419647e-06,571.2787637710571,-0.00031794607639312744,1.5360983525170013e-05,,872.0,0.15897905826568604,4851,474496,0.001064641634002328
0.0,-0.0005044108256697655,1763260627.4204931,,0.5375681519508362,2.208258956670761e-05,571.3939070701599,-0.0012527815997600555,1.5284178516594693e-05,,872.0,0.057802557945251465,4852,474624,0.0010805974015966058
0.0,-0.00010835565626621246,1763260628.0332315,,0.5515953302383423,7.335096597671509e-06,572.0066454410553,-0.0013474132865667343,1.4900153473718092e-05,,873.0,0.33899223804473877,4859,475264,0.0017538839019834995
,,1763260628.7605462,500.0,,,572.7339601516724,,,500.0,,,4867,476129,
0.0,0.00042946450412273407,1763260628.8794155,,0.518307089805603,4.5709311962127686e-06,572.8528294563293,-0.0005939248949289322,1.4362519323185552e-05,,873.0,2.092123031616211e-05,4868,476160,620.6881713867188
0.0,0.00013769511133432388,1763260629.4556665,,0.5123274922370911,7.252208888530731e-06,573.4290804862976,-0.0007544122636318207,1.397849428030895e-05,,873.0,-0.08786213397979736,4874,476800,0.001874938141554594
0.0,-0.0001429552212357521,1763260629.8039832,,0.5366098880767822,1.7294660210609436e-06,573.7773971557617,-0.00039678066968917847,1.3748080164077692e-05,,873.0,9.936094284057617e-05,4878,477184,652.638916015625
,,1763260630.210067,500.0,,,574.1834809780121,,,500.0,,,4882,477629,
0.0,0.0003610244020819664,1763260633.4154882,,0.5847687721252441,1.9194558262825012e-06,577.3889021873474,0.00015188753604888916,1.144393263530219e-05,,874.0,-0.06951844692230225,4915,481024,0.0009010850335471332
0.0,1.4525838196277618e-05,1763260633.8788862,,0.5215777158737183,1.6475096344947815e-06,577.8523001670837,-0.0006419569253921509,1.1136712601000909e-05,,875.0,-0.03647017478942871,4920,481536,0.0010285103926435113
0.0,-0.00030835065990686417,1763260634.9660327,,0.5497432947158813,6.379559636116028e-07,578.9394466876984,-0.00021284818649291992,1.0445468433317728e-05,,875.0,4.392862319946289e-05,4932,482688,711.0458984375
0.0,-5.012843757867813e-05,1763260635.1101458,,0.5138059258460999,9.210780262947083e-07,579.0835597515106,-7.484108209609985e-05,1.0368663424742408e-05,,875.0,-0.07145047187805176,4933,482816,0.0018123930785804987
0.0,-0.00012235715985298157,1763260635.6915154,,0.6107797026634216,2.086162567138672e-07,579.6649293899536,6.553810089826584e-05,9.984639291360509e-06,,875.0,-0.016772985458374023,4939,483456,0.0010952850570902228
,,1763260636.3200095,500.0,,,580.2934234142303,,,500.0,,,4946,484129,
0.0,-0.00011218804866075516,1763260636.9966779,,0.4884386360645294,8.689239621162415e-07,580.9700918197632,-0.0001623407006263733,9.139785106526688e-06,,876.0,-0.532194972038269,4953,484864,0.0017517090309411287
0.0,0.0002710428088903427,1763260637.4925458,,0.533743143081665,3.948807716369629e-07,581.4659597873688,-9.507499635219574e-05,8.832565072225407e-06,,876.0,-0.15213000774383545,4958,485376,0.0014388691633939743
0.0,-0.0001202896237373352,1763260637.9533954,,0.49818331003189087,1.2405216693878174e-06,581.9268093109131,0.00012157857418060303,8.525345947418828e-06,,876.0,-0.30354464054107666,4963,485888,0.0014871821040287614
0.0,0.0001291939988732338,1763260638.679372,,0.5477577447891235,2.430751919746399e-07,582.6527860164642,-0.00010932981967926025,8.064515895966906e-06,,876.0,0.00032532215118408203,4971,486656,930.84716796875
0.0,2.444535493850708e-05,1763260638.7932713,,0.5406215190887451,2.2724270820617676e-07,582.7666852474213,-9.704381227493286e-06,7.987710887391586e-06,,876.0,0.016424953937530518,4972,486784,0.001583956298418343
0.0,0.0003065541386604309,1763260639.4018443,,0.5268662571907043,1.1753290891647339e-06,583.3752582073212,-0.00024458393454551697,7.603686754009686e-06,,877.0,-0.01491999626159668,4978,487424,0.001310146413743496
0.0,0.00010636169463396072,1763260639.631926,,0.5307279229164124,3.473833203315735e-07,583.6053400039673,-0.00011725351214408875,7.450076736859046e-06,,877.0,8.779764175415039e-05,4981,487680,528.3831176757812
0.0,4.2166560888290405e-05,1763260640.472944,,0.5509079098701477,1.3150274753570557e-06,584.4463579654694,-0.00010016560554504395,6.912442586326506e-06,,877.0,-0.38194739818573,4989,488576,0.0015465052565559745
0.0,9.117648005485535e-07,1763260640.932139,,0.5795507431030273,2.055428922176361e-06,584.9055528640747,-0.000912979245185852,6.605222552025225e-06,,877.0,-0.08726179599761963,4994,489088,0.0012179252225905657
0.0,3.4485943615436554e-05,1763260642.2148507,,0.5699865221977234,1.0151416063308716e-07,586.1882646083832,5.831196904182434e-05,5.760368821938755e-06,,878.0,0.39623188972473145,5008,490496,0.0013368164654821157
0.0,-0.0001656739041209221,1763260642.7015865,,0.4931749701499939,6.416812539100647e-07,586.6750004291534,0.00021384283900260925,5.453148787637474e-06,,878.0,-0.13662075996398926,5013,491008,0.0013876671437174082
0.0,-5.226396024227142e-05,1763260642.8178604,,0.5667861700057983,2.3096799850463867e-07,586.7912743091583,4.425458610057831e-05,5.376344233809505e-06,,878.0,0.00015312433242797852,5015,491136,576.001220703125
,,1763260645.080418,500.0,,,589.0538320541382,,,500.0,,,5039,493629,
0.0,2.3943372070789337e-05,1763260648.1300187,,0.5315774083137512,1.955777406692505e-08,592.1034326553345,3.738328814506531e-05,1.9201229406462517e-06,,880.0,-0.10283994674682617,5071,496896,0.0014157079858705401
