_runtime,charts/episodic_length,charts/SPS,_step,losses/value_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,charts/episodic_return,global_step,losses/entropy,losses/clipfrac,losses/approx_kl,charts/learning_rate,losses/policy_loss
589.0881335735321,500.0,,4978,,,,1763260645.3445456,500.0,481334,,,,,
589.4110667705536,,857.0,4981,0.0012201645877212286,9.831041097640991e-06,-0.11515748500823975,1763260645.6674788,,481664,0.5880943536758423,0.0,1.5534460544586182e-06,1.1059907592425589e-05,-0.0003671068698167801
590.1257364749908,,857.0,4989,606.388427734375,0.00045009423047304153,0.0003452301025390625,1763260646.3821485,,482432,0.5656436681747437,0.0,6.081536412239075e-07,1.0599078450468369e-05,7.875263690948486e-05
590.5859279632568,,857.0,4994,422.9058837890625,1.1472031474113464e-05,-4.6253204345703125e-05,1763260646.84234,,482944,0.5703900456428528,0.0,9.313225746154785e-09,1.0291858416167088e-05,2.201646566390991e-06
591.8687863349915,,858.0,5008,879.5939331054688,2.4915672838687897e-05,-0.00012242794036865234,1763260648.1251984,,484352,0.5199800729751587,0.0,2.766028046607971e-07,9.447004231333267e-06,0.00013396888971328735
592.3629112243652,,858.0,5013,698.4124755859375,0.00011704675853252411,2.485513687133789e-05,1763260648.6193233,,484864,0.5935916900634766,0.0,1.6577541828155518e-07,9.139785106526688e-06,-8.95373523235321e-05
592.588559627533,,858.0,5015,0.0011918479576706886,-8.476246148347855e-05,0.01495438814163208,1763260648.8449717,,485120,0.5812888145446777,0.0,1.1259689927101135e-06,8.986175089376047e-06,-0.0001465585082769394
594.8426566123962,,859.0,5039,0.0013516467297449708,1.7712824046611786e-05,-0.007929801940917969,1763260651.0990686,,487552,0.6297385692596436,0.0,4.777684807777405e-07,7.526881745434366e-06,-0.00018740445375442505
597.8140280246735,500.0,,5071,,,,1763260654.07044,500.0,490834,,,,,
601.9945390224457,,862.0,5117,0.001279572257772088,-8.80751758813858e-06,0.06137073040008545,1763260658.250951,,495488,0.5417928695678711,0.0,8.66129994392395e-08,2.764976898106397e-06,-8.34241509437561e-05
602.4686522483826,,862.0,5122,0.0015615960583090782,1.0340474545955658e-05,-0.30338847637176514,1763260658.7250643,,496000,0.5261660218238831,0.0,1.1455267667770386e-07,2.457757318552467e-06,6.218254566192627e-05
602.9056282043457,,862.0,5127,0.0011649958323687315,-3.0156224966049194e-06,-0.37792646884918213,1763260659.1620402,,496512,0.6074942946434021,0.0,2.9802322387695312e-08,2.150537738998537e-06,-9.413808584213257e-06
603.0138025283813,,862.0,5128,0.0013484411174431443,-1.8678605556488037e-05,-0.12892961502075195,1763260659.2702146,,496640,0.5635864734649658,0.0,2.421438694000244e-08,2.0737327304232167e-06,2.823770046234131e-06
604.0565741062164,500.0,,5140,,,,1763260660.3129861,500.0,497834,,,,,
604.6260371208191,,863.0,5146,674.9549560546875,3.2913871109485626e-05,3.248453140258789e-05,1763260660.8824492,,498432,0.5826513171195984,0.0,1.7695128917694092e-08,9.984638609239482e-07,-4.8279762268066406e-05
604.9590976238251,500.0,,5150,,,,1763260661.2155097,500.0,498834,,,,,
605.0605597496033,,863.0,5151,464.9095153808594,4.3585896492004395e-06,5.745887756347656e-05,1763260661.3169718,,498944,0.5881333351135254,0.0,1.1175870895385742e-08,6.912442245265993e-07,1.911073923110962e-06
