losses/clipfrac,losses/old_approx_kl,_runtime,losses/value_loss,charts/learning_rate,_timestamp,losses/approx_kl,charts/episodic_length,losses/entropy,charts/episodic_return,losses/policy_loss,losses/explained_variance,_step,charts/SPS,global_step
0.0,0.0031226715072989464,461.7012872695923,0.0004904751549474895,9.116743603954092e-05,1763260517.9613333,0.00010509137064218521,,0.5785800814628601,,-0.0020325444638729095,-0.2433832883834839,3713,801.0,348160
,,461.84966492652893,,,1763260518.109711,,500.0,,500.0,,,3715,,348374
0.0,0.0002756696194410324,463.3654124736786,575.7299194335938,9.009216591948643e-05,1763260519.6254585,3.7299469113349915e-05,,0.6006048917770386,,0.0025624260306358337,-2.4437904357910156e-05,3731,802.0,349952
0.0,0.004608443938195705,463.7492756843567,0.0003087892837356776,8.986175089376047e-05,1763260520.0093217,0.00038211140781641006,,0.531769871711731,,0.003317303955554962,-0.027695775032043457,3734,802.0,350336
0.0,-0.0004256647080183029,465.6818218231201,475.0650329589844,8.863287075655535e-05,1763260521.9418678,3.213062882423401e-06,,0.6223333477973938,,-0.0003919452428817749,-1.2159347534179688e-05,3755,804.0,352384
0.0,0.00029970426112413406,467.57872319221497,747.2120361328125,8.740399061935022e-05,1763260523.8387692,0.0002431357279419899,,0.5711014866828918,,0.0029870811849832535,0.00018006563186645508,3775,805.0,354432
,,468.0002865791321,,,1763260524.2603326,,500.0,,500.0,,,3779,,354874
0.0,-0.00016675423830747604,470.38762307167053,703.2777709960938,8.563748269807547e-05,1763260526.647669,1.5498138964176178e-05,,0.582966685295105,,-0.00013909488916397095,1.9788742065429688e-05,3804,806.0,357376
0.0,0.0014751246199011803,470.7516870498657,0.0003147869138047099,8.540706767234951e-05,1763260527.011733,0.00020685140043497086,,0.5529869794845581,,-0.000377066433429718,-0.07076609134674072,3807,806.0,357760
0.0,-0.0034679844975471497,474.6906156539917,0.00027570052770897746,8.294930739793926e-05,1763260530.9506617,0.0006489865481853485,,0.5384188890457153,,-0.010668054223060608,-0.04743242263793945,3847,809.0,361856
0.0,-0.0015252381563186646,477.7671802043915,0.002612427808344364,8.102918945951387e-05,1763260534.0272262,7.173605263233185e-05,,0.5819236040115356,,9.915605187416077e-05,-0.07145678997039795,3879,810.0,365056
0.0,0.003351847641170025,478.17907309532166,611.3255615234375,8.079877443378791e-05,1763260534.439119,0.00018209870904684067,,0.5594697594642639,,0.0043117571622133255,2.759695053100586e-05,3883,810.0,365440
0.0,-0.0027013560757040977,478.2989423274994,0.0027701454237103462,8.072196942521259e-05,1763260534.5589883,0.00015239324420690536,,0.5736873149871826,,-0.00410381518304348,-0.10318911075592041,3884,810.0,365568
,,478.5707426071167,,,1763260534.8307886,,500.0,,500.0,,,3887,,365874
0.0,0.005552597343921661,479.04398131370544,0.0003944121999666095,8.026113937376067e-05,1763260535.3040273,0.0009012799710035324,,0.541138768196106,,-0.013228734955191612,-0.24049484729766846,3891,811.0,366336
0.0,-0.003386019729077816,479.68421173095703,504.92584228515625,7.987711433088407e-05,1763260535.9442577,0.0002620713785290718,,0.5359420776367188,,-0.0009407615289092064,-2.384185791015625e-05,3898,811.0,366976
0.0,-0.001190854236483574,481.06017661094666,800.5540771484375,7.903225923655555e-05,1763260537.3202226,5.694478750228882e-05,,0.6072098612785339,,-2.8386712074279785e-05,-3.635883331298828e-05,3912,812.0,368384
0.0,0.004091900773346424,481.43323945999146,0.00027604191564023495,7.880184421082959e-05,1763260537.6932855,0.00017645303159952164,,0.5289819240570068,,-0.0035366639494895935,-0.32934069633483887,3915,812.0,368768
,,482.5423285961151,,,1763260538.8023746,,500.0,,500.0,,,3928,,369938
0.0,6.14561140537262e-05,484.09162950515747,0.0029873622115701437,7.711213402217254e-05,1763260540.3516755,5.576200783252716e-05,,0.5992076992988586,,-0.0003425814211368561,-0.060895681381225586,3944,813.0,371584
0.0,0.005254357121884823,484.21231269836426,0.00042911473428830504,7.703532901359722e-05,1763260540.4723587,0.00019842106848955154,,0.5641661882400513,,-0.001272454857826233,0.13398683071136475,3945,813.0,371712
0.0,0.0027618026360869408,484.33334016799927,0.0002945959276985377,7.69585240050219e-05,1763260540.5933862,0.0003349939361214638,,0.5543913245201111,,-0.0009905137121677399,-0.09036886692047119,3946,813.0,371840
0.0,-0.0003449534997344017,485.099417924881,0.003251318819820881,7.649769395356998e-05,1763260541.359464,8.485279977321625e-06,,0.55130934715271,,-0.0008632540702819824,-0.1433882713317871,3954,814.0,372608
0.0,-0.0002460181713104248,485.94294834136963,671.27490234375,7.596005889354274e-05,1763260542.2029943,3.205612301826477e-05,,0.6231107115745544,,-0.000851556658744812,9.459257125854492e-05,3963,814.0,373504
0.0,-0.002778816968202591,486.55348563194275,0.0030781999230384827,7.557603385066614e-05,1763260542.8135316,0.00016585737466812134,,0.5516787171363831,,-0.004014253616333008,0.02002650499343872,3969,814.0,374144
0.0,0.0017376076430082321,487.7660403251648,0.00033695533056743443,7.480799104087055e-05,1763260544.0260863,5.0397589802742004e-05,,0.5724897980690002,,-0.003486067056655884,0.004794120788574219,3981,815.0,375424
0.0,9.553693234920502e-05,487.88278794288635,616.6882934570312,7.473118603229523e-05,1763260544.142834,8.847005665302277e-05,,0.5160377621650696,,-0.0025369860231876373,-6.079673767089844e-05,3983,815.0,375552
0.0,-0.0003642570227384567,489.191029548645,591.2830200195312,7.38863309379667e-05,1763260545.4510756,5.3532421588897705e-06,,0.5404726266860962,,-1.1056661605834961e-05,3.921985626220703e-05,3997,816.0,376960
0.0,0.004448520950973034,491.5205428600311,0.0003104753268416971,7.242703577503562e-05,1763260547.7805889,0.00015110615640878677,,0.5607291460037231,,-0.0030322521924972534,-0.03874063491821289,4020,817.0,379392
0.0,-0.0003587370738387108,495.1423795223236,0.0009277801145799458,7.012288551777601e-05,1763260551.4024255,2.4127773940563202e-05,,0.5738037824630737,,-0.0005158111453056335,-0.05162632465362549,4059,819.0,383232
0.0,0.0002487199380993843,497.7584660053253,0.003085383679717779,6.843318260507658e-05,1763260554.018512,0.00016872864216566086,,0.6145122051239014,,-0.002698369324207306,-0.01576364040374756,4087,820.0,386048
0.0,-0.0036453790962696075,498.1445074081421,0.003370735328644514,6.820276757935062e-05,1763260554.4045534,0.00011680275201797485,,0.5694001317024231,,-0.001133061945438385,-0.11127865314483643,4091,820.0,386432
0.0,0.007613137364387512,499.4604012966156,749.7225341796875,6.73579124850221e-05,1763260555.7204473,0.000835418701171875,,0.47243911027908325,,0.006326537579298019,-0.00043642520904541016,4105,821.0,387840
,,499.82408142089844,,,1763260556.0841274,,500.0,,500.0,,,4109,,388244
0.0,0.0024257339537143707,500.4225378036499,99.81721496582031,6.674347241641954e-05,1763260556.6825838,9.114854037761688e-05,,0.5510966181755066,,0.0012048333883285522,-2.956390380859375e-05,4115,822.0,388864
0.0,-0.0027215806767344475,500.77134895324707,772.6495361328125,6.651305739069358e-05,1763260557.031395,8.956436067819595e-05,,0.5181189179420471,,-0.0018446985632181168,0.0002384781837463379,4119,822.0,389248
0.0,1.1267140507698059e-05,503.23034715652466,543.6701049804688,6.497695721918717e-05,1763260559.4903932,2.209097146987915e-06,,0.560735821723938,,-0.00048623979091644287,-0.0001691579818725586,4144,823.0,391808
0.0,-0.0005990061908960342,503.805424451828,0.0026597348041832447,6.459293217631057e-05,1763260560.0654705,2.6652589440345764e-05,,0.5938236713409424,,0.00019743666052818298,0.01705878973007202,4150,823.0,392448
,,505.4929416179657,,,1763260561.7529876,,500.0,,500.0,,,4168,,394244
0.0,-0.00032262876629829407,507.02600836753845,0.002586782444268465,6.251920422073454e-05,1763260563.2860544,3.563612699508667e-05,,0.5243044495582581,,0.001052752137184143,-0.11952340602874756,4184,825.0,395904
0.0,0.00016971491277217865,507.9866900444031,0.002833395963534713,6.190476415213197e-05,1763260564.246736,0.00010494142770767212,,0.5564806461334229,,-0.002292945981025696,-0.5717834234237671,4194,825.0,396928
0.0,0.0009344061836600304,508.48208808898926,0.0023352238349616528,6.15975441178307e-05,1763260564.742134,0.00010296981781721115,,0.5775064826011658,,-0.0028755106031894684,0.06464582681655884,4199,826.0,397440
0.0,0.002291974611580372,511.0131468772888,0.000642073922790587,5.998463893774897e-05,1763260567.273193,0.00021094921976327896,,0.5797435641288757,,-0.007013469934463501,-0.12965357303619385,4224,827.0,400128
0.0,0.005289221182465553,511.50591921806335,0.000606222078204155,5.967741890344769e-05,1763260567.7659652,0.00024928338825702667,,0.5622584223747253,,-0.002539645880460739,0.04550355672836304,4229,827.0,400640
0.0,-0.011747423559427261,512.8441553115845,0.001059601316228509,5.8832563809119165e-05,1763260569.1042013,0.0007703304290771484,,0.599408745765686,,0.0061523448675870895,0.11378401517868042,4243,828.0,402048
0.0,0.0005778521299362183,513.0778062343597,642.3809204101562,5.8678953791968524e-05,1763260569.3378522,3.0154362320899963e-05,,0.4804050326347351,,0.0005247313529253006,8.428096771240234e-05,4246,828.0,402304
0.0,-0.0017994362860918045,513.6940162181854,0.0032459476497024298,5.829493238707073e-05,1763260569.9540622,0.000476054847240448,,0.5215651392936707,,-0.012129917740821838,0.08128947019577026,4252,828.0,402944
0.0,-0.0021173888817429543,513.9230358600616,0.0005714186700060964,5.814132236992009e-05,1763260570.1830819,0.00017855782061815262,,0.48739367723464966,,0.0017426759004592896,-0.0779726505279541,4254,828.0,403200
,,513.9426205158234,,,1763260570.2026665,,500.0,,500.0,,,4255,,403244
0.0,1.5288591384887695e-05,515.7542119026184,0.0005599920405074954,5.6989247241290286e-05,1763260572.014258,3.725290298461914e-08,,0.5694265365600586,,-8.699670433998108e-05,0.057840704917907715,4273,829.0,405120
0.0,0.0009509054943919182,515.9991869926453,0.0025262529961764812,5.6835637224139646e-05,1763260572.259233,0.00017570052295923233,,0.5282517075538635,,-0.002199232578277588,0.6341813802719116,4276,829.0,405376
0.0,0.0009451648220419884,516.115071773529,0.0014530300395563245,5.6758832215564325e-05,1763260572.3751178,0.0008287569507956505,,0.5521085858345032,,-0.003055221401154995,-0.8173216581344604,4277,829.0,405504
0.0,-0.00029498618096113205,516.2304255962372,0.0007075049798004329,5.6682027206989005e-05,1763260572.4904716,0.00038142409175634384,,0.5765224099159241,,-0.007138209417462349,-0.2163846492767334,4278,829.0,405632
0.0,0.0002188514918088913,517.189070224762,0.0005622819880954921,5.606758713838644e-05,1763260573.4491162,0.00029125437140464783,,0.5799560546875,,-0.004229851067066193,0.2077811360359192,4288,830.0,406656
0.0,0.001944560557603836,517.3056075572968,600.08837890625,5.599078212981112e-05,1763260573.5656536,0.00010841712355613708,,0.5472346544265747,,-0.002119399607181549,-0.0001748800277709961,4290,830.0,406784
0.0,0.004229630343616009,517.537505865097,0.0009064471814781427,5.583717211266048e-05,1763260573.7975519,0.0003084493800997734,,0.5496496558189392,,-0.009351514279842377,-0.15310800075531006,4292,830.0,407040
,,519.5960593223572,,,1763260575.8561053,,500.0,,500.0,,,4314,,409244
0.0,0.003574863076210022,520.0784723758698,0.0006135659641586244,5.4224270570557564e-05,1763260576.3385184,7.409974932670593e-05,,0.5227895975112915,,-0.0035611391067504883,-0.04122495651245117,4318,831.0,409728
0.0,-0.0005729440599679947,522.7382273674011,0.0008117136894725263,5.2534564019879326e-05,1763260578.9982734,2.014636993408203e-05,,0.5796494483947754,,-0.0005068685859441757,0.06512773036956787,4346,832.0,412544
0.0,-0.0016812728717923164,524.6604700088501,0.0009292907197959721,5.13056838826742e-05,1763260580.920516,0.00011862907558679581,,0.5550578832626343,,0.0006550624966621399,0.0006094574928283691,4366,833.0,414592
0.0,0.006878512911498547,525.2737505435944,0.0005904132267460227,5.09216588397976e-05,1763260581.5337965,0.00041546765714883804,,0.5961485505104065,,0.000655733048915863,0.0032106637954711914,4372,834.0,415232
0.0,0.0010240711271762848,525.7371392250061,670.024169921875,5.061443880549632e-05,1763260581.9971852,9.441748261451721e-06,500.0,0.57398521900177,500.0,7.160380482673645e-05,1.5437602996826172e-05,4377,834.0,415744
0.0,-0.0008212253451347351,525.8529298305511,0.002552809426560998,5.0537633796921e-05,1763260582.1129758,1.683644950389862e-05,,0.5643866658210754,,-0.0007211416959762573,-0.05978381633758545,4378,834.0,415872
0.0,-0.0008183149620890617,526.6908442974091,782.7034912109375,4.999999873689376e-05,1763260582.9508903,7.185153663158417e-06,,0.5844428539276123,,-0.000806763768196106,-9.715557098388672e-05,4387,834.0,416768
,,527.6025216579437,,,1763260583.8625677,,500.0,,500.0,,,4396,,417744
0.0,0.0029207486659288406,529.2646722793579,0.0007451565470546484,4.838709719479084e-05,1763260585.5247183,3.5393983125686646e-05,,0.5450734496116638,,-0.00245010107755661,-0.01531839370727539,4413,835.0,419456
0.0,-0.00013557635247707367,529.3840401172638,594.8392944335938,4.831029218621552e-05,1763260585.6440861,5.535781383514404e-06,,0.5646829009056091,,-0.0006081685423851013,-8.404254913330078e-05,4415,835.0,419584
0.0,-0.001609073020517826,533.4062430858612,0.0008780335774645209,4.577573054120876e-05,1763260589.666289,0.0002490440383553505,,0.5127015113830566,,-0.007775407284498215,-0.10123670101165771,4456,837.0,423808
0.0,0.003872743807733059,534.7302536964417,0.002018251456320286,4.4930875446880236e-05,1763260590.9902997,0.00018940772861242294,,0.5535399913787842,,-0.002606891095638275,0.07010036706924438,4470,838.0,425216
,,535.4713757038116,,,1763260591.7314217,,500.0,,500.0,,,4478,,426031
0.0,-0.002665877342224121,535.6847937107086,0.0018853048095479608,4.4316435378277674e-05,1763260591.9448397,4.9756839871406555e-05,,0.5834227204322815,,-0.002051832154393196,0.025535106658935547,4480,838.0,426240
0.0,-0.0009245956316590309,536.8786885738373,0.0006833032239228487,4.354838529252447e-05,1763260593.1387346,5.173962563276291e-05,,0.5912852883338928,,-0.0016714558005332947,-0.08951365947723389,4492,839.0,427520
0.0,0.0009793955832719803,537.2268931865692,0.0009464197792112827,4.331797390477732e-05,1763260593.4869392,5.958043038845062e-05,,0.5646522045135498,,0.0004800548776984215,-0.04073798656463623,4496,839.0,427904
0.0,0.00016869418323040009,537.346223115921,603.1124877929688,4.3241168896202e-05,1763260593.6062691,5.500577390193939e-05,,0.5613846778869629,,-0.0007629096508026123,2.3245811462402344e-05,4498,839.0,428032
0.0,-0.001522180624306202,539.5023663043976,0.0009502782486379147,4.1858678741846234e-05,1763260595.7624123,1.2845732271671295e-05,,0.5886114835739136,,0.000543275848031044,0.09229648113250732,4520,840.0,430336
,,539.6847434043884,,,1763260595.9447894,,500.0,,500.0,,,4522,,430531
0.0,0.0002484554424881935,539.9018266201019,0.0021937494166195393,4.162826371612027e-05,1763260596.1618726,2.1585263311862946e-05,,0.5360482335090637,,-0.0014466829597949982,-0.284443736076355,4524,840.0,430720
0.0,0.0019211620092391968,540.0214066505432,0.0008361776126548648,4.155145870754495e-05,1763260596.2814527,5.166977643966675e-05,,0.5723437070846558,,-0.003044428303837776,-0.016438841819763184,4525,840.0,430848
,,540.1582887172699,,,1763260596.4183347,,500.0,,500.0,,,4527,,431031
0.0,-0.0025836601853370667,540.5987415313721,0.0005852029426023364,4.116743366466835e-05,1763260596.8587875,0.00012453459203243256,,0.5521973371505737,,-0.003375958651304245,-0.12373459339141846,4531,840.0,431488
0.0,7.775984704494476e-05,540.7647523880005,541.5960693359375,4.109062865609303e-05,1763260597.0247984,9.12696123123169e-06,,0.5596495866775513,,0.0013103634119033813,1.3649463653564453e-05,4533,840.0,431616
0.0,0.00044919177889823914,540.8904218673706,0.0024692274164408445,4.101382364751771e-05,1763260597.1504679,2.111867070198059e-05,,0.6037459373474121,,-0.003214661031961441,0.048360347747802734,4534,840.0,431744
0.0,0.00043825339525938034,542.9824731349945,0.0007544923573732376,3.9708142139716074e-05,1763260599.2425191,7.699243724346161e-06,,0.566570520401001,,-0.00032190605998039246,-0.0247877836227417,4555,841.0,433920
0.0,-0.000344778411090374,543.5673582553864,825.0667114257812,3.932411709683947e-05,1763260599.8274043,4.104338586330414e-06,,0.5442284345626831,,0.00048532336950302124,-0.0013706684112548828,4562,841.0,434560
,,544.9811441898346,,,1763260601.2411902,,500.0,,500.0,,,4576,,436031
0.0,0.0006944155320525169,548.5563108921051,0.000863697612658143,3.617511538323015e-05,1763260604.816357,2.2475607693195343e-05,,0.5571700930595398,,-0.0009821653366088867,-0.025795817375183105,4613,843.0,439808
0.0,-4.8442743718624115e-05,549.7656056880951,565.5360107421875,3.540706529747695e-05,1763260606.0256517,6.030313670635223e-06,,0.5411321520805359,,0.00023249909281730652,-1.1920928955078125e-05,4626,844.0,441088
,,550.6493906974792,,,1763260606.9094367,,500.0,,500.0,,,4635,,442031
0.0,0.0001291763037443161,551.2369086742401,503.7991027832031,3.448540883255191e-05,1763260607.4969547,6.446614861488342e-06,,0.5506289005279541,,0.00022327899932861328,3.6597251892089844e-05,4641,844.0,442624
0.0,0.0037748506292700768,551.5909612178802,0.0005905914003960788,3.425499380682595e-05,1763260607.8510072,0.00015160534530878067,,0.5434996485710144,,0.0008282139897346497,0.22119629383087158,4644,845.0,443008
0.0,0.006053713150322437,553.1731510162354,0.0021125811617821455,3.325652869534679e-05,1763260609.433197,9.96394082903862e-05,,0.6083773374557495,,-0.005066677927970886,0.046456873416900635,4661,845.0,444672
0.0,6.164982914924622e-05,554.4803972244263,961.3295288085938,3.2411673601018265e-05,1763260610.7404432,2.678483724594116e-06,,0.49803632497787476,,-0.0001930873841047287,2.193450927734375e-05,4675,846.0,446080
0.0,0.000574982725083828,555.9111130237579,1352.4119873046875,3.149001713609323e-05,1763260612.171159,5.713663995265961e-06,,0.5663302540779114,,-0.000733453780412674,-0.00012373924255371094,4691,846.0,447616
0.0,-0.0008668964728713036,557.5992610454559,0.0010385308414697647,3.0414747016038746e-05,1763260613.859307,2.8713606297969818e-05,,0.571239173412323,,-0.0011816956102848053,-0.010167717933654785,4709,847.0,449408
,,557.8516447544098,,,1763260614.1116908,,76.0,,76.0,,,4713,,449710
,,560.1547422409058,,,1763260616.4147882,,500.0,,500.0,,,4738,,452222
0.0,3.2300129532814026e-05,560.2276713848114,545.3128051757812,2.8725038646371104e-05,1763260616.4877174,2.6319175958633423e-06,,0.5765000581741333,,-0.0013822801411151886,4.57763671875e-05,4739,848.0,452224
0.0,4.9680471420288086e-05,560.490453004837,0.0012714663753286004,2.8571428629220463e-05,1763260616.750499,3.7416815757751465e-05,,0.56232750415802,,0.001866452395915985,0.06440061330795288,4741,848.0,452480
,,560.646288394928,,,1763260616.9063344,,500.0,,500.0,,,4743,,452722
,,561.6126277446747,,,1763260617.8726737,,500.0,,500.0,,,4754,,453745
0.0,-0.0017000595107674599,563.34166264534,0.001121735549531877,2.672811024240218e-05,1763260619.6017087,5.479436367750168e-05,,0.5478881597518921,,-0.00279853492975235,0.008490920066833496,4772,850.0,455552
0.0,0.0003973115235567093,564.7103633880615,0.0009628906846046448,2.5883256967063062e-05,1763260620.9704094,1.5089288353919983e-05,,0.612034022808075,,-0.0012716874480247498,-0.05961906909942627,4786,850.0,456960
,,564.750194311142,,,1763260621.0102403,,500.0,,500.0,,,4787,,457070
0.0,-0.00022718217223882675,564.8283953666687,738.1344604492188,2.580645195848774e-05,1763260621.0884414,7.896684110164642e-06,,0.47562068700790405,,0.0004323795437812805,-0.0001518726348876953,4788,850.0,457088
0.0,-0.0001234477385878563,565.674307346344,0.0011515578953549266,2.52688168984605e-05,1763260621.9343534,9.982846677303314e-06,,0.4584495425224304,,0.0004909411072731018,0.02426356077194214,4796,850.0,457984
0.0,-0.0005955388769507408,565.9078936576843,0.002066362649202347,2.511520688130986e-05,1763260622.1679397,8.921138942241669e-06,,0.6289448142051697,,0.00019336119294166565,0.07712781429290771,4799,850.0,458240
0.0,0.00014475639909505844,566.6038687229156,0.001055798027664423,2.465437864884734e-05,1763260622.8639147,9.546056389808655e-07,,0.5596941709518433,,-0.00025475025177001953,0.08870577812194824,4806,851.0,459008
0.0,-0.0007565561681985855,566.8788521289825,0.0020675919950008392,2.45007686316967e-05,1763260623.1388981,4.332326352596283e-05,,0.5878273844718933,,-0.0025989003479480743,-0.07200157642364502,4809,851.0,459264
0.0,0.0003017047420144081,567.2265458106995,565.0765991210938,2.427035360597074e-05,1763260623.4865918,2.180226147174835e-06,,0.6015664339065552,,-0.0005794912576675415,-0.0003408193588256836,4813,851.0,459648
,,570.7039189338684,,,1763260626.963965,,500.0,,500.0,,,4851,,463421
0.0,-0.0004612244665622711,570.8317801952362,627.4515991210938,2.1966205167700537e-05,1763260627.0918262,1.7527490854263306e-06,,0.5197871923446655,,-0.0004226565361022949,-0.00010418891906738281,4852,852.0,463488
0.0,0.0025793565437197685,571.522536277771,0.001127136405557394,2.150537693523802e-05,1763260627.7825823,5.571078509092331e-05,,0.5362260937690735,,0.0036412402987480164,-0.5157444477081299,4859,853.0,464256
0.0,-0.000500793568789959,572.3667447566986,0.002136385999619961,2.0967741875210777e-05,1763260628.6267908,1.6977079212665558e-05,,0.48583102226257324,,-0.00043692439794540405,-0.8566699028015137,4868,853.0,465152
0.0,-0.00072490144520998,572.9760103225708,0.0012537555303424597,2.0583716832334176e-05,1763260629.2360563,2.4835579097270966e-05,,0.5330766439437866,,-0.00017649680376052856,-0.2166740894317627,4874,853.0,465792
0.0,0.00046752020716667175,573.3210818767548,0.0010026819072663784,2.0353301806608215e-05,1763260629.581128,1.6320496797561646e-05,,0.5986067652702332,,0.0009931102395057678,-0.012579679489135742,4878,853.0,466176
0.0,-0.00020817946642637253,573.6692264080048,0.0016587907448410988,2.0122888599871658e-05,1763260629.9292724,6.770715117454529e-07,,0.5231534242630005,,4.1522085666656494e-05,0.11039787530899048,4882,854.0,466560
,,576.8021574020386,,,1763260633.0622034,,500.0,,500.0,,,4915,,469921
,,577.2945024967194,,,1763260633.5545485,,500.0,,500.0,,,4920,,470421
0.0,0.00011924188584089279,578.4816522598267,0.0014284682692959905,1.7050691894837655e-05,1763260634.7416983,1.264084130525589e-05,,0.5503791570663452,,-0.000478129368275404,-0.13919734954833984,4932,855.0,471680
0.0,0.0002861618995666504,578.5985195636749,0.001123350695706904,1.6973886886262335e-05,1763260634.8585656,2.9550865292549133e-05,,0.5515198111534119,,0.00020039640367031097,0.0135040283203125,4933,855.0,471808
,,579.1075103282928,,,1763260635.3675563,,440.0,,440.0,,,4939,,472361
0.0,0.00019376911222934723,579.7871329784393,0.0017403734382241964,1.6205836800509132e-05,1763260636.047179,2.209097146987915e-06,,0.6241830587387085,,-0.0006187781691551208,-0.12746012210845947,4946,856.0,473088
0.0,-0.00029378850013017654,580.51353764534,0.0011897282674908638,1.5745008568046615e-05,1763260636.7735837,1.3029202818870544e-06,,0.61396324634552,,-0.0003756284713745117,-0.03520643711090088,4953,856.0,473856
,,580.9038708209991,,,1763260637.1639168,,500.0,,500.0,,,4958,,474361
,,581.4018714427948,,,1763260637.6619174,,500.0,,500.0,,,4963,,474861
0.0,-0.0003384249284863472,582.2022602558136,0.001062761410139501,1.4669738447992131e-05,1763260638.4623063,8.636154234409332e-06,,0.5396938920021057,,-0.0007664039731025696,-0.044034719467163086,4971,857.0,475648
0.0,-0.002566426992416382,582.3183372020721,0.0010854797437787056,1.4592934348911513e-05,1763260638.5783832,3.213062882423401e-05,,0.5796741843223572,,-0.0023721829056739807,-0.12036263942718506,4972,857.0,475776
,,582.8115794658661,,,1763260639.0716255,,500.0,,500.0,,,4978,,476361
0.0,0.00031551532447338104,583.130782365799,0.001158098690211773,1.4055299288884271e-05,1763260639.3908284,3.1851232051849365e-07,,0.551637589931488,,-0.00016631931066513062,-0.27700352668762207,4981,857.0,476672
0.0,-0.00012242980301380157,583.9048616886139,598.1803588867188,1.3594470146927051e-05,1763260640.1649077,3.0919909477233887e-07,,0.5491111278533936,,4.4830143451690674e-05,-7.748603820800781e-05,4989,857.0,477440
0.0,-5.3629279136657715e-05,584.3919816017151,660.1988525390625,1.328725011262577e-05,1763260640.6520276,1.2945383787155151e-06,,0.6162196397781372,,0.00036282092332839966,-4.2557716369628906e-05,4994,858.0,477952
,,585.6896438598633,,,1763260641.9496899,,500.0,,500.0,,,5008,,479361
0.0,4.219450056552887e-05,586.1476278305054,617.238037109375,1.213517680298537e-05,1763260642.4076738,4.533678293228149e-06,,0.5852629542350769,,0.0002353861927986145,-0.00016796588897705078,5013,858.0,479872
0.0,8.66129994392395e-05,586.376519203186,0.0011663566110655665,1.198156678583473e-05,1763260642.6365652,5.299225449562073e-06,,0.5435943603515625,,2.5998800992965698e-05,-0.3970907926559448,5015,858.0,480128
0.0,-9.168963879346848e-05,588.6468961238861,0.0015151363331824541,1.0522273441893049e-05,1763260644.9069421,2.7725473046302795e-06,,0.6282573342323303,,-0.00022612512111663818,0.014757275581359863,5039,859.0,482560
0.0,0.0001952601596713066,591.5343642234802,0.0015243605012074113,8.602150955994148e-06,1763260647.7944102,7.906928658485413e-07,,0.5239152908325195,,0.0001458674669265747,-0.06982731819152832,5071,861.0,485760
0.0,0.0004410296678543091,595.7852687835693,0.0012536265421658754,5.837173375766724e-06,1763260652.0453148,5.42961061000824e-06,,0.5574464797973633,,-0.0012067221105098724,-0.10016822814941406,5117,862.0,490368
0.0,1.9799917936325073e-05,596.2338473796844,0.0015269676223397255,5.529953796212794e-06,1763260652.4938934,1.1473894119262695e-06,,0.6045201420783997,,3.8564205169677734e-05,-0.05451226234436035,5122,862.0,490880
0.0,9.720586240291595e-05,596.688015460968,0.0016469282563775778,5.222734216658864e-06,1763260652.9480615,3.91155481338501e-08,,0.5587276220321655,,7.291138172149658e-05,0.06826764345169067,5127,863.0,491392
0.0,7.318425923585892e-05,596.8323400020599,0.0016179759986698627,5.145929208083544e-06,1763260653.092386,4.367902874946594e-07,,0.5175898671150208,,-0.00020224973559379578,-0.14838087558746338,5128,863.0,491520
0.0,5.095731467008591e-05,597.8751840591431,710.1309814453125,4.4546850404003635e-06,1763260654.13523,2.039596438407898e-07,,0.5958472490310669,,0.00014793500304222107,-4.458427429199219e-05,5140,863.0,492672
0.0,0.00023944955319166183,598.4299068450928,0.001533673843368888,4.070660452271113e-06,1763260654.6899529,5.038455128669739e-07,,0.5844714641571045,,-0.00013697892427444458,0.18887871503829956,5146,863.0,493312
0.0,-6.108544766902924e-06,598.7604563236237,295.9994201660156,3.840245881292503e-06,1763260655.0205023,2.8870999813079834e-08,,0.574643075466156,,-5.81108033657074e-05,-5.650520324707031e-05,5150,864.0,493696
0.0,0.00010753236711025238,598.9030079841614,0.0017264948692172766,3.763440872717183e-06,1763260655.163054,3.0919909477233887e-07,,0.5382549166679382,,8.980277925729752e-05,-0.06453466415405273,5151,864.0,493824
,,599.9519069194794,,,1763260656.211953,,500.0,,500.0,,,5163,,495071
0.0,-3.983452916145325e-05,600.1397910118103,0.0015118756564334035,2.918586687883362e-06,1763260656.399837,4.284083843231201e-08,,0.5492669939994812,,8.32974910736084e-06,0.05037212371826172,5165,864.0,495232
0.0,-1.6660429537296295e-05,602.8453395366669,0.001358622219413519,1.0752688694992685e-06,1763260659.1053855,4.190951585769653e-08,,0.6146390438079834,,-3.164447844028473e-05,0.2191283106803894,5196,865.0,498304
0.0,1.611374318599701e-05,602.9559278488159,0.001628379337489605,9.984638609239482e-07,1763260659.2159739,3.725290298461914e-08,,0.5738694667816162,,3.016926348209381e-05,0.16264456510543823,5197,866.0,498432
