losses/clipfrac,charts/learning_rate,losses/approx_kl,charts/episodic_return,losses/policy_loss,global_step,_runtime,_step,losses/entropy,losses/explained_variance,losses/value_loss,charts/episodic_length,charts/SPS,losses/old_approx_kl,_timestamp
0.0,1.2365591828711331e-05,1.2489035725593567e-06,,0.00013574445620179176,479488,465.66643261909485,4963,0.3877595067024231,0.0012875199317932129,785.1552124023438,,1090.0,1.3985671103000641e-05,1763260516.8348577
0.0,1.182795676868409e-05,6.643123924732208e-06,,0.0004997923970222473,480384,466.4917902946472,4971,0.34235385060310364,-1.874250888824463,0.0068926322273910046,,1090.0,-0.0007815835997462273,1763260517.6602154
,,,500.0,,480468,466.5228102207184,4972,,,,500.0,,,1763260517.6912353
0.0,1.144393263530219e-05,1.084059476852417e-06,,-0.00018877536058425903,481024,467.0559015274048,4978,0.37389227747917175,0.010308623313903809,602.63818359375,,1090.0,-0.00019813142716884613,1763260518.2243266
0.0,1.1213517609576229e-05,1.925043761730194e-06,,-9.021908044815063e-05,481408,467.4276430606842,4981,0.373351514339447,-0.9767441749572754,0.0036608525551855564,,1090.0,0.00026272889226675034,1763260518.5960681
0.0,1.075268846761901e-05,5.560927093029022e-06,,-0.0005483515560626984,482176,468.1025664806366,4989,0.37656086683273315,0.928242564201355,0.0009346992010250688,,1090.0,0.00013452116400003433,1763260519.2709916
0.0,1.0445468433317728e-05,6.550922989845276e-06,,-0.0005508363246917725,482688,468.5878756046295,4994,0.3537489175796509,0.8740245699882507,0.0010064205853268504,,1090.0,-0.00017493963241577148,1763260519.7563007
0.0,9.523809239908587e-06,1.5051104128360748e-05,,-0.001167304813861847,484224,469.9621915817261,5008,0.39827826619148254,0.7695484757423401,0.002162362914532423,,1090.0,-0.0002725450322031975,1763260521.1306167
0.0,9.216590115102008e-06,1.9976869225502014e-06,,0.0002892054617404938,484736,470.44362115859985,5013,0.4080491364002228,0.8727153539657593,0.001751481438986957,,1090.0,-3.4158118069171906e-05,1763260521.6120462
,,,500.0,,484968,470.58905935287476,5015,,,,500.0,,,1763260521.7574844
0.0,7.603686754009686e-06,4.433095455169678e-06,,4.805717617273331e-05,487424,472.86183285713196,5039,0.4408299922943115,0.5093229413032532,0.004337428603321314,,1090.0,3.2354146242141724e-05,1763260524.030258
0.0,5.683563813363435e-06,9.96515154838562e-08,,-6.956607103347778e-05,490624,475.76312708854675,5071,0.4051833152770996,0.8599437475204468,0.0002286650415044278,,1090.0,0.00015244167298078537,1763260526.9315522
0.0,2.8417819066817174e-06,6.556510925292969e-07,,2.1006911993026733e-05,495360,480.04395270347595,5117,0.4545104503631592,-0.45085978507995605,0.005681468639522791,,1090.0,-3.956630825996399e-05,1763260531.2123778
0.0,2.534562099754112e-06,4.284083843231201e-08,,2.0265579223632812e-05,495872,480.49106431007385,5122,0.3868945240974426,-0.3329054117202759,0.00281719071790576,,1090.0,6.183050572872162e-05,1763260531.6594894
0.0,2.2273425202001818e-06,1.30385160446167e-08,,-3.9692968130111694e-05,496384,480.977196931839,5127,0.4055222272872925,0.46430373191833496,0.00394068006426096,,1090.0,2.043880522251129e-05,1763260532.145622
,,,500.0,,496468,481.00764513015747,5128,,,,500.0,,,1763260532.1760702
0.0,1.459293343941681e-06,6.239861249923706e-08,,-9.961053729057312e-05,497664,482.13244342803955,5140,0.400821715593338,0.5365768671035767,0.0007944405660964549,,1090.0,-7.376354187726974e-05,1763260533.3008685
0.0,1.0752688694992685e-06,4.330649971961975e-07,,-0.000361589714884758,498304,482.69090127944946,5146,0.40744897723197937,-5.8444623947143555,0.005962409544736147,,1090.0,-1.2555159628391266e-05,1763260533.8593264
0.0,8.448540711469832e-07,4.0046870708465576e-08,,3.1068921089172363e-06,498688,483.06330156326294,5150,0.3659176826477051,0.741730809211731,0.001499527832493186,,1090.0,-5.006138235330582e-05,1763260534.2317266
0.0,7.680491762585007e-07,1.4994293451309204e-07,,-2.5290995836257935e-05,498816,483.17459321022034,5151,0.3877193033695221,0.5123277902603149,0.006007786374539137,,1090.0,-3.8984231650829315e-05,1763260534.3430183
