_runtime,_timestamp,losses/policy_loss,losses/old_approx_kl,charts/SPS,global_step,_step,losses/clipfrac,charts/learning_rate,charts/episodic_return,losses/value_loss,losses/explained_variance,charts/episodic_length,losses/entropy,losses/approx_kl
565.4657809734344,1763260621.724047,0.00012248754501342773,-1.914985477924347e-05,889.0,478848,5013,0.0,1.274961596209323e-05,,878.335205078125,-2.6464462280273438e-05,,0.5646526217460632,1.8831342458724976e-06
565.718537569046,1763260621.9768035,-0.0005127117037773132,0.0008089309558272362,889.0,479104,5015,0.0,1.259600594494259e-05,,0.0012580885086208582,-0.20651936531066895,,0.5454006195068359,4.664994776248932e-06
567.9196009635925,1763260624.177867,-0.00012920983135700226,-0.00034894607961177826,890.0,481536,5039,0.0,1.1136712601000909e-05,,0.0016390130622312427,-0.4187321662902832,,0.5806800127029419,1.4547258615493774e-06
570.7690434455872,1763260627.0273094,-0.0004508569836616516,-0.0005451077595353127,892.0,484736,5071,0.0,9.216590115102008e-06,,0.0015307464636862278,0.21123290061950684,,0.6375435590744019,1.066364347934723e-06
574.9143486022949,1763260631.1726146,-0.0002505965530872345,0.00037694256752729416,893.0,489344,5117,0.0,6.451612989621935e-06,,0.0014057025546208024,0.021235942840576172,,0.4879235625267029,3.4673139452934265e-06
575.3968770503998,1763260631.655143,6.660819053649902e-06,-0.00024766847491264343,893.0,489856,5122,0.0,6.144393410068005e-06,,0.0013161025708541274,-0.01107180118560791,,0.5342739224433899,3.129243850708008e-07
575.8426642417908,1763260632.1009302,-0.0001133456826210022,9.94410365819931e-05,894.0,490368,5127,0.0,5.837173375766724e-06,,0.001466750749386847,-0.02386629581451416,,0.5796725749969482,2.4959444999694824e-07
575.9527518749237,1763260632.2110178,0.0001545306295156479,-5.1596201956272125e-05,894.0,490496,5128,0.0,5.760368821938755e-06,,0.0015056715346872807,-0.10374212265014648,,0.6005198359489441,1.3606622815132141e-06
576.9919219017029,1763260633.2501879,-9.427964687347412e-05,4.2351894080638885e-05,894.0,491648,5140,0.0,5.069124199508224e-06,,403.0823059082031,-0.00025343894958496094,,0.6086767315864563,7.35744833946228e-08
577.5819945335388,1763260633.8402605,4.5318156480789185e-05,-4.152115434408188e-05,894.0,492288,5146,0.0,4.685100066126324e-06,,0.00176213716622442,-0.272419810295105,,0.5534735321998596,6.416812539100647e-07
577.8447594642639,1763260634.1030254,,,,492655,5150,,,90.0,,,90.0,,
577.9197182655334,1763260634.1779842,0.00019428879022598267,-0.00010578613728284836,894.0,492672,5151,0.0,4.4546850404003635e-06,,1123.6875,0.0005097389221191406,,0.5179792046546936,1.194886863231659e-06
579.0779755115509,1763260635.3362415,-1.5288591384887695e-05,-1.8863938748836517e-05,895.0,493952,5163,0.0,3.686635864141863e-06,,0.0015671446453779936,0.21373355388641357,,0.5588064789772034,9.592622518539429e-08
579.3329920768738,1763260635.591258,4.316866397857666e-05,0.00033463165163993835,895.0,494208,5165,0.0,3.533026074364898e-06,,0.0014936237130314112,-0.14130544662475586,,0.6231335401535034,4.414469003677368e-07
582.0916588306427,1763260638.3499248,-8.86768102645874e-05,-1.0515563189983368e-05,896.0,497280,5196,0.0,1.6897081422939664e-06,,0.001995537430047989,-1.0663914680480957,,0.5911137461662292,1.7695128917694092e-08
582.2045226097107,1763260638.4627886,2.796575427055359e-05,-2.422463148832321e-05,896.0,497408,5197,0.0,1.6129032474054839e-06,,0.0015847808681428432,0.07421982288360596,,0.5561125874519348,2.1420419216156006e-08
