charts/episodic_length,global_step,losses/approx_kl,_step,charts/SPS,charts/learning_rate,_timestamp,losses/policy_loss,losses/clipfrac,losses/entropy,charts/episodic_return,losses/explained_variance,_runtime,losses/value_loss,losses/old_approx_kl
,479104,6.492249667644501e-06,4953,1089.0,1.259600594494259e-05,1763260516.8586123,-0.00033301860094070435,0.0,0.4729633629322052,,-0.13000118732452393,465.77195620536804,0.002897079335525632,0.0015153950080275536
,479616,3.069639205932617e-06,4958,1089.0,1.228878682013601e-05,1763260517.334024,-0.00011813640594482422,0.0,0.4330870509147644,,-0.004047751426696777,466.2473678588867,0.0029141241684556007,0.00014598295092582703
,480256,2.180226147174835e-06,4963,1089.0,1.190476177725941e-05,1763260517.918962,-0.00014312006533145905,0.0,0.4752471446990967,,0.0632481575012207,466.8323059082031,0.0023974685464054346,-7.541198283433914e-05
,481024,1.5497207641601562e-06,4971,1089.0,1.144393263530219e-05,1763260518.6030548,-0.00022799521684646606,0.0,0.5091583132743835,,0.005358517169952393,467.5163986682892,0.00361296976916492,3.840215504169464e-05
,481152,4.060566425323486e-06,4972,1089.0,1.136712762672687e-05,1763260518.7143037,-8.866935968399048e-05,0.0,0.47779572010040283,,0.012426614761352539,467.6276476383209,0.0029517023358494043,0.0006303898990154266
,481792,3.5725533962249756e-06,4978,1089.0,1.0983102583850268e-05,1763260519.317675,-0.00034819915890693665,0.0,0.5218368172645569,,-0.21335577964782715,468.23101902008057,0.0025454836431890726,0.0002994295209646225
,482048,4.08664345741272e-06,4981,1089.0,1.082949347619433e-05,1763260519.5452492,-0.0008190236985683441,0.0,0.5061285495758057,,-1.2613475322723389,468.4585931301117,0.0037533710710704327,-0.00016933493316173553
500.0,482872,,4989,,,1763260520.2779155,,,,500.0,,469.1912593841553,,
500.0,483372,,4994,,,1763260520.7250948,,,,500.0,,469.63843870162964,,
,484864,1.3163313269615173e-05,5008,1089.0,9.139785106526688e-06,1763260522.111969,-0.001162949949502945,0.0,0.49693840742111206,,-0.14416790008544922,471.0253129005432,0.0029063732363283634,2.068839967250824e-05
500.0,485372,,5013,,,1763260522.4999502,,,,500.0,,471.41329407691956,,
,485504,4.000961780548096e-06,5015,1089.0,8.755760063650087e-06,1763260522.6839774,-0.0005704574286937714,0.0,0.45700347423553467,,-1.6868042945861816,471.59732127189636,0.004600356798619032,0.0003581047058105469
,487936,2.4335458874702454e-06,5039,1089.0,7.296467174455756e-06,1763260524.8931315,1.475401222705841e-05,0.0,0.48838967084884644,,0.00015240907669067383,473.8064754009247,590.0547485351562,8.703302592039108e-05
,491264,1.6316771507263184e-06,5071,1089.0,5.299539225234184e-06,1763260527.9093978,-2.420879900455475e-05,0.0,0.44921839237213135,,-0.1043771505355835,476.82274174690247,0.0027467855252325535,0.00048135407269001007
,496000,7.82310962677002e-08,5117,1089.0,2.457757318552467e-06,1763260532.2122827,8.825771510601044e-05,0.0,0.4674404263496399,,-1.152841329574585,481.1256265640259,0.0036681541241705418,7.51744955778122e-05
,496512,4.0978193283081055e-08,5122,1089.0,2.150537738998537e-06,1763260532.6925228,6.329268217086792e-05,0.0,0.4743647575378418,,-1.3683085441589355,481.6058666706085,0.003596882103011012,4.409812390804291e-05
,497024,7.450580596923828e-09,5127,1089.0,1.8433179320709314e-06,1763260533.13953,4.656612873077393e-06,0.0,0.5256725549697876,,-1.7883577346801758,482.0528738498688,0.0031420988962054253,3.4403055906295776e-06
,497152,4.0512531995773315e-07,5128,1089.0,1.766513037182449e-06,1763260533.2504714,-5.283951759338379e-05,0.0,0.5336018800735474,,0.04611235857009888,482.1638152599335,0.002741334494203329,-2.4829991161823273e-05
500.0,498372,,5140,,,1763260534.3238297,,,,500.0,,483.2371735572815,,
,498944,7.450580596923828e-09,5146,1089.0,6.912442245265993e-07,1763260534.894306,-2.2485852241516113e-05,0.0,0.48516058921813965,,-0.00014412403106689453,483.80764985084534,789.7614135742188,1.5152618288993835e-05
500.0,499372,,5150,,,1763260535.2443383,,,,500.0,,484.15768218040466,,
,499456,7.450580596923828e-09,5151,1089.0,3.8402458812925033e-07,1763260535.3400087,-4.038214683532715e-06,0.0,0.4504115581512451,,-9.40561294555664e-05,484.2533526420593,732.72900390625,1.4612451195716858e-05
