losses/old_approx_kl,losses/value_loss,charts/episodic_return,losses/policy_loss,losses/entropy,losses/approx_kl,charts/SPS,losses/clipfrac,charts/episodic_length,_runtime,_timestamp,charts/learning_rate,losses/explained_variance,_step,global_step
-0.00025243498384952545,37.320133209228516,,-1.5282072126865387e-05,0.3572121858596802,1.0933727025985718e-06,763.0,0.0,,646.1107099056244,1763260674.0065868,5.760368821938755e-06,-0.00010502338409423828,5117,490496
3.721565008163452e-05,265.7677307128906,,5.595013499259949e-05,0.3823186755180359,1.3224780559539795e-07,763.0,0.0,,646.5938129425049,1763260674.4896898,5.453148787637474e-06,-0.0002824068069458008,5122,491008
-5.175638943910599e-05,152.4184112548828,,1.3146549463272095e-05,0.30468738079071045,8.475035429000854e-08,763.0,0.0,,647.0406994819641,1763260674.9365764,5.145929208083544e-06,-0.00013506412506103516,5127,491520
0.0001234970986843109,0.0035808151587843895,,-0.00022330880165100098,0.4161345362663269,7.506459951400757e-07,763.0,0.0,,647.1526370048523,1763260675.048514,5.069124199508224e-06,-0.08864438533782959,5128,491648
,,500.0,,,,,,500.0,648.24378490448,1763260676.1396618,,,5140,492921
-5.387701094150543e-05,24.233858108520508,,-0.0002936609089374542,0.3898518979549408,4.675239324569702e-07,764.0,0.0,,648.7996973991394,1763260676.6955743,3.993855443695793e-06,-0.0001531839370727539,5146,493440
,,500.0,,,,,,500.0,649.1665799617767,1763260677.0624568,,,5150,493921
-2.4799257516860962e-05,59.811248779296875,,0.0001988094300031662,0.41284242272377014,2.169981598854065e-06,765.0,0.0,,649.2492125034332,1763260677.1450894,3.686635864141863e-06,-0.00036776065826416016,5151,493952
-0.0002904599532485008,0.0034874638076871634,,0.00014053285121917725,0.378096342086792,2.0479783415794373e-06,765.0,0.0,,650.4136862754822,1763260678.3095632,2.918586687883362e-06,0.03155750036239624,5163,495232
,,500.0,,,,,,500.0,650.5479731559753,1763260678.44385,,,5165,495421
-4.948582500219345e-05,0.0036669299006462097,,-9.766221046447754e-05,0.31003275513648987,8.847564458847046e-08,767.0,0.0,,653.4393651485443,1763260681.335242,9.216589660354657e-07,-0.2103409767150879,5196,498560
-0.00011653639376163483,0.0035394979640841484,,-7.966533303260803e-05,0.412470281124115,1.7136335372924805e-07,767.0,0.0,,653.5516023635864,1763260681.4474792,8.448540711469832e-07,-0.018281936645507812,5197,498688
