global_step,charts/episodic_length,losses/policy_loss,_step,charts/episodic_return,losses/approx_kl,charts/learning_rate,charts/SPS,losses/entropy,losses/value_loss,_runtime,losses/clipfrac,_timestamp,losses/old_approx_kl,losses/explained_variance
473984,,0.0002735629677772522,5008,,5.150213837623596e-07,1.5668203559471294e-05,766.0,0.3752782642841339,66.05593872070312,622.0194065570831,0.0,1763260649.7664745,6.308499723672867e-05,1.3232231140136719e-05
474496,,0.00026484206318855286,5013,,4.3213367462158203e-07,1.5360983525170013e-05,766.0,0.3679735064506531,164.6239013671875,622.4931726455688,0.0,1763260650.2402406,1.1233612895011902e-05,-0.0002371072769165039
474752,,-0.00023544300347566605,5015,,1.909211277961731e-06,1.5207373508019373e-05,766.0,0.4321686327457428,0.0015881018480286002,622.7543232440948,0.0,1763260650.5013912,0.0003041476011276245,-0.09987449645996094
477184,,-0.0005823113024234772,5039,,2.8619542717933655e-06,1.3748080164077692e-05,767.0,0.3360811471939087,0.002225074917078018,625.281290769577,0.0,1763260653.0283587,-6.062258034944534e-05,0.2784680724143982
480477,500.0,,5071,500.0,,,,,,628.5988836288452,,1763260656.3459516,,
485120,,-0.0003080088645219803,5117,,1.8132850527763367e-06,8.986175089376047e-06,770.0,0.3986169993877411,0.0021703517995774746,633.0321414470673,0.0,1763260660.7792094,0.00015216413885354996,0.19505226612091064
485632,,-0.00026330724358558655,5122,,4.388391971588135e-06,8.678955055074766e-06,771.0,0.4858722984790802,0.0021242182701826096,633.4945826530457,0.0,1763260661.2416506,0.0010678842663764954,-0.173506498336792
486144,,-3.65525484085083e-05,5127,,1.5962868928909302e-06,8.371735930268187e-06,771.0,0.42260023951530457,0.0022059204056859016,633.9859261512756,0.0,1763260661.732994,-0.00019851885735988617,0.274757444858551
486272,,-7.207132875919342e-05,5128,,1.341104507446289e-07,8.294930921692867e-06,771.0,0.3536313474178314,0.0019198075169697404,634.0994019508362,0.0,1763260661.8464699,2.170167863368988e-05,-0.13104605674743652
487477,500.0,,5140,500.0,,,,,,635.1988821029663,,1763260662.94595,,
488064,,-1.603923738002777e-05,5146,,1.2759119272232056e-07,7.219662165880436e-06,772.0,0.5083889365196228,6.248631000518799,635.7549831867218,0.0,1763260663.502051,-0.00021048728376626968,-3.2901763916015625e-05
488477,500.0,,5150,500.0,,,,,,636.1532216072083,,1763260663.9002895,,
488576,,2.6487745344638824e-05,5151,,4.10713255405426e-07,6.912442586326506e-06,772.0,0.3400840163230896,76.14410400390625,636.2541918754578,0.0,1763260664.0012598,1.5011988580226898e-05,0.00012105703353881836
489856,,-0.0004982687532901764,5163,,8.031725883483887e-06,6.144393410068005e-06,772.0,0.3587892949581146,0.0017495901556685567,637.4230046272278,0.0,1763260665.1700726,-6.310828030109406e-05,0.23962539434432983
489984,,-0.00021144747734069824,5165,,5.889683961868286e-06,6.067588401492685e-06,773.0,0.43473756313323975,46.31078338623047,637.535304069519,0.0,1763260665.282372,-0.0007098615169525146,-5.4001808166503906e-05
493184,,-0.00013044103980064392,5196,,1.6763806343078613e-07,4.147465460846433e-06,774.0,0.44159793853759766,0.0020656173583120108,640.4752898216248,0.0,1763260668.2223577,-9.139813482761383e-05,0.30612653493881226
493312,,-0.00015420280396938324,5197,,1.0058283805847168e-06,4.070660452271113e-06,774.0,0.3652157783508301,0.0018901295261457562,640.5858588218689,0.0,1763260668.3329268,0.00021038763225078583,-0.1822575330734253
497477,500.0,,5238,500.0,,,,,,644.4168140888214,,1763260672.163882,,
497536,,5.9176236391067505e-06,5239,,1.6763806343078613e-08,1.5360983525170013e-06,776.0,0.3923981785774231,1.6464940309524536,644.5347101688385,0.0,1763260672.281778,5.678646266460419e-05,2.6464462280273438e-05
498048,,4.0996819734573364e-06,5244,,6.51925802230835e-08,1.2288786592762335e-06,776.0,0.3852296769618988,152.60523986816406,644.9877841472626,0.0,1763260672.734852,-1.3612210750579834e-05,9.179115295410156e-06
498816,,-1.2446194887161255e-05,5251,,4.470348358154297e-08,7.680491762585007e-07,776.0,0.3914015591144562,0.0019297951366752386,645.6929616928101,0.0,1763260673.4400296,-4.8182904720306396e-05,-0.14740920066833496
499200,,3.505498170852661e-06,5255,,1.30385160446167e-08,5.376344347496342e-07,777.0,0.39377129077911377,0.0020040676463395357,646.0327868461609,0.0,1763260673.7798548,5.865469574928284e-06,0.049537062644958496
499477,500.0,,5258,500.0,,,,,,646.2617177963257,,1763260674.0087857,,
