_timestamp,_step,global_step,charts/episodic_length,losses/clipfrac,charts/learning_rate,charts/SPS,losses/entropy,losses/value_loss,losses/old_approx_kl,_runtime,losses/explained_variance,losses/policy_loss,losses/approx_kl,charts/episodic_return
1763260581.9634693,4059,387584,,0.0,6.751152250217274e-05,704.0,0.5272842049598694,0.0005847204010933638,0.004362016916275024,553.6765232086182,-0.00380098819732666,0.0037684962153434753,0.0005265623331069946,
1763260584.655705,4087,390400,,0.0,6.582181231351569e-05,706.0,0.4824218451976776,29.450294494628906,0.0034294668585062027,556.3687589168549,6.854534149169922e-06,0.0002251509577035904,4.6061351895332336e-05,
1763260585.0064216,4091,390794,500.0,,,,,,,556.7194755077362,,,,500.0
1763260586.3489707,4105,392294,500.0,,,,,,,558.0620245933533,,,,500.0
1763260586.8030686,4109,392704,,0.0,6.443932215915993e-05,707.0,0.4755226671695709,0.0006679042708128691,-0.0033035119995474815,558.5161225795746,0.12543261051177979,-0.007912572473287582,0.00020061340183019638,
1763260587.2741828,4115,393294,500.0,,,,,,,558.987236738205,,,,500.0
1763260587.7296593,4119,393728,,0.0,6.382488209055737e-05,708.0,0.48328444361686707,0.0005486253648996353,0.001463356427848339,559.4427132606506,-0.013222098350524902,0.0004954226315021515,8.184555917978287e-05,
1763260590.0460308,4144,396288,,0.0,6.228878919500858e-05,709.0,0.46926596760749817,0.0006169546977616847,-0.007039650343358517,561.7590847015381,0.035344064235687256,-0.005019993521273136,0.00024004559963941574,
1763260590.4901707,4150,396800,,0.0,6.19815691607073e-05,710.0,0.5085563063621521,15.713029861450195,0.00040280912071466446,562.2032246589661,-5.793571472167969e-05,0.0005880184471607208,4.527159035205841e-06,
1763260592.2335746,4168,398720,,0.0,6.082949403207749e-05,711.0,0.5167174935340881,0.0006760183605365455,-0.00044639594852924347,563.9466285705566,0.07704329490661621,-0.004389427602291107,7.869116961956024e-05,
1763260593.6201317,4184,400294,500.0,,,,,,,565.33318567276,,,,500.0
1763260594.544615,4194,401294,500.0,,,,,,,566.2576689720154,,,,500.0
1763260595.047211,4199,401794,500.0,,,,,,,566.7602648735046,,,,500.0
1763260597.3719032,4224,404352,,0.0,5.745007729274221e-05,714.0,0.43037739396095276,122.00104522705078,-0.0004006745293736458,569.0849571228027,2.0205974578857422e-05,-2.0712614059448242e-06,1.2206844985485077e-05,
1763260597.8163962,4229,404864,,0.0,5.714285725844093e-05,715.0,0.4459148645401001,0.2991715669631958,0.002240481786429882,569.5294501781464,7.480382919311523e-05,0.00041252002120018005,4.235561937093735e-05,
1763260599.088375,4243,406294,500.0,,,,,,,570.8014290332794,,,,500.0
1763260599.4484477,4246,406656,,0.0,5.606758713838644e-05,716.0,0.46316811442375183,0.0008396023768000305,0.0003778664395213127,571.1615016460419,-0.06966602802276611,-0.00036443769931793213,1.2856908142566681e-05,
1763260599.9315138,4252,407294,500.0,,,,,,,571.6445677280426,,,,500.0
1763260600.1145437,4254,407424,,0.0,5.560675708693452e-05,716.0,0.42340242862701416,0.0029378205072134733,0.0037919078022241592,571.827597618103,0.16542774438858032,0.0014794766902923584,0.00013109296560287476,
1763260600.2246025,4255,407552,,0.0,5.552995571633801e-05,716.0,0.45094943046569824,0.0008838441572152078,0.0007865037769079208,571.9376564025879,-0.0696868896484375,0.0006483942270278931,7.057562470436096e-05,
1763260601.861631,4273,409344,,0.0,5.4454685596283525e-05,717.0,0.5220046043395996,6.026189804077148,0.0006042644381523132,573.5746848583221,-1.5974044799804688e-05,-0.00016436539590358734,3.3136457204818726e-05,
1763260602.193925,4276,409728,,0.0,5.4224270570557564e-05,718.0,0.5036139488220215,0.0006761848926544189,-0.000564010813832283,573.9069788455963,0.08664882183074951,0.001226969063282013,2.9169023036956787e-05,
1763260602.2174253,4277,409794,500.0,,,,,,,573.9304792881012,,,,500.0
1763260602.3059206,4278,409856,,0.0,5.4147465561982244e-05,718.0,0.4953750669956207,280.9377746582031,0.0004526562988758087,574.0189745426178,-2.384185791015625e-07,-0.00021756067872047424,3.7923455238342285e-06,
1763260603.2474074,4288,410880,,0.0,5.353302549337968e-05,718.0,0.4540514349937439,23.18834686279297,0.0019280854612588882,574.9604613780975,4.470348358154297e-05,-0.003517240285873413,3.8294121623039246e-05,
1763260603.4982584,4290,411136,,0.0,5.337941547622904e-05,718.0,0.5191018581390381,0.0008465934079140425,0.0009897639974951744,575.2113122940063,-0.01303863525390625,-0.002213846892118454,5.6450255215168e-05,
1763260603.7010486,4292,411294,500.0,,,,,,,575.4141025543213,,,,500.0
1763260605.7881126,4314,413568,,0.0,5.1920123951276764e-05,720.0,0.4425521492958069,0.0009073421824723482,-0.00029334891587495804,577.5011665821075,-0.1430659294128418,0.0006147101521492004,2.2147782146930695e-05,
1763260606.1324615,4318,413952,,0.0,5.1689708925550804e-05,720.0,0.4954077899456024,0.003250205423682928,0.005922074429690838,577.8455154895782,-0.09927749633789062,-0.0037573911249637604,0.00017443951219320297,
1763260608.7363183,4346,416794,500.0,,,,,,,580.4493722915649,,,,500.0
1763260610.7207456,4366,418816,,0.0,4.877112223766744e-05,723.0,0.4969037175178528,18.399187088012695,0.00028267502784729004,582.4337995052338,6.258487701416016e-05,-0.00020059943199157715,1.5012919902801514e-06,
1763260611.4058304,4372,419456,,0.0,4.838709719479084e-05,723.0,0.5051392912864685,0.00266979425214231,-6.444193422794342e-05,583.1188843250275,-0.09801292419433594,4.565902054309845e-05,4.209578037261963e-07,
1763260611.9246638,4377,419968,,0.0,4.807987716048956e-05,723.0,0.3975028097629547,0.003115530824288726,-0.0002548322081565857,583.6377177238464,0.23840951919555664,0.002402171492576599,9.94652509689331e-05,
1763260612.0400722,4378,420096,,0.0,4.800307215191424e-05,723.0,0.4431137442588806,0.0011685237986966968,0.013463078998029232,583.7531261444092,-0.28814709186553955,0.0026879385113716125,0.0005795741453766823,
1763260612.9552436,4387,420992,,0.0,4.7465437091887e-05,724.0,0.5679788589477539,0.0029417616315186024,0.0035962332040071487,584.6682975292206,0.177984356880188,-0.0013988092541694641,4.0158629417419434e-05,
1763260613.9026537,4396,421888,,0.0,4.6927802031859756e-05,724.0,0.4335815906524658,59.62843322753906,-0.0014032414183020592,585.6157076358795,1.3589859008789062e-05,0.00048382580280303955,1.0971911251544952e-05,
1763260615.708134,4413,423680,,0.0,4.585253554978408e-05,725.0,0.518480122089386,0.0008771279244683683,-0.0005683843046426773,587.421187877655,0.18464422225952148,0.0001917630434036255,0.00018783658742904663,
1763260615.8198524,4415,423808,,0.0,4.577573054120876e-05,725.0,0.4483523368835449,157.8527069091797,-0.001227051019668579,587.532906293869,-0.00010228157043457031,-0.0023710280656814575,6.440840661525726e-05,
1763260620.118231,4456,428032,,0.0,4.3241168896202e-05,727.0,0.44749125838279724,0.0026083539705723524,-0.0002722805365920067,591.8312849998474,-0.04756748676300049,-0.002150110900402069,3.911647945642471e-05,
1763260621.5254633,4470,429440,,0.0,4.2396313801873475e-05,728.0,0.4541214108467102,0.002738182432949543,0.0003069322556257248,593.2385172843933,0.1476372480392456,-0.0033341795206069946,0.00011858716607093811,
1763260622.298471,4478,430294,500.0,,,,,,,594.0115249156952,,,,500.0
1763260622.5306423,4480,430464,,0.0,4.178187373327091e-05,728.0,0.47402042150497437,0.002576190512627363,-0.0012284386903047562,594.2436962127686,-0.03985130786895752,0.0009252629242837429,1.6285106539726257e-05,
1763260623.8106377,4492,431744,,0.0,4.101382364751771e-05,729.0,0.5296732187271118,0.000766049197409302,9.680818766355515e-05,595.5236916542053,0.24151575565338135,0.0010960008949041367,2.8683803975582123e-05,
1763260624.2463536,4496,432128,,0.0,4.078340862179175e-05,729.0,0.48190468549728394,0.000890626572072506,-0.002062220126390457,595.9594075679779,0.1347942352294922,-0.000695379450917244,0.0001040194183588028,
1763260624.4037044,4498,432294,500.0,,,,,,,596.1167583465576,,,,500.0
1763260626.7909632,4520,434560,,0.0,3.932411709683947e-05,730.0,0.4767913520336151,0.0012925320770591497,-0.0009632743895053864,598.5040171146393,0.2971036434173584,0.0003589000552892685,1.3230368494987488e-05,
1763260626.958759,4522,434794,500.0,,,,,,,598.6718130111694,,,,500.0
1763260627.1842504,4524,434944,,0.0,3.909370207111351e-05,730.0,0.4620201289653778,0.00245991931296885,0.002508348785340786,598.8973042964935,0.18980103731155396,0.0012811124324798584,2.490077167749405e-05,
1763260627.3064785,4525,435072,,0.0,3.901689706253819e-05,730.0,0.43466341495513916,0.0010148963192477822,-0.00028025731444358826,599.0195324420929,-0.0014301538467407227,-0.00021298229694366455,5.342066287994385e-06,
1763260627.4999924,4527,435294,500.0,,,,,,,599.2130463123322,,,,500.0
1763260627.9606345,4531,435712,,0.0,3.863287201966159e-05,730.0,0.44538676738739014,0.001067166100256145,-0.0009095026180148125,599.6736884117126,0.1858440637588501,-0.0004451461136341095,5.018245428800583e-05,
1763260628.1098218,4533,435840,,0.0,3.855606701108627e-05,730.0,0.42554450035095215,1.3941253423690796,-2.0842067897319794e-05,599.8228757381439,8.344650268554688e-06,-9.397044777870178e-05,6.230548024177551e-07,
1763260628.2370028,4534,435968,,0.0,3.847926200251095e-05,730.0,0.4940425157546997,0.002545357448980212,-0.0013194531202316284,599.9500567913055,0.04997164011001587,-0.0021664053201675415,0.0001265294849872589,
1763260630.4589798,4555,438144,,0.0,3.717358049470931e-05,731.0,0.432635098695755,0.0011484865099191666,0.0006135329604148865,602.1720337867737,-0.09711146354675293,-0.0013904795050621033,0.00035502947866916656,
1763260630.6188884,4557,438294,500.0,,,,,,,602.33194231987,,,,500.0
1763260631.1320665,4562,438794,500.0,,,,,,,602.8451204299927,,,,500.0
1763260632.6228266,4576,440294,500.0,,,,,,,604.3358805179596,,,,500.0
1763260636.7003856,4613,444032,,0.0,3.364055373822339e-05,733.0,0.45110276341438293,0.002661877078935504,-4.540290683507919e-05,608.4134395122528,-0.04420733451843262,0.000349678099155426,3.23588028550148e-05,
1763260638.0366235,4626,445312,,0.0,3.2872503652470186e-05,734.0,0.4654364585876465,47.68257141113281,0.00011294521391391754,609.7496774196625,0.00012987852096557617,0.0029398277401924133,3.495067358016968e-05,
1763260638.9966261,4635,446294,500.0,,,,,,,610.7096800804138,,,,500.0
1763260639.6281693,4641,446848,,0.0,3.1950843549566343e-05,735.0,0.4297369718551636,133.76829528808594,-5.740020424127579e-05,611.3412232398987,5.179643630981445e-05,-0.0017388314008712769,2.9141083359718323e-06,
1763260640.0077162,4644,447232,,0.0,3.172042852384038e-05,735.0,0.4303485155105591,0.0010724239982664585,9.736418724060059e-05,611.7207701206207,0.08601188659667969,-0.00015127472579479218,4.801899194717407e-06,
1763260641.7380915,4661,448896,,0.0,3.072196705034003e-05,735.0,0.4603624939918518,6.055147171020508,-0.002165663056075573,613.4511454105377,0.00013768672943115234,1.551210880279541e-05,1.153256744146347e-05,
1763260643.2141275,4675,450304,,0.0,2.9877111956011504e-05,736.0,0.40334001183509827,191.95187377929688,0.0010592220351099968,614.9271814823151,4.357099533081055e-05,0.0005836412310600281,7.630325853824615e-06,
1763260644.9485693,4691,451968,,0.0,2.8878648663521744e-05,736.0,0.39519718289375305,0.0024898331612348557,-0.00017568469047546387,616.6616232395172,-0.00790393352508545,0.0005944520235061646,9.451061487197876e-06,
1763260646.8120112,4709,453794,500.0,,,,,,,618.5250651836395,,,,500.0
1763260647.2798564,4713,454272,,0.0,2.7496160328155383e-05,737.0,0.34387293457984924,0.0012392804492264986,0.001275423914194107,618.9929103851318,0.025360405445098877,0.00019204802811145782,5.663558840751648e-05,
1763260649.7030766,4738,456794,500.0,,,,,,,621.4161305427551,,,,500.0
1763260649.8008714,4739,456832,,0.0,2.5960061975638382e-05,739.0,0.42872852087020874,98.37996673583984,0.0002761874347925186,621.5139253139496,-3.5643577575683594e-05,-0.0008824504911899567,3.4030526876449585e-06,
1763260650.0714946,4741,457088,,0.0,2.580645195848774e-05,739.0,0.4415650963783264,0.0014001934323459864,0.0007118582725524902,621.7845485210419,-0.04699409008026123,0.00042671337723731995,1.0037794709205627e-05,
1763260650.2080076,4743,457294,500.0,,,,,,,621.9210615158081,,,,500.0
1763260651.2935216,4754,458368,,0.0,2.503840187273454e-05,739.0,0.4709433317184448,258.486083984375,-0.0016527939587831497,623.0065755844116,8.928775787353516e-05,0.0013745129108428955,1.5027821063995361e-05,
1763260653.2280648,4772,460288,,0.0,2.388632856309414e-05,740.0,0.474803626537323,0.0012651922879740596,0.004032354801893234,624.9411187171936,0.0022192001342773438,-0.001995101571083069,0.00011213868856430054,
1763260654.6419342,4786,461696,,0.0,2.304147528775502e-05,741.0,0.5115960240364075,0.0012298950459808111,-7.732026278972626e-05,626.3549880981445,0.09998416900634766,-3.644824028015137e-05,1.3608485460281372e-05,
1763260654.6755264,4787,461794,500.0,,,,,,,626.3885803222656,,,,500.0
1763260654.769183,4788,461824,,0.0,2.29646702791797e-05,741.0,0.4883810877799988,254.64816284179688,-0.00019253231585025787,626.4822368621826,6.848573684692383e-05,0.00023173540830612183,1.3140961527824402e-05,
1763260655.6478827,4796,462720,,0.0,2.2427035219152458e-05,741.0,0.47790804505348206,0.0012703052489086986,-0.00027467310428619385,627.3609366416931,0.09709769487380981,-0.0005446448922157288,2.7623027563095093e-06,
1763260655.8973546,4799,462976,,0.0,2.2273425202001818e-05,741.0,0.4797741770744324,0.002536856336519122,-0.0006307549774646759,627.6104085445404,0.047521889209747314,-0.0007251203060150146,1.9593164324760437e-05,
1763260656.6656482,4806,463744,,0.0,2.1812595150549896e-05,742.0,0.5097105503082275,0.0013180009555071592,-0.00019100867211818695,628.3787021636963,0.12651491165161133,-0.0026348941028118134,1.4582648873329163e-05,
1763260656.9214075,4809,464000,,0.0,2.165898695238866e-05,742.0,0.4548760652542114,0.0024833260104060173,0.0001272875815629959,628.6344614028931,0.09258252382278442,-9.310990571975708e-05,1.6763806343078613e-07,
1763260657.3279483,4813,464384,,0.0,2.14285719266627e-05,742.0,0.44837290048599243,0.5547311902046204,0.0001300601288676262,629.0410022735596,2.6524066925048828e-05,-0.00018832087516784668,1.778826117515564e-07,
1763260661.2201989,4851,468294,500.0,,,,,,,632.9332528114319,,,,500.0
1763260661.3345842,4852,468352,,0.0,1.9047618479817174e-05,743.0,0.4263012707233429,137.29107666015625,-0.00014653149992227554,633.0476381778717,0.0001398921012878418,-0.00014803558588027954,2.2444874048233032e-07,
1763260662.0969672,4859,469120,,0.0,1.8586790247354656e-05,744.0,0.46469539403915405,0.0015853282529860735,0.0006665792316198349,633.8100211620331,-0.12972533702850342,-2.6280060410499573e-05,5.148351192474365e-06,
1763260662.980628,4868,470016,,0.0,1.8049155187327415e-05,744.0,0.43117955327033997,0.002220498863607645,0.001466432586312294,634.6936819553375,-0.00670778751373291,-5.178898572921753e-05,3.314204514026642e-05,
1763260663.591815,4874,470656,,0.0,1.7665130144450814e-05,744.0,0.4325723946094513,0.0015010267961770296,0.0006035221740603447,635.3048689365387,-0.13924741744995117,-9.037554264068604e-05,1.4181248843669891e-05,
1763260663.9750643,4878,471040,,0.0,1.7434715118724853e-05,744.0,0.49796050786972046,0.002026175381615758,0.00016103405505418777,635.6881182193756,-0.08437585830688477,0.00026506930589675903,2.9141083359718323e-06,
1763260664.3641498,4882,471424,,0.0,1.7204301911988296e-05,745.0,0.43634557723999023,0.0021774040069431067,-0.0007649827748537064,636.0772037506104,0.06640535593032837,-0.000332564115524292,4.416331648826599e-06,
1763260667.6629717,4915,474794,500.0,,,,,,,639.3760256767273,,,,500.0
1763260668.1546767,4920,475294,500.0,,,,,,,639.8677306175232,,,,500.0
1763260669.370165,4932,476544,,0.0,1.4132104297459591e-05,747.0,0.5197111964225769,0.0018987806979566813,1.1907890439033508e-05,641.0832190513611,-9.262561798095703e-05,7.118657231330872e-05,7.450580596923828e-07,
1763260669.4842653,4933,476672,,0.0,1.4055299288884271e-05,747.0,0.39636513590812683,0.001629208098165691,0.00016358401626348495,641.1973192691803,0.0050694942474365234,0.0006276890635490417,7.488764822483063e-06,
1763260670.0181668,4939,477294,500.0,,,,,,,641.7312207221985,,,,500.0
1763260670.7614958,4946,477952,,0.0,1.328725011262577e-05,747.0,0.41400206089019775,0.00225735642015934,0.0006978567689657211,642.4745497703552,0.009218871593475342,-0.0007854849100112915,4.502013325691223e-06,
1763260671.4693,4953,478720,,0.0,1.282642097066855e-05,748.0,0.47773265838623047,0.0015050045913085341,0.00046689901500940323,643.1823539733887,0.00036782026290893555,3.586336970329285e-05,7.795169949531555e-07,
1763260671.985334,4958,479232,,0.0,1.251920093636727e-05,748.0,0.4906778931617737,0.0015769340097904205,7.368624210357666e-05,643.6983878612518,0.006006360054016113,-0.000548630952835083,1.9762665033340454e-06,
1763260672.43867,4963,479744,,0.0,1.221198181156069e-05,748.0,0.5044455528259277,0.0015084006590768695,-0.00015088636428117752,644.1517238616943,-0.03350663185119629,-0.0014454051852226257,6.056390702724457e-06,
1763260673.1905966,4971,480512,,0.0,1.1751151760108769e-05,749.0,0.48272332549095154,0.0021121595054864883,-0.0004057781770825386,644.903650522232,0.04036569595336914,0.00017274916172027588,5.466863512992859e-07,
1763260673.3041332,4972,480640,,0.0,1.1674346751533449e-05,749.0,0.5062229633331299,0.0016671492485329509,-0.00014023762196302414,645.0171871185303,0.08555686473846436,-7.620453834533691e-05,1.7043203115463257e-07,
1763260673.9471812,4978,481280,,0.0,1.129032261815155e-05,749.0,0.4653264284133911,0.0015292179305106401,-0.0003315703943371773,645.6602351665497,0.04938274621963501,-0.0005100071430206299,1.4388933777809143e-06,
1763260674.183322,4981,481536,,0.0,1.1136712601000909e-05,749.0,0.4247191548347473,0.0021205218508839607,-0.0006575705483555794,645.8963758945465,-0.2368144989013672,-0.00011748448014259338,8.988194167613983e-06,
1763260674.916981,4989,482304,,0.0,1.0675883459043689e-05,749.0,0.5043272376060486,213.4792938232422,-0.00031768810003995895,646.6300349235535,1.3887882232666016e-05,-0.00028385967016220093,4.1173771023750305e-06,
1763260675.4113247,4994,482816,,0.0,1.0368663424742408e-05,750.0,0.4402632713317871,209.486083984375,-0.0012750942260026932,647.1243786811829,2.0444393157958984e-05,-0.0005150362849235535,8.879229426383972e-06,
1763260676.7238026,5008,484294,500.0,,,,,,,648.436856508255,,,,500.0
1763260677.172464,5013,484794,500.0,,,,,,,648.8855178356171,,,,500.0
1763260677.4111183,5015,484992,,0.0,9.062980097951367e-06,751.0,0.46551579236984253,0.00205998495221138,0.00011953245848417282,649.1241722106934,-0.010133147239685059,3.107637166976929e-05,6.798654794692993e-08,
1763260679.6033728,5039,487424,,0.0,7.603686754009686e-06,752.0,0.43664783239364624,0.002048550872132182,0.0005488460883498192,651.3164267539978,0.12955158948898315,-0.00014107301831245422,2.9364600777626038e-06,
1763260682.6105194,5071,490752,,0.0,5.6067588047881145e-06,753.0,0.4536365568637848,0.0017623197054490447,-9.023863822221756e-05,654.3235733509064,-0.11626827716827393,9.569339454174042e-05,2.2454187273979187e-06,
1763260686.761598,5117,495360,,0.0,2.8417819066817174e-06,756.0,0.45147860050201416,263.3255615234375,-2.3029744625091553e-05,658.4746520519257,3.5762786865234375e-06,-0.0002080090343952179,3.4831464290618896e-07,
1763260687.2062523,5122,495872,,0.0,2.534562099754112e-06,756.0,0.4438718259334564,57.038917541503906,0.00010854192078113556,658.9193062782288,7.206201553344727e-05,-0.00026042014360427856,2.3655593395233154e-07,
1763260687.6822903,5127,496384,,0.0,2.2273425202001818e-06,756.0,0.4500350058078766,61.7592887878418,3.052316606044769e-05,659.3953442573547,4.273653030395508e-05,6.720423698425293e-06,5.774199962615967e-08,
1763260687.7934453,5128,496512,,0.0,2.150537738998537e-06,756.0,0.492533415555954,0.001892491360194981,6.200745701789856e-05,659.5064992904663,-0.07092583179473877,-2.53431499004364e-05,6.705522537231445e-08,
1763260688.9371035,5140,497792,,0.0,1.3824884490531986e-06,757.0,0.3878195881843567,0.0018551094690337777,5.136243999004364e-05,660.6501574516296,-0.08765602111816406,-2.329796552658081e-05,3.725290298461914e-09,
1763260689.3827744,5146,498304,,0.0,1.0752688694992685e-06,757.0,0.4763248860836029,40.34098434448242,-5.476363003253937e-05,661.095828294754,2.4318695068359375e-05,-1.4491379261016846e-05,2.7939677238464355e-08,
1763260689.7847705,5150,498794,500.0,,,,,,,661.4978244304657,,,,500.0
1763260689.8609502,5151,498816,,0.0,7.680491762585007e-07,757.0,0.47592583298683167,49.42388153076172,-3.857538104057312e-06,661.5740041732788,4.035234451293945e-05,-5.666166543960571e-06,1.4901161193847656e-08,
