charts/episodic_return,_step,losses/approx_kl,losses/clipfrac,losses/explained_variance,_runtime,losses/value_loss,charts/learning_rate,losses/policy_loss,_timestamp,losses/entropy,charts/SPS,losses/old_approx_kl,global_step,charts/episodic_length
,4796,1.156982034444809e-05,0.0,0.030913054943084717,678.5068457126617,0.00171680620405823,1.7818740161601454e-05,-0.001309288665652275,1763260708.6152098,0.5717214941978455,733.0,0.0001637367531657219,470400,
500.0,4799,,,,678.7369959354401,,,,1763260708.84536,,,,470665,500.0
,4806,1.7350539565086365e-06,0.0,-0.30394113063812256,679.4387261867523,0.0010518413037061691,1.7204301911988296e-05,7.357075810432434e-05,1763260709.5470903,0.5501329302787781,734.0,-9.559746831655502e-05,471424,
,4809,8.195638656616211e-07,0.0,-5.0067901611328125e-06,679.6612377166748,198.56114196777344,1.7050691894837655e-05,-2.7723610401153564e-05,1763260709.7696018,0.5929296016693115,734.0,-2.8798356652259827e-05,471680,
500.0,4813,,,,680.0418834686279,,,,1763260710.1502476,,,,472165,500.0
,4851,4.441477358341217e-06,0.0,-0.030246615409851074,683.6038637161255,0.0010879738256335258,1.4439324331760872e-05,-0.0007380638271570206,1763260713.7122278,0.6255581378936768,736.0,-0.0008631432428956032,476032,
428.0,4852,,,,683.6271085739136,,,,1763260713.7354727,,,,476093,428.0
,4859,9.667128324508667e-07,0.0,-0.003809332847595215,684.2760787010193,0.0016452543204650283,1.397849428030895e-05,-0.00012197345495223999,1763260714.3844428,0.5964210629463196,737.0,0.00027072615921497345,476800,
500.0,4867,,,,684.9875631332397,,,,1763260715.0959272,,,,477593,500.0
,4868,3.553926944732666e-06,0.0,-9.5367431640625e-06,685.0915608406067,351.8350524902344,1.344086012977641e-05,0.00038750655949115753,1763260715.199925,0.5724624991416931,737.0,-0.0002459269016981125,477696,
,4874,3.053806722164154e-06,0.0,-0.22449898719787598,685.6837646961212,0.0016759764403104782,1.3056835996394511e-05,-0.0003793882206082344,1763260715.7921288,0.5058637857437134,738.0,0.0003391103819012642,478336,
,4878,8.316710591316223e-07,0.0,0.000296175479888916,686.0198781490326,0.0012663363013416529,1.282642097066855e-05,-2.723187208175659e-06,1763260716.1282423,0.6292583346366882,738.0,-0.00012806151062250137,478720,
,4882,4.852190613746643e-07,0.0,-1.5020370483398438e-05,686.3544828891754,103.1298599243164,1.259600594494259e-05,6.844289600849152e-05,1763260716.462847,0.6197906732559204,738.0,-7.405970245599747e-05,479104,
,4915,2.666376531124115e-06,0.0,0.04885447025299072,689.4713711738586,0.0009792213095352054,1.0522273441893049e-05,-0.0002622678875923157,1763260719.5797353,0.5488638281822205,740.0,0.000398869626224041,482560,
,4920,9.741634130477905e-07,0.0,-0.04531562328338623,689.9654295444489,0.0011623883619904518,1.0215053407591768e-05,0.0005504116415977478,1763260720.0737936,0.555249810218811,740.0,-0.0003096703439950943,483072,
,4932,2.413056790828705e-06,0.0,0.05289560556411743,691.021696805954,0.0013625103747472167,9.523809239908587e-06,-0.00019884109497070312,1763260721.130061,0.5923908352851868,741.0,-0.0004233056679368019,484224,
,4933,1.8635764718055725e-06,0.0,0.033884406089782715,691.1313860416412,0.0010717760305851698,9.447004231333267e-06,4.253815859556198e-05,1763260721.2397501,0.6017268896102905,741.0,7.00661912560463e-05,484352,
,4939,6.742775440216064e-07,0.0,0.018159031867980957,691.722482919693,0.0011517577804625034,9.062980097951367e-06,-0.00038770586252212524,1763260721.830847,0.6177984476089478,741.0,0.00015182048082351685,484992,
,4946,5.010515451431274e-07,0.0,-8.20159912109375e-05,692.2793097496033,214.9601287841797,8.678955055074766e-06,8.790194988250732e-05,1763260722.3876739,0.5611831545829773,741.0,-5.362369120121002e-05,485632,
,4953,9.592622518539429e-08,0.0,-0.07825338840484619,692.9734692573547,0.0012201514327898622,8.218125913117547e-06,2.138689160346985e-05,1763260723.0818334,0.6012475490570068,742.0,7.944181561470032e-07,486400,
,4958,2.7194619178771973e-07,0.0,0.5003434419631958,693.4162952899933,0.0011589297791942954,7.910905878816266e-06,3.109872341156006e-05,1763260723.5246594,0.5334249138832092,742.0,9.918585419654846e-06,486912,
,4963,1.7909333109855652e-06,0.0,-0.05489933490753174,693.8874208927155,0.0012246808037161827,7.603686754009686e-06,-0.0001442432403564453,1763260723.995785,0.5592270493507385,742.0,0.00014048349112272263,487424,
,4971,6.863847374916077e-07,0.0,-6.854534149169922e-05,694.5483610630035,87.92817687988281,7.142857157305116e-06,0.0001446343958377838,1763260724.6567252,0.5923411846160889,743.0,1.590978354215622e-05,488192,
,4972,2.421438694000244e-08,0.0,0.04734492301940918,694.657968044281,0.001500461483374238,7.066052148729796e-06,1.4279037714004517e-05,1763260724.7663321,0.5985701680183411,743.0,-4.932284355163574e-05,488320,
,4978,1.2945383787155151e-07,0.0,-0.09624814987182617,695.236319065094,0.0011898806551471353,6.682027560600545e-06,-1.23586505651474e-06,1763260725.3446832,0.5705996751785278,743.0,5.3188763558864594e-05,488960,
,4981,1.3224780559539795e-07,0.0,-2.765655517578125e-05,695.45995926857,86.52437591552734,6.528417998197256e-06,6.785988807678223e-05,1763260725.5683234,0.573408842086792,743.0,-5.8785080909729004e-05,489216,
500.0,4989,,,,696.1914789676666,,,,1763260726.299843,,,,490093,500.0
500.0,4994,,,,696.6263430118561,,,,1763260726.734707,,,,490593,500.0
,5008,5.21540641784668e-08,0.0,0.06345546245574951,697.9823331832886,0.0012055302504450083,4.838709628529614e-06,-2.1029263734817505e-05,1763260728.0906973,0.5502521991729736,745.0,-1.796334981918335e-05,492032,
,5013,7.981434464454651e-07,0.0,-0.14604568481445312,698.4205195903778,0.0013017314486205578,4.531490048975684e-06,-0.0001667328178882599,1763260728.5288837,0.5788892507553101,745.0,-0.00018741656094789505,492544,
,5015,1.862645149230957e-08,0.0,2.9802322387695312e-06,698.5314600467682,173.6370086669922,4.4546850404003635e-06,-1.3675540685653687e-05,1763260728.6398242,0.5675106048583984,745.0,0.00011883862316608429,492672,
,5039,4.0046870708465576e-08,0.0,1.728534698486328e-05,700.6779732704163,297.2115478515625,2.9953916964586824e-06,6.123911589384079e-05,1763260730.7863374,0.5902597904205322,746.0,3.297533839941025e-05,495104,
,5071,1.0058283805847168e-07,0.0,0.0732613205909729,703.6500811576843,0.0012138427700847387,9.984638609239482e-07,-6.16125762462616e-05,1763260733.7584453,0.5682491064071655,748.0,9.84780490398407e-06,498432,
