_step,_runtime,losses/old_approx_kl,losses/explained_variance,charts/episodic_return,charts/learning_rate,charts/episodic_length,global_step,losses/value_loss,charts/SPS,_timestamp,losses/clipfrac,losses/entropy,losses/policy_loss,losses/approx_kl
4851,668.602498292923,0.00022266525775194168,-0.10655021667480469,,1.6129031791933812e-05,,473216,0.0010110086295753717,749.0,1763260698.6849833,0.0,0.5727829337120056,-0.0026821941137313843,7.6266005635261536e-06
4852,668.7127103805542,-0.00023165438324213028,-0.07583928108215332,,1.6052226783358492e-05,,473344,0.0008848968427628279,749.0,1763260698.7951953,0.0,0.5612109899520874,-0.0005764113739132881,8.043833076953888e-06
4859,669.2689187526703,-0.00025414861738681793,0.12054699659347534,,1.5668203559471294e-05,,473984,0.001629391685128212,750.0,1763260699.3514037,0.0,0.5992957353591919,-0.001179911196231842,3.1813979148864746e-06
4867,670.0065541267395,,,500.0,,500.0,474852,,,1763260700.089039,,,,
4868,670.0834486484528,-8.529983460903168e-06,-1.9550323486328125e-05,,1.5130568499444053e-05,,474880,367.28369140625,750.0,1763260700.1659336,0.0,0.5615032911300659,-5.077198147773743e-05,9.96515154838562e-08
4874,670.673820734024,-8.109211921691895e-05,0.26262789964675903,,1.4746543456567451e-05,,475520,0.0014393063029274344,751.0,1763260700.7563057,0.0,0.5669813752174377,-0.0007377900183200836,3.341585397720337e-06
4878,671.008287191391,-3.616698086261749e-05,0.00028455257415771484,,1.4516129340336192e-05,,475904,208.1290740966797,751.0,1763260701.0907722,0.0,0.5350062847137451,-0.000250495970249176,3.028661012649536e-06
4882,671.3657050132751,,,500.0,,500.0,476352,,,1763260701.44819,,,,
4915,674.4748222827911,0.00027566030621528625,-0.16913378238677979,,1.221198181156069e-05,,479744,0.0009857817785814404,753.0,1763260704.5573072,0.0,0.5834333896636963,-0.0004594177007675171,7.767230272293091e-07
4920,674.9557359218597,0.000803832896053791,-0.1457805633544922,,1.190476177725941e-05,,480256,0.0009853910887613893,753.0,1763260705.038221,0.0,0.5614113807678223,-0.00038923323154449463,9.096227586269379e-06
4932,675.9962935447693,0.0002918848767876625,-2.1576881408691406e-05,,1.1213517609576229e-05,,481408,87.36016082763672,754.0,1763260706.0787785,0.0,0.5840717554092407,-0.00025103241205215454,9.564682841300964e-07
4933,676.1061987876892,-0.00013327598571777344,0.07156842947006226,,1.1136712601000909e-05,,481536,0.0013914895243942738,754.0,1763260706.1886837,0.0,0.5766023397445679,-0.00018747709691524506,8.828938007354736e-07
4939,676.6626708507538,0.00040241703391075134,0.033195436000823975,,1.075268846761901e-05,,482176,0.000933809787966311,754.0,1763260706.7451558,0.0,0.5477975606918335,-0.0012326166033744812,5.098059773445129e-06
4946,677.2729930877686,,,500.0,,500.0,482852,,,1763260707.355478,,,,
4953,677.9662857055664,-4.4980086386203766e-05,-0.29444146156311035,,9.907834282785188e-06,,483584,0.001416750717908144,755.0,1763260708.0487707,0.0,0.6198590397834778,-6.660446524620056e-05,2.430751919746399e-07
4958,678.411637544632,-2.6405788958072662e-05,-0.027416229248046875,,9.600614248483907e-06,,484096,0.0014718016609549522,755.0,1763260708.4941225,0.0,0.6023085713386536,0.00011889263987541199,1.4435499906539917e-07
4963,679.0006239414215,0.0004669409245252609,-0.8141807317733765,,9.216590115102008e-06,,484736,0.0013399631716310978,755.0,1763260709.083109,0.0,0.5222744941711426,-0.0003648083657026291,6.2640756368637085e-06
4971,679.6716465950012,-8.21724534034729e-05,-0.05851030349731445,,8.755760063650087e-06,,485504,0.0014081667177379131,756.0,1763260709.7541316,0.0,0.5865857601165771,-1.2353062629699707e-05,1.5702098608016968e-06
4972,679.7805168628693,-0.00019288714975118637,-0.15893232822418213,,8.678955055074766e-06,,485632,0.0010274589294567704,756.0,1763260709.8630018,0.0,0.5410871505737305,-0.0002572089433670044,1.3345852494239807e-06
4978,680.3695209026337,-6.661005318164825e-05,-0.019853591918945312,,8.294930921692867e-06,,486272,0.0010428247042000294,756.0,1763260710.4520059,0.0,0.5585340261459351,-0.0008956864476203918,1.253560185432434e-06
4981,680.5938403606415,-0.00010349787771701813,0.18133795261383057,,8.141320904542226e-06,,486528,0.0013474656734615564,756.0,1763260710.6763253,0.0,0.604275107383728,-2.0440667867660522e-05,1.471489667892456e-07
4989,681.3125035762787,,,500.0,,500.0,487352,,,1763260711.3949885,,,,
4994,681.7525207996368,,,500.0,,500.0,487852,,,1763260711.8350058,,,,
5008,683.1293947696686,9.705405682325363e-05,0.008747756481170654,,6.451612989621935e-06,,489344,0.0010482687503099442,758.0,1763260713.2118797,0.0,0.5172678232192993,9.546428918838501e-05,1.1082738637924194e-07
5013,683.5090999603271,,,500.0,,500.0,489852,,,1763260713.591585,,,,
5015,683.6883437633514,-0.00020424090325832367,0.12369078397750854,,6.067588401492685e-06,,489984,0.0013133729808032513,758.0,1763260713.7708287,0.0,0.5708718299865723,-0.0017185769975185394,2.7641654014587402e-06
5039,685.8767232894897,9.949225932359695e-05,-2.5272369384765625e-05,,4.608295057551004e-06,,492416,128.8878631591797,759.0,1763260715.9592083,0.0,0.5818868279457092,3.507733345031738e-05,1.0337680578231812e-07
5071,688.8721446990967,4.236679524183273e-05,-0.048920392990112305,,2.611367108329432e-06,,495744,0.0012143291532993317,761.0,1763260718.9546297,0.0,0.5906929969787598,-0.00016587227582931519,6.798654794692993e-08
