losses/old_approx_kl,global_step,_timestamp,losses/clipfrac,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_return,losses/value_loss,_step,charts/SPS,losses/entropy
3.5958364605903625e-06,480128,1763260706.4528048,0.0,,1.198156678583473e-05,0.00030666589736938477,676.5114817619324,6.612390279769897e-08,0.00012077018618583679,,174.83424377441406,4920,748.0,0.5548901557922363
-0.0006241742521524429,481408,1763260707.6513155,0.0,,1.1213517609576229e-05,-0.25665152072906494,677.7099924087524,3.7550926208496094e-06,-0.0006425976753234863,,0.0011438546935096383,4932,749.0,0.6192935705184937
-0.0005029840394854546,481536,1763260707.7627676,0.0,,1.1136712601000909e-05,0.06060075759887695,677.8214445114136,6.54999166727066e-06,0.00045817717909812927,,0.0010095946490764618,4933,749.0,0.49339166283607483
0.00020382273942232132,482048,1763260708.2179813,0.0,,1.082949347619433e-05,1.239776611328125e-05,678.2766582965851,4.647299647331238e-07,8.887797594070435e-05,,391.55352783203125,4939,749.0,0.5787357091903687
0.000154837965965271,482816,1763260708.9252665,0.0,,1.0368663424742408e-05,0.05293595790863037,678.9839434623718,1.1958181858062744e-06,-0.00020276755094528198,,0.001084508839994669,4946,750.0,0.5634894371032715
,483539,1763260709.5259721,,500.0,,,679.5846490859985,,,500.0,,4953,,
,484039,1763260710.0134284,,500.0,,,680.0721054077148,,,500.0,,4958,,
,484539,1763260710.4633145,,500.0,,,680.5219914913177,,,500.0,,4963,,
0.0004277210682630539,485376,1763260711.2685328,0.0,,8.832565072225407e-06,0.127496600151062,681.3272097110748,1.5366822481155396e-06,0.00026850588619709015,,0.0012131431140005589,4971,751.0,0.5772652626037598
0.00015709362924098969,485504,1763260711.3839006,0.0,,8.755760063650087e-06,-0.5564488172531128,681.4425776004791,1.9744038581848145e-06,-2.976134419441223e-05,,0.001167295966297388,4972,751.0,0.49317923188209534
,486039,1763260711.880321,,500.0,,,681.9389979839325,,,500.0,,4978,,
-5.847867578268051e-05,486400,1763260712.209172,0.0,,8.218125913117547e-06,0.21846890449523926,682.2678489685059,9.415671229362488e-07,-0.0002439245581626892,,0.001150827156379819,4981,751.0,0.5977532267570496
0.0010671699419617653,487168,1763260712.9230828,0.0,,7.757296771160327e-06,0.32775306701660156,682.9817597866058,3.3369287848472595e-06,-0.0011975392699241638,,0.001458791084587574,4989,752.0,0.5239773392677307
-0.00016193464398384094,487680,1763260713.3793597,0.0,,7.450076736859046e-06,-0.3489750623703003,683.4380366802216,8.773058652877808e-07,-0.0002572759985923767,,0.0014523457502946258,4994,752.0,0.5279284715652466
9.017996490001678e-06,489088,1763260714.661136,0.0,,6.605222552025225e-06,3.445148468017578e-05,684.7198128700256,2.3283064365386963e-08,-1.1958181858062744e-06,,321.6468505859375,5008,753.0,0.6082965731620789
0.0002160416916012764,489600,1763260715.1472166,0.0,,6.298002972471295e-06,-7.68899917602539e-05,685.2058935165405,5.448237061500549e-07,-3.7258490920066833e-05,,149.88650512695312,5013,753.0,0.5390485525131226
0.0006731189787387848,489856,1763260715.3750603,0.0,,6.144393410068005e-06,-0.10659193992614746,685.4337372779846,4.580244421958923e-06,-0.0007612220942974091,,0.001263979240320623,5015,753.0,0.5268721580505371
8.925888687372208e-05,492288,1763260717.5862968,0.0,,4.685100066126324e-06,0.3428991436958313,687.6449737548828,2.337619662284851e-07,-3.3739954233169556e-05,,0.0013872651616111398,5039,754.0,0.6050435304641724
,495539,1763260720.5333414,,500.0,,,690.59201836586,,,500.0,,5071,,
