losses/policy_loss,losses/explained_variance,losses/entropy,charts/learning_rate,_runtime,losses/old_approx_kl,_step,losses/approx_kl,charts/episodic_length,global_step,charts/episodic_return,charts/SPS,losses/clipfrac,losses/value_loss,_timestamp
0.0006067221984267235,-0.0714726448059082,0.6040220260620117,1.7127496903412975e-05,667.5613307952881,-0.000654611736536026,4859,1.3928860425949097e-05,,471552,,748.0,0.0,0.0008680889732204378,1763260697.6520698
0.00022482872009277344,0.06281822919845581,0.5538966059684753,1.6589861843385734e-05,668.3902318477631,-0.0009017046540975571,4868,3.7670135498046875e-05,,472448,,748.0,0.0,0.00098219548817724,1763260698.4809709
-5.494430661201477e-05,0.10363173484802246,0.575411856174469,1.6205836800509132e-05,668.9927253723145,0.00031671393662691116,4874,1.014210283756256e-06,,473088,,749.0,0.0,0.0009216864709742367,1763260699.0834644
0.0008288472890853882,0.04973578453063965,0.6101665496826172,1.5975421774783172e-05,669.3355617523193,-1.2843869626522064e-05,4878,7.937662303447723e-06,,473472,,749.0,0.0,0.0009584788931533694,1763260699.4263008
-0.001534370705485344,0.2564508318901062,0.5177345871925354,1.5745008568046615e-05,669.6786623001099,0.000634659081697464,4882,8.763745427131653e-06,,473856,,749.0,0.0,0.001481635612435639,1763260699.7694013
9.266659617424011e-05,4.929304122924805e-05,0.5554033517837524,1.3748080164077692e-05,672.7342870235443,0.00016225595027208328,4915,1.239590346813202e-06,,477184,,751.0,0.0,11.404976844787598,1763260702.825026
8.566677570343018e-05,0.0003514885902404785,0.524196982383728,1.344086012977641e-05,673.2269792556763,0.0005819443613290787,4920,3.0249357223510742e-06,,477696,,751.0,0.0,86.74842071533203,1763260703.3177183
0.0003144592046737671,-0.2781803607940674,0.604515552520752,1.267281095351791e-05,674.391453742981,0.0005368907004594803,4932,3.470107913017273e-06,,478976,,752.0,0.0,0.0012450702488422394,1763260704.4821928
-7.211044430732727e-05,0.09904015064239502,0.5419713258743286,1.259600594494259e-05,674.5115983486176,-0.00014656223356723785,4933,2.384185791015625e-07,,479104,,752.0,0.0,0.000888778013177216,1763260704.6023374
,,,,675.0176587104797,,4939,,500.0,479666,500.0,,,,1763260705.1083977
0.00024880096316337585,-0.7000963687896729,0.5054171681404114,1.182795676868409e-05,675.6831846237183,-0.0003621494397521019,4946,4.275701940059662e-06,,480384,,752.0,0.0,0.0015163153875619173,1763260705.7739236
0.0002850443124771118,-0.13311517238616943,0.5899094343185425,1.136712762672687e-05,676.3995859622955,0.00048395153135061264,4953,2.7352944016456604e-06,,481152,,753.0,0.0,0.0009241853840649128,1763260706.490325
-0.000295102596282959,0.04128587245941162,0.5418130159378052,1.1059907592425589e-05,676.8534173965454,-0.00019665900617837906,4958,2.9942020773887634e-06,,481664,,753.0,0.0,0.001031367457471788,1763260706.9441564
,,,,677.2708148956299,,4963,,500.0,482166,500.0,,,,1763260707.361554
7.62641429901123e-05,0.06017810106277466,0.5641171336174011,1.0291858416167088e-05,678.0247194766998,0.0002885814756155014,4971,1.3690441846847534e-06,,482944,,754.0,0.0,0.0010893922299146652,1763260708.1154585
-8.30627977848053e-05,0.1278916597366333,0.5318953394889832,1.0215053407591768e-05,678.1753921508789,1.128949224948883e-05,4972,9.797513484954834e-07,,483072,,754.0,0.0,0.0009498720755800605,1763260708.2661312
,,,,678.6593828201294,,4978,,500.0,483666,500.0,,,,1763260708.7501218
-1.983344554901123e-05,-0.10703039169311523,0.5566312670707703,9.677419257059228e-06,678.970050573349,-2.9509887099266052e-05,4981,2.6635825634002686e-07,,483968,,754.0,0.0,0.0010682144202291965,1763260709.0607896
,,,,679.6196024417877,,4989,,500.0,484726,500.0,,,,1763260709.7103415
,,,,680.0676429271698,,4994,,500.0,485226,500.0,,,,1763260710.158382
0.00012502074241638184,-0.0021545886993408203,0.5386720299720764,8.064515895966906e-06,681.5141127109528,0.00014298222959041595,5008,2.9243528842926025e-07,,486656,,755.0,0.0,0.0010471814312040806,1763260711.6048517
0.00015975534915924072,-0.2810741662979126,0.5780494213104248,7.757296771160327e-06,681.9632234573364,5.6522898375988007e-05,5013,1.27498060464859e-06,,487168,,755.0,0.0,0.0011276451405137777,1763260712.0539625
9.884685277938843e-05,8.26716423034668e-05,0.5682585835456848,7.680491762585007e-06,682.0781137943268,7.075071334838867e-05,5015,8.363276720046997e-07,,487296,,756.0,0.0,74.42757415771484,1763260712.1688528
-0.0001958981156349182,1.4901161193847656e-06,0.5670567154884338,6.221197963895975e-06,684.3032102584839,-0.00011935271322727203,5039,2.942979335784912e-07,,489728,,757.0,0.0,149.2261505126953,1763260714.3939493
-0.00011385791003704071,-0.2655099630355835,0.5783486366271973,4.224270469421754e-06,687.3477897644043,7.639452815055847e-05,5071,4.0978193283081055e-08,,493056,,758.0,0.0,0.0012023720191791654,1763260717.4385288
,,,,691.551531791687,,5117,,500.0,497726,500.0,,,,1763260721.6422708
,,,,692.0279462337494,,5122,,500.0,498226,500.0,,,,1763260722.1186852
,,,,692.4728860855103,,5127,,500.0,498726,500.0,,,,1763260722.563625
-7.975846529006958e-06,0.00010305643081665039,0.5592235326766968,7.680491762585007e-07,692.570631980896,-9.210780262947083e-07,5128,1.0244548320770264e-08,,498816,,761.0,0.0,280.28204345703125,1763260722.661371
