losses/clipfrac,_runtime,_timestamp,charts/episodic_length,losses/explained_variance,losses/entropy,losses/approx_kl,losses/value_loss,losses/policy_loss,losses/old_approx_kl,charts/SPS,charts/episodic_return,_step,global_step,charts/learning_rate
0.0,652.5626013278961,1763260742.7337162,,0.04338759183883667,0.5535767674446106,1.973472535610199e-06,0.0009627324179746211,-0.0002926364541053772,-8.18232074379921e-05,768.0,,4882,473088,1.6205836800509132e-05
0.0,655.6034665107727,1763260745.7745814,,0.0008785724639892578,0.5819584131240845,4.413537681102753e-06,0.0010310737416148186,-5.0961971282958984e-06,-0.00017338711768388748,769.0,,4915,476416,1.4208909306034911e-05
0.0,656.0890460014343,1763260746.260161,,-0.05965018272399902,0.5384228229522705,1.921318471431732e-06,0.0010632970370352268,4.000216722488403e-05,0.0003340272232890129,770.0,,4920,476928,1.390168927173363e-05
,657.1486163139343,1763260747.3197312,500.0,,,,,,,,500.0,4932,478130,
0.0,657.2413549423218,1763260747.4124699,,-4.565715789794922e-05,0.5831813812255859,2.773478627204895e-06,476.44342041015625,0.00020267069339752197,-0.00014659203588962555,770.0,,4933,478208,1.3133641004969832e-05
0.0,657.8191306591034,1763260747.9902456,,-0.033536553382873535,0.4658868908882141,3.048218786716461e-06,0.0015697432681918144,-0.000812288373708725,0.00012779142707586288,771.0,,4939,478848,1.274961596209323e-05
0.0,658.5338222980499,1763260748.7049372,,0.0859367847442627,0.5509176254272461,2.587307244539261e-05,0.0010064082453027368,-0.0011688340455293655,0.0003391401842236519,771.0,,4946,479616,1.228878682013601e-05
0.0,659.1157922744751,1763260749.2869072,,-2.8848648071289062e-05,0.5939504504203796,1.671724021434784e-06,0.0013332788366824389,-0.00048480182886123657,0.00010825227946043015,771.0,,4953,480256,1.190476177725941e-05
0.0,659.5655417442322,1763260749.7366567,,-0.019454240798950195,0.5633620023727417,1.2582167983055115e-06,0.0013515036553144455,-0.0001213178038597107,3.1779520213603973e-05,771.0,,4958,480768,1.159754265245283e-05
0.0,660.0117268562317,1763260750.1828418,,-3.147125244140625e-05,0.5761494636535645,2.0116567611694336e-07,0.0016318566631525755,-0.00011610984802246094,0.00010366924107074738,772.0,,4963,481280,1.129032261815155e-05
,660.7493233680725,1763260750.9204383,500.0,,,,,,,,500.0,4971,482130,
0.0,660.835099697113,1763260751.0062146,,-9.644031524658203e-05,0.5691747069358826,2.6980414986610413e-06,494.3954772949219,-0.0002510175108909607,-1.3214536011219025e-05,772.0,,4972,482176,1.075268846761901e-05
0.0,661.4232907295227,1763260751.5944057,,0.041348814964294434,0.5714364647865295,5.6438148021698e-07,0.0016334503889083862,0.0001514330506324768,-3.4769997000694275e-05,772.0,,4978,482816,1.0368663424742408e-05
,661.6692051887512,1763260751.84032,500.0,,,,,,,,500.0,4981,483130,
0.0,662.46533036232,1763260752.6364453,,0.03736400604248047,0.5345401763916016,2.983957529067993e-06,0.0010464036604389548,-0.0005791373550891876,0.0003711320459842682,773.0,,4989,483968,9.677419257059228e-06
0.0,662.9087948799133,1763260753.0799098,,-0.011863231658935547,0.5327490568161011,1.8142163753509521e-06,0.0011755828745663166,-0.00027099624276161194,4.7359615564346313e-05,773.0,,4994,484480,9.370200132252648e-06
0.0,664.1635024547577,1763260754.3346174,,-0.040994882583618164,0.590898871421814,3.7616118788719177e-06,0.0012306333519518375,0.00021693110466003418,-0.00012660864740610123,774.0,,5008,485888,8.525345947418828e-06
0.0,664.6389498710632,1763260754.8100648,,-0.001844644546508789,0.6041674613952637,2.2910535335540771e-07,0.0011235371930524707,-9.03978943824768e-05,9.352527558803558e-05,774.0,,5013,486400,8.218125913117547e-06
,664.7832863330841,1763260754.9544013,500.0,,,,,,,,500.0,5015,486630,
0.0,667.027592420578,1763260757.1987073,,0.023103713989257812,0.5805208086967468,1.6652047634124756e-06,0.0010945673566311598,-0.00015642493963241577,-0.0004384443163871765,775.0,,5039,489088,6.605222552025225e-06
0.0,669.9399878978729,1763260760.1111028,,-0.020343899726867676,0.5499287843704224,3.818422555923462e-07,0.0014535505324602127,-0.00014123320579528809,1.4290213584899902e-05,777.0,,5071,492288,4.685100066126324e-06
0.0,674.178516626358,1763260764.3496315,,-0.0034291744232177734,0.5552853345870972,1.6763806343078613e-08,0.0012195436283946037,-4.130229353904724e-05,3.191456198692322e-05,779.0,,5117,497024,1.8433179320709314e-06
0.0,674.6200597286224,1763260764.7911747,,-0.0076618194580078125,0.5509966015815735,1.6763806343078613e-08,0.0011303543578833342,-4.09930944442749e-05,-2.9616057872772217e-06,780.0,,5122,497536,1.5360983525170013e-06
0.0,675.0955958366394,1763260765.2667108,,-0.02809584140777588,0.5197142362594604,2.468004822731018e-07,0.00120950595010072,-0.0002180757001042366,-0.00017354357987642288,780.0,,5127,498048,1.2288786592762335e-06
,675.1255507469177,1763260765.2966657,500.0,,,,,,,,500.0,5128,498130,
0.0,676.2411665916443,1763260766.4122815,,0.013279438018798828,0.5829222202301025,8.381903171539307e-09,0.0011382097145542502,-1.0579824447631836e-06,-8.37724655866623e-06,780.0,,5140,499328,4.6082948301773285e-07
0.0,676.7906498908997,1763260766.9617648,,-0.010852456092834473,0.5810436606407166,1.5832483768463135e-08,0.0013249000767245889,-2.16066837310791e-06,4.286877810955048e-06,781.0,,5146,499968,7.68049162047646e-08
