losses/clipfrac,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/entropy,charts/episodic_length,losses/value_loss,global_step,charts/learning_rate,charts/episodic_return,_runtime,_step,charts/SPS,losses/approx_kl
0.0,-0.009302675724029541,-0.0010755062103271484,0.01253575086593628,1763260173.7761817,0.5814637541770935,,118.12533569335938,22144,0.0002867895527742803,,82.7710177898407,375,407.0,0.0003835577517747879
0.03515625,0.023084357380867004,0.0008065178990364075,0.10390543937683105,1763260177.4052877,0.5684052109718323,,71.24091339111328,23936,0.0002857142826542258,,86.40012383460999,396,412.0,0.005100822076201439
0.0,-0.0010066162794828415,0.0010996321216225624,0.3581550121307373,1763260182.4118888,0.5464383363723755,,42.545753479003906,26368,0.00028425498749129474,,91.40672492980957,425,418.0,4.2467378079891205e-05
,,,,1763260184.9041946,,134.0,,27615,,134.0,93.8990306854248,441,,
0.0,0.0006680302321910858,-0.0009049363434314728,0.5543708205223083,1763260186.5993905,0.5901527404785156,,32.352272033691406,28416,0.0002830261073540896,,95.59422659873962,450,423.0,5.7538971304893494e-05
,,,,1763260190.0627837,,258.0,,30082,,258.0,99.05761981010437,471,,
,,,,1763260191.6876373,,187.0,,30964,,187.0,100.6824734210968,481,,
,,,,1763260193.0189135,,181.0,,31493,,181.0,102.01374959945679,490,,
,,,,1763260195.386967,,226.0,,32698,,226.0,104.38180303573608,504,,
0.0,0.005481034517288208,-0.0030520418658852577,0.12267780303955078,1763260197.314547,0.505233108997345,,131.0810546875,33536,0.0002799539070110768,,106.3093831539154,515,430.0,0.00011008698493242264
,,,,1763260199.7679894,,293.0,,34792,,293.0,108.76282548904419,530,,
0.0,0.0008271187543869019,0.001497216522693634,0.900297999382019,1763260201.337847,0.5941504240036011,,26.150657653808594,35456,0.000278801831882447,,110.33268308639526,539,432.0,1.6262754797935486e-05
,,,,1763260202.7019622,,323.0,,36164,,323.0,111.69679832458496,547,,
0.0,0.01815231889486313,-0.003239688463509083,0.9749432802200317,1763260204.1832652,0.5901482105255127,,3.6859216690063477,36864,0.0002779569767881185,,113.17810130119324,555,434.0,0.0016636596992611885
0.01171875,-0.05849381908774376,0.013928769156336784,0.909049391746521,1763260204.7662797,0.5385279059410095,,16.103801727294922,37120,0.00027780336677096784,,113.76111578941345,559,435.0,0.006455037742853165
0.0,-6.950646638870239e-05,-0.0009909719228744507,0.025269746780395508,1763260206.482227,0.5446372032165527,,162.20535278320312,38016,0.0002772657317109406,,115.47706317901611,568,436.0,2.4240463972091675e-05
,,,,1763260211.4455833,,329.0,,40488,,329.0,120.4404194355011,595,,
0.0,0.005507528781890869,0.02845487743616104,-3.299478530883789,1763260214.6613753,0.5288695096969604,,18.314311981201172,42112,0.0002748080005403608,,123.65621137619019,612,442.0,0.0030914200469851494
0.0,-0.0036820434033870697,-0.006690100766718388,-0.00024497509002685547,1763260214.9381895,0.5403645038604736,,171.58685302734375,42240,0.0002747311955317855,,123.933025598526,614,442.0,0.0009149042889475822
0.0,-0.00044839829206466675,-0.0024895574897527695,-0.32416868209838867,1763260218.2391675,0.5215505957603455,,9.34394359588623,43904,0.0002737327304203063,,127.23400354385376,630,444.0,0.00012335926294326782
0.0,-0.007517177611589432,0.012208235450088978,0.19206571578979492,1763260219.4607153,0.5401391983032227,,6.203337669372559,44544,0.0002733487053774297,,128.45555138587952,636,445.0,0.0003557531163096428
0.0,-0.0004728902131319046,-0.00042736902832984924,0.30539095401763916,1763260220.2343657,0.46571481227874756,,6.530753135681152,44928,0.00027311829035170376,,129.22920179367065,640,445.0,2.2059306502342224e-05
0.0,-0.004171926528215408,0.005666355602443218,-0.049187421798706055,1763260222.2874334,0.5163841247558594,,5.8291707038879395,45952,0.0002725038502831012,,131.28226947784424,650,446.0,0.00025783199816942215
0.0,0.0026102662086486816,0.0011851545423269272,0.328457236289978,1763260225.133917,0.4652731418609619,,4.101351737976074,47360,0.0002716589951887727,,134.12875318527222,664,448.0,1.6361474990844727e-05
0.0,-0.004449885338544846,-0.0007781870663166046,-0.24732375144958496,1763260229.2634397,0.5363909602165222,,3.195164680480957,49408,0.00027043011505156755,,138.2582757472992,684,449.0,0.0003282558172941208
0.0,-0.002454286441206932,-0.002360236831009388,-0.0006916522979736328,1763260230.2455704,0.52805095911026,,3.183976650238037,49920,0.0002701228950172663,,139.2404065132141,689,450.0,0.0001005241647362709
0.0,-0.0005127675831317902,0.00131178367882967,0.032658517360687256,1763260232.1022413,0.5407142043113708,,2.7651302814483643,50816,0.00026958525995723903,,141.09707736968994,698,451.0,5.431566387414932e-05
0.0,0.0014644060283899307,-0.01631174609065056,0.029494941234588623,1763260232.911238,0.5472216606140137,,79.28870391845703,51200,0.00026935484493151307,,141.90607404708862,702,451.0,0.0013743424788117409
0.0,-0.0016463063657283783,-0.00035401806235313416,0.03380441665649414,1763260233.95105,0.5711022019386292,,1.919097900390625,51712,0.0002690476248972118,,142.94588613510132,707,451.0,4.48077917098999e-05
0.0,0.00040495023131370544,0.002653909847140312,0.2774025797843933,1763260238.304328,0.5685668587684631,,1.2578959465026855,53888,0.00026774193975143135,,147.29916405677795,729,453.0,0.0005298368632793427
