losses/policy_loss,_runtime,losses/entropy,charts/episodic_length,charts/episodic_return,charts/SPS,global_step,losses/old_approx_kl,_step,losses/approx_kl,losses/explained_variance,_timestamp,charts/learning_rate,losses/clipfrac,losses/value_loss
-0.0003027021884918213,651.4640121459961,0.6086247563362122,,,772.0,481024,-7.634982466697693e-06,4971,5.178153514862061e-07,-0.00011074542999267578,1763260741.9575822,1.144393263530219e-05,0.0,0.0011005336418747902
,651.4879546165466,,500.0,500.0,,481088,,4972,,,1763260741.9815247,,,
-8.273124694824219e-05,652.0175154209137,0.5550678372383118,,,773.0,481664,-3.5499222576618195e-05,4978,1.0337680578231812e-07,3.62396240234375e-05,1763260742.5110855,1.1059907592425589e-05,0.0,564.8553466796875
-0.00014745816588401794,652.3820497989655,0.5806477665901184,,,773.0,482048,0.00030147936195135117,4981,1.2246891856193542e-06,0.24823230504989624,1763260742.87562,1.082949347619433e-05,0.0,0.0011124841403216124
3.9171427488327026e-05,653.0418858528137,0.5598389506340027,,,773.0,482816,-6.719306111335754e-05,4989,1.5087425708770752e-06,-0.1611391305923462,1763260743.535456,1.0368663424742408e-05,0.0,0.001538504846394062
-0.0005471091717481613,653.5216345787048,0.6267459392547607,,,773.0,483328,7.606111466884613e-05,4994,9.927898645401e-07,0.08077269792556763,1763260744.0152047,1.0061444299935829e-05,0.0,0.001467607798986137
0.00037767551839351654,654.7638123035431,0.5704691410064697,,,774.0,484736,0.0002407478168606758,5008,1.4314427971839905e-06,-0.03997337818145752,1763260745.2573824,9.216590115102008e-06,0.0,0.0014681128086522222
9.268522262573242e-06,655.2001430988312,0.612645149230957,,,774.0,485248,-0.00029930751770734787,5013,1.885928213596344e-06,-0.08784949779510498,1763260745.6937132,8.909370080800727e-06,0.0,0.0016705605667084455
0.00016064941883087158,655.4483461380005,0.6234797239303589,,,774.0,485504,-0.00014682579785585403,5015,7.925555109977722e-07,-0.09112691879272461,1763260745.9419162,8.755760063650087e-06,0.0,0.0012595197185873985
0.0002731531858444214,657.6718065738678,0.5892000794410706,,,776.0,487936,0.0001978473737835884,5039,4.55416738986969e-07,-0.0008782148361206055,1763260748.1653767,7.296467174455756e-06,0.0,0.0011593216331675649
0.00031040608882904053,660.6182150840759,0.5189011693000793,,,777.0,491264,0.00022284500300884247,5071,8.158385753631592e-07,-0.7649359703063965,1763260751.1117852,5.299539225234184e-06,0.0,0.0013293204829096794
1.1548399925231934e-06,664.7096498012543,0.5651102066040039,,,779.0,495744,7.394701242446899e-06,5117,5.587935447692871e-09,2.8133392333984375e-05,1763260755.20322,2.611367108329432e-06,0.0,246.9582977294922
4.672631621360779e-05,665.1447877883911,0.6422364711761475,,,780.0,496256,7.409416139125824e-05,5122,3.3527612686157227e-08,0.0003483295440673828,1763260755.6383579,2.304147528775502e-06,0.0,519.2736206054688
-1.0330229997634888e-05,665.585235118866,0.5719196796417236,,,780.0,496768,-4.3239444494247437e-05,5127,1.4901161193847656e-08,0.00021183490753173828,1763260756.0788052,1.9969277218478965e-06,0.0,258.8794250488281
-2.8170645236968994e-05,665.719774723053,0.5589660406112671,,,780.0,496896,-2.2300519049167633e-05,5128,3.073364496231079e-08,-0.32017242908477783,1763260756.2133448,1.9201229406462517e-06,0.0,0.0015827652532607317
-3.5651028156280518e-06,666.9132030010223,0.5490725040435791,,,780.0,498176,-3.4510158002376556e-05,5140,2.3283064365386963e-08,-0.15725922584533691,1763260757.406773,1.152073764387751e-06,0.0,0.001538880867883563
7.18832015991211e-05,667.3518431186676,0.5456008911132812,,,781.0,498688,-2.6972033083438873e-05,5146,8.381903171539307e-09,0.0006080865859985352,1763260757.8454132,8.448540711469832e-07,0.0,415.57342529296875
,667.7066767215729,,500.0,500.0,,499102,,5150,,,1763260758.2002468,,,
4.217028617858887e-06,667.805522441864,0.5572800636291504,,,781.0,499200,7.711350917816162e-07,5151,1.30385160446167e-08,-6.258487701416016e-05,1763260758.2990925,5.376344347496342e-07,0.0,556.2796630859375
