charts/learning_rate,charts/episodic_return,_runtime,_timestamp,losses/explained_variance,global_step,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/entropy,losses/old_approx_kl,losses/policy_loss,charts/episodic_length,charts/SPS,_step
3.9631337131140754e-05,,615.5316524505615,1763260706.4844425,-0.00026810169219970703,434048,0.0,5.774199962615967e-06,796.9992065429688,0.5558668971061707,-0.00017875805497169495,-0.0005395039916038513,,739.0,4533
3.955453212256543e-05,,615.6449255943298,1763260706.5977156,0.007978379726409912,434176,0.0,2.6242807507514954e-05,0.0027207161765545607,0.5410448312759399,-0.0026224926114082336,-0.00017770566046237946,,739.0,4534
3.824884697678499e-05,,617.6198389530182,1763260708.572629,-0.1959453821182251,436352,0.0,5.049724131822586e-05,0.0009559340542182326,0.5199775695800781,0.0026760315522551537,0.001094834879040718,,740.0,4555
,500.0,617.7579009532928,1763260708.710691,,436546,,,,,,,500.0,,4557
,500.0,618.199830532074,1763260709.1526206,,437046,,,,,,,500.0,,4562
3.694316546898335e-05,,619.5863270759583,1763260710.539117,0.3888089656829834,438528,0.0,0.00017834734171628952,0.000721653806976974,0.5744495391845703,0.0005786390975117683,-0.0026442334055900574,,741.0,4576
3.4715820220299065e-05,,623.0036466121674,1763260713.9564366,0.3284897208213806,442240,0.0,5.328096449375153e-06,0.002108026761561632,0.6097134947776794,-0.0003664093092083931,0.00018770992755889893,,743.0,4613
,500.0,624.173814535141,1763260715.1266046,,443546,,,,,,,500.0,,4626
3.333333370392211e-05,,625.0945136547089,1763260716.0473037,-0.16491448879241943,444544,0.0,3.229081630706787e-05,0.0008160234428942204,0.6053807735443115,0.001542758196592331,0.002468826249241829,,745.0,4635
3.302611366962083e-05,,625.5426814556122,1763260716.4954715,-0.0001386404037475586,445056,0.0,2.0745210349559784e-05,467.3656921386719,0.5900450348854065,0.0004619034007191658,-0.0001729372888803482,,745.0,4641
3.2795698643894866e-05,,625.9147489070892,1763260716.867539,0.17615783214569092,445440,0.0,1.892726868391037e-05,0.0006185220554471016,0.563042938709259,0.00012181978672742844,0.001069735735654831,,745.0,4644
3.17972335324157e-05,,627.3996224403381,1763260718.3524125,1.6570091247558594e-05,447104,0.0,1.9939616322517395e-06,506.029052734375,0.5919643640518188,-0.00045043323189020157,1.5866011381149292e-05,,746.0,4661
,500.0,628.6774480342865,1763260719.630238,,448546,,,,,,,500.0,,4675
2.9953916964586824e-05,,630.1873333454132,1763260721.1401234,-0.2919785976409912,450176,0.0,1.6634352505207062e-05,0.002475128974765539,0.5644134283065796,0.0018950244411826134,-0.0022848471999168396,,748.0,4691
,500.0,631.8195650577545,1763260722.772355,,452046,,,,,,,500.0,,4709
2.8571428629220463e-05,,632.2712693214417,1763260723.2240593,0.2497153878211975,452480,0.0,7.373932749032974e-05,0.0009613890433683991,0.5851929783821106,0.0014301920309662819,0.0010695550590753555,,749.0,4713
2.7112135285278782e-05,,634.4693007469177,1763260725.4220908,0.09629857540130615,454912,0.0,9.146519005298615e-05,0.002435225062072277,0.5321224927902222,0.004438960924744606,-0.004280425608158112,,750.0,4738
2.7035330276703462e-05,,634.5802812576294,1763260725.5330713,-0.5532652139663696,455040,0.0,3.9929524064064026e-05,0.0021395040675997734,0.45421895384788513,-0.0009596813470125198,8.998438715934753e-05,,750.0,4739
,500.0,634.7029631137848,1763260725.6557531,,455189,,,,,,,500.0,,4741
2.68049152509775e-05,,634.9188060760498,1763260725.871596,-0.11003053188323975,455424,0.0,2.224929630756378e-06,0.0024903048761188984,0.5794870853424072,0.00034179259091615677,-0.0001471489667892456,,750.0,4743
2.6190477001364343e-05,,635.8563876152039,1763260726.8091776,0.032506585121154785,456448,0.0,2.412218600511551e-05,0.0024625537917017937,0.5647990703582764,-0.0019774017855525017,-0.0012963376939296722,,751.0,4754
2.511520688130986e-05,,637.4936721324921,1763260728.4464622,-5.269050598144531e-05,458240,0.0,3.341585397720337e-06,500.2410888671875,0.6032783389091492,0.00016410276293754578,-0.0001905784010887146,,752.0,4772
,500.0,638.8006587028503,1763260729.7534487,,459707,,,,,,,500.0,,4786
2.419354859739542e-05,,638.8903441429138,1763260729.8431342,0.00023806095123291016,459776,0.0,5.280598998069763e-07,345.65087890625,0.5703229308128357,-2.2831372916698456e-05,-0.00013384222984313965,,753.0,4787
2.41167435888201e-05,,639.0025851726532,1763260729.9553752,-0.08150637149810791,459904,0.0,2.794899046421051e-06,0.001941566588357091,0.5556803941726685,-9.937305003404617e-05,5.252659320831299e-05,,753.0,4788
,500.0,639.7182855606079,1763260730.6710756,,460707,,,,,,,500.0,,4796
2.3425498511642218e-05,,640.0372805595398,1763260730.9900706,0.04260629415512085,461056,0.0,2.1928921341896057e-05,0.0011433918261900544,0.6221827268600464,-2.2839754819869995e-05,-0.0018593594431877136,,753.0,4799
2.304147528775502e-05,,640.6297039985657,1763260731.582494,-0.08733260631561279,461696,0.0,4.6836212277412415e-05,0.0017390508437529206,0.6230347156524658,-0.0007898565381765366,-0.0008180160075426102,,754.0,4806
2.288786527060438e-05,,640.8573586940765,1763260731.8101487,-2.3484230041503906e-05,461952,0.0,3.864988684654236e-07,438.20111083984375,0.47853660583496094,-0.00013170670717954636,-8.754432201385498e-06,,754.0,4809
,500.0,641.2209849357605,1763260732.173775,,462423,,,,,,,500.0,,4813
2.0276496798032895e-05,,644.7845599651337,1763260735.73735,-0.2702159881591797,466304,0.0,1.3401731848716736e-06,0.0011789144482463598,0.5492551922798157,-0.0002891765907406807,-6.677210330963135e-05,,756.0,4851
,500.0,644.8252465724945,1763260735.7780366,,466423,,,,,,,500.0,,4852
1.9815668565570377e-05,,645.4568388462067,1763260736.4096289,0.3413214087486267,467072,0.0,2.208910882472992e-05,0.0017871957970783114,0.5888432264328003,0.0012910906225442886,-0.0013880599290132523,,757.0,4859
1.9278033505543135e-05,,646.274560213089,1763260737.2273502,1.6450881958007812e-05,467968,0.0,1.1185184121131897e-06,355.0264892578125,0.5690482258796692,-7.625762373209e-05,0.0002615340054035187,,757.0,4868
1.8970813471241854e-05,,646.7605288028717,1763260737.7133188,0.00042939186096191406,468480,0.0,4.780478775501251e-06,917.8428955078125,0.5814048051834106,0.0004269694909453392,1.1907890439033508e-05,,757.0,4874
,500.0,647.1212778091431,1763260738.0740678,,468939,,,,,,,500.0,,4878
1.8433180230204016e-05,,647.5386142730713,1763260738.4914043,8.404254913330078e-05,469376,0.0,9.242445230484009e-06,0.0011465431889519095,0.5838130712509155,-0.0004364624619483948,-0.0008291453123092651,,758.0,4882
1.6436251826235093e-05,,650.5550274848938,1763260741.5078175,0.11981785297393799,472704,0.0,9.695068001747131e-06,0.0012146694352850318,0.6145708560943604,0.0013309139758348465,0.0006647482514381409,,759.0,4915
1.6129031791933812e-05,,651.0428183078766,1763260741.9956083,-0.0036017894744873047,473216,0.0,4.21423465013504e-06,0.001354743610136211,0.5936389565467834,5.248654633760452e-05,-0.0013384800404310226,,760.0,4920
,500.0,652.1171038150787,1763260743.0698938,,474439,,,,,,,500.0,,4932
1.5360983525170013e-05,,652.2165703773499,1763260743.1693604,0.0005258321762084961,474496,0.0,5.2051618695259094e-06,385.3721008300781,0.5910090804100037,0.0005253711715340614,-0.00016652606427669525,,760.0,4933
1.4976958482293412e-05,,652.7822742462158,1763260743.7350643,0.11741316318511963,475136,0.0,4.841014742851257e-06,0.001667483476921916,0.5428375005722046,0.0003294553607702255,-0.000708412379026413,,761.0,4939
1.4516129340336192e-05,,653.4810147285461,1763260744.4338048,-0.30174684524536133,475904,0.0,1.3739801943302155e-05,0.0012741171522065997,0.52085942029953,-3.63597646355629e-05,-5.574524402618408e-05,,761.0,4946
1.4132104297459591e-05,,654.0784604549408,1763260745.0312505,3.808736801147461e-05,476544,0.0,2.6263296604156494e-07,360.3182067871094,0.5602447986602783,0.00014149770140647888,-0.00022502243518829346,,761.0,4953
1.3824885172653012e-05,,654.5432913303375,1763260745.4960814,7.867813110351562e-06,477056,0.0,1.471489667892456e-06,79.64163970947266,0.5111488699913025,-0.00030083395540714264,0.00025187619030475616,,761.0,4958
1.3517665138351731e-05,,655.0435993671417,1763260745.9963894,-0.2797588109970093,477568,0.0,5.120411515235901e-06,0.0017440307419747114,0.5687658786773682,-0.0005506034940481186,0.0005377829074859619,,762.0,4963
,500.0,655.7488117218018,1763260746.7016017,,478439,,,,,,,500.0,,4971
1.2980030987819191e-05,,655.8281211853027,1763260746.7809112,-0.00029659271240234375,478464,0.0,2.2761523723602295e-06,799.5322265625,0.5826748609542847,-0.00036525726318359375,-0.0003811642527580261,,762.0,4972
1.259600594494259e-05,,656.4300465583801,1763260747.3828366,0.2772939205169678,479104,0.0,2.9401853680610657e-06,0.0016791721573099494,0.5547563433647156,-0.0005014529451727867,-0.0005247108638286591,,762.0,4978
,500.0,656.691371679306,1763260747.6441617,,479439,,,,,,,500.0,,4981
1.190476177725941e-05,,657.4955816268921,1763260748.4483716,0.03890180587768555,480256,0.0,9.831041097640991e-06,0.001302598975598812,0.5704176425933838,-0.0010804608464241028,-8.13901424407959e-05,,763.0,4989
1.159754265245283e-05,,657.9451751708984,1763260748.8979652,-0.36217737197875977,480768,0.0,6.9355592131614685e-06,0.0015674373134970665,0.5572026371955872,-0.00025946926325559616,-0.00045511871576309204,,763.0,4994
1.075268846761901e-05,,659.243821144104,1763260750.1966112,0.1402972936630249,482176,0.0,2.074986696243286e-06,0.001792790717445314,0.5679281949996948,0.00024393200874328613,-0.00024427566677331924,,764.0,5008
1.0445468433317728e-05,,659.6900317668915,1763260750.6428218,0.20467710494995117,482688,0.0,1.2302771210670471e-06,0.001889029867015779,0.6052712202072144,0.00042404327541589737,-9.932368993759155e-05,,764.0,5013
,500.0,659.8433525562286,1763260750.7961426,,482939,,,,,,,500.0,,5015
8.832565072225407e-06,,662.120593547821,1763260753.0733836,-0.1866551637649536,485376,0.0,4.060566425323486e-06,0.0013595790369436145,0.5780655741691589,0.0006750933825969696,0.00010543316602706909,,766.0,5039
6.912442586326506e-06,,665.0099623203278,1763260755.9627523,0.4632183313369751,488576,0.0,1.8812716007232666e-07,0.0014336049789562821,0.5609831213951111,-4.342198371887207e-05,1.3576820492744446e-05,,767.0,5071
4.070660452271113e-06,,669.2588770389557,1763260760.211667,0.014847338199615479,493312,0.0,3.073364496231079e-07,0.0013400979805737734,0.5980512499809265,4.03430312871933e-05,-2.814456820487976e-05,,769.0,5117
3.763440872717183e-06,,669.7345960140228,1763260760.687386,-0.018097877502441406,493824,0.0,1.5832483768463135e-07,0.0015237047336995602,0.5908313989639282,0.00015961937606334686,0.00010241754353046417,,770.0,5122
3.456221293163253e-06,,670.1804759502411,1763260761.133266,-0.16262710094451904,494336,0.0,2.915039658546448e-07,0.0016815896378830075,0.5889045596122742,-0.00013818126171827316,5.530938506126404e-05,,770.0,5127
,500.0,670.2157368659973,1763260761.168527,,494439,,,,,,,500.0,,5128
2.6881721169047523e-06,,671.3247587680817,1763260762.2775488,0.2068442702293396,495616,0.0,5.345791578292847e-07,0.0015729527221992612,0.5755093097686768,-0.00010999664664268494,8.309818804264069e-05,,770.0,5140
2.304147528775502e-06,,671.9141311645508,1763260762.8669212,-0.11557984352111816,496256,0.0,1.2386590242385864e-07,0.0014515483053401113,0.5862612724304199,7.98376277089119e-05,0.00010762736201286316,,771.0,5146
2.0737327304232167e-06,,672.2465431690216,1763260763.1993332,0.10109853744506836,496640,0.0,4.0512531995773315e-07,0.0012966921785846353,0.5328008532524109,-8.459854871034622e-05,-0.000228099524974823,,771.0,5150
1.9969277218478965e-06,,672.3557744026184,1763260763.3085644,-0.20921647548675537,496768,0.0,8.242204785346985e-07,0.0015812256606295705,0.5253539085388184,0.00027753692120313644,-0.0004178956151008606,,771.0,5151
,500.0,673.4604322910309,1763260764.4132223,,497939,,,,,,,500.0,,5163
1.152073764387751e-06,,673.6736040115356,1763260764.626394,-0.022048354148864746,498176,0.0,1.4901161193847656e-08,0.0018724846886470914,0.5076558589935303,-5.1042065024375916e-05,-9.655952453613281e-06,,772.0,5165
