losses/value_loss,charts/episodic_return,losses/entropy,losses/approx_kl,charts/learning_rate,_runtime,_timestamp,global_step,losses/clipfrac,charts/episodic_length,charts/SPS,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_step
0.0005348854465410113,,0.5077717900276184,0.00021572597324848175,0.00022019969765096903,284.00739765167236,1763260375.0125856,133120,0.0,,520.0,-0.0012211650609970093,-0.001248704269528389,-0.00391697883605957,1536
,500.0,,,,285.19769406318665,1763260376.202882,133856,,500.0,,,,,1543
0.002955829259008169,,0.5263872742652893,8.657388389110565e-05,0.0002196620625909418,285.5970108509064,1763260376.6021988,134016,0.0,,521.0,-0.002972528338432312,-6.479956209659576e-05,0.008595645427703857,1545
0.0006009680801071227,,0.47320038080215454,0.0004045981913805008,0.00021958525758236647,285.71923184394836,1763260376.7244198,134144,0.0,,521.0,-0.007574867457151413,0.005445631220936775,0.16688019037246704,1546
,500.0,,,,286.9667766094208,1763260377.9719646,135356,,500.0,,,,,1558
878.5970458984375,,0.5857710838317871,0.0005055610090494156,0.00021881720749661326,287.10880947113037,1763260378.1139975,135424,0.0,,523.0,-0.008313599973917007,0.0010081138461828232,0.00015628337860107422,1559
,500.0,,,,287.5492858886719,1763260378.5544739,135856,,500.0,,,,,1563
0.00053168716840446,,0.5031467080116272,0.002517327666282654,0.00021835637744516134,287.9440517425537,1763260378.9492397,136192,0.001953125,,524.0,-0.014744006097316742,-0.010356433689594269,-0.15284228324890137,1566
0.0053849536925554276,,0.5018699765205383,0.0002258019521832466,0.00021697388729080558,291.2723739147186,1763260382.277562,138496,0.0,,526.0,0.004223216325044632,0.0003299592062830925,-0.1346529722213745,1588
0.0005614620167762041,,0.4883580207824707,0.003753866069018841,0.00021689708228223026,291.5243294239044,1763260382.5295174,138624,0.0078125,,526.0,-0.0039646215736866,0.011375806294381618,-0.11976933479309082,1589
410.9083251953125,,0.5561285018920898,9.3875452876091e-05,0.00021643625223077834,292.9012894630432,1763260383.9064775,139392,0.0,,527.0,-0.0019322782754898071,0.001960020512342453,-0.00022459030151367188,1597
375.048583984375,,0.5855578184127808,0.0009156716987490654,0.00021582181216217577,294.6374423503876,1763260385.6426303,140416,0.0,,527.0,0.0009604953229427338,-0.000272638164460659,-0.00015556812286376953,1607
0.0005667924415320158,,0.5493615865707397,0.0014247922226786613,0.00021566820214502513,295.05156421661377,1763260386.0567522,140672,0.0,,527.0,-0.013554751873016357,0.010879459790885448,0.08310669660568237,1609
0.00012601343041751534,,0.5344511270523071,0.00209056306630373,0.00021559139713644981,295.20504355430603,1763260386.2102315,140800,0.0,,527.0,0.0015370436012744904,0.0035574594512581825,-0.10245299339294434,1610
435.83709716796875,,0.547844409942627,0.00048380903899669647,0.0002155145921278745,295.35814023017883,1763260386.3633282,140928,0.0,,527.0,0.003818131983280182,0.0009007379412651062,-0.00010311603546142578,1612
,500.0,,,,296.8878347873688,1763260387.8930228,142356,,500.0,,,,,1626
0.0006127904052846134,,0.5323006510734558,0.0006108405068516731,0.00021390168694779277,298.288613319397,1763260389.2938013,143616,0.0,,532.0,-0.001428784802556038,0.010166903026401997,-0.6404199600219727,1638
0.00012299593072384596,,0.5403802990913391,0.0010625282302498817,0.00021090629161335528,303.6434864997864,1763260394.6486745,148608,0.0,,539.0,0.007746897637844086,0.007902962155640125,-0.08537328243255615,1687
8.310693374369293e-05,,0.531186044216156,0.0002133101224899292,0.00020814132585655898,310.01543855667114,1763260401.0206265,153216,0.0,,544.0,-0.003429397940635681,0.0012133494019508362,-0.11651599407196045,1732
0.0004882345674559474,,0.6102030277252197,0.0014980435371398926,0.00020737327577080578,312.4630434513092,1763260403.4682314,154496,0.0,,543.0,-0.00941922515630722,0.01577741652727127,-0.0167464017868042,1745
148.8626251220703,,0.5866735577583313,0.000516282394528389,0.00020691244571935385,313.77855014801025,1763260404.7837381,155264,0.0,,544.0,-0.013035578653216362,-0.008467741310596466,-0.00012505054473876953,1753
0.0036869700998067856,,0.6387491226196289,0.00015733018517494202,0.00020683564071077853,313.98569536209106,1763260404.9908834,155392,0.0,,544.0,-0.003126530908048153,0.003478439524769783,-0.051128268241882324,1754
0.006310874130576849,,0.6009897589683533,0.001074405387043953,0.00020622120064217597,315.7510795593262,1763260406.7562675,156416,0.0,,544.0,-0.009333573281764984,-0.008508116006851196,-0.09204494953155518,1765
,500.0,,,,316.1840136051178,1763260407.1892016,156711,,500.0,,,,,1768
,125.0,,,,317.3341715335846,1763260408.3393595,157426,,125.0,,,,,1777
0.0004120344528928399,,0.5784654021263123,0.0006434554234147072,0.00020314900029916316,322.9647967815399,1763260413.9699848,161536,0.0,,548.0,-0.0024992674589157104,-0.00045716483145952225,0.07887715101242065,1818
0.00025426590582355857,,0.6231358051300049,0.00020511634647846222,0.00020284178026486188,323.7458357810974,1763260414.7510238,162048,0.0,,548.0,0.0011403616517782211,-0.007473573088645935,-0.09808611869812012,1823
0.0005547726759687066,,0.5704423189163208,0.00044861435890197754,0.00020115207007620484,326.7845935821533,1763260417.7897816,164864,0.0,,552.0,-0.002287367358803749,-0.007452443242073059,0.03191697597503662,1851
