charts/SPS,losses/clipfrac,losses/old_approx_kl,charts/episodic_length,losses/explained_variance,global_step,_runtime,losses/entropy,losses/policy_loss,charts/episodic_return,_step,losses/approx_kl,_timestamp,losses/value_loss,charts/learning_rate
771.0,0.0,0.001707819290459156,,0.6441043615341187,476928,647.5194602012634,0.39877575635910034,-0.0007345080375671387,,4882,1.1430121958255768e-05,1763260737.5291631,0.0012373877689242363,1.390168927173363e-05
773.0,0.0,7.71665945649147e-05,,0.002085447311401367,480256,650.4902141094208,0.4635123610496521,-5.198270082473755e-05,,4915,3.632158041000366e-08,1763260740.499917,627.3273315429688,1.190476177725941e-05
773.0,0.0,0.0005821995437145233,,0.0025821924209594727,480768,650.9325013160706,0.5081932544708252,-0.0012461589649319649,,4920,4.678964614868164e-06,1763260740.9422042,253.5524444580078,1.159754265245283e-05
774.0,0.0,-0.0013686856254935265,,-3.5300402641296387,482048,652.0697705745697,0.5096840262413025,-0.00043241865932941437,,4932,9.222887456417084e-06,1763260742.0794735,0.0019458156311884522,1.082949347619433e-05
,,,500.0,,482168,652.1193759441376,,,500.0,4933,,1763260742.1290789,,
774.0,0.0,7.783155888319016e-05,,0.0012249350547790527,482688,652.6572561264038,0.5112640857696533,-0.00010250508785247803,,4939,2.055428922176361e-06,1763260742.666959,463.52667236328125,1.0445468433317728e-05
774.0,0.0,0.00035937968641519547,,-3.8023247718811035,483456,653.3504731655121,0.46434205770492554,-0.0006091445684432983,,4946,3.016553819179535e-06,1763260743.360176,0.004034120123833418,9.984639291360509e-06
,,,500.0,,484168,653.9266216754913,,,500.0,4953,,1763260743.9363246,,
,,,500.0,,484668,654.400158405304,,,500.0,4958,,1763260744.4098613,,
,,,500.0,,485168,654.8373069763184,,,500.0,4963,,1763260744.84701,,
776.0,0.0,-0.0003497423604130745,,-5.110294818878174,486016,655.6268169879913,0.5079221129417419,0.0004046056419610977,,4971,7.42543488740921e-06,1763260745.63652,0.0024374660570174456,8.448540938843507e-06
776.0,0.0,-0.0006091846153140068,,-0.716740608215332,486144,655.7365021705627,0.4861310124397278,-0.00010801106691360474,,4972,3.620050847530365e-06,1763260745.746205,0.0018419756088405848,8.371735930268187e-06
,,,500.0,,486668,656.1810357570648,,,500.0,4978,,1763260746.1907387,,
776.0,0.0,-2.870894968509674e-05,,0.7802168130874634,487040,656.5376930236816,0.5089511871337891,-0.0013455674052238464,,4981,1.0436400771141052e-05,1763260746.547396,0.0015110878739506006,7.834101779735647e-06
777.0,0.0,1.1296011507511139e-05,,-0.25892794132232666,487936,657.3035535812378,0.5208999514579773,2.115778625011444e-05,,4989,2.39349901676178e-07,1763260747.3132565,0.0017946086591109633,7.296467174455756e-06
777.0,0.0,-0.0005229227244853973,,-0.008373141288757324,488448,657.7726957798004,0.483600914478302,0.00010678917169570923,,4994,5.802139639854431e-06,1763260747.7823987,0.0018875610549002886,6.989247140154475e-06
778.0,0.0,-0.0001459941267967224,,-0.8567022085189819,489856,659.0103993415833,0.4633919894695282,0.00019016582518815994,,5008,7.338821887969971e-07,1763260749.0201023,0.0018860913114622235,6.144393410068005e-06
778.0,0.0,0.0001282067969441414,,0.6026592254638672,490368,659.4808559417725,0.5027991533279419,-0.00027257949113845825,,5013,1.755543053150177e-06,1763260749.4905589,0.0019980589859187603,5.837173375766724e-06
778.0,0.0,0.0002935156226158142,,-1.6165809631347656,490624,659.6971564292908,0.4944422245025635,0.00034700334072113037,,5015,1.5497207641601562e-06,1763260749.7068594,0.00190493103582412,5.683563813363435e-06
779.0,0.0,0.00015044398605823517,,0.7935053110122681,493056,661.8427047729492,0.5147486925125122,-0.0007968097925186157,,5039,9.033828973770142e-07,1763260751.8524077,0.0011545703746378422,4.224270469421754e-06
781.0,0.0,0.00017406698316335678,,0.002791464328765869,496256,664.7042016983032,0.4807714521884918,7.481686770915985e-05,,5071,4.4051557779312134e-07,1763260754.7139046,256.6000061035156,2.304147528775502e-06
