losses/clipfrac,losses/old_approx_kl,losses/approx_kl,_runtime,losses/entropy,charts/learning_rate,_timestamp,charts/SPS,charts/episodic_length,losses/explained_variance,_step,losses/policy_loss,charts/episodic_return,global_step,losses/value_loss
0.0,0.0003109881654381752,7.770489901304245e-05,599.8346416950226,0.5628185868263245,4.777265712618828e-05,1763260690.7873077,735.0,,-0.05557680130004883,4372,-0.0001449286937713623,,420480,0.0005526846507564187
0.0,0.0005086986348032951,9.714625775814056e-06,600.336106300354,0.5639079809188843,4.7465437091887e-05,1763260691.2887723,736.0,,-0.07538783550262451,4377,-0.00034769997000694275,,420992,0.000675471848808229
0.0,0.0016718674451112747,3.0800700187683105e-05,600.4663653373718,0.5522762537002563,4.738863208331168e-05,1763260691.4190314,736.0,,0.24275416135787964,4378,0.0023330822587013245,,421120,0.0004402078629937023
0.0,-0.000234273262321949,9.676441550254822e-07,601.386073589325,0.5795988440513611,4.6850997023284435e-05,1763260692.3387396,736.0,,-0.09845972061157227,4387,2.675876021385193e-05,,422016,0.0005746933748014271
0.0,1.0598450899124146e-06,1.7937272787094116e-06,602.2432570457458,0.5504665374755859,4.6313365601236e-05,1763260693.195923,737.0,,-0.05156397819519043,4396,0.00016777589917182922,,422912,0.0020339295733720064
,,,603.7866497039795,,,1763260694.7393157,,500.0,,4413,,500.0,424681,
0.0,0.00019384920597076416,4.116445779800415e-07,604.0120294094086,0.5676569938659668,4.51612904726062e-05,1763260694.9646955,738.0,,-0.28410792350769043,4415,0.00028643012046813965,,424832,0.0017125180456787348
0.0,-0.0006402693688869476,1.5404075384140015e-06,607.7858517169952,0.5878005623817444,4.2626728827599436e-05,1763260698.7385178,740.0,,-0.0042629241943359375,4456,-9.432435035705566e-06,,429056,0.0006259632064029574
0.0,0.002428460866212845,3.515183925628662e-05,609.0712475776672,0.5662141442298889,4.178187373327091e-05,1763260700.0239136,741.0,,0.05017203092575073,4470,4.6737492084503174e-05,,430464,0.0006876889383420348
0.0,-0.0005084043368697166,3.7299469113349915e-06,609.7711827754974,0.5475921034812927,4.132104368181899e-05,1763260700.7238488,741.0,,0.0001652240753173828,4478,6.86943531036377e-05,,431232,618.1719970703125
0.0,-0.0006839409470558167,2.7565285563468933e-05,609.9911799430847,0.5525884032249451,4.116743366466835e-05,1763260700.943846,742.0,,-0.034233689308166504,4480,-0.003572041168808937,,431488,0.0007823022315278649
,,,611.037700176239,,,1763260701.9903662,,500.0,,4492,,500.0,432681,
0.0,-0.0003779325634241104,2.2698193788528442e-05,611.4963693618774,0.5947470664978027,4.0168972191167995e-05,1763260702.4490354,742.0,,-0.10265171527862549,4496,-0.0001287851482629776,,433152,0.0005428208969533443
0.0,-0.00045094359666109085,1.3162381947040558e-05,611.6092162132263,0.5316348075866699,4.0092167182592675e-05,1763260702.5618823,743.0,,-0.00011301040649414062,4498,-0.0008280277252197266,,433280,619.2861938476562
0.0,0.000663289800286293,1.8905848264694214e-06,613.657986164093,0.5229126811027527,3.870967702823691e-05,1763260704.6106522,744.0,,-0.02567446231842041,4520,-0.00017564743757247925,,435584,0.0006440684082917869
0.0,0.0009096236899495125,9.509734809398651e-06,613.7708249092102,0.5886584520339966,3.863287201966159e-05,1763260704.723491,744.0,,-4.1484832763671875e-05,4522,0.0008150637149810791,,435712,324.5116271972656
0.0,-0.001390916295349598,2.2602267563343048e-05,613.9910898208618,0.5954028367996216,3.847926200251095e-05,1763260704.9437559,744.0,,-0.10386145114898682,4524,-6.623566150665283e-05,,435968,0.0006478926516138017
0.0,0.0007141698151826859,4.816800355911255e-06,614.0998253822327,0.5795727372169495,3.840245699393563e-05,1763260705.0524914,744.0,,0.02068406343460083,4525,-0.0004412531852722168,,436096,0.0005161050357855856
0.0,0.00012474041432142258,1.2135133147239685e-06,614.2123484611511,0.6185162663459778,3.832565198536031e-05,1763260705.1650145,744.0,,-6.99758529663086e-05,4527,-2.1204352378845215e-05,,436224,333.582763671875
,,,614.600429058075,,,1763260705.553095,,500.0,,4531,,500.0,436681,
0.0,0.0008990699425339699,2.675410360097885e-05,614.795779466629,0.6087595820426941,3.794162694248371e-05,1763260705.7484455,745.0,,0.20198798179626465,4533,-0.000830627977848053,,436864,0.001681813388131559
0.0,0.0018716277554631233,2.5588087737560272e-05,614.9155733585358,0.5561158061027527,3.786482193390839e-05,1763260705.8682394,745.0,,-0.08336031436920166,4534,0.0007374770939350128,,436992,0.0006948273512534797
0.0,0.0010129213333129883,1.7156824469566345e-05,616.9792742729187,0.6079556345939636,3.655914042610675e-05,1763260707.9319403,746.0,,-0.052518367767333984,4555,-0.00040078163146972656,,439168,0.0005384904216043651
0.0,-0.0009018443524837494,1.603923738002777e-05,617.0977609157562,0.5815562009811401,3.648233541753143e-05,1763260708.050427,746.0,,0.00010716915130615234,4557,-0.0010492317378520966,,439296,67.7247314453125
0.0,-0.0004323069006204605,1.055002212524414e-05,617.5969486236572,0.596519947052002,3.617511538323015e-05,1763260708.5496147,746.0,,0.05962330102920532,4562,-0.0005575418472290039,,439808,0.0018923130119219422
0.0,5.6978315114974976e-06,1.4454126358032227e-06,618.9160931110382,0.5185837745666504,3.533026028890163e-05,1763260709.8687592,747.0,,-2.8848648071289062e-05,4576,7.120519876480103e-05,,441216,395.9718017578125
0.0,-0.00039481092244386673,3.2065436244010925e-06,622.3998827934265,0.5690790414810181,3.302611366962083e-05,1763260713.3525488,749.0,,0.0926467776298523,4613,-0.00011867843568325043,,445056,0.0004784534394275397
0.0,0.00016733258962631226,8.067116141319275e-06,623.5523819923401,0.6133148670196533,3.2258063583867624e-05,1763260714.505048,750.0,,0.03327852487564087,4626,0.0003138110041618347,,446336,0.0015432733343914151
0.0,-0.00030948035418987274,2.0992010831832886e-06,624.3805134296417,0.5802924633026123,3.172042852384038e-05,1763260715.3331795,750.0,,-2.753734588623047e-05,4635,-0.00032709166407585144,,447232,408.3341979980469
0.0,1.3333745300769806e-05,1.0755844414234161e-05,624.9368002414703,0.5776733756065369,3.133640711894259e-05,1763260715.8894663,750.0,,0.041843414306640625,4641,-0.00015999376773834229,,447872,0.0017052385956048965
,,,625.2057912349701,,,1763260716.1584573,,500.0,,4644,,500.0,448163,
0.0,-0.002713145688176155,4.0803104639053345e-05,626.7670378684998,0.5854723453521729,3.0107526981737465e-05,1763260717.719704,752.0,,-0.1021730899810791,4661,-0.0015564654022455215,,449920,0.0008779113995842636
0.0,0.0009115980938076973,4.409812390804291e-06,628.0156161785126,0.5787741541862488,2.9262673706398346e-05,1763260718.9682822,752.0,,-0.0076590776443481445,4675,-0.0007795840501785278,,451328,0.0017240466549992561
0.0,0.0013892501592636108,1.7471611499786377e-05,629.5121021270752,0.6190267205238342,2.8264208594919182e-05,1763260720.4647682,753.0,,0.0016904473304748535,4691,-0.001337401568889618,,452992,0.0009639954660087824
,,,631.005767583847,,,1763260721.9584336,,64.0,,4709,,64.0,454727,
0.0,-0.0008303392678499222,2.8932467103004456e-05,631.4572200775146,0.5677613019943237,2.6958525268128142e-05,1763260722.4098861,754.0,,-0.2002723217010498,4713,0.00011166930198669434,,455168,0.0007740497821941972
,,,633.666424036026,,,1763260724.61909,,500.0,,4738,,500.0,457727,
0.0,0.00026615895330905914,2.600252628326416e-06,633.7366368770599,0.5610464811325073,2.542242691561114e-05,1763260724.689303,756.0,,0.00010031461715698242,4739,-0.0005896091461181641,,457728,525.8812255859375
0.0,0.00013753678649663925,6.954185664653778e-06,633.9532082080841,0.6236087679862976,2.52688168984605e-05,1763260724.9058743,756.0,,0.01663351058959961,4741,0.0004015825688838959,,457984,0.0009020387660712004
,,,634.101071357727,,,1763260725.0537374,,500.0,,4743,,500.0,458227,
0.0,0.00010667741298675537,6.873160600662231e-07,635.0864953994751,0.5580184459686279,2.45007686316967e-05,1763260726.0391614,757.0,,0.00011783838272094727,4754,5.777925252914429e-06,,459264,328.88043212890625
0.0,0.0007715588435530663,3.838818520307541e-05,636.8808462619781,0.5812531113624573,2.3348693503066897e-05,1763260727.8335123,758.0,,0.05161052942276001,4772,-0.0023111961781978607,,461184,0.0008214752306230366
0.0,-0.00031186826527118683,2.9262155294418335e-06,638.1938753128052,0.6117128729820251,2.2503840227727778e-05,1763260729.1465414,758.0,,0.014493346214294434,4786,-0.0005228295922279358,,462592,0.0009604927618056536
0.0,0.0012012254446744919,2.7397647500038147e-05,638.334142446518,0.590392529964447,2.2427035219152458e-05,1763260729.2868085,758.0,,0.012527406215667725,4787,-0.0014491081237792969,,462720,0.0007185163558460772
,,,638.3387203216553,,,1763260729.2913864,,500.0,,4788,,500.0,462727,
0.0,-8.41999426484108e-05,5.988404154777527e-07,639.1339325904846,0.5375751852989197,2.1889400159125216e-05,1763260730.0865986,759.0,,0.012266218662261963,4796,-0.00019938871264457703,,463616,0.0008494537323713303
0.0,-0.0001648496836423874,1.8738210201263428e-06,639.3555674552917,0.5959980487823486,2.173579196096398e-05,1763260730.3082335,759.0,,0.06807208061218262,4799,0.0003519253805279732,,463872,0.0019173817709088326
0.0,-0.0002436954528093338,1.8253922462463379e-06,640.0470342636108,0.5590448975563049,2.1274961909512058e-05,1763260730.9997003,759.0,,-0.06093144416809082,4806,-0.0004311278462409973,,464640,0.0009379684343002737
0.0,-0.000494631938636303,8.986331522464752e-06,640.2665860652924,0.5661519169807434,2.1121351892361417e-05,1763260731.219252,759.0,,-0.04338955879211426,4809,-0.0011973753571510315,,464896,0.001681796507909894
0.0,8.862651884555817e-05,1.4603137969970703e-06,640.6307175159454,0.6323021650314331,2.0890936866635457e-05,1763260731.5833836,760.0,,5.662441253662109e-06,4813,3.219395875930786e-05,,465280,556.0571899414062
,,,644.0729603767395,,,1763260735.0256264,,500.0,,4851,,500.0,469227,
0.0,-0.00015457812696695328,9.601935744285583e-07,644.1478154659271,0.5335769653320312,1.8509985238779336e-05,1763260735.1004815,762.0,,0.0003864765167236328,4852,-7.640570402145386e-05,,469248,662.9911499023438
0.0,0.0001495862379670143,7.273629307746887e-07,644.8406400680542,0.584686815738678,1.8049155187327415e-05,1763260735.793306,762.0,,0.12238609790802002,4859,-2.7390196919441223e-05,,470016,0.0010070214048027992
0.0,3.340747207403183e-05,9.546056389808655e-07,645.6128704547882,0.5681134462356567,1.7511520127300173e-05,1763260736.5655365,763.0,,0.017203092575073242,4868,0.00023940205574035645,,470912,0.0014695897698402405
0.0,-0.0009392853826284409,7.836148142814636e-06,646.195737361908,0.544538140296936,1.7127496903412975e-05,1763260737.1484034,763.0,,-0.37664222717285156,4874,-8.378177881240845e-05,,471552,0.0010434869909659028
0.0,0.0002589309588074684,2.6496127247810364e-06,646.5251874923706,0.5956180095672607,1.6897081877687015e-05,1763260737.4778535,763.0,,0.004313051700592041,4878,3.204122185707092e-05,,471936,0.0015280444640666246
0.0,-0.000139736570417881,8.260831236839294e-07,646.8929347991943,0.5945677161216736,1.6666666851961054e-05,1763260737.8456008,763.0,,-5.4836273193359375e-06,4882,-0.00035280734300613403,,472320,683.6044921875
,,,649.847220659256,,,1763260740.7998867,,500.0,,4915,,500.0,475727,
,,,650.3216309547424,,,1763260741.274297,,500.0,,4920,,500.0,476227,
0.0,-0.0001166192814707756,1.7601996660232544e-07,651.4337620735168,0.5939983129501343,1.3594470146927051e-05,1763260742.386428,766.0,,-0.12787401676177979,4932,-9.862333536148071e-05,,477440,0.0015762534458190203
0.0,0.00017330702394247055,2.561137080192566e-07,651.5416674613953,0.5834563374519348,1.3517665138351731e-05,1763260742.4943335,766.0,,-0.06247687339782715,4933,-0.00010067597031593323,,477568,0.0010505227837711573
0.0,-9.778421372175217e-05,8.204951882362366e-07,652.1266477108002,0.5951744318008423,1.3133641004969832e-05,1763260743.0793138,766.0,,0.02137678861618042,4939,6.20037317276001e-05,,478208,0.0009988724486902356
0.0,-9.042862802743912e-05,1.8719583749771118e-07,652.6949734687805,0.6003174185752869,1.274961596209323e-05,1763260743.6476395,767.0,,-1.811981201171875e-05,4946,5.9409067034721375e-05,,478848,110.20768737792969
0.0,0.0002958029508590698,2.771615982055664e-06,653.3908967971802,0.5777963995933533,1.228878682013601e-05,1763260744.3435628,767.0,,-0.007261157035827637,4953,-0.0005159191787242889,,479616,0.0010055693564936519
0.0,6.324984133243561e-05,3.473833203315735e-06,653.8295576572418,0.5541951656341553,1.198156678583473e-05,1763260744.7822237,767.0,,-0.00978100299835205,4958,-8.556991815567017e-05,,480128,0.001005735364742577
0.0,0.000635477714240551,2.5564804673194885e-06,654.3049776554108,0.5008983612060547,1.1674346751533449e-05,1763260745.2576437,768.0,,-0.18104016780853271,4963,-0.00016030203551054,,480640,0.0011089640902355313
0.0,-0.0006579020991921425,2.284534275531769e-06,654.9673900604248,0.5997874736785889,1.1213517609576229e-05,1763260745.920056,768.0,,-0.11834335327148438,4971,-0.0009004324674606323,,481408,0.0013742996379733086
0.0,0.0006152652204036713,9.648501873016357e-07,655.0794274806976,0.5761623978614807,1.1136712601000909e-05,1763260746.0320935,768.0,,0.13640600442886353,4972,0.00017195194959640503,,481536,0.0010696243261918426
0.0,-5.092751234769821e-05,9.126029908657074e-06,655.6828184127808,0.5611650347709656,1.075268846761901e-05,1763260746.6354845,768.0,,-0.17027318477630615,4978,-0.0013868249952793121,,482176,0.0010801381431519985
0.0,-0.0005784779787063599,1.7154961824417114e-06,655.9054763317108,0.6162993907928467,1.0599078450468369e-05,1763260746.8581424,768.0,,-0.2769676446914673,4981,-0.0007148906588554382,,482432,0.001485121320001781
,,,656.6139004230499,,,1763260747.5665665,,500.0,,4989,,500.0,483227,
,,,657.0506455898285,,,1763260748.0033116,,500.0,,4994,,500.0,483727,
,,,658.3175075054169,,,1763260749.2701735,,500.0,,5008,,500.0,485227,
,,,658.7869346141815,,,1763260749.7396007,,500.0,,5013,,500.0,485727,
0.0,0.00017587654292583466,1.2293457984924316e-06,658.9742352962494,0.5386439561843872,8.525345947418828e-06,1763260749.9269013,770.0,,-0.11959350109100342,5015,-0.000348605215549469,,485888,0.0015304695116356015
0.0,-1.4467164874076843e-05,1.2852251529693604e-07,661.1219611167908,0.5886505842208862,7.066052148729796e-06,1763260752.0746272,771.0,,-5.3763389587402344e-05,5039,-9.711086750030518e-05,,488320,395.4327087402344
0.0,1.1576339602470398e-06,1.1166557669639587e-06,664.0921013355255,0.5301454067230225,5.069124199508224e-06,1763260755.0447674,773.0,,-0.6817193031311035,5071,0.0001501627266407013,,491648,0.0013222179841250181
,,,668.2313423156738,,,1763260759.1840084,,500.0,,5117,,500.0,496308,
,,,668.6717302799225,,,1763260759.6243963,,500.0,,5122,,500.0,496808,
,,,669.1480579376221,,,1763260760.100724,,500.0,,5127,,500.0,497308,
0.0,2.6617199182510376e-06,2.2351741790771484e-08,669.247980594635,0.5786134004592896,1.6129032474054839e-06,1763260760.2006466,776.0,,-4.601478576660156e-05,5128,1.4975666999816895e-05,,497408,521.3941650390625
0.0,-1.168716698884964e-05,1.7695128917694092e-08,670.4392116069794,0.560697615146637,8.448540711469832e-07,1763260761.3918777,776.0,,-0.22741103172302246,5140,-2.621859312057495e-05,,498688,0.0010769153013825417
,,,670.9562611579895,,,1763260761.9089272,,500.0,,5146,,500.0,499308,
0.0,3.0687078833580017e-06,4.6566128730773926e-09,671.3682072162628,0.5857086777687073,2.3041474150886643e-07,1763260762.3208733,777.0,,0.007503807544708252,5150,-2.734363079071045e-06,,499712,0.0012919171713292599
,,,671.4014067649841,,,1763260762.3540728,,500.0,,5151,,500.0,499808,
