_timestamp,charts/episodic_length,charts/SPS,losses/clipfrac,losses/approx_kl,losses/explained_variance,charts/episodic_return,losses/entropy,losses/value_loss,losses/policy_loss,_runtime,losses/old_approx_kl,_step,global_step,charts/learning_rate
1763260172.9103885,,392.0,0.0,6.386823952198029e-05,0.33705633878707886,,0.5917882919311523,58.52821731567383,-0.0015979371964931488,82.0816113948822,-0.0008945930749177933,340,20992,0.0002874807978514582
1763260178.2275198,218.0,,,,,218.0,,,,87.39874267578125,,370,23452,
1763260179.3705661,,399.0,0.0,0.0011102855205535889,0.25050032138824463,,0.5045675039291382,46.283512115478516,-0.004486151039600372,88.5417890548706,0.008037647232413292,375,23936,0.0002857142826542258
1763260183.372815,,402.0,0.0,0.0009938450530171394,-0.006514191627502441,,0.5499230623245239,44.2057991027832,-0.011353276669979095,92.54403781890869,0.009924215264618397,396,25728,0.00028463901253417134
1763260188.7698624,,407.0,0.0,1.4193356037139893e-06,0.48404747247695923,,0.5331372022628784,29.18636703491211,7.869675755500793e-05,97.94108533859253,-0.000327378511428833,425,28288,0.00028310291236266494
1763260191.581406,,409.0,0.0,0.00014421716332435608,0.4235208034515381,,0.572260856628418,26.352783203125,-0.0022415556013584137,100.75262904167175,0.005467599257826805,441,29568,0.00028233486227691174
1763260193.224016,,411.0,0.0,7.064826786518097e-05,-0.00026702880859375,,0.6070183515548706,155.3727264404297,-0.0006243661046028137,102.39523887634277,-0.0013678688555955887,450,30336,0.0002818740322254598
1763260197.136959,,413.0,0.0,0.000408027321100235,0.12735986709594727,,0.604885458946228,27.660860061645508,-0.003464069217443466,106.30818200111389,0.007157832384109497,471,32128,0.00028079876210540533
1763260199.0346463,500.0,,,,,500.0,,,,108.20586919784546,,481,33040,
1763260200.7290163,,415.0,0.0,2.0073726773262024e-05,0.36163026094436646,,0.5806179046630859,17.229578018188477,-0.00022470206022262573,109.90023922920227,0.00033819861710071564,490,33792,0.00027980029699392617
1763260203.301319,,416.0,0.0,2.679973840713501e-05,0.039370954036712646,,0.6100733876228333,20.515439987182617,-0.0005374718457460403,112.47254180908203,6.294436752796173e-05,504,34944,0.0002791090519167483
1763260205.2863429,253.0,,,,,253.0,,,,114.45756578445435,,515,35907,
1763260208.4902246,,419.0,0.0,0.000203646719455719,0.08231121301651001,,0.5629454255104065,16.70376968383789,0.005723230540752411,117.66144752502441,-9.545683860778809e-05,530,37376,0.0002776497567538172
1763260210.3554885,,420.0,0.0,0.00031429901719093323,0.09299808740615845,,0.5853590965270996,15.083405494689941,-0.0018362551927566528,119.52671146392822,0.0064919982105493546,539,38272,0.00027711212169378996
1763260211.7957573,,421.0,0.0,1.1352822184562683e-05,0.9907351136207581,,0.5483512878417969,8.984127044677734,-0.0011362340301275253,120.96698021888733,0.00023718923330307007,547,38912,0.00027672809665091336
1763260213.584951,,422.0,0.0,0.0014366013929247856,0.014006197452545166,,0.5676975250244141,12.59151554107666,0.0012235566973686218,122.75617384910583,-0.023346202448010445,555,39808,0.00027619049069471657
1763260214.2258697,,422.0,0.0,7.63963907957077e-06,0.6266970038414001,,0.5380660891532898,120.6756362915039,0.0007190927863121033,123.39709258079529,0.00023940857499837875,559,40064,0.00027603688067756593
1763260216.0862105,,423.0,0.0,0.0002142852172255516,0.7581869959831238,,0.5430667996406555,5.054934501647949,0.007868822664022446,125.25743341445923,-0.005290540866553783,568,40960,0.0002754992456175387
1763260221.4104722,,425.0,0.0,0.00011570099741220474,0.035330116748809814,,0.5587481260299683,7.21752405166626,-0.0006940849125385284,130.58169507980347,0.0036589233204722404,595,43392,0.0002740399504546076
1763260224.654599,,425.0,0.0,9.087007492780685e-05,0.28833436965942383,,0.5518383383750916,137.9724884033203,0.003747176378965378,133.82582187652588,0.0007587959989905357,612,44800,0.0002731950953602791
1763260224.9591353,231.0,,,,,231.0,,,,134.13035821914673,,614,44959,
1763260228.0997663,,426.0,0.0,4.130881279706955e-05,0.2212461233139038,,0.5514463782310486,5.2512311935424805,0.0001596510410308838,137.2709891796112,-0.004016528837382793,630,46336,0.00027227343525737524
1763260229.038126,,426.0,0.0,0.0002269018441438675,0.36081749200820923,,0.5218326449394226,116.41588592529297,0.006976425647735596,138.20934891700745,-0.01037934236228466,636,46720,0.0002720430202316493
1763260229.8857892,,426.0,0.0,0.0001002047210931778,0.4699164628982544,,0.5733728408813477,57.83612060546875,-0.009804749861359596,139.05701208114624,0.0001936350017786026,640,47104,0.0002718126052059233
1763260231.8402066,,427.0,0.0,0.00027962494641542435,0.6597338914871216,,0.5623817443847656,108.34654235839844,0.0031173452734947205,141.01142954826355,-0.006527631543576717,650,48000,0.0002712749701458961
1763260234.449899,,427.0,0.00390625,0.0025570401921868324,0.9668715596199036,,0.6026196479797363,2.835236072540283,-0.009776400402188301,143.62112188339233,-0.021643539890646935,664,49152,0.0002705837250687182
1763260237.5905778,18.0,,,,,18.0,,,,146.7618007659912,,684,50552,
1763260238.4695554,179.0,,,,,179.0,,,,147.64077830314636,,689,50853,
1763260240.2014387,,427.0,0.0,0.00019865017384290695,0.5265899896621704,,0.5748471617698669,145.973876953125,-0.0015606433153152466,149.37266159057617,0.002974613569676876,698,51584,0.0002691244299057871
1763260241.027451,,427.0,0.0,0.00015227589756250381,0.8478581309318542,,0.537025511264801,1.7304818630218506,-0.0037950072437524796,150.19867396354675,0.003585045225918293,702,51968,0.00026889401488006115
1763260241.7195,96.0,,,,,96.0,,,,150.890722990036,,707,52341,
1763260246.0793512,118.0,,,,,118.0,,,,155.25057411193848,,729,54338,
1763260251.182788,,429.0,0.0,0.0003184676170349121,0.2860676050186157,,0.5584748983383179,2.3053383827209473,0.0050129275768995285,160.3540108203888,0.003774106502532959,757,56576,0.0002661290345713496
1763260252.258964,,429.0,0.0,0.000984775833785534,0.7471907138824463,,0.537437379360199,5.182502269744873,-0.0027383826673030853,161.43018698692322,-0.008900725282728672,762,57088,0.00026582181453704834
1763260253.2385492,,430.0,0.001953125,0.0033495426177978516,-2.3871469497680664,,0.5737709999084473,4.8255438804626465,0.005305033177137375,162.40977215766907,-0.02188095822930336,767,57600,0.00026551459450274706
1763260254.8951824,,430.0,0.0,7.758848369121552e-06,0.00021791458129882812,,0.5833175778388977,488.6161804199219,0.0006477236747741699,164.06640529632568,0.000479736365377903,775,58368,0.00026505376445129514
1763260257.4576674,,431.0,0.0,0.00025199446827173233,0.17605769634246826,,0.5384296178817749,1.360079050064087,-0.007124774158000946,166.6288902759552,-0.00031357724219560623,788,59520,0.00026436251937411726
1763260259.1372952,,431.0,0.0,1.5292316675186157e-06,0.19423282146453857,,0.582537055015564,1.2754000425338745,0.00013238564133644104,168.30851817131042,0.0003196094185113907,797,60288,0.00026390168932266533
1763260260.9910793,,432.0,0.0,0.0007892362773418427,0.08168011903762817,,0.5402896404266357,334.51275634765625,-0.006054677069187164,170.1623022556305,0.004574302583932877,806,61184,0.0002633640542626381
1763260262.6876526,,432.0,0.0,0.0009213127195835114,0.005633413791656494,,0.5504245162010193,353.44488525390625,0.0007134228944778442,171.85887551307678,0.010981256142258644,815,61952,0.00026290322421118617
