_step,losses/clipfrac,losses/value_loss,global_step,charts/learning_rate,losses/policy_loss,losses/old_approx_kl,charts/SPS,losses/explained_variance,_runtime,_timestamp,charts/episodic_length,losses/approx_kl,charts/episodic_return,losses/entropy
4989,0.0,0.0022567841224372387,477952,1.328725011262577e-05,-0.0006321445107460022,-0.0006187548860907555,764.0,-0.049596309661865234,653.4262764453888,1763260744.3789084,,2.5471672415733337e-06,,0.5476555228233337
4994,0.0,373.7294616699219,478336,1.3056835996394511e-05,1.4491379261016846e-05,-6.986036896705627e-05,764.0,-0.0015370845794677734,653.7644214630127,1763260744.7170534,,3.91155481338501e-08,,0.5444194078445435
5008,0.0,0.002601918065920472,479744,1.221198181156069e-05,-0.0012759566307067871,-0.0006035352125763893,765.0,0.05209028720855713,655.0391438007355,1763260745.9917758,,1.0770745575428009e-05,,0.47142764925956726
5013,0.0,0.0022891415283083916,480256,1.190476177725941e-05,0.00010590627789497375,-0.00020883511751890182,765.0,0.03211569786071777,655.5152816772461,1763260746.4679136,,3.662891685962677e-06,,0.5359238982200623
5015,0.0,0.0019142285455018282,480512,1.1751151760108769e-05,-0.0012182574719190598,0.0014903824776411057,766.0,-0.7760649919509888,655.7370653152466,1763260746.6896973,,9.840354323387146e-06,,0.5494474172592163
5039,0.0,0.0016088346019387245,482944,1.0291858416167088e-05,-0.00046237558126449585,0.0003389418125152588,767.0,-0.02716505527496338,657.9116804599762,1763260748.8643124,,2.9746443033218384e-06,,0.5551267266273499
5071,0.0,614.0835571289062,486144,8.371735930268187e-06,0.0010780245065689087,-0.00019219424575567245,768.0,-0.0015060901641845703,660.8000440597534,1763260751.752676,,3.8566067814826965e-06,,0.5560901165008545
5117,0.0,0.0015239412896335125,490624,5.683563813363435e-06,-1.9272789359092712e-05,7.18357041478157e-05,770.0,-0.014566421508789062,664.8877568244934,1763260755.8403888,,9.033828973770142e-08,,0.5661295056343079
5122,0.0,0.00162116636056453,491136,5.376344233809505e-06,-6.584078073501587e-05,0.00015771668404340744,771.0,-0.02799224853515625,665.3323266506195,1763260756.2849586,,2.2444874048233032e-07,,0.573276937007904
5127,0.0,0.00157637195661664,491648,5.069124199508224e-06,-0.0004859361797571182,0.00023869145661592484,771.0,0.03738391399383545,665.8092091083527,1763260756.761841,,1.539476215839386e-06,,0.5188642144203186
5128,0.0,0.0031998020131140947,491776,4.992319645680254e-06,-8.634990081191063e-05,8.139479905366898e-05,771.0,-6.3763580322265625,665.9203474521637,1763260756.8729794,,8.391216397285461e-07,,0.6084717512130737
5140,0.0,358.1184387207031,492928,4.301075477997074e-06,-9.541213512420654e-05,-8.259806782007217e-05,772.0,-0.0002613067626953125,666.9537472724915,1763260757.9063792,,3.632158041000366e-08,,0.5511903166770935
5146,0.0,0.0014712197007611394,493568,3.9170508898678236e-06,-8.865073323249817e-05,-0.00013296958059072495,772.0,-0.1117180585861206,667.5099306106567,1763260758.4625626,,1.7611309885978699e-06,,0.5372895002365112
5150,0.0,0.0015261442167684436,493952,3.686635864141863e-06,-7.979385554790497e-05,0.00018153991550207138,772.0,-0.10377740859985352,667.8761196136475,1763260758.8287516,,1.126900315284729e-07,,0.587468683719635
5151,0.0,0.0014347141841426492,494080,3.609831082940218e-06,-0.00018187612295150757,0.0003008199855685234,772.0,-0.01590132713317871,667.9863405227661,1763260758.9389725,,3.9208680391311646e-07,,0.5773394107818604
5163,,,495309,,,,,,669.0504863262177,1763260760.0031183,500.0,,500.0,
5165,,,495383,,,,,,669.1480147838593,1763260760.1006467,74.0,,74.0,
5196,0.0,0.001626703073270619,498432,9.984638609239482e-07,-5.3942203521728516e-05,1.5531666576862335e-05,774.0,0.09573602676391602,671.867889881134,1763260762.8205218,,4.377216100692749e-08,,0.586932361125946
5197,,,498546,,,,,,671.9059174060822,1763260762.8585494,500.0,,500.0,
