losses/explained_variance,losses/value_loss,_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,charts/SPS,charts/learning_rate,losses/entropy,global_step,losses/clipfrac,losses/policy_loss,_runtime,losses/old_approx_kl
-0.18117117881774902,0.0013859577011317015,3435,1763260592.7971437,,,0.00011291634291410446,684.0,0.00010560675582382828,0.5077033638954163,324096,0.0,0.003445008769631386,502.6426727771759,-0.001320517621934414
,,3450,1763260594.2583287,500.0,500.0,,,,,325736,,,504.103857755661,
-0.0002605915069580078,439.9145812988281,3451,1763260594.3364902,,,0.0002844883129000664,685.0,0.00010460829798830673,0.4891679286956787,325760,0.0,0.002520337700843811,504.1820192337036,0.008741003461182117
-0.031400084495544434,0.004970550071448088,3462,1763260595.4405887,,,0.0005868924781680107,686.0,0.00010391705291112885,0.47889116406440735,326912,0.0,-0.009502653032541275,505.2861177921295,0.0029626628383994102
-0.0009720325469970703,409.4942321777344,3476,1763260596.9099193,,,0.00018049869686365128,687.0,0.00010307219781680033,0.48591116070747375,328320,0.0,0.0045943669974803925,506.75544834136963,-0.0004594428464770317
0.135159432888031,0.000785971584264189,3479,1763260597.2852118,,,0.0013561071828007698,687.0,0.00010284178279107437,0.48517388105392456,328704,0.0,0.000779762864112854,507.1307408809662,-0.0053384630009531975
0.3310682773590088,0.00066354003502056,3498,1763260599.2670312,,,0.002358578145503998,689.0,0.00010168970766244456,0.5172030329704285,330624,0.0,-0.012823417782783508,509.1125602722168,-0.013782676309347153
-0.7662904262542725,0.0009375567897222936,3503,1763260599.754517,,,0.00016449857503175735,689.0,0.00010138248762814328,0.5080945491790771,331136,0.0,-0.0028551705181598663,509.6000461578369,0.004665176384150982
0.3131210207939148,0.0008165218168869615,3513,1763260600.7305007,,,0.0011627105996012688,690.0,0.00010076804755954072,0.48628664016723633,332160,0.0,0.002003045752644539,510.57602977752686,-0.006178463809192181
-0.000797271728515625,540.1372680664062,3525,1763260601.887369,,,0.0007933620363473892,690.0,0.00010007680248236284,0.5309398174285889,333312,0.0,-0.0024418719112873077,511.73289799690247,-0.011026758700609207
0.17177057266235352,0.0010193332564085722,3537,1763260603.1017594,,,0.0010530930012464523,691.0,9.930875239660963e-05,0.48265886306762695,334592,0.0,0.000806950032711029,512.9472885131836,-0.0005185455083847046
-0.0006549358367919922,577.3026123046875,3554,1763260604.7382252,,,0.0001752413809299469,692.0,9.831029456108809e-05,0.4669053852558136,336256,0.0,0.0013232659548521042,514.5837543010712,-0.001439310610294342
-1.3596718311309814,0.006700973957777023,3555,1763260604.8544135,,,0.0005472833290696144,692.0,9.823348955251276e-05,0.49045559763908386,336384,0.0,-0.007397457957267761,514.6999425888062,0.009206843562424183
-0.1899402141571045,0.0013846363872289658,3576,1763260606.9642682,,,0.0010226480662822723,694.0,9.692780440673232e-05,0.4477435350418091,338560,0.0,-0.007344268262386322,516.8097972869873,0.012256225571036339
,,3578,1763260607.0934145,500.0,500.0,,,,,338736,,,516.9389436244965,
-1.0097486972808838,0.0012792358174920082,3581,1763260607.4677649,,,0.0008439375087618828,694.0,9.662058437243104e-05,0.5031265020370483,339072,0.0,-0.00404493510723114,517.3132939338684,0.0036564236506819725
-4.3511390686035156e-05,384.7312316894531,3589,1763260608.240278,,,0.00016357377171516418,695.0,9.615975432097912e-05,0.5398756861686707,339840,0.0,-0.0021627498790621758,518.0858070850372,-0.0014644768089056015
-0.11905813217163086,0.006397692020982504,3613,1763260610.8586526,,,0.0005492772907018661,696.0,9.462365414947271e-05,0.5451300740242004,342400,0.0,-0.008823096752166748,520.7041816711426,-0.01151600107550621
2.2411346435546875e-05,290.35247802734375,3622,1763260611.6852303,,,8.202157914638519e-05,697.0,9.408601908944547e-05,0.4857461452484131,343296,0.0,0.0011236593127250671,521.5307593345642,0.0011495500802993774
-0.027249455451965332,0.0008705680374987423,3640,1763260613.5571773,,,0.001451564021408558,698.0,9.293395123677328e-05,0.5401624441146851,345216,0.0,-0.009395252913236618,523.4027063846588,-0.0031699268147349358
-0.00017321109771728516,593.2559814453125,3656,1763260615.0737598,,,0.0003336472436785698,699.0,9.201229113386944e-05,0.426985502243042,346752,0.0,-0.005047239363193512,524.9192888736725,0.0018625641241669655
0.04064953327178955,0.0007563988910987973,3669,1763260616.4808495,,,5.97536563873291e-06,700.0,9.116743603954092e-05,0.5296124219894409,348160,0.0,-0.0002817809581756592,526.3263785839081,0.00031065382063388824
-0.5326963663101196,0.0008885347633622587,3679,1763260617.5127048,,,0.0002399822697043419,701.0,9.055299597093835e-05,0.5246165990829468,349184,0.0,0.0006728731095790863,527.3582339286804,0.0003317883238196373
0.12630605697631836,0.000883515109308064,3683,1763260617.9043784,,,6.773043423891068e-05,701.0,9.03225809452124e-05,0.5362828969955444,349568,0.0,-0.003092072904109955,527.7499074935913,-0.0011826762929558754
-0.21231913566589355,0.0006896210252307355,3684,1763260618.0312653,,,0.00029945094138383865,701.0,9.024577593663707e-05,0.5407863259315491,349696,0.0,-0.00632728636264801,527.8767943382263,0.00339540746062994
-0.11904275417327881,0.00449924822896719,3711,1763260620.7858658,,,0.00021110475063323975,702.0,8.863287075655535e-05,0.5824857354164124,352384,0.0,0.006143122911453247,530.6313948631287,0.0032039713114500046
-0.00960242748260498,0.0006990953115746379,3713,1763260621.035378,,,0.00035824254155158997,703.0,8.847926073940471e-05,0.5206277370452881,352640,0.0,0.0005837827920913696,530.8809070587158,0.0008646734058856964
-0.000782012939453125,222.8821563720703,3715,1763260621.1845338,,,0.0004732925444841385,703.0,8.840245573082939e-05,0.46564024686813354,352768,0.0,-0.000669483095407486,531.0300629138947,-0.004814440384507179
-0.250644326210022,0.004437360446900129,3731,1763260622.872262,,,5.223788321018219e-05,704.0,8.740399061935022e-05,0.5627893209457397,354432,0.0,0.00034049153327941895,532.7177910804749,0.0033385399729013443
,,3734,1763260623.1954916,500.0,500.0,,,,,354736,,,533.0410206317902,
0.09082037210464478,0.0012750611640512943,3755,1763260625.563811,,,1.9408762454986572e-06,705.0,8.586789772380143e-05,0.5502179861068726,356992,0.0,0.0003359466791152954,535.4093401432037,0.00023784488439559937
-0.08786964416503906,0.0011173606617376208,3775,1763260627.6534853,,,0.00039114709943532944,706.0,8.463901758659631e-05,0.5687099695205688,359040,0.0,0.001150909811258316,537.499014377594,-0.006221854127943516
0.2288028597831726,0.0038228631019592285,3779,1763260628.0872352,,,0.00011090096086263657,706.0,8.440860256087035e-05,0.48801422119140625,359424,0.0,0.00033560022711753845,537.9327642917633,0.0019297460094094276
-1.3742344379425049,0.003928633872419596,3804,1763260630.6348772,,,0.0001995861530303955,708.0,8.287250238936394e-05,0.5053700804710388,361984,0.0,0.0005801953375339508,540.4804062843323,0.004539258778095245
-0.00037479400634765625,408.1142578125,3807,1763260630.8571033,,,3.159325569868088e-05,708.0,8.27188923722133e-05,0.5362991094589233,362240,0.0,0.0011848285794258118,540.7026324272156,-0.0008939830586314201
1.3589859008789062e-05,538.2034301757812,3847,1763260634.7518141,,,0.00014506280422210693,710.0,8.026113937376067e-05,0.49407774209976196,366336,0.0,-0.004154868423938751,544.5973432064056,-0.0015452038496732712
-0.034990906715393066,0.0005187331698834896,3879,1763260638.0406148,,,7.274653762578964e-05,712.0,7.826420915080234e-05,0.4607451558113098,369664,0.0,0.000291578471660614,547.8861439228058,-0.0018622064962983131
0.3550196886062622,0.0010656904196366668,3883,1763260638.4026372,,,8.905306458473206e-05,713.0,7.803379412507638e-05,0.46447452902793884,370048,0.0,0.0013224706053733826,548.2481663227081,-0.005708729848265648
-0.8043078184127808,0.0011372595326974988,3884,1763260638.5186715,,,0.0004079071804881096,713.0,7.795698911650106e-05,0.4689497649669647,370176,0.0,0.0010746419429779053,548.364200592041,-0.005766474641859531
-0.6782040596008301,0.0043082647025585175,3887,1763260638.8045082,,,5.068071186542511e-05,713.0,7.780337909935042e-05,0.462611585855484,370432,0.0,5.669891834259033e-06,548.6500372886658,0.0017862468957901
-0.0002682209014892578,763.3526611328125,3891,1763260639.1586401,,,0.00022218935191631317,713.0,7.757296407362446e-05,0.41147226095199585,370816,0.0,0.0021979250013828278,549.0041692256927,0.0029828306287527084
-0.009476661682128906,0.001405081944540143,3898,1763260639.9381716,,,0.00032189954072237015,713.0,7.711213402217254e-05,0.4700483977794647,371584,0.0,-0.009472154080867767,549.7837007045746,0.0031839990988373756
-0.6868096590042114,0.0011321310885250568,3912,1763260641.4588854,,,0.0007003229111433029,714.0,7.61904739192687e-05,0.4854888617992401,373120,0.0,-0.017114032059907913,551.3044145107269,-0.00031005963683128357
-1.1629891395568848,0.004694411531090736,3915,1763260641.72141,,,0.0003368230536580086,714.0,7.603686390211806e-05,0.5118544101715088,373376,0.0,-0.0057101622223854065,551.5669391155243,0.005505523644387722
,,3928,1763260643.059202,500.0,500.0,,,,,374736,,,552.9047310352325,
-6.830692291259766e-05,786.8475341796875,3944,1763260644.6927857,,,0.00023456662893295288,716.0,7.42703559808433e-05,0.4393909275531769,376320,0.0,0.00019066780805587769,554.5383148193359,0.002071171998977661
0.29540127515792847,0.0037993418518453836,3945,1763260644.8213806,,,0.00011462625116109848,716.0,7.419355097226799e-05,0.49074557423591614,376448,0.0,0.0022567063570022583,554.6669096946716,-0.00010012183338403702
-0.78843092918396,0.0009562855120748281,3946,1763260644.9475799,,,7.729697972536087e-05,716.0,7.411674596369267e-05,0.4286856949329376,376576,0.0,-0.003053806722164154,554.7931089401245,-0.0012728618457913399
-0.0001844167709350586,420.27783203125,3954,1763260645.712961,,,0.0001406800001859665,717.0,7.365591591224074e-05,0.47312819957733154,377344,0.0,0.0013412386178970337,555.5584900379181,-0.0003775898367166519
0.0004889965057373047,592.5031127929688,3963,1763260646.6318214,,,0.0001421188935637474,717.0,7.31182808522135e-05,0.45768511295318604,378240,0.0,-1.399219036102295e-05,556.4773504734039,-0.006302495487034321
-0.6319968700408936,0.004018679726868868,3969,1763260647.3090117,,,7.718801498413086e-05,717.0,7.27342558093369e-05,0.44462645053863525,378880,0.0,-0.003256678581237793,557.1545407772064,-0.0004045218229293823
0.18718016147613525,0.000656993011943996,3981,1763260648.6017914,,,0.0002801110967993736,718.0,7.19662057235837e-05,0.498532235622406,380160,0.0,-0.0004652198404073715,558.4473204612732,-0.004363090731203556
-0.0001455545425415039,330.1507873535156,3983,1763260648.7349708,,,1.645553857088089e-05,718.0,7.188940071500838e-05,0.4940933585166931,380288,0.0,-0.0013976069167256355,558.5804998874664,-0.0011505475267767906
,,3997,1763260650.166682,500.0,500.0,,,,,381736,,,560.0122110843658,
0.07380455732345581,0.0006829974008724093,4020,1763260652.698597,,,0.000337488017976284,720.0,6.958525045774877e-05,0.463814377784729,384128,0.0,-0.0002224370837211609,562.544126033783,-0.005040234886109829
-0.04870915412902832,0.000725991209037602,4059,1763260656.8482568,,,0.0003163488581776619,722.0,6.720430246787146e-05,0.492461234331131,388096,0.0,-0.0032224729657173157,566.693785905838,-0.0005171624943614006
-0.2041769027709961,0.0009604826336726546,4087,1763260659.9087164,,,0.0005286233499646187,723.0,6.543778727063909e-05,0.5071349740028381,391040,0.0,-0.0012356825172901154,569.7542455196381,-0.01426086574792862
-0.5267986059188843,0.0039078244008123875,4091,1763260660.3284187,,,5.7987868785858154e-05,723.0,6.520737224491313e-05,0.4919229745864868,391424,0.0,-0.002602238208055496,570.1739478111267,0.0003714747726917267
-0.00011658668518066406,535.018310546875,4105,1763260661.7030616,,,0.00010825227946043015,724.0,6.436251715058461e-05,0.4613434374332428,392832,0.0,-0.0003893394023180008,571.5485906600952,0.0002111801877617836
,,4109,1763260662.044486,500.0,500.0,,,,,393236,,,571.8900151252747,
-0.00030863285064697266,281.6100158691406,4115,1763260662.6634142,,,8.308142423629761e-05,725.0,6.374807708198205e-05,0.4879230558872223,393856,0.0,-0.00011262297630310059,572.5089433193207,0.002466559410095215
8.624792098999023e-05,611.17578125,4119,1763260663.0407767,,,5.7232566177845e-05,725.0,6.351766205625609e-05,0.4468262493610382,394240,0.0,-0.0019252672791481018,572.886305809021,0.0005452884361147881
-0.00030553340911865234,512.855712890625,4144,1763260665.5042539,,,1.2709759175777435e-05,726.0,6.19815691607073e-05,0.42651811242103577,396800,0.0,0.0009488239884376526,575.3497829437256,-0.0010366598144173622
0.07016617059707642,0.003885215148329735,4150,1763260666.1074736,,,7.305387407541275e-05,727.0,6.15975441178307e-05,0.4931620657444,397440,0.0,0.0005814358592033386,575.9530026912689,-0.0008657490834593773
,,4168,1763260667.8138473,500.0,500.0,,,,,399236,,,577.6593763828278,
-0.2852076292037964,0.0037489368114620447,4184,1763260669.3274055,,,3.84841114282608e-05,729.0,5.952380888629705e-05,0.46063870191574097,400896,0.0,-0.0009641051292419434,579.1729345321655,-0.0006337165832519531
-0.11146092414855957,0.003728038864210248,4194,1763260670.2780936,,,0.00014060735702514648,729.0,5.8909368817694485e-05,0.48235490918159485,401920,0.0,0.00028890371322631836,580.1236226558685,-0.003575347363948822
0.30904722213745117,0.0032845200039446354,4199,1763260670.7360353,,,3.6776065826416016e-05,729.0,5.8602148783393204e-05,0.47193336486816406,402432,0.0,0.0002827197313308716,580.5815644264221,4.3082982301712036e-05
-0.09558320045471191,0.0009311008034273982,4224,1763260673.3276315,,,0.0002147369086742401,731.0,5.6989247241290286e-05,0.4428092837333679,405120,0.0,-0.0017834492027759552,583.1731605529785,-0.00033100880682468414
-0.015886545181274414,0.0009603116777725518,4229,1763260673.7852654,,,2.9626302421092987e-05,731.0,5.6682027206989005e-05,0.5214449167251587,405632,0.0,0.0001849643886089325,583.6307945251465,0.0010224347934126854
0.07497775554656982,0.001335238921456039,4243,1763260675.1499422,,,6.504356861114502e-06,732.0,5.583717211266048e-05,0.4492045044898987,407040,0.0,0.0005369894206523895,584.99547123909,0.00024526752531528473
2.5391578674316406e-05,371.79913330078125,4246,1763260675.4168499,,,4.657544195652008e-06,732.0,5.568356209550984e-05,0.47041019797325134,407296,0.0,1.0244548320770264e-05,585.2623789310455,-0.0003676852211356163
0.4326956868171692,0.003650462254881859,4252,1763260676.0299993,,,2.182088792324066e-06,732.0,5.529954069061205e-05,0.4444445073604584,407936,0.0,-6.976351141929626e-05,585.8755283355713,3.492366522550583e-05
-0.06449365615844727,0.0009143052157014608,4254,1763260676.2716334,,,0.00011970289051532745,733.0,5.514593067346141e-05,0.5096137523651123,408192,0.0,-0.0025153756141662598,586.1171624660492,-0.000833459198474884
,,4255,1763260676.2886453,500.0,500.0,,,,,408236,,,586.1341743469238,
-1.4177281856536865,0.0012220151256769896,4273,1763260678.149485,,,0.0005500577390193939,734.0,5.3993855544831604e-05,0.4477599561214447,410112,0.0,-0.015294581651687622,587.9950141906738,-0.01264282874763012
0.2064361572265625,0.0032239756546914577,4276,1763260678.3962293,,,0.00011110585182905197,734.0,5.384024552768096e-05,0.49455726146698,410368,0.0,-0.0031991377472877502,588.2417583465576,0.0003614882007241249
0.13037288188934326,0.0012994665885344148,4277,1763260678.5684733,,,3.4803524613380432e-06,734.0,5.376344051910564e-05,0.490150511264801,410496,0.0,0.000296667218208313,588.4140024185181,-0.001164293847978115
-0.043988943099975586,0.0011802252847701311,4278,1763260678.6891878,,,7.272697985172272e-06,734.0,5.368663551053032e-05,0.4444289207458496,410624,0.0,-0.00018773972988128662,588.5347168445587,-0.0010524233803153038
-0.24764490127563477,0.0011010474991053343,4288,1763260679.6106932,,,6.80088996887207e-05,734.0,5.307219544192776e-05,0.47198736667633057,411648,0.0,-0.00046747177839279175,589.4562222957611,0.0006596967577934265
-9.226799011230469e-05,335.6840515136719,4290,1763260679.7403874,,,3.96212562918663e-05,734.0,5.299539043335244e-05,0.4760047197341919,411776,0.0,0.0023508742451667786,589.585916519165,-0.0031483089551329613
0.06542515754699707,0.0012120360042899847,4292,1763260679.9632316,,,3.9701350033283234e-05,735.0,5.28417804162018e-05,0.5078198313713074,412032,0.0,-0.0006655827164649963,589.8087606430054,0.0017271479591727257
,,4314,1763260682.1022265,500.0,500.0,,,,,414236,,,591.94775557518,
0.17494255304336548,0.0011280928738415241,4318,1763260682.598985,,,8.690450340509415e-05,736.0,5.122887887409888e-05,0.5133499503135681,414720,0.0,-0.0011911671608686447,592.4445140361786,0.002567804418504238
0.28547561168670654,0.001317465677857399,4346,1763260685.4069836,,,0.00025521498173475266,737.0,4.9539172323420644e-05,0.47185656428337097,417536,0.0,-0.0073086172342300415,595.2525126934052,-0.0022951504215598106
-0.02561497688293457,0.0014902477851137519,4366,1763260687.418733,,,3.98438423871994e-05,738.0,4.831029218621552e-05,0.5570721626281738,419584,0.0,-0.0035398192703723907,597.2642619609833,0.001917317509651184
-0.7397677898406982,0.0010686548193916678,4372,1763260688.0385919,,,0.00011818669736385345,739.0,4.792626714333892e-05,0.5263980627059937,420224,0.0,-0.001960262656211853,597.8841209411621,0.002586131915450096
0.00011539459228515625,221.3074188232422,4377,1763260688.5558693,500.0,500.0,3.860797733068466e-05,739.0,4.761904710903764e-05,0.5750942230224609,420736,0.0,-0.001349169760942459,598.4013984203339,-0.0011065686121582985
-0.4077932834625244,0.003097931854426861,4378,1763260688.681158,,,5.615968257188797e-05,739.0,4.754224210046232e-05,0.525391161441803,420864,0.0,-0.0002446994185447693,598.5266871452332,0.003848637454211712
8.493661880493164e-05,390.0775146484375,4387,1763260689.5670931,,,4.420243203639984e-05,739.0,4.7004607040435076e-05,0.5460420250892639,421760,0.0,0.0010419785976409912,599.4126222133636,-3.491528332233429e-05
,,4396,1763260690.4748306,500.0,500.0,,,,,422736,,,600.3203597068787,
-0.10493087768554688,0.0030013227369636297,4413,1763260692.067044,,,2.5940127670764923e-05,741.0,4.539170549833216e-05,0.5632162094116211,424448,0.0,9.839236736297607e-05,601.9125730991364,0.0022212443873286247
0.0233536958694458,0.0012104434426873922,4415,1763260692.2879207,,,0.0001376122236251831,741.0,4.523809548118152e-05,0.5557218790054321,424704,0.0,0.00034707412123680115,602.1334497928619,0.001966949552297592
0.0003750920295715332,526.2967529296875,4456,1763260696.0546215,,,3.273598849773407e-06,743.0,4.2780338844750077e-05,0.49872326850891113,428800,0.0,5.2626244723796844e-05,605.9001505374908,0.00023400504142045975
,,4470,1763260697.3348389,500.0,500.0,,,,,430236,,,607.1803679466248,
0.22178858518600464,0.0013241993729025126,4478,1763260698.1467094,,,0.0001393146812915802,744.0,4.139784869039431e-05,0.5418978929519653,431104,0.0,-0.004190616309642792,607.9922385215759,0.0013416353613138199
,,4480,1763260698.260862,500.0,500.0,,,,,431236,,,608.1063911914825,
-0.06301677227020264,0.0013354276306927204,4492,1763260699.4142334,,,1.013185828924179e-05,745.0,4.055299359606579e-05,0.5176897048950195,432512,0.0,0.00027751922607421875,609.2597625255585,1.847837120294571e-05
0.4932650327682495,0.0029782624915242195,4496,1763260699.7520034,,,1.8180347979068756e-05,745.0,4.0322582208318636e-05,0.4811059534549713,432896,0.0,-0.0010884348303079605,609.5975325107574,-0.0004032691940665245
-0.25910866260528564,0.0012936833081766963,4498,1763260700.0118568,,,0.0002626422792673111,746.0,4.0168972191167995e-05,0.4578125476837158,433152,0.0,-0.007687017321586609,609.8573858737946,-0.0015321820974349976
0.00017440319061279297,354.043701171875,4520,1763260701.9527123,,,6.302446126937866e-05,747.0,3.886328704538755e-05,0.5919620394706726,435328,0.0,0.002106711268424988,611.7982413768768,0.002507217228412628
-0.39108288288116455,0.00129220902454108,4522,1763260702.2115693,,,5.280598998069763e-05,747.0,3.870967702823691e-05,0.5222823619842529,435584,0.0,-0.0021549053490161896,612.0570983886719,-0.0017942208796739578
,,4524,1763260702.3329268,500.0,500.0,,,,,435736,,,612.1784558296204,
0.0008020401000976562,569.3496704101562,4525,1763260702.4356775,,,2.092123031616211e-05,747.0,3.855606701108627e-05,0.5336976051330566,435840,0.0,-0.0019001811742782593,612.2812066078186,-0.0012443941086530685
-0.36652374267578125,0.001335551729425788,4527,1763260702.659327,,,8.556060492992401e-06,747.0,3.840245699393563e-05,0.5403626561164856,436096,0.0,0.0004352554678916931,612.5048561096191,-2.922024577856064e-05
-0.5622479915618896,0.002673214068636298,4531,1763260702.993709,,,8.089467883110046e-06,747.0,3.817204196820967e-05,0.5521481037139893,436480,0.0,-0.0004119761288166046,612.8392381668091,-2.858787775039673e-05
0.00017076730728149414,301.3143005371094,4533,1763260703.2524915,500.0,500.0,8.42660665512085e-06,748.0,3.801843195105903e-05,0.5435020327568054,436736,0.0,-1.979619264602661e-05,613.0980205535889,0.001331321895122528
0.1795777678489685,0.003102400805801153,4534,1763260703.364566,,,1.5203841030597687e-05,748.0,3.794162694248371e-05,0.5833257436752319,436864,0.0,-0.0009673237800598145,613.21009516716,-0.0015667537227272987
-0.006876230239868164,0.0017156039830297232,4555,1763260705.332537,,,3.1509436666965485e-05,749.0,3.663594543468207e-05,0.5732542872428894,439040,0.0,0.0031873807311058044,615.1780660152435,-0.001984396018087864
,,4557,1763260705.469603,500.0,500.0,,,,,439236,,,615.3151321411133,
,,4562,1763260705.9127386,500.0,500.0,,,,,439736,,,615.7582676410675,
-0.23214197158813477,0.0015154206193983555,4576,1763260707.3004305,,,9.679421782493591e-05,750.0,3.533026028890163e-05,0.5102822780609131,441216,0.0,-0.0037801889702677727,617.1459596157074,-9.780935943126678e-05
0.08777016401290894,0.0028378895949572325,4613,1763260710.7340806,,,1.530628651380539e-05,752.0,3.310291867819615e-05,0.5390129089355469,444928,0.0,-0.0007992889732122421,620.5796096324921,-0.0010083848610520363
,,4626,1763260711.8969417,500.0,500.0,,,,,446236,,,621.742470741272,
-0.2335413694381714,0.001346491277217865,4635,1763260712.8089995,,,2.3589469492435455e-05,753.0,3.172042852384038e-05,0.5766419768333435,447232,0.0,-0.0013059191405773163,622.6545286178589,-0.0010345345363020897
-9.715557098388672e-05,368.3188781738281,4641,1763260713.258411,,,3.052130341529846e-05,754.0,3.141321212751791e-05,0.5504758954048157,447744,0.0,-0.00027182698249816895,623.1039400100708,0.001374904066324234
0.037052273750305176,0.00102377706207335,4644,1763260713.626738,,,2.6804395020008087e-05,754.0,3.118279710179195e-05,0.480326771736145,448128,0.0,-0.001698862761259079,623.4722671508789,0.000367860309779644
6.502866744995117e-05,564.641845703125,4661,1763260715.1193447,,,5.388632416725159e-06,755.0,3.0184331990312785e-05,0.5823133587837219,449792,0.0,-0.0004878733307123184,624.964873790741,-0.0006401631981134415
,,4675,1763260716.4138458,500.0,500.0,,,,,451236,,,626.2593748569489,
0.09801226854324341,0.001688692718744278,4691,1763260718.0385695,,,3.5614706575870514e-05,756.0,2.8264208594919182e-05,0.5079934000968933,452992,0.0,1.051928848028183e-05,627.8840985298157,-0.001032860018312931
0.00023227930068969727,938.7127685546875,4709,1763260719.6525207,,,2.2473745048046112e-05,757.0,2.7188940293854102e-05,0.5208284258842468,454784,0.0,-0.000600229948759079,629.498049736023,0.00029303599148988724
,,4713,1763260720.0476646,500.0,500.0,,,,,455236,,,629.8931937217712,
,,4738,1763260722.3173366,500.0,500.0,,,,,457736,,,632.1628656387329,
-7.748603820800781e-05,466.06805419921875,4739,1763260722.4248323,,,4.172325134277344e-07,759.0,2.534562190703582e-05,0.5155766010284424,457856,0.0,4.000961780548096e-05,632.2703614234924,-0.00019941292703151703
0.4512075185775757,0.0013961602235212922,4741,1763260722.6471248,,,4.420522600412369e-05,759.0,2.519201188988518e-05,0.5224422216415405,458112,0.0,-1.7005950212478638e-05,632.4926538467407,0.004411573521792889
-0.00030171871185302734,617.3408813476562,4743,1763260722.7592242,,,6.754882633686066e-06,759.0,2.511520688130986e-05,0.5755419135093689,458240,0.0,0.0003824979066848755,632.6047532558441,0.0005273958668112755
-0.48980796337127686,0.0029101793188601732,4754,1763260723.7930088,,,6.559398025274277e-05,760.0,2.442396362312138e-05,0.508080780506134,459392,0.0,-0.0029184333980083466,633.6385378837585,0.0015466762706637383
-0.42652201652526855,0.0016123015666380525,4755,1763260723.901927,,,3.022328019142151e-05,760.0,2.434715861454606e-05,0.5166789293289185,459520,0.0,0.0016221553087234497,633.747456073761,-0.00044162385165691376
,,4772,1763260725.4306352,500.0,500.0,,,,,461236,,,635.2761642932892,
-0.11688685417175293,0.0014746286906301975,4786,1763260726.8047004,,,2.2882595658302307e-06,761.0,2.2427035219152458e-05,0.5450337529182434,462720,0.0,0.0002236403524875641,636.6502294540405,0.0008393628522753716
,,4787,1763260726.8130007,500.0,500.0,,,,,462736,,,636.6585297584534,
-0.00021898746490478516,258.64215087890625,4788,1763260726.9182222,,,7.849186658859253e-06,761.0,2.2350230210577138e-05,0.47762754559516907,462848,0.0,0.0001549161970615387,636.7637512683868,0.0006150566041469574
,,4796,1763260727.6582284,500.0,500.0,,,,,463736,,,637.5037574768066,
-0.5514222383499146,0.0019567401614040136,4799,1763260727.9521856,,,5.677994340658188e-05,762.0,2.165898695238866e-05,0.46645981073379517,464000,0.0,0.0007897205650806427,637.7977147102356,-0.00047823693603277206
,,4806,1763260728.577895,500.0,500.0,,,,,464736,,,638.4234240055084,
0.02017766237258911,0.0014286539517343044,4809,1763260728.8801208,,,3.232620656490326e-05,763.0,2.1044546883786097e-05,0.5133915543556213,465024,0.0,-0.003261025995016098,638.7256498336792,0.001061743125319481
0.05361825227737427,0.0024955752305686474,4813,1763260729.249434,,,5.109235644340515e-06,763.0,2.0814131858060136e-05,0.5756722688674927,465408,0.0,-5.9023499488830566e-05,639.0949630737305,-0.0004450194537639618
-0.5929107666015625,0.0029114815406501293,4851,1763260732.812077,,,3.1907111406326294e-06,765.0,1.8433180230204016e-05,0.5345039367675781,469376,0.0,-7.556378841400146e-05,642.6576061248779,0.0006969831883907318
-0.2000657320022583,0.001996873877942562,4852,1763260732.9232209,,,6.314367055892944e-07,765.0,1.8356375221628696e-05,0.5719833970069885,469504,0.0,-0.0003024488687515259,642.7687499523163,-0.00013360381126403809
,,4859,1763260733.5507605,500.0,500.0,,,,,470236,,,643.3962895870209,
-0.21335101127624512,0.0015228430274873972,4868,1763260734.4061844,,,7.797963917255402e-06,766.0,1.7357910110149533e-05,0.503180980682373,471168,0.0,-0.00018408522009849548,644.251713514328,-0.0005100229755043983
,,4874,1763260734.9127886,500.0,500.0,,,,,471736,,,644.7583177089691,
-0.6981468200683594,0.0019406211795285344,4878,1763260735.3365808,,,3.3192336559295654e-06,766.0,1.6743471860536374e-05,0.5275377631187439,472192,0.0,4.2207539081573486e-05,645.1821098327637,-0.0001958068460226059
0.13734042644500732,0.001556234317831695,4882,1763260735.71144,,,2.7976930141448975e-06,766.0,1.6513056834810413e-05,0.5642175078392029,472576,0.0,-0.0006287349388003349,645.556969165802,-0.0006347205489873886
0.36822575330734253,0.0028553789015859365,4915,1763260738.7227316,,,8.025206625461578e-06,768.0,1.4516129340336192e-05,0.47540733218193054,475904,0.0,0.0011459104716777802,648.5682606697083,-0.00045658741146326065
-0.2026369571685791,0.002838528249412775,4920,1763260739.1678226,,,1.0272487998008728e-06,768.0,1.4208909306034911e-05,0.5389440655708313,476416,0.0,5.167536437511444e-05,649.0133516788483,-0.00013497378677129745
-0.0655444860458374,0.0016719796694815159,4932,1763260740.3142893,,,4.6156346797943115e-06,769.0,1.344086012977641e-05,0.5148119926452637,477696,0.0,-0.0007163658738136292,650.1598184108734,0.00020186416804790497
,,4933,1763260740.3321452,500.0,500.0,,,,,477736,,,650.1776742935181,
-0.00023281574249267578,772.3759155273438,4939,1763260740.9093237,,,2.841465175151825e-06,769.0,1.3056835996394511e-05,0.5323464274406433,478336,0.0,0.0003472696989774704,650.754852771759,0.00029626209288835526
-0.13406288623809814,0.00188834173604846,4946,1763260741.5746582,,,3.154762089252472e-05,770.0,1.259600594494259e-05,0.5456978678703308,479104,0.0,-0.0027251988649368286,651.4201872348785,0.0017901789397001266
