global_step,losses/entropy,charts/episodic_return,losses/explained_variance,_runtime,_timestamp,losses/old_approx_kl,charts/episodic_length,losses/approx_kl,losses/policy_loss,charts/learning_rate,losses/clipfrac,losses/value_loss,_step,charts/SPS
316416,0.5095095634460449,,0.000957787036895752,495.0252504348755,1763260586.0785306,-0.003863678313791752,,0.0015588430687785149,-0.0045206062495708466,0.0001102150563383475,0.0,0.00021965130872558802,3398,678.0
316672,0.6155236959457397,,0.04519248008728027,495.26459670066833,1763260586.3178768,0.0005379747599363327,,0.0001368653029203415,-0.003254752606153488,0.00011006144632119685,0.0,0.0031765250023454428,3401,678.0
317184,0.5717613697052002,,-0.21112966537475586,495.7216799259186,1763260586.77496,-0.00014983024448156357,,5.36162406206131e-06,-0.0002619735896587372,0.00010975422628689557,0.0,0.0036567740608006716,3406,678.0
317312,0.5463570356369019,,-0.7092330455780029,495.83557868003845,1763260586.8888588,-0.001623358577489853,,0.00017926283180713654,-0.0032000988721847534,0.00010967742127832025,0.0,0.0002895962097682059,3407,678.0
318592,0.4908373951911926,,-1.4222311973571777,497.0877001285553,1763260588.1409802,0.0017798282206058502,,7.953494787216187e-05,-0.0037995241582393646,0.00010890937119256705,0.0,0.0034205641131848097,3419,679.0
319360,0.6039287447929382,,-0.14638328552246094,497.78085565567017,1763260588.8341358,-0.0024315929040312767,,0.00012583937495946884,0.004885517060756683,0.00010844854114111513,0.0,0.000185061915544793,3426,680.0
319488,0.5486672520637512,,-0.0006920099258422852,497.8986973762512,1763260588.9519775,-0.0004918528720736504,,1.9053928554058075e-05,1.4074146747589111e-05,0.00010837173613253981,0.0,819.3789672851562,3428,680.0
320256,0.5864987969398499,,-0.9275974035263062,498.645024061203,1763260589.6983042,-0.008412040770053864,,0.0013830792158842087,-0.0021093133836984634,0.00010791090608108789,0.0,0.0006861274014227092,3435,681.0
321792,0.492358535528183,,-0.6160274744033813,500.09851837158203,1763260591.1517985,-0.0011205291375517845,,0.0006647268310189247,-0.0020997337996959686,0.00010698924597818404,0.0,0.00036396723589859903,3450,682.0
321920,0.5430245995521545,,-0.015350580215454102,500.27672505378723,1763260591.3300052,0.0007488569244742393,,3.189779818058014e-06,0.0006273910403251648,0.00010691244096960872,0.0,0.00015836197417229414,3451,682.0
322944,0.5099788904190063,,-2.86102294921875e-06,501.19440746307373,1763260592.2476876,0.0019113421440124512,,0.00018899887800216675,-0.008784215897321701,0.00010629800090100616,0.0,489.7723388671875,3462,683.0
324440,,500.0,,502.5097212791443,1763260593.5630014,,500.0,,,,,,3476,
324736,0.5314885377883911,,-0.02759230136871338,502.8136365413666,1763260593.8669167,-0.0007926905527710915,,3.546755760908127e-05,0.0005854442715644836,0.00010522273078095168,0.0,0.00041462579974904656,3479,684.0
326656,0.552203357219696,,-0.01739656925201416,504.66691422462463,1763260595.7201943,-0.0023314235731959343,,0.00019585993140935898,-0.000614263117313385,0.00010407066292827949,0.0,0.003042615018785,3498,685.0
327168,0.5348483920097351,,-0.06029641628265381,505.20182609558105,1763260596.2551062,0.0002827271819114685,,0.0005770158022642136,-0.002848982810974121,0.00010376344289397821,0.0,0.0035207343753427267,3503,686.0
328192,0.5388724207878113,,0.15657824277877808,506.27418875694275,1763260597.3274689,-0.0003922637552022934,,8.581578731536865e-05,-0.00072503462433815,0.00010314900282537565,0.0,0.0021260224748402834,3513,686.0
329440,,500.0,,507.4836378097534,1763260598.536918,,500.0,,,,,,3525,
330624,0.5647374987602234,,-0.880522608757019,508.6802520751953,1763260599.7335322,-0.0003719078376889229,,0.00010211672633886337,-0.003141365945339203,0.00010168970766244456,0.0,0.0035431215073913336,3537,688.0
332416,0.5483654737472534,,0.029220104217529297,510.46263551712036,1763260601.5159156,-0.0003331834450364113,,8.40192660689354e-05,-0.0021077003329992294,0.00010061443754239008,0.0,0.00016535274335183203,3554,689.0
332440,,500.0,,510.48758721351624,1763260601.5408673,,500.0,,,,,,3555,
334720,0.507263720035553,,-0.09742426872253418,512.7556402683258,1763260603.8089204,-0.005282132886350155,,0.0002498207613825798,0.0007791370153427124,9.923194738803431e-05,0.0,0.0002856253704521805,3576,691.0
334940,,500.0,,512.9285655021667,1763260603.9818456,,500.0,,,,,,3578,
335232,0.5052268505096436,,0.10616183280944824,513.3122465610504,1763260604.3655267,0.0006004683673381805,,0.00021971389651298523,-0.0017749816179275513,9.892473462969065e-05,0.0,0.0002774986787699163,3581,691.0
336000,0.5161455869674683,,-0.000453948974609375,514.0816767215729,1763260605.1349568,-0.0011886274442076683,,0.00014072004705667496,-0.0023923590779304504,9.846390457823873e-05,0.0,509.7486877441406,3589,691.0
338440,,500.0,,516.5051603317261,1763260607.5584404,,500.0,,,,,,3613,
339440,,500.0,,517.4312863349915,1763260608.4845665,,500.0,,,,,,3622,
341248,0.5055898427963257,,-0.07397294044494629,519.3200979232788,1763260610.373378,-0.0018886728212237358,,0.00013470929116010666,0.0029225945472717285,9.53148992266506e-05,0.0,0.0002734533918555826,3640,695.0
342912,0.5436174273490906,,-0.005336761474609375,521.0335338115692,1763260612.086814,-0.020869795233011246,,0.0011119460687041283,-0.006033070385456085,9.431643411517143e-05,0.0,0.0001715715043246746,3656,696.0
344192,0.565757691860199,,0.005213260650634766,522.3829431533813,1763260613.4362233,0.00012430455535650253,,6.612390279769897e-08,-6.809085607528687e-05,9.354838402941823e-05,0.0,0.001091814017854631,3669,696.0
345216,0.5437558889389038,,-0.011164546012878418,523.4174273014069,1763260614.4707074,0.006261820904910564,,0.001740780659019947,-0.0033649466931819916,9.293395123677328e-05,0.0,0.000361348909791559,3679,697.0
345600,0.5610999464988708,,-1.6240661144256592,523.8243706226349,1763260614.8776507,-0.003694727085530758,,0.00012387055903673172,-0.007792118936777115,9.270353621104732e-05,0.0,0.003450794843956828,3683,697.0
345728,0.5761842131614685,,0.019622981548309326,523.9771659374237,1763260615.030446,0.006164501421153545,,0.000440976582467556,-0.003790784627199173,9.2626731202472e-05,0.0,0.0002905232540797442,3684,697.0
348440,,500.0,,526.7365419864655,1763260617.789822,,500.0,,,,,,3711,
348672,0.5530048608779907,,0.0008105635643005371,527.0041444301605,1763260618.0574245,0.0033460520207881927,,5.3999945521354675e-05,0.0010166540741920471,9.086021600523964e-05,0.0,0.0025143988896161318,3713,699.0
348928,0.5925278663635254,,0.0363084077835083,527.273362159729,1763260618.3266423,0.007218588143587112,,0.00023381412029266357,-0.009093306958675385,9.0706605988089e-05,0.0,0.0001730863586999476,3715,699.0
350592,0.5735831260681152,,-0.06144511699676514,529.027019739151,1763260620.0802999,0.0018020179122686386,,0.0002589188516139984,-0.00022000446915626526,8.970814087660983e-05,0.0,0.0031618766952306032,3731,700.0
350940,,500.0,,529.3404581546783,1763260620.3937383,,500.0,,,,,,3734,
353024,0.6168027520179749,,-0.00023102760314941406,531.6320533752441,1763260622.6853335,0.0015079425647854805,,2.017151564359665e-05,0.0008644368499517441,8.824884571367875e-05,0.0,635.9151611328125,3755,701.0
355072,0.6005499362945557,,-0.060369253158569336,533.8949594497681,1763260624.9482396,0.0009354082867503166,,1.2964941561222076e-05,-0.0003703152760863304,8.701997285243124e-05,0.0,0.0029975392390042543,3775,702.0
355456,0.5876743197441101,,-4.649162292480469e-05,534.3053467273712,1763260625.3586268,0.003050137311220169,,0.00017250515520572662,0.004044050350785255,8.678955782670528e-05,0.0,336.3456726074219,3779,702.0
358016,0.5549339652061462,,-3.647804260253906e-05,537.1187980175018,1763260628.1720781,0.00022112112492322922,,3.1013041734695435e-07,8.573010563850403e-05,8.525345765519887e-05,0.0,479.3454284667969,3804,703.0
358400,0.4942009747028351,,0.014880716800689697,537.5120100975037,1763260628.5652902,0.004068305715918541,,0.00013906322419643402,0.00014668982475996017,8.502304262947291e-05,0.0,0.000201489296159707,3807,703.0
362368,0.5066207051277161,,0.19315165281295776,541.3806900978088,1763260632.4339702,0.004200057126581669,,0.00010917242616415024,0.0013315528631210327,8.264208736363798e-05,0.0,0.0002541478315833956,3847,706.0
365568,0.47995227575302124,,-5.5670738220214844e-05,544.7091493606567,1763260635.7624295,0.0011206865310668945,,3.785453736782074e-05,-0.00251760333776474,8.072196942521259e-05,0.0,460.9967041015625,3879,708.0
366021,,500.0,,545.1256611347198,1763260636.1789412,,500.0,,,,,,3883,
366080,0.5676314234733582,,-9.000301361083984e-05,545.2422292232513,1763260636.2955093,-0.0005691461265087128,,1.55717134475708e-06,-8.861348032951355e-05,8.041474939091131e-05,0.0,383.0957946777344,3884,708.0
366464,0.5372490286827087,,-0.0329287052154541,545.6398215293884,1763260636.6931016,0.0028872154653072357,,0.00011989474296569824,-0.0029622185975313187,8.018433436518535e-05,0.0,0.00020552676869556308,3887,708.0
366848,0.5116674900054932,,0.021190762519836426,546.0289876461029,1763260637.0822678,0.0019565774127840996,,0.00013320613652467728,-0.0024347398430109024,7.995391933945939e-05,0.0,0.00038272992242127657,3891,708.0
367521,,500.0,,546.7119040489197,1763260637.7651842,,500.0,,,,,,3898,
369021,,500.0,,548.1968355178833,1763260639.2501156,,500.0,,,,,,3912,
369280,0.574644923210144,,0.02562534809112549,548.5613584518433,1763260639.6146386,-0.010204770602285862,,0.000284058041870594,0.0006163120269775391,7.84946241765283e-05,0.0,0.00044919244828633964,3915,709.0
370560,0.5932117700576782,,-5.53131103515625e-05,549.8964252471924,1763260640.9497054,0.00030620209872722626,,6.0090795159339905e-05,0.00046516302973032,7.77265740907751e-05,0.0,551.974853515625,3928,710.0
372224,0.5527898073196411,,-0.02846205234527588,551.6648652553558,1763260642.7181454,0.00016434676945209503,,2.0097941160202026e-05,-0.0011800210922956467,7.672810897929594e-05,0.0,0.002486503915861249,3944,711.0
372352,0.6392078399658203,,-0.024742960929870605,551.803380727768,1763260642.8566608,0.0004269462078809738,,2.0654872059822083e-05,0.0003823414444923401,7.665130397072062e-05,0.0,0.00030657282331958413,3945,711.0
372480,0.5323472023010254,,-0.042241573333740234,551.9405083656311,1763260642.9937885,0.0025831321254372597,,0.00010613817721605301,-0.003068830817937851,7.65744989621453e-05,0.0,0.0002539278648328036,3946,711.0
373248,0.5255900621414185,,-0.1742011308670044,552.7645070552826,1763260643.8177872,-0.0011766348034143448,,6.734579801559448e-05,-0.0026882141828536987,7.611366891069338e-05,0.0,0.002459981944411993,3954,711.0
374144,0.5741074085235596,,-1.4543533325195312e-05,553.7392716407776,1763260644.7925518,-0.001156640239059925,,2.6333145797252655e-05,-0.0014215409755706787,7.557603385066614e-05,0.0,282.05096435546875,3963,712.0
374784,0.5865659117698669,,-0.04107499122619629,554.4235517978668,1763260645.476832,0.00036104023456573486,,3.7066638469696045e-06,0.00025087594985961914,7.519200880778953e-05,0.0,0.00034613950992934406,3969,712.0
376021,,500.0,,555.6634435653687,1763260646.7167237,,500.0,,,,,,3981,
376192,0.5721254944801331,,-0.14037346839904785,555.9026415348053,1763260646.9559216,0.0003592250868678093,,1.4307908713817596e-05,-0.001192677766084671,7.434716098941863e-05,0.0,0.0021845560986548662,3983,713.0
377600,0.6069036722183228,,6.151199340820312e-05,557.468334197998,1763260648.5216143,0.0013540266081690788,,0.00011244509369134903,-0.0025940202176570892,7.35023058950901e-05,0.0,597.1898193359375,3997,713.0
380021,,500.0,,559.9929444789886,1763260651.0462246,,500.0,,,,,,4020,
384000,0.5569412708282471,,-0.06931161880493164,564.4679384231567,1763260655.5212185,-0.006561353802680969,,0.0003442484885454178,-0.005011841654777527,6.966205546632409e-05,0.0,0.0002885989670176059,4059,716.0
386688,0.5563061833381653,,-4.3392181396484375e-05,567.5199451446533,1763260658.5732253,0.0010036705061793327,,5.104672163724899e-05,0.00010449439287185669,6.804915756219998e-05,0.0,290.91253662109375,4087,717.0
387181,,500.0,,567.9499096870422,1763260659.0031898,,500.0,,,,,,4091,
388608,0.5528643727302551,,0.024704277515411377,569.5446929931641,1763260660.597973,0.0004969974979758263,,2.5256536900997162e-05,0.0010363757610321045,6.689708243357018e-05,0.0,0.0003479696752037853,4105,718.0
388992,0.5956935882568359,,0.09773296117782593,569.9289746284485,1763260660.9822547,-0.0025206273421645164,,7.922109216451645e-05,-0.003133907914161682,6.666666740784422e-05,0.0,0.0005059839459136128,4109,718.0
389632,0.5822269320487976,,-0.1149064302444458,570.6100859642029,1763260661.663366,-0.000348532572388649,,3.357231616973877e-05,-0.001092955470085144,6.628264236496761e-05,0.0,0.00027809705352410674,4115,718.0
390016,0.5754806399345398,,-0.0830221176147461,571.0283765792847,1763260662.0816567,-0.0015176646411418915,,4.419498145580292e-05,-0.001940205693244934,6.605222733924165e-05,0.0,0.0003278353833593428,4119,718.0
392576,0.5603543519973755,,-0.15598809719085693,573.5653207302094,1763260664.6186008,-0.0054968856275081635,,0.00021802447736263275,-0.009220825508236885,6.451612716773525e-05,0.0,0.0002873445919249207,4144,720.0
393181,,500.0,,574.126624584198,1763260665.1799047,,500.0,,,,,,4150,
394969,,500.0,,575.9747943878174,1763260667.0280745,,500.0,,,,,,4168,
396544,0.6365191340446472,,-3.349781036376953e-05,577.5501441955566,1763260668.6034243,0.00019369926303625107,,4.234630614519119e-05,0.0001998022198677063,6.213517917785794e-05,0.0,716.6875,4184,722.0
397568,0.539779007434845,,-6.61611557006836e-05,578.5054306983948,1763260669.5587108,-0.00026806164532899857,,4.990957677364349e-06,-0.0016254223883152008,6.152073910925537e-05,0.0,475.2377624511719,4194,722.0
398056,,87.0,,578.9745805263519,1763260670.0278606,,87.0,,,,,,4199,
400556,,500.0,,581.4289283752441,1763260672.4822085,,500.0,,,,,,4224,
401056,,500.0,,581.9168303012848,1763260672.9701104,,500.0,,,,,,4229,
402556,,500.0,,583.3916702270508,1763260674.4449503,,500.0,,,,,,4243,
402816,0.5938522815704346,,-0.2361088991165161,583.7220828533173,1763260674.775363,0.0010887673124670982,,6.89597800374031e-05,0.0034149810671806335,5.837173739564605e-05,0.0,0.0006969331880100071,4246,725.0
403456,0.4932361841201782,,0.1895688772201538,584.3903443813324,1763260675.4436245,0.006066254340112209,,0.00019153859466314316,-0.006397716701030731,5.798771235276945e-05,0.0,0.0005831501330249012,4252,725.0
403584,0.5161262154579163,,-0.00039577484130859375,584.5075476169586,1763260675.5608277,-0.001709243282675743,,0.00022279471158981323,0.003564346581697464,5.791090734419413e-05,0.0,499.1097412109375,4254,725.0
403712,0.564049243927002,,-0.07609391212463379,584.6346256732941,1763260675.6879058,-0.000474696047604084,,3.106985241174698e-05,-0.0017938092350959778,5.783410233561881e-05,0.0,0.002594773890450597,4255,725.0
405556,,500.0,,586.4537177085876,1763260677.5069978,,500.0,,,,,,4273,
405888,0.606788694858551,,-0.028449058532714844,586.810652256012,1763260677.8639324,-0.00347719993442297,,0.00020127464085817337,0.0025417152792215347,5.6528417189838365e-05,0.0,0.0006845081807114184,4276,726.0
406016,0.6027937531471252,,-0.0009162425994873047,586.9327757358551,1763260677.9860559,-0.0006902925670146942,,6.232410669326782e-06,-0.0005986709147691727,5.6451612181263044e-05,0.0,0.0004233955987729132,4277,726.0
406056,,500.0,,586.9482402801514,1763260678.0015204,,500.0,,,,,,4278,
407056,,500.0,,587.9450917243958,1763260678.9983718,,500.0,,,,,,4288,
407296,0.5687509775161743,,0.0035874247550964355,588.1969523429871,1763260679.2502325,-0.0017182398587465286,,4.859454929828644e-05,-0.0001885034143924713,5.568356209550984e-05,0.0,0.0023927539587020874,4290,727.0
407552,0.5725052356719971,,0.003460526466369629,588.4334924221039,1763260679.4867725,0.004412182606756687,,0.00014011096209287643,-0.001080058515071869,5.552995571633801e-05,0.0,0.0003290047461632639,4292,727.0
409728,0.6001299619674683,,-0.3493918180465698,590.6291222572327,1763260681.6824024,0.0002717636525630951,,2.0079314708709717e-06,6.845220923423767e-05,5.4224270570557564e-05,0.0,0.002066149841994047,4314,728.0
410112,0.5415120124816895,,-0.0002913475036621094,591.0407693386078,1763260682.0940495,-0.0005855066701769829,,5.700625479221344e-06,-0.00044274330139160156,5.3993855544831604e-05,0.0,542.877197265625,4318,728.0
413056,0.5509078502655029,500.0,1.3113021850585938e-06,594.1578164100647,1763260685.2110965,0.000486898235976696,500.0,1.4389865100383759e-05,0.0002023540437221527,5.2227343985578045e-05,0.0,329.5507507324219,4346,730.0
415104,0.5366812944412231,,-0.0001939535140991211,596.2229309082031,1763260687.276211,0.00039786379784345627,,1.0105781257152557e-05,-6.095133721828461e-05,5.099846384837292e-05,0.0,657.1265869140625,4366,731.0
415744,0.5597891807556152,,-0.07141196727752686,596.8916881084442,1763260687.9449682,0.0014232024550437927,,6.958842277526855e-05,-0.004060208797454834,5.061443880549632e-05,0.0,0.002181673189625144,4372,731.0
416256,0.5781501531600952,,-0.04153788089752197,597.4273910522461,1763260688.4806712,-0.0011873310431838036,,0.0001020217314362526,-0.002763267606496811,5.030721877119504e-05,0.0,0.0022518278565257788,4377,731.0
416384,0.5632266998291016,,0.021399199962615967,597.5458278656006,1763260688.599108,0.0017246361821889877,,0.0002984553575515747,-0.008827447891235352,5.023041376261972e-05,0.0,0.0006353313801810145,4378,731.0
417280,0.591283917427063,,0.010017037391662598,598.4852604866028,1763260689.5385406,-0.000157269649207592,,7.010065019130707e-06,-2.1092593669891357e-05,4.969277870259248e-05,0.0,0.002132462803274393,4387,731.0
418176,0.5026201605796814,,-3.802776336669922e-05,599.3857159614563,1763260690.438996,-0.0005683032795786858,,9.504146873950958e-06,0.00025562942028045654,4.915514728054404e-05,0.0,86.37324523925781,4396,732.0
419968,0.5449513792991638,,0.0037602782249450684,601.1337080001831,1763260692.186988,-0.0010734153911471367,,0.0001700194552540779,-0.0010574012994766235,4.807987716048956e-05,0.0,0.0005585375474765897,4413,733.0
420096,0.5200510025024414,,-2.765655517578125e-05,601.279123544693,1763260692.3324037,0.0032837213948369026,,2.4813227355480194e-05,-0.0010640472173690796,4.800307215191424e-05,0.0,640.1533203125,4415,733.0
424320,0.5543608665466309,,-0.02593088150024414,605.1898522377014,1763260696.2431324,0.00019233301281929016,,1.8291175365447998e-06,-0.00028693675994873047,4.546851050690748e-05,0.0,0.0006551779224537313,4456,735.0
425728,0.5510114431381226,,-0.20871341228485107,606.4465086460114,1763260697.4997888,-0.0022761058062314987,,3.6559998989105225e-05,-0.0031193308532238007,4.4623655412578955e-05,0.0,0.002156793372705579,4470,736.0
426556,,500.0,,607.161381483078,1763260698.2146616,,500.0,,,,,,4478,
426752,0.545825719833374,,-0.10932803153991699,607.3645224571228,1763260698.4178026,-0.004551142454147339,,0.00010300055146217346,-0.0021553486585617065,4.400921534397639e-05,0.0,0.0021698367781937122,4480,737.0
428032,0.5588591694831848,,0.021460771560668945,608.511482000351,1763260699.564762,-0.000299965962767601,,2.6151537895202637e-06,0.00013302825391292572,4.3241168896202e-05,0.0,0.0004931813455186784,4492,737.0
428416,0.5902356505393982,,-0.16038203239440918,608.8536894321442,1763260699.9069695,9.695347398519516e-05,,6.685685366392136e-05,-0.001464206725358963,4.301075387047604e-05,0.0,0.0006483844481408596,4496,738.0
428556,,500.0,,609.0018858909607,1763260700.055166,,500.0,,,,,,4498,
430976,0.5565176606178284,,-0.02025139331817627,611.16890001297,1763260702.2221801,-0.003454773686826229,,4.1064806282520294e-05,-0.0013024546205997467,4.147465369896963e-05,0.0,0.0005117966793477535,4520,739.0
431104,0.5487374067306519,,-9.775161743164062e-05,611.2819545269012,1763260702.3352346,0.00027211103588342667,,2.2462569177150726e-05,0.0001180991530418396,4.139784869039431e-05,0.0,329.1404724121094,4522,739.0
431360,0.5318303108215332,,-0.25465166568756104,611.5003714561462,1763260702.5536516,-0.0023579252883791924,,0.00014970358461141586,-0.0018016286194324493,4.124423867324367e-05,0.0,0.000910012167878449,4524,739.0
431488,0.5408039093017578,,0.025148093700408936,611.6109433174133,1763260702.6642234,-0.0006527528166770935,,9.251758456230164e-06,-8.174777030944824e-05,4.116743366466835e-05,0.0,0.0005156704573892057,4525,739.0
431616,0.5232741832733154,,6.16312026977539e-05,611.7224850654602,1763260702.7757652,0.0002870485186576843,,8.50670039653778e-06,-0.0005343593657016754,4.109062865609303e-05,0.0,883.82421875,4527,739.0
432056,,500.0,,612.1018080711365,1763260703.1550882,,500.0,,,,,,4531,
432256,0.5514087677001953,,0.0005232095718383789,612.3106625080109,1763260703.3639426,0.0008114054799079895,,3.124028444290161e-05,0.001576913520693779,4.070660361321643e-05,0.0,0.0022914933506399393,4533,740.0
432384,0.5941714644432068,,0.008471310138702393,612.4204194545746,1763260703.4736996,0.0002608131617307663,,3.883428871631622e-05,-0.002511177211999893,4.062979860464111e-05,0.0,0.0007423873757943511,4534,740.0
434556,,500.0,,614.3013045787811,1763260705.3545847,,500.0,,,,,,4555,
435200,0.5755980014801025,,-0.06289434432983398,614.9469034671783,1763260706.0001836,0.006112744100391865,,9.051244705915451e-05,-0.005486961454153061,3.894009205396287e-05,0.0,0.002036239020526409,4562,741.0
436608,0.5373523831367493,,-9.34600830078125e-05,616.1936123371124,1763260707.2468925,2.946704626083374e-05,,1.3560056686401367e-06,0.0002504754811525345,3.809523695963435e-05,0.0,391.37841796875,4576,742.0
440348,,500.0,,619.6350417137146,1763260710.6883218,,500.0,,,,,,4613,
441728,0.5350468158721924,,0.17600250244140625,620.9557123184204,1763260712.0089924,-1.8456019461154938e-05,,8.074566721916199e-07,-0.00038453564047813416,3.5023040254600346e-05,0.0,0.0008458796655759215,4626,745.0
442624,0.5629940629005432,,-0.0479276180267334,621.8131809234619,1763260712.866461,-3.848224878311157e-06,,2.2511929273605347e-05,8.955597877502441e-06,3.448540883255191e-05,0.0,0.0007940731011331081,4635,745.0
443243,,395.0,,622.3096098899841,1763260713.36289,,395.0,,,,,,4641,
443520,0.5774429440498352,,0.02795541286468506,622.6148588657379,1763260713.668139,0.002988283522427082,,8.716154843568802e-05,-0.003087881952524185,3.394777377252467e-05,0.0,0.0008965658489614725,4644,746.0
445243,,500.0,,624.1437513828278,1763260715.1970315,,500.0,,,,,,4661,
446720,0.6256372928619385,,-0.0004906654357910156,625.4799103736877,1763260716.5331905,0.00016295630484819412,,5.913898348808289e-07,2.538226544857025e-05,3.2027648558141664e-05,0.0,0.0006523235933855176,4675,748.0
448256,0.57607102394104,,-3.0279159545898438e-05,626.8624982833862,1763260717.9157784,0.0004411619156599045,,8.696690201759338e-06,-0.00019920244812965393,3.110599209321663e-05,0.0,684.9447021484375,4691,748.0
450048,0.5283859968185425,,-0.11493968963623047,628.4501416683197,1763260719.5034218,0.0004828106611967087,,1.4787539839744568e-05,-0.0014419835060834885,3.0030721973162144e-05,0.0,0.002332007512450218,4709,749.0
450432,0.5450539588928223,,-2.47955322265625e-05,628.7803032398224,1763260719.8335834,-0.0004585934802889824,,3.3574178814888e-06,-2.5257468223571777e-06,2.9800306947436184e-05,0.0,205.699462890625,4713,750.0
452992,0.5488359928131104,,0.002364933490753174,631.0893588066101,1763260722.142639,-0.0010313158854842186,,2.579484134912491e-05,0.00045549869537353516,2.8264208594919182e-05,0.0,0.001035824534483254,4738,751.0
453016,,500.0,,631.1007549762726,1763260722.154035,,500.0,,,,,,4739,
453248,0.5901243686676025,,-0.009992480278015137,631.3103556632996,1763260722.3636358,-0.0002875523641705513,,2.6831403374671936e-06,3.010965883731842e-05,2.8110598577768542e-05,0.0,0.0020279742311686277,4741,751.0
453504,0.5030406713485718,,-0.01286458969116211,631.5283443927765,1763260722.5816245,0.00037031155079603195,,3.497116267681122e-06,-0.00013845693320035934,2.79569885606179e-05,0.0,0.000857211765833199,4743,751.0
454656,0.6185629963874817,,-0.0100327730178833,632.5478060245514,1763260723.6010861,0.00025046151131391525,,7.604248821735382e-06,0.0005863606929779053,2.7265745302429423e-05,0.0,0.0012536742724478245,4754,752.0
456418,,500.0,,634.0376479625702,1763260725.090928,,500.0,,,,,,4772,
457856,0.5237103700637817,,0.15219861268997192,635.400785446167,1763260726.4540656,0.0006480924785137177,,1.263245940208435e-05,0.00024099275469779968,2.534562190703582e-05,0.0,0.0007352606044150889,4786,754.0
457874,,500.0,,635.4092123508453,1763260726.4624925,,500.0,,,,,,4787,
457984,0.6204005479812622,,-0.00012028217315673828,635.5124468803406,1763260726.565727,0.0013795513659715652,,4.122033715248108e-06,0.0002547129988670349,2.52688168984605e-05,0.0,358.96270751953125,4788,754.0
458752,0.5800168514251709,,-0.005968332290649414,636.1709258556366,1763260727.224206,-0.00021919049322605133,,1.7996877431869507e-05,0.0005510114133358002,2.480798684700858e-05,0.0,0.0010898218024522066,4796,754.0
459008,0.5669935941696167,,-0.0001119375228881836,636.4294171333313,1763260727.4826972,0.0003064386546611786,,1.0339543223381042e-05,0.0011669173836708069,2.465437864884734e-05,0.0,169.00857543945312,4799,754.0
459776,0.5981893539428711,,-0.07614827156066895,637.0939555168152,1763260728.1472356,0.001146252267062664,,1.6192905604839325e-05,0.0012310296297073364,2.419354859739542e-05,0.0,0.0005880420794710517,4806,755.0
460032,0.5667600631713867,,0.22751688957214355,637.3496844768524,1763260728.4029646,0.0015383362770080566,,1.642666757106781e-05,-0.002430603839457035,2.403993858024478e-05,0.0,0.0017671834211796522,4809,755.0
460416,0.5311435461044312,,-0.0002493858337402344,637.6783459186554,1763260728.731626,-0.0008909180760383606,,3.842636942863464e-06,-0.000666547566652298,2.380952355451882e-05,0.0,609.306884765625,4813,755.0
464256,0.49999696016311646,,0.2079523801803589,641.0953297615051,1763260732.1486099,-0.00010626576840877533,,3.0802562832832336e-05,0.00012226030230522156,2.150537693523802e-05,0.0,0.0010041565401479602,4851,757.0
464268,,328.0,,641.1012179851532,1763260732.154498,,328.0,,,,,,4852,
465152,0.5081480741500854,,-1.3729660511016846,641.8951523303986,1763260732.9484324,0.0004256097599864006,,3.934837877750397e-06,-2.4065375328063965e-05,2.0967741875210777e-05,0.0,0.0016137529164552689,4859,758.0
466048,0.5287967324256897,,0.06012725830078125,642.6980292797089,1763260733.7513094,0.0012436043471097946,,1.2215226888656616e-05,0.00010521337389945984,2.0430106815183535e-05,0.0,0.0012220024364069104,4868,758.0
466688,0.601532518863678,,-0.03705763816833496,643.247810125351,1763260734.3010902,0.0006499821320176125,,1.0429881513118744e-05,0.0006706789135932922,2.0046083591296338e-05,0.0,0.0010580566013231874,4874,759.0
467072,0.5575555562973022,,-0.09316492080688477,643.6117119789124,1763260734.664992,-0.0008094245567917824,,9.638257324695587e-06,-0.0007726475596427917,1.9815668565570377e-05,0.0,0.0011395580368116498,4878,759.0
467456,0.5671404600143433,,-0.22599387168884277,643.9428291320801,1763260734.9961092,0.00021218322217464447,,1.438148319721222e-05,-0.0008621364831924438,1.9585253539844416e-05,0.0,0.0016365043120458722,4882,759.0
470784,0.5671062469482422,,-0.045714378356933594,646.9141931533813,1763260737.9674733,0.0004642438143491745,,2.6542693376541138e-06,4.754960536956787e-05,1.7588325135875493e-05,0.0,0.0009059067815542221,4915,761.0
471168,0.5846396684646606,,-0.1908571720123291,647.2478251457214,1763260738.3011053,-0.0005796970799565315,,3.0668452382087708e-06,0.0001206621527671814,1.7357910110149533e-05,0.0,0.0009356139926239848,4920,761.0
472320,0.5973072052001953,,-8.165836334228516e-05,648.279153585434,1763260739.3324337,-0.0003182580694556236,,1.844950020313263e-06,0.00019990652799606323,1.6666666851961054e-05,0.0,284.4916687011719,4932,761.0
472448,0.5835434198379517,,-0.512140154838562,648.388699054718,1763260739.4419792,-0.0002982309088110924,,2.8973445296287537e-06,-0.00025878846645355225,1.6589861843385734e-05,0.0,0.0015224060043692589,4933,762.0
473088,0.5370620489120483,,-0.05936551094055176,648.9947865009308,1763260740.0480666,0.0028804950416088104,,2.8679147362709045e-05,-0.0006184903904795647,1.6205836800509132e-05,0.0,0.0009495835402049124,4939,762.0
473810,,500.0,,649.5766241550446,1763260740.6299043,,500.0,,,,,,4946,
