losses/clipfrac,losses/policy_loss,_runtime,charts/episodic_return,_step,global_step,losses/old_approx_kl,losses/approx_kl,losses/value_loss,charts/episodic_length,charts/learning_rate,_timestamp,charts/SPS,losses/explained_variance,losses/entropy
0.0,-0.0029066535644233227,513.316253900528,,3398,323456,0.005855819210410118,0.00011668726801872253,0.0034106457605957985,,0.00010599078086670488,1763260603.45573,668.0,-0.0002576112747192383,0.4661198556423187
,,513.6069073677063,500.0,3401,323831,,,,500.0,,1763260603.7463834,,,
,,514.1600689888,500.0,3406,324331,,,,500.0,,1763260604.299545,,,
0.0,-0.006882797926664352,514.2668430805206,,3407,324352,0.004142738878726959,0.0002861917018890381,506.7579040527344,,0.00010545314580667764,1763260604.4063191,668.0,0.0001398324966430664,0.4353632628917694
0.0,-0.003100454807281494,515.5804560184479,,3419,325632,0.000683363527059555,0.00010081194341182709,0.0004203366697765887,,0.00010468510299688205,1763260605.719932,669.0,-0.6893377304077148,0.4613851010799408
,,516.2593777179718,500.0,3426,326331,,,,500.0,,1763260606.3988538,,,
0.0,0.001411639153957367,516.5090885162354,,3428,326528,0.003862990066409111,0.000980200245976448,0.0035231371875852346,,0.00010414746793685481,1763260606.6485646,670.0,-0.09133994579315186,0.3971048593521118
0.0,-0.0018521696329116821,517.3375558853149,,3435,327296,-2.3400411009788513e-05,7.557868957519531e-05,0.0002544782473705709,,0.00010368663788540289,1763260607.477032,670.0,0.0008887648582458496,0.4424673914909363
,,518.843976020813,500.0,3450,328831,,,,500.0,,1763260608.983452,,,
0.0,0.004916563630104065,518.9479949474335,,3451,328832,-0.0003620656207203865,9.087752550840378e-05,566.2245483398438,,0.00010276497778249905,1763260609.087471,671.0,8.052587509155273e-05,0.3985104560852051
0.0,0.004303961992263794,520.1395452022552,,3462,329984,0.0017991485074162483,0.00014153774827718735,0.0037439530715346336,,0.00010207373270532116,1763260610.2790213,672.0,-0.5917506217956543,0.4700857698917389
0.0,-0.0008850432932376862,521.6241593360901,,3476,331392,0.0016907481476664543,2.3313798010349274e-05,768.788330078125,,0.00010122887761099264,1763260611.7636354,673.0,2.5987625122070312e-05,0.4632057249546051
0.0,0.003192848525941372,521.9823355674744,,3479,331776,-0.0009756647050380707,0.0003090444952249527,0.0003768500464502722,,0.00010099846258526668,1763260612.1218116,673.0,-0.3343684673309326,0.4289393424987793
0.0,-0.0034997332841157913,523.9333868026733,,3498,333696,0.004343225620687008,0.0002720961347222328,0.0005717311287298799,,9.984638745663688e-05,1763260614.0728629,674.0,-0.4838871955871582,0.4488444924354553
0.0,-0.011053282767534256,524.4266119003296,,3503,334208,-0.0019150171428918839,0.00030011311173439026,0.0004156492941547185,,9.95391674223356e-05,1763260614.566088,674.0,-0.2679026126861572,0.4361763298511505
0.0,-0.0010240450501441956,525.4284496307373,,3513,335232,0.004179074428975582,0.00014047417789697647,0.0003133893187623471,,9.892473462969065e-05,1763260615.5679257,675.0,-1.0388247966766357,0.4766561686992645
0.0,-0.00015579909086227417,526.6141490936279,,3525,336384,-9.99700278043747e-05,2.775341272354126e-07,453.6869201660156,,9.823348955251276e-05,1763260616.7536252,676.0,-0.0002707242965698242,0.47243571281433105
0.0,-0.00700889527797699,527.9250876903534,,3537,337664,0.0013010362163186073,0.0008671274408698082,0.0004015651356894523,,9.746543946675956e-05,1763260618.0645638,677.0,-0.02908933162689209,0.48074525594711304
,,529.7217717170715,500.0,3554,339331,,,,500.0,,1763260619.8612478,,,
0.0,-0.002491232007741928,529.8494050502777,,3555,339456,-0.002938973717391491,0.00015813205391168594,292.76470947265625,,9.639016934670508e-05,1763260619.988881,678.0,-0.00020778179168701172,0.48649105429649353
0.0,-0.0006514638662338257,532.116010427475,,3576,341632,-0.0023341309279203415,0.00016183219850063324,0.0005822858074679971,,9.508448420092463e-05,1763260622.2554865,679.0,0.10167175531387329,0.5531440377235413
,,532.2870543003082,500.0,3578,341831,,,,500.0,,1763260622.4265304,,,
0.0,-0.003899620845913887,532.65851354599,,3581,342144,-0.0028943652287125587,0.00014432799071073532,0.00046855397522449493,,9.477726416662335e-05,1763260622.7979896,679.0,-0.44545674324035645,0.539162814617157
0.0,0.0034297481179237366,533.5285823345184,,3589,342912,-0.005771195515990257,0.00018388591706752777,536.7313842773438,,9.431643411517143e-05,1763260623.6680584,680.0,-0.0009136199951171875,0.45437800884246826
0.0,-2.4877488613128662e-05,536.1196479797363,,3613,345344,-0.0012445207685232162,1.2218952178955078e-05,534.9020385742188,,9.285714622819796e-05,1763260626.259124,681.0,-0.00019299983978271484,0.5127865672111511
,,537.0811433792114,500.0,3622,346331,,,,500.0,,1763260627.2206194,,,
0.0,-0.0058171749114990234,539.0832085609436,,3640,348160,-0.0008673109114170074,0.00013704970479011536,0.00046292482875287533,,9.116743603954092e-05,1763260629.2226846,682.0,-0.12739241123199463,0.4675915837287903
0.0,-0.0015596076846122742,540.675479888916,,3656,349824,-0.0013961438089609146,0.000184718519449234,0.00044488278217613697,,9.016897092806175e-05,1763260630.814956,684.0,-0.16383934020996094,0.542827844619751
0.0,-0.0006017107516527176,541.8377079963684,,3669,351104,0.0013992246240377426,9.538792073726654e-05,0.00036624845233745873,,8.940092084230855e-05,1763260631.977184,685.0,-0.0951465368270874,0.5484330058097839
0.0,-0.000931859016418457,542.8432238101959,,3679,352128,0.004089869558811188,0.00025908276438713074,0.0007290027569979429,,8.878648077370599e-05,1763260632.9826999,685.0,-0.423872709274292,0.5249297022819519
0.0,-0.00224139541387558,543.2530102729797,,3683,352512,0.002502388320863247,5.8642588555812836e-05,0.0042023854330182076,,8.855606574798003e-05,1763260633.3924863,685.0,-0.10275936126708984,0.5353822112083435
0.0,0.0037324726581573486,543.3761732578278,,3684,352640,-0.003336481750011444,0.00040245242416858673,0.0003882121236529201,,8.847926073940471e-05,1763260633.5156493,685.0,-0.06350982189178467,0.5119986534118652
,,546.2238202095032,500.0,3711,355331,,,,500.0,,1763260636.3632963,,,
0.0,-0.006521230563521385,546.4839062690735,,3713,355584,-0.008031141944229603,0.0006813192740082741,0.0013620153767988086,,8.671275281812996e-05,1763260636.6233823,687.0,-0.36486053466796875,0.5138864517211914
,,546.6449391841888,500.0,3715,355831,,,,500.0,,1763260636.7844152,,,
0.0,-0.0002170763909816742,548.3600649833679,,3731,357376,0.000542876310646534,7.928255945444107e-05,647.6743774414062,,8.563748269807547e-05,1763260638.499541,688.0,0.00011068582534790039,0.5725299715995789
0.0,-0.0007637962698936462,548.7396049499512,,3734,357760,0.0066528236493468285,0.0009071687236428261,0.0005917098606005311,,8.540706767234951e-05,1763260638.879081,688.0,-0.49445033073425293,0.5487223267555237
,,550.9140808582306,500.0,3755,359831,,,,500.0,,1763260641.053557,,,
0.0,0.0023636557161808014,553.0516872406006,,3775,361856,-0.005212301388382912,8.05296003818512e-05,418.7508544921875,,8.294930739793926e-05,1763260643.1911633,690.0,-0.00026857852935791016,0.467082679271698
,,553.4513356685638,500.0,3779,362331,,,,500.0,,1763260643.5908117,,,
,,556.0024774074554,500.0,3804,364831,,,,500.0,,1763260646.1419535,,,
0.001953125,-0.0031618624925613403,556.3747718334198,,3807,365184,0.002911602146923542,0.00029128696769475937,0.0006549007375724614,,8.095238445093855e-05,1763260646.514248,692.0,-0.1226050853729248,0.4753703474998474
0.0,0.00042378902435302734,560.488734960556,,3847,369280,0.005395039916038513,0.00018461234867572784,0.00040926149813458323,,7.84946241765283e-05,1763260650.628211,695.0,-0.08725059032440186,0.536069393157959
0.0,0.0010997205972671509,563.7453720569611,,3879,372480,0.001278737559914589,1.634843647480011e-05,0.002811088226735592,,7.65744989621453e-05,1763260653.884848,696.0,0.17203831672668457,0.4843081533908844
0.0,0.006658647209405899,564.1216723918915,,3883,372864,-0.0013486742973327637,0.00016947835683822632,508.5328674316406,,7.634408393641934e-05,1763260654.2611485,697.0,0.00017696619033813477,0.5634211897850037
0.0,-0.0052141547203063965,564.251270532608,,3884,372992,-0.001490977592766285,0.00013094674795866013,0.00371058052405715,,7.626727892784402e-05,1763260654.3907466,697.0,-0.10979247093200684,0.611302375793457
,,564.5754075050354,500.0,3887,373331,,,,500.0,,1763260654.7148836,,,
0.0,-0.00886525958776474,565.066558599472,,3891,373760,0.0016442406922578812,0.0002824123948812485,0.0004399690660648048,,7.58064488763921e-05,1763260655.2060347,697.0,0.14346778392791748,0.5806249380111694
0.0,-0.0012200698256492615,565.7925236225128,,3898,374400,0.00020740926265716553,8.767470717430115e-06,601.3055419921875,,7.54224238335155e-05,1763260655.9319997,697.0,0.00016385316848754883,0.5390515327453613
,,567.2685127258301,500.0,3912,375831,,,,500.0,,1763260657.4079888,,,
0.0,0.0033474070951342583,567.6464767456055,,3915,376192,0.0018479032441973686,5.6422315537929535e-05,0.000457852118415758,,7.434716098941863e-05,1763260657.7859528,698.0,0.15194916725158691,0.5181280374526978
0.0,0.0019165650010108948,568.9921443462372,,3928,377472,-0.0015805447474122047,5.012284964323044e-05,0.0031869832891970873,,7.357911090366542e-05,1763260659.1316204,699.0,-0.06791198253631592,0.5515050888061523
0.0,0.0006351489573717117,570.7212839126587,,3944,379136,0.002450929954648018,0.0003496892750263214,0.0006936677382327616,,7.258064579218626e-05,1763260660.86076,700.0,-0.20982742309570312,0.5158025026321411
0.0,-0.00020454078912734985,570.8596487045288,,3945,379264,-0.001398506574332714,4.580337554216385e-05,0.0004295278631616384,,7.250384078361094e-05,1763260660.9991248,700.0,0.11212849617004395,0.5832685232162476
,,570.8869597911835,500.0,3946,379331,,,,500.0,,1763260661.0264359,,,
0.0,-0.010254781693220139,571.7340576648712,,3954,380160,0.0027239779010415077,0.0005008513107895851,0.0008347015827894211,,7.19662057235837e-05,1763260661.8735337,700.0,0.462425172328949,0.5672924518585205
0.0,-0.002162732183933258,572.6795892715454,,3963,381056,0.0005151610821485519,3.877095878124237e-05,0.0029938379302620888,,7.142857066355646e-05,1763260662.8190653,701.0,-0.29498612880706787,0.5573410391807556
0.0,-0.0009300448000431061,573.3021621704102,,3969,381696,-0.00023635011166334152,4.1200779378414154e-05,0.0006375756347551942,,7.104454562067986e-05,1763260663.4416382,701.0,0.04323530197143555,0.5182530879974365
0.0,-8.709728717803955e-05,574.4761803150177,,3981,382848,0.0007485048845410347,3.53129580616951e-05,420.52056884765625,,7.035330054350197e-05,1763260664.6156564,702.0,-7.724761962890625e-05,0.5455418229103088
0.0,-0.004546009004116058,574.7286002635956,,3983,383104,0.00672200508415699,0.0010029561817646027,0.0008288029348477721,,7.019969052635133e-05,1763260664.8680763,702.0,-0.09762096405029297,0.5237751007080078
0.0,-0.002196565270423889,576.1356756687164,,3997,384512,-7.207971066236496e-05,4.123616963624954e-05,0.0030811538454145193,,6.935483543202281e-05,1763260666.2751517,703.0,0.18617552518844604,0.51209956407547
,,578.4120545387268,500.0,4020,386831,,,,500.0,,1763260668.5515306,,,
,,582.3439743518829,500.0,4059,390831,,,,500.0,,1763260672.4834504,,,
0.0,-0.0009512379765510559,585.1818389892578,,4087,393728,0.00043894071131944656,3.8965605199337006e-05,0.000600527273491025,,6.382488209055737e-05,1763260675.321315,708.0,-0.18826758861541748,0.5389325618743896
0.0,-0.0013730376958847046,585.5180854797363,,4091,394112,0.00024652108550071716,2.0178034901618958e-05,0.0008462840341962874,,6.35944670648314e-05,1763260675.6575615,708.0,0.069008469581604,0.54849773645401
0.0,-0.0008023679256439209,586.8613266944885,,4105,395520,0.0007113544270396233,8.429307490587234e-05,0.00286068394780159,,6.27496192464605e-05,1763260677.0008028,709.0,0.11237090826034546,0.543788492679596
0.0,0.0011760145425796509,587.238115310669,,4109,395904,-0.0008824579417705536,3.086589276790619e-05,541.2852783203125,,6.251920422073454e-05,1763260677.3775914,709.0,-0.00022733211517333984,0.5332435965538025
0.0,0.0005206167697906494,587.836354970932,,4115,396544,-0.0014841295778751373,0.0001211799681186676,0.0031057801097631454,,6.213517917785794e-05,1763260677.975831,709.0,-0.06030857563018799,0.4748319983482361
0.0,-0.001275189220905304,588.2121863365173,,4119,396928,0.0008199028670787811,3.0007213354110718e-05,486.144287109375,,6.190476415213197e-05,1763260678.3516624,710.0,2.7894973754882812e-05,0.4935508072376251
0.0,0.0005928575992584229,590.6633479595184,,4144,399488,0.0014087725430727005,7.123313844203949e-05,0.0035853968001902103,,6.036866398062557e-05,1763260680.802824,711.0,-0.9833672046661377,0.5670886635780334
0.0,-0.001626819372177124,591.3144571781158,,4150,400128,-0.0006979741156101227,0.00012443773448467255,0.0007411348051391542,,5.998463893774897e-05,1763260681.4539332,711.0,-0.060773372650146484,0.579569935798645
0.0,-0.00250137597322464,593.053468465805,,4168,401920,-0.0025119492784142494,5.0484202802181244e-05,222.34500122070312,,5.8909368817694485e-05,1763260683.1929445,712.0,2.199411392211914e-05,0.5996516942977905
0.0,-0.007783813402056694,594.6794288158417,,4184,403584,0.00011869799345731735,0.00016514305025339127,0.0015940855955705047,,5.791090734419413e-05,1763260684.8189049,713.0,0.07455378770828247,0.4196746349334717
0.0,-0.0012676678597927094,595.6837644577026,,4194,404608,0.0005494169890880585,2.4262815713882446e-05,0.0008192944806069136,,5.729646727559157e-05,1763260685.8232405,714.0,-0.2188704013824463,0.5246924757957458
0.0,-0.0024525076150894165,596.1400711536407,,4199,405120,0.00017742998898029327,0.00023186765611171722,0.0006071407115086913,,5.6989247241290286e-05,1763260686.2795472,714.0,-0.08180892467498779,0.552334725856781
0.0,-0.0006398539990186691,598.704253911972,,4224,407680,0.002905608154833317,0.00031810905784368515,0.0011660708114504814,,5.545315070776269e-05,1763260688.84373,715.0,-0.6596968173980713,0.5630797147750854
0.0,-0.007320430129766464,599.2119166851044,,4229,408192,0.0002823956310749054,0.00021191872656345367,0.0006823899457231164,,5.514593067346141e-05,1763260689.3513927,716.0,-0.10845613479614258,0.5601075887680054
0.0,-0.002360176295042038,600.6392636299133,,4243,409600,0.000558030791580677,5.3933821618556976e-05,0.0008096265373751521,,5.4301075579132885e-05,1763260690.7787397,716.0,-0.11352014541625977,0.609115481376648
0.0,-2.2586435079574585e-05,600.9183559417725,,4246,409856,0.0004252409562468529,9.083189070224762e-06,780.4334716796875,,5.4147465561982244e-05,1763260691.057832,717.0,-8.928775787353516e-05,0.517465353012085
0.0,-5.783885717391968e-05,601.5243997573853,,4252,410496,2.5051645934581757e-05,5.83939254283905e-07,0.002706347731873393,,5.376344051910564e-05,1763260691.6638758,717.0,-0.3059725761413574,0.5705674290657043
0.0,0.0024625305086374283,601.7609882354736,,4254,410752,0.004288000054657459,9.439792484045029e-05,0.0005843311082571745,,5.3609830501955e-05,1763260691.9004643,717.0,-0.04954957962036133,0.6387883424758911
,,601.793913602829,500.0,4255,410831,,,,500.0,,1763260691.9333897,,,
,,603.5169246196747,500.0,4273,412641,,,,500.0,,1763260693.6564007,,,
0.0,-0.0006176084280014038,603.8325555324554,,4276,412928,-0.0015025949105620384,3.194902092218399e-05,0.0008812252199277282,,5.2304148994153365e-05,1763260693.9720316,718.0,-0.18359827995300293,0.5549468994140625
0.0,-0.0005982294678688049,603.9438872337341,,4277,413056,0.0013724537566304207,3.312993794679642e-05,0.0007759808795526624,,5.2227343985578045e-05,1763260694.0833633,718.0,-0.10123443603515625,0.5717821717262268
,,603.9720027446747,500.0,4278,413141,,,,500.0,,1763260694.1114788,,,
,,604.9040713310242,500.0,4288,414141,,,,500.0,,1763260695.0435474,,,
0.0,-0.0003751032054424286,605.1200258731842,,4290,414336,-0.00020094867795705795,7.466413080692291e-06,0.0026301718316972256,,5.145929389982484e-05,1763260695.259502,719.0,-0.003127455711364746,0.5592981576919556
0.0,-0.001347951591014862,605.3792927265167,,4292,414592,0.0016143005341291428,4.322640597820282e-05,0.0005896385409869254,,5.13056838826742e-05,1763260695.5187688,719.0,0.06648379564285278,0.6213296055793762
0.0,-0.008186481893062592,607.3599245548248,,4314,416768,0.0028472449630498886,0.00018342211842536926,0.0010978799546137452,,4.999999873689376e-05,1763260697.4994006,720.0,-3.457069396972656e-05,0.5824432373046875
0.0,0.00016894564032554626,607.7151668071747,,4318,417152,0.0014931894838809967,3.818236291408539e-05,612.1784057617188,,4.97695837111678e-05,1763260697.8546429,721.0,-0.0001270771026611328,0.5747901201248169
0.0,-0.004065573215484619,610.3967869281769,,4346,420096,0.00019873399287462234,0.00013971980661153793,0.0007364838384091854,,4.800307215191424e-05,1763260700.536263,722.0,0.09573101997375488,0.5061458349227905
,,612.1951837539673,500.0,4366,422141,,,,500.0,,1763260702.3346598,,,
0.0,0.002169940620660782,612.7503349781036,,4372,422656,0.00041362736374139786,2.5142915546894073e-05,439.1932678222656,,4.646697561838664e-05,1763260702.889811,724.0,0.00011134147644042969,0.5188257694244385
0.0,0.004931535571813583,613.1988348960876,,4377,423168,-0.002401466481387615,8.73105600476265e-05,568.35888671875,,4.615975558408536e-05,1763260703.338311,724.0,-0.00025153160095214844,0.5142686367034912
0.0,-0.0012692809104919434,613.3107047080994,,4378,423296,-0.0008530355989933014,1.934543251991272e-05,0.0027095149271190166,,4.608295057551004e-05,1763260703.4501808,724.0,-2.943375587463379,0.49347084760665894
0.0,-0.0025843381881713867,614.1308653354645,,4387,424192,0.0017066001892089844,4.36343252658844e-05,590.2529907226562,,4.55453155154828e-05,1763260704.2703414,725.0,-0.00011670589447021484,0.5560970306396484
0.0,-2.1010637283325195e-05,614.9548223018646,,4396,425088,-0.0014468571171164513,0.0001886589452624321,0.002136364346370101,,4.5007680455455557e-05,1763260705.0942984,725.0,-0.9007465839385986,0.5629545450210571
,,616.4601428508759,500.0,4413,426785,,,,500.0,,1763260706.599619,,,
0.0,-0.00026555731892585754,616.6719181537628,,4415,427008,0.004844306036829948,7.4826180934906e-05,0.002163524506613612,,4.385560532682575e-05,1763260706.8113942,726.0,0.4777489900588989,0.45158255100250244
0.0,0.0018740557134151459,620.5110650062561,,4456,431232,0.0013800924643874168,2.036523073911667e-05,0.0007558388169854879,,4.132104368181899e-05,1763260710.650541,729.0,-0.019478440284729004,0.6127154231071472
0.0,0.000661015510559082,621.7821705341339,,4470,432640,0.003272479400038719,6.154365837574005e-05,0.001041810610331595,,4.0476192225469276e-05,1763260711.9216466,730.0,-0.23786091804504395,0.4461641311645508
0.0,-0.0014723502099514008,622.4921388626099,,4478,433408,0.0010905945673584938,9.008683264255524e-06,522.2683715820312,,4.0015362174017355e-05,1763260712.631615,730.0,-3.910064697265625e-05,0.563950777053833
0.0,-8.814781904220581e-05,622.7142269611359,,4480,433664,-3.7413090467453e-05,2.812594175338745e-07,0.000941603328101337,,3.9861752156866714e-05,1763260712.853703,730.0,-0.14321470260620117,0.5846694707870483
0.0,0.00019355397671461105,623.7592809200287,,4492,434816,-0.0001636222004890442,6.115064024925232e-06,343.38037109375,,3.917050707968883e-05,1763260713.898757,731.0,0.00011670589447021484,0.5395897626876831
,,624.1632597446442,500.0,4496,435285,,,,500.0,,1763260714.3027358,,,
,,624.2546842098236,60.0,4498,435345,,,,60.0,,1763260714.3941603,,,
0.0,0.0003477931022644043,626.3422074317932,,4520,437632,0.0006563281640410423,3.662891685962677e-06,0.0016050100093707442,,3.7480800529010594e-05,1763260716.4816835,732.0,-1.9872324466705322,0.5222553610801697
,,626.4836933612823,500.0,4522,437845,,,,500.0,,1763260716.6231694,,,
0.0,-0.0013671964406967163,626.6793208122253,,4524,438016,0.001230914145708084,6.37006014585495e-05,0.002672243397682905,,3.725038550328463e-05,1763260716.8187969,733.0,-0.34104037284851074,0.5223464369773865
0.0,-0.002054210752248764,626.7910001277924,,4525,438144,-0.0007621236145496368,2.4616718292236328e-05,0.002020134823396802,,3.717358049470931e-05,1763260716.9304762,733.0,-2.259765386581421,0.516300618648529
,,626.9297654628754,500.0,4527,438345,,,,500.0,,1763260717.0692415,,,
0.0,-0.003430113196372986,627.3877537250519,,4531,438784,0.0034535210579633713,7.171183824539185e-05,0.000814074301160872,,3.678955545183271e-05,1763260717.5272298,733.0,-0.3971719741821289,0.6170942783355713
0.0,0.0012555122375488281,627.5001149177551,,4533,438912,-0.0005211364477872849,1.5163794159889221e-05,708.369140625,,3.671275044325739e-05,1763260717.639591,733.0,0.0007590055465698242,0.5819374918937683
0.0,-0.0005807504057884216,627.6126933097839,,4534,439040,0.0011215666308999062,5.766469985246658e-05,0.0024504626635462046,,3.663594543468207e-05,1763260717.7521694,733.0,-0.2597532272338867,0.5669893026351929
0.0,-0.00046550482511520386,628.4332327842712,,4543,439936,0.00048507098108530045,2.2659078240394592e-06,310.5175476074219,,3.609831037465483e-05,1763260718.5727088,734.0,0.0003031492233276367,0.5743880271911621
0.0,-0.0004679858684539795,629.4794337749481,,4555,441088,0.0003012474626302719,1.3578683137893677e-06,863.097412109375,,3.540706529747695e-05,1763260719.6189098,734.0,0.00019621849060058594,0.5685892105102539
0.0,-0.000756826251745224,629.7015118598938,,4557,441344,0.0021093282848596573,8.18595290184021e-05,0.0009278497891500592,,3.525345528032631e-05,1763260719.840988,735.0,-0.006550788879394531,0.5927538275718689
0.0,0.0006837360560894012,630.1469929218292,,4562,441856,0.0005356874316930771,2.7913600206375122e-05,0.00111233233474195,,3.4946235246025026e-05,1763260720.286469,735.0,-0.5630691051483154,0.5870542526245117
0.0,-0.0004740506410598755,631.454957485199,,4576,443264,-4.777591675519943e-05,1.54273584485054e-05,0.0021892187651246786,,3.410138378967531e-05,1763260721.5944335,736.0,-0.08809137344360352,0.5809280276298523
0.0,-0.0008376091718673706,633.9871277809143,,4604,446080,5.782768130302429e-05,2.9634684324264526e-06,715.9728393554688,,3.2411673601018265e-05,1763260724.1266038,737.0,0.00043517351150512695,0.5188995003700256
,,634.8427102565765,500.0,4613,447077,,,,500.0,,1763260724.9821863,,,
0.0,0.0020200982689857483,636.071019411087,,4626,448384,-0.0012077335268259048,7.837451994419098e-05,0.0010600696550682187,,3.102918708464131e-05,1763260726.2104955,738.0,-0.18292534351348877,0.5314657688140869
0.0,-0.004423752427101135,636.8931052684784,,4635,449280,-0.0005448302254080772,3.598164767026901e-05,0.0020404946990311146,,3.0491552024614066e-05,1763260727.0325813,739.0,0.24215072393417358,0.5523425936698914
0.0,0.0006718989461660385,637.453953742981,,4641,449920,0.0004641786217689514,7.508322596549988e-06,0.001264576450921595,,3.0107526981737465e-05,1763260727.5934298,739.0,-0.4004702568054199,0.5421459078788757
0.0,-0.00028386712074279785,637.7216708660126,,4644,450176,-0.0008903676643967628,5.210749804973602e-06,416.15557861328125,,2.9953916964586824e-05,1763260727.861147,739.0,-0.00012040138244628906,0.5521760582923889
0.0,0.0001482069492340088,639.3411643505096,,4661,451968,0.0019865883514285088,3.803614526987076e-05,0.0007911084685474634,,2.8878648663521744e-05,1763260729.4806404,740.0,0.091438889503479,0.5910988450050354
0.0,8.494779467582703e-05,640.6623394489288,,4675,453376,0.00020845606923103333,1.9185245037078857e-06,0.0009803501889109612,,2.803379356919322e-05,1763260730.8018155,741.0,-0.41926097869873047,0.5481798648834229
0.0,-0.0042196642607450485,642.1855316162109,,4691,455040,-0.001703999936580658,3.77018004655838e-05,0.0011119218543171883,,2.7035330276703462e-05,1763260732.3250077,742.0,-1.1542103290557861,0.5452194213867188
0.0,-0.002099558711051941,643.7890558242798,,4709,456832,0.0007962025701999664,1.7486512660980225e-05,0.0008113837102428079,,2.5960061975638382e-05,1763260733.928532,743.0,-0.16093719005584717,0.5115798711776733
0.0,-0.0009700469672679901,644.1564526557922,,4713,457216,-0.0001664021983742714,6.04335218667984e-06,0.0017454272601753473,,2.572964694991242e-05,1763260734.2959287,743.0,-0.5874066352844238,0.5262449383735657
0.0,1.6026198863983154e-05,646.4556148052216,,4738,459776,6.84959813952446e-05,3.9581209421157837e-07,0.0019184184493497014,,2.419354859739542e-05,1763260736.5950909,744.0,-0.4606747627258301,0.5296433568000793
0.0,-0.0002508610486984253,646.5665578842163,,4739,459904,0.0008783973753452301,1.1529773473739624e-05,0.0009874204406514764,,2.41167435888201e-05,1763260736.706034,745.0,0.45449942350387573,0.5116686224937439
,,646.6989674568176,500.0,4741,460077,,,,500.0,,1763260736.8384435,,,
0.0,6.670691072940826e-05,646.9043345451355,,4743,460288,-0.00013499148190021515,3.2242387533187866e-06,0.0018082675524055958,,2.388632856309414e-05,1763260737.0438106,745.0,0.137442946434021,0.6268573999404907
0.0,-0.00027564913034439087,647.9381213188171,,4754,461440,0.00026609189808368683,1.0970979928970337e-06,0.0009927868377417326,,2.319508530490566e-05,1763260738.0775974,745.0,-0.3399404287338257,0.5668299198150635
0.0,-0.00013759732246398926,648.0499482154846,,4755,461568,0.0005950983613729477,3.979913890361786e-05,0.0008408057619817555,,2.311828029633034e-05,1763260738.1894243,745.0,-0.06735217571258545,0.5704011917114258
0.0,-0.0004186360165476799,649.5679156780243,,4772,463232,-0.000991007313132286,3.917142748832703e-06,0.0023760783951729536,,2.2119815184851177e-05,1763260739.7073917,746.0,-0.33088159561157227,0.567569375038147
0.0,-0.00024138018488883972,650.8312067985535,,4786,464640,-1.7221085727214813e-05,2.586282789707184e-06,607.9561157226562,,2.1274961909512058e-05,1763260740.9706829,747.0,-0.00013768672943115234,0.5653557181358337
0.0,2.987682819366455e-06,650.9415469169617,,4787,464768,-0.0006069336086511612,1.198984682559967e-05,0.0018233233131468296,,2.1198156900936738e-05,1763260741.081023,747.0,0.007621586322784424,0.554908812046051
0.0,3.993511199951172e-06,651.0514085292816,,4788,464896,-0.0014766436070203781,1.809746026992798e-05,0.0012145410291850567,,2.1121351892361417e-05,1763260741.1908846,747.0,-0.333609938621521,0.49252620339393616
0.0,0.00018703006207942963,651.758163690567,,4796,465664,2.509821206331253e-05,4.796311259269714e-07,753.0574340820312,,2.0660521840909496e-05,1763260741.8976398,748.0,-0.00027370452880859375,0.5262714624404907
0.0,-0.00033808499574661255,651.9823043346405,,4799,465920,-8.573289960622787e-05,1.6326084733009338e-06,0.0026134371291846037,,2.0506911823758855e-05,1763260742.1217804,748.0,0.06370729207992554,0.6104221343994141
0.0,0.0006524845957756042,652.6831383705139,,4806,466688,0.0006894590333104134,5.879439413547516e-06,0.0017017773352563381,,2.0046083591296338e-05,1763260742.8226144,748.0,-1.9458837509155273,0.5965214967727661
0.0,0.0012264586985111237,652.90926861763,,4809,466944,0.0006489958614110947,2.355128526687622e-05,0.0025262353010475636,,1.9892473574145697e-05,1763260743.0487447,748.0,-0.8198552131652832,0.580574631690979
0.0,2.516806125640869e-05,653.2435734272003,,4813,467328,0.0006444389000535011,6.767921149730682e-06,0.002736971713602543,,1.9662058548419736e-05,1763260743.3830495,748.0,-0.724129319190979,0.5651690363883972
,,656.7470247745514,500.0,4851,471197,,,,500.0,,1763260746.8865008,,,
0.0,0.0013728030025959015,656.8467326164246,,4852,471296,0.0007383059710264206,6.7148357629776e-06,365.6990051269531,,1.7281105101574212e-05,1763260746.9862087,751.0,-0.00015687942504882812,0.5770070552825928
0.0,-0.0005510337650775909,657.5365250110626,,4859,472064,-0.000439315102994442,4.452653229236603e-06,0.001189359580166638,,1.6820276869111694e-05,1763260747.676001,751.0,-0.02295541763305664,0.5630390644073486
0.0,-0.0004098042845726013,658.3298869132996,,4868,472960,0.0003766734153032303,3.945082426071167e-06,0.0012757666409015656,,1.6282641809084453e-05,1763260748.469363,751.0,-0.10085010528564453,0.5608177781105042
0.0,-0.0012012049555778503,658.9217460155487,,4874,473600,0.0012024510651826859,3.3114105463027954e-05,0.001057612826116383,,1.589861676620785e-05,1763260749.061222,752.0,0.20016920566558838,0.5524517297744751
0.0,-0.0008267387747764587,659.2550346851349,,4878,473984,0.000491986982524395,1.1553056538105011e-05,0.0014511970803141594,,1.5668203559471294e-05,1763260749.3945107,752.0,0.1936652660369873,0.5554362535476685
