losses/value_loss,losses/old_approx_kl,losses/approx_kl,_runtime,charts/episodic_return,charts/learning_rate,charts/SPS,charts/episodic_length,losses/entropy,_timestamp,global_step,losses/clipfrac,_step,losses/policy_loss,losses/explained_variance
0.0010773473186418414,1.603737473487854e-06,4.3213367462158203e-07,655.4794991016388,,1.4592934348911513e-05,758.0,,0.5974412560462952,1763260746.484693,475776,0.0,4971,-0.000136546790599823,-0.039084792137145996
0.0008846319979056716,-0.000411217100918293,7.492490112781525e-06,655.5888757705688,,1.4516129340336192e-05,758.0,,0.5581005811691284,1763260746.5940697,475904,0.0,4972,-0.0012336820363998413,-0.08567214012145996
,,,656.0449597835541,500.0,,,500.0,,1763260747.0501537,476435,,4978,,
0.0009650075226090848,0.000260976143181324,1.628883183002472e-06,656.4020664691925,,1.397849428030895e-05,759.0,,0.5316135883331299,1763260747.4072604,476800,0.0,4981,-5.8613717555999756e-05,-0.0579298734664917
0.0015884814783930779,-0.0005458574742078781,1.8142163753509521e-06,657.0717418193817,,1.3517665138351731e-05,759.0,,0.5889184474945068,1763260748.0769358,477568,0.0,4989,0.00034779682755470276,-0.22478973865509033
0.0014858724316582084,-0.0002618227154016495,5.383044481277466e-07,657.5482649803162,,1.321044510405045e-05,759.0,,0.5866416692733765,1763260748.553459,478080,0.0,4994,4.660710692405701e-05,0.024276375770568848
459.0841369628906,-0.000159531831741333,1.0021030902862549e-06,658.8032352924347,,1.2365591828711331e-05,760.0,,0.5932314395904541,1763260749.8084292,479488,0.0,5008,0.0001267269253730774,-3.0040740966796875e-05
546.8751220703125,-0.00019404105842113495,1.1753290891647339e-06,659.2481017112732,,1.205837179441005e-05,760.0,,0.5671163201332092,1763260750.2532957,480000,0.0,5013,-0.00028473883867263794,-5.829334259033203e-05
0.001160957501269877,6.110500544309616e-05,1.9278377294540405e-07,659.5001447200775,,1.190476177725941e-05,761.0,,0.6074820160865784,1763260750.5053387,480256,0.0,5015,-0.00015136227011680603,-0.015191078186035156
0.001289566163904965,-0.001908954232931137,1.6527250409126282e-05,661.6759679317474,,1.0445468433317728e-05,762.0,,0.48685646057128906,1763260752.6811619,482688,0.0,5039,-0.0007448382675647736,0.01956266164779663
,,,664.561840057373,500.0,,,500.0,,1763260755.567034,485935,,5071,,
0.00141507713124156,-0.0003281785175204277,7.795169949531555e-07,668.7795829772949,,5.683563813363435e-06,766.0,,0.5883928537368774,1763260759.784777,490624,0.0,5117,-0.0003494173288345337,0.14213234186172485
0.001491578295826912,-0.00015858281403779984,1.455657184123993e-06,669.2253308296204,,5.376344233809505e-06,766.0,,0.5930792689323425,1763260760.2305248,491136,0.0,5122,-0.00040206313133239746,-0.07151734828948975
0.001407663687132299,0.00023194029927253723,4.973262548446655e-07,669.6860256195068,,5.069124199508224e-06,766.0,,0.5553466081619263,1763260760.6912196,491648,0.0,5127,-0.0002449452877044678,-0.022100210189819336
0.0011830272851511836,8.159130811691284e-05,2.1979212760925293e-07,669.8132371902466,,4.992319645680254e-06,766.0,,0.5942245721817017,1763260760.8184311,491776,0.0,5128,0.00019555911421775818,-0.04811584949493408
,,,670.8489348888397,500.0,,,500.0,,1763260761.8541288,492935,,5140,,
0.0012576092267408967,-0.000228244811296463,1.475214958190918e-06,671.3990528583527,,3.9170508898678236e-06,767.0,,0.5994021892547607,1763260762.4042468,493568,0.0,5146,-0.0003424733877182007,-0.07959353923797607
0.0013062686193734407,-4.793889820575714e-05,2.3655593395233154e-07,671.7310304641724,,3.686635864141863e-06,767.0,,0.5649425387382507,1763260762.7362244,493952,0.0,5150,8.743256330490112e-05,0.042373478412628174
0.001250924076884985,-0.00010736752301454544,4.591420292854309e-07,671.8772006034851,,3.609831082940218e-06,767.0,,0.6120221614837646,1763260762.8823946,494080,0.0,5151,-2.164021134376526e-05,0.0094374418258667
0.001333793392404914,8.0060213804245e-05,3.632158041000366e-07,673.0218451023102,,2.8417819066817174e-06,768.0,,0.5676090121269226,1763260764.027039,495360,0.0,5163,-0.0002904459834098816,0.03906285762786865
,,,673.1659774780273,500.0,,,500.0,,1763260764.1711714,495592,,5165,,
,,,675.8706068992615,500.0,,,500.0,,1763260766.8758008,498620,,5196,,
804.2936401367188,-7.168389856815338e-06,1.7695128917694092e-08,675.9918863773346,,8.448540711469832e-07,770.0,,0.5950945615768433,1763260766.9970803,498688,0.0,5197,3.754347562789917e-05,-8.58306884765625e-06
